wavelength_nm	ideal_target_transmittance	tandem_response_transmittance
4.5528481288e+02	7.3359650373e-01	8.2459270954e-01
4.5570452232e+02	7.3980343342e-01	8.2889622450e-01
4.5612423177e+02	7.4581080675e-01	8.3360236883e-01
4.5654394121e+02	7.5162571669e-01	8.3736670017e-01
4.5696365065e+02	7.5725501776e-01	8.4212088585e-01
4.5738336009e+02	7.6270538568e-01	8.4571754932e-01
4.5780306953e+02	7.6798325777e-01	8.4836906195e-01
4.5822277897e+02	7.7309483290e-01	8.5225874186e-01
4.5864248841e+02	7.7804607153e-01	8.5531014204e-01
4.5906219785e+02	7.8284269571e-01	8.5944724083e-01
4.5948190729e+02	7.8749042749e-01	8.6070936918e-01
4.5990161674e+02	7.9199445248e-01	8.6377137899e-01
4.6032132618e+02	7.9636001587e-01	8.6566275358e-01
4.6074103562e+02	8.0059206486e-01	8.6829900742e-01
4.6116074506e+02	8.0469536781e-01	8.6991202831e-01
4.6158045450e+02	8.0867457390e-01	8.7175869942e-01
4.6200016394e+02	8.1253403425e-01	8.7307959795e-01
4.6241987338e+02	8.1627804041e-01	8.7483221292e-01
4.6283958282e+02	8.1991058588e-01	8.7579381466e-01
4.6325929227e+02	8.2343572378e-01	8.7609857321e-01
4.6367900171e+02	8.2685720921e-01	8.7694054842e-01
4.6409871115e+02	8.3017861843e-01	8.7730151415e-01
4.6451842059e+02	8.3340340853e-01	8.7791877985e-01
4.6493813003e+02	8.3653503656e-01	8.7805587053e-01
4.6535783947e+02	8.3957666159e-01	8.7805211544e-01
4.6577754891e+02	8.4253132343e-01	8.7822502851e-01
4.6619725835e+02	8.4540212154e-01	8.7873053551e-01
4.6661696780e+02	8.4819179773e-01	8.7840491533e-01
4.6703667724e+02	8.5090321302e-01	8.7839967012e-01
4.6745638668e+02	8.5353887081e-01	8.7828177214e-01
4.6787609612e+02	8.5610139370e-01	8.7854832411e-01
4.6829580556e+02	8.5859328508e-01	8.7813061476e-01
4.6871551500e+02	8.6101675034e-01	8.7805533409e-01
4.6913522444e+02	8.6337411404e-01	8.7824529409e-01
4.6955493388e+02	8.6566752195e-01	8.7764459848e-01
4.6997464332e+02	8.6789911985e-01	8.7783241272e-01
4.7039435277e+02	8.7007087469e-01	8.7727445364e-01
4.7081406221e+02	8.7218469381e-01	8.7717097998e-01
4.7123377165e+02	8.7424242496e-01	8.7660330534e-01
4.7165348109e+02	8.7624591589e-01	8.7737876177e-01
4.7207319053e+02	8.7819683552e-01	8.7804543972e-01
4.7249289997e+02	8.8009691238e-01	8.7810331583e-01
4.7291260941e+02	8.8194763660e-01	8.7736940384e-01
4.7333231885e+02	8.8375055790e-01	8.7724089622e-01
4.7375202830e+02	8.8550722599e-01	8.7699627876e-01
