wavelength_nm	ideal_target_transmittance	cvae_target_transmittance	tandem_response_transmittance
3.7973711347e+02	7.3560231924e-01	7.0789045095e-01	8.3356410265e-01
3.8015682291e+02	7.2911179066e-01	7.0741587877e-01	8.3687591553e-01
3.8057653235e+02	7.2240662575e-01	7.0724910498e-01	8.3928823471e-01
3.8099624179e+02	7.1547907591e-01	7.0719343424e-01	8.4170651436e-01
3.8141595123e+02	7.0832115412e-01	7.0698255301e-01	8.4387469292e-01
3.8183566067e+02	7.0092463493e-01	7.0687961578e-01	8.4580588341e-01
3.8225537011e+02	6.9328111410e-01	7.0699375868e-01	8.4709918499e-01
3.8267507956e+02	6.8538200855e-01	7.0695978403e-01	8.4848457575e-01
3.8309478900e+02	6.7721849680e-01	7.0680874586e-01	8.4904509783e-01
3.8351449844e+02	6.6878175735e-01	7.0706993341e-01	8.4937089682e-01
3.8393420788e+02	6.6006278992e-01	7.0682692528e-01	8.4885919094e-01
3.8435391732e+02	6.5105241537e-01	7.0692640543e-01	8.4811151028e-01
3.8477362676e+02	6.4174157381e-01	7.0694178343e-01	8.4629797935e-01
3.8519333620e+02	6.3212108612e-01	7.0647740364e-01	8.4427052736e-01
3.8561304564e+02	6.2218183279e-01	7.0625680685e-01	8.4103351831e-01
3.8603275508e+02	6.1191493273e-01	7.0598584414e-01	8.3750504255e-01
3.8645246453e+02	6.0131162405e-01	7.0523023605e-01	8.3251661062e-01
3.8687217397e+02	5.9036332369e-01	7.0421630144e-01	8.2671481371e-01
3.8729188341e+02	5.7906198502e-01	7.0332980156e-01	8.2027864456e-01
3.8771159285e+02	5.6739991903e-01	7.0180588961e-01	8.1275731325e-01
3.8813130229e+02	5.5537009239e-01	6.9976866245e-01	8.0400806665e-01
3.8855101173e+02	5.4296624660e-01	6.9751709700e-01	7.9441350698e-01
3.8897072117e+02	5.3018295765e-01	6.9502264261e-01	7.8359603882e-01
3.8939043061e+02	5.1701587439e-01	6.9249862432e-01	7.7195107937e-01
3.8981014006e+02	5.0346201658e-01	6.8941605091e-01	7.5900495052e-01
3.9022984950e+02	4.8951977491e-01	6.8519163132e-01	7.4442219734e-01
3.9064955894e+02	4.7518929839e-01	6.8104869127e-01	7.2875237465e-01
3.9106926838e+02	4.6047273278e-01	6.7588686943e-01	7.1219480038e-01
3.9148897782e+02	4.4537445903e-01	6.7013591528e-01	6.9393032789e-01
3.9190868726e+02	4.2990139127e-01	6.6355788708e-01	6.7411744595e-01
3.9232839670e+02	4.1406336427e-01	6.5610593557e-01	6.5334248543e-01
3.9274810614e+02	3.9787337184e-01	6.4731180668e-01	6.3236165047e-01
3.9316781559e+02	3.8134795427e-01	6.3807696104e-01	6.1043077707e-01
3.9358752503e+02	3.6450761557e-01	6.2762510777e-01	5.8653479815e-01
3.9400723447e+02	3.4737709165e-01	6.1595398188e-01	5.6223380566e-01
3.9442694391e+02	3.2998579741e-01	6.0233718157e-01	5.3674513102e-01
3.9484665335e+02	3.1236806512e-01	5.8701264858e-01	5.1075595617e-01
3.9526636279e+02	2.9456362128e-01	5.7072895765e-01	4.8367324471e-01
3.9568607223e+02	2.7661773562e-01	5.5303025246e-01	4.5691129565e-01
3.9610578167e+02	2.5858154893e-01	5.3312653303e-01	4.2965656519e-01
3.9652549111e+02	2.4051225185e-01	5.1201862097e-01	4.0236899257e-01
3.9694520056e+02	2.2247312963e-01	4.8787751794e-01	3.7471377850e-01
3.9736491000e+02	2.0453362167e-01	4.6328499913e-01	3.4732991457e-01
3.9778461944e+02	1.8676917255e-01	4.3725609779e-01	3.2055491209e-01
3.9820432888e+02	1.6926100850e-01	4.0929046273e-01	2.9354920983e-01
3.9862403832e+02	1.5209572017e-01	3.7944033742e-01	2.6755109429e-01
3.9904374776e+02	1.3536466658e-01	3.5002300143e-01	2.4264582992e-01
3.9946345720e+02	1.1916332692e-01	3.1958878040e-01	2.1901737154e-01
3.9988316664e+02	1.0359026492e-01	2.8940507770e-01	1.9605147839e-01
4.0030287609e+02	8.8746115565e-02	2.6084867120e-01	1.7454721034e-01
4.0072258553e+02	7.4732273817e-02	2.3288065195e-01	1.5485255420e-01
4.0114229497e+02	6.1649493873e-02	2.0661461353e-01	1.3687698543e-01
4.0156200441e+02	4.9596313387e-02	1.8303450942e-01	1.2070356309e-01
4.0198171385e+02	3.8667432964e-02	1.6129574180e-01	1.0611260682e-01
4.0240142329e+02	2.8952011839e-02	1.4245057106e-01	9.3799851835e-02
4.0282113273e+02	2.0531974733e-02	1.2663586438e-01	8.2660473883e-02
4.0324084217e+02	1.3480374590e-02	1.1326928437e-01	7.3879532516e-02
4.0366055162e+02	7.8598642722e-03	1.0272950679e-01	6.7284241319e-02
4.0408026106e+02	3.7213379983e-03	9.4066418707e-02	6.2586151063e-02
4.0449997050e+02	1.1027978035e-03	9.0590134263e-02	5.9936624020e-02
4.0491967994e+02	2.8484577342e-05	8.3155944943e-02	5.8944024146e-02
4.0533938938e+02	5.0831801491e-04	9.1257147491e-02	6.1331458390e-02
4.0575909882e+02	2.5376640260e-03	9.3061611056e-02	6.3399478793e-02
4.0617880826e+02	6.0974410735e-03	9.8240301013e-02	6.8655945361e-02
4.0659851770e+02	1.1154564098e-02	1.0623019189e-01	7.5736805797e-02
4.0701822714e+02	1.7662698403e-02	1.1643806100e-01	8.5395380855e-02
4.0743793659e+02	2.5563303381e-02	1.2896980345e-01	9.7181789577e-02
4.0785764603e+02	3.4786913544e-02	1.4460939169e-01	1.1172717065e-01
4.0827735547e+02	4.5254614204e-02	1.6303010285e-01	1.2820264697e-01
4.0869706491e+02	5.6879635900e-02	1.8345618248e-01	1.4674076438e-01
4.0911677435e+02	6.9569051266e-02	2.0547179878e-01	1.6725958884e-01
4.0953648379e+02	8.3225451410e-02	2.2905707359e-01	1.8884472549e-01
4.0995619323e+02	9.7748644650e-02	2.5226956606e-01	2.1136136353e-01
4.1037590267e+02	1.1303722113e-01	2.7671959996e-01	2.3412001133e-01
4.1079561212e+02	1.2899005413e-01	3.0032855272e-01	2.5658985972e-01
4.1121532156e+02	1.4550758898e-01	3.2331198454e-01	2.7903395891e-01
4.1163503100e+02	1.6249305010e-01	3.4683400393e-01	3.0050727725e-01
4.1205474044e+02	1.7985342443e-01	3.6848089099e-01	3.2035523653e-01
4.1247444988e+02	1.9750019908e-01	3.9163598418e-01	3.4116807580e-01
4.1289415932e+02	2.1535012126e-01	4.1131293774e-01	3.6022055149e-01
4.1331386876e+02	2.3332552612e-01	4.3114885688e-01	3.7785065174e-01
4.1373357820e+02	2.5135472417e-01	4.4980785251e-01	3.9515700936e-01
4.1415328765e+02	2.6937213540e-01	4.7055813670e-01	4.1175520420e-01
4.1457299709e+02	2.8731828928e-01	4.8812147975e-01	4.2786490917e-01
4.1499270653e+02	3.0513989925e-01	5.0415879488e-01	4.4230249524e-01
4.1541241597e+02	3.2278949022e-01	5.2526503801e-01	4.5648312569e-01
4.1583212541e+02	3.4022539854e-01	5.4362809658e-01	4.7084656358e-01
4.1625183485e+02	3.5741129518e-01	5.5050939322e-01	4.8303866386e-01
4.1667154429e+02	3.7431606650e-01	5.7267940044e-01	4.9621537328e-01
4.1709125373e+02	3.9091327786e-01	5.8904385567e-01	5.0687855482e-01
4.1751096317e+02	4.0718093514e-01	6.0298645496e-01	5.1890891790e-01
4.1793067262e+02	4.2310118675e-01	6.2016457319e-01	5.2993363142e-01
4.1835038206e+02	4.3865969777e-01	6.2316679955e-01	5.4005336761e-01
4.1877009150e+02	4.5384562016e-01	6.4108073711e-01	5.5055868626e-01
4.1918980094e+02	4.6865099669e-01	6.5315318108e-01	5.6079351902e-01
4.1960951038e+02	4.8307061195e-01	6.6617190838e-01	5.7043057680e-01
4.2002921982e+02	4.9710154533e-01	6.7851698399e-01	5.8003258705e-01
4.2044892926e+02	5.1074302197e-01	6.9040393829e-01	5.8803421259e-01
4.2086863870e+02	5.2399599552e-01	7.0236533880e-01	5.9865492582e-01
4.2128834815e+02	5.3686308861e-01	7.1416610479e-01	6.0526549816e-01
4.2170805759e+02	5.4934817553e-01	7.2668659687e-01	6.1283820868e-01
4.2212776703e+02	5.6145638227e-01	7.3684340715e-01	6.2034016848e-01
4.2254747647e+02	5.7319360971e-01	7.4647867680e-01	6.2715452909e-01
4.2296718591e+02	5.8456671238e-01	7.5759476423e-01	6.3384348154e-01
4.2338689535e+02	5.9558320045e-01	7.6697623730e-01	6.4056926966e-01
4.2380660479e+02	6.0625106096e-01	7.7800178528e-01	6.4609676600e-01
4.2422631423e+02	6.1657863855e-01	7.8733146191e-01	6.5213233232e-01
4.2464602368e+02	6.2657475471e-01	7.9709297419e-01	6.5790104866e-01
4.2506573312e+02	6.3624817133e-01	8.0372309685e-01	6.6381412745e-01
4.2548544256e+02	6.4560806751e-01	8.1248146296e-01	6.6920405626e-01
4.2590515200e+02	6.5466356277e-01	8.2119548321e-01	6.7441236973e-01
4.2632486144e+02	6.6342383623e-01	8.3008366823e-01	6.7941737175e-01
4.2674457088e+02	6.7189800739e-01	8.3599728346e-01	6.8417060375e-01
4.2716428032e+02	6.8009519577e-01	8.4359830618e-01	6.8939429522e-01
4.2758398976e+02	6.8802428246e-01	8.5080730915e-01	6.9360381365e-01
4.2800369920e+02	6.9569414854e-01	8.5779404640e-01	6.9795471430e-01
4.2842340865e+02	7.0311337709e-01	8.6477613449e-01	7.0284026861e-01
4.2884311809e+02	7.1029061079e-01	8.7017673254e-01	7.0782870054e-01
4.2926282753e+02	7.1723401546e-01	8.7786602974e-01	7.1214038134e-01
4.2968253697e+02	7.2395175695e-01	8.8157969713e-01	7.1610277891e-01
4.3010224641e+02	7.3045170307e-01	8.8785487413e-01	7.2058916092e-01
4.3052195585e+02	7.3674148321e-01	8.9301264286e-01	7.2464120388e-01
4.3094166529e+02	7.4282854795e-01	8.9604485035e-01	7.2838073969e-01
4.3136137473e+02	7.4872010946e-01	8.9889329672e-01	7.3261600733e-01
4.3178108418e+02	7.5442308187e-01	9.0235501528e-01	7.3615658283e-01
4.3220079362e+02	7.5994431973e-01	9.0552723408e-01	7.4019974470e-01
4.3262050306e+02	7.6529031992e-01	9.0739864111e-01	7.4351435900e-01
4.3304021250e+02	7.7046734095e-01	9.1013157368e-01	7.4696892500e-01
4.3345992194e+02	7.7548140287e-01	9.1205376387e-01	7.5027102232e-01
4.3387963138e+02	7.8033852577e-01	9.1413629055e-01	7.5340479612e-01
4.3429934082e+02	7.8504419327e-01	9.1625505686e-01	7.5654464960e-01
4.3471905026e+02	7.8960394859e-01	9.1756492853e-01	7.5930505991e-01
4.3513875971e+02	7.9402303696e-01	9.1879326105e-01	7.6193636656e-01
4.3555846915e+02	7.9830646515e-01	9.1990971565e-01	7.6490801573e-01
4.3597817859e+02	8.0245912075e-01	9.2094033957e-01	7.6732486486e-01
4.3639788803e+02	8.0648559332e-01	9.2130768299e-01	7.6983070374e-01
4.3681759747e+02	8.1039047241e-01	9.2149746418e-01	7.7230316401e-01
4.3723730691e+02	8.1417804956e-01	9.2170107365e-01	7.7510130405e-01
4.3765701635e+02	8.1785249710e-01	9.2155981064e-01	7.7730733156e-01
4.3807672579e+02	8.2141774893e-01	9.2113089561e-01	7.7948510647e-01
4.3849643523e+02	8.2487767935e-01	9.2054587603e-01	7.8189730644e-01
4.3891614468e+02	8.2823598385e-01	9.1985255480e-01	7.8422737122e-01
4.3933585412e+02	8.3149617910e-01	9.1890919209e-01	7.8652834892e-01
4.3975556356e+02	8.3466172218e-01	9.1794729233e-01	7.8905606270e-01
4.4017527300e+02	8.3773583174e-01	9.1666811705e-01	7.9115092754e-01
4.4059498244e+02	8.4072166681e-01	9.1542440653e-01	7.9354584217e-01
4.4101469188e+02	8.4362232685e-01	9.1398030519e-01	7.9595339298e-01
4.4143440132e+02	8.4644061327e-01	9.1248363256e-01	7.9821169376e-01
4.4185411076e+02	8.4917938709e-01	9.1079109907e-01	8.0080676079e-01
4.4227382021e+02	8.5184127092e-01	9.0915513039e-01	8.0257916451e-01
4.4269352965e+02	8.5442894697e-01	9.0710049868e-01	8.0542922020e-01
4.4311323909e+02	8.5694479942e-01	9.0505838394e-01	8.0811673403e-01
4.4353294853e+02	8.5939127207e-01	9.0144121647e-01	8.1036978960e-01
4.4395265797e+02	8.6177057028e-01	9.0027695894e-01	8.1284558773e-01
4.4437236741e+02	8.6408501863e-01	8.9598983526e-01	8.1447696686e-01
4.4479207685e+02	8.6633664370e-01	8.9356666803e-01	8.1687444448e-01
4.4521178629e+02	8.6852753162e-01	8.9448040724e-01	8.1987529993e-01
4.4563149574e+02	8.7065964937e-01	8.9359557629e-01	8.2237625122e-01
4.4605120518e+02	8.7273484468e-01	8.9189571142e-01	8.2465153933e-01
4.4647091462e+02	8.7475496531e-01	8.8946503401e-01	8.2679015398e-01
4.4689062406e+02	8.7672173977e-01	8.8678926229e-01	8.2934224606e-01
4.4731033350e+02	8.7863683701e-01	8.8435876369e-01	8.3195489645e-01
4.4773004294e+02	8.8050192595e-01	8.8218724728e-01	8.3472180367e-01
4.4814975238e+02	8.8231849670e-01	8.8018578291e-01	8.3666121960e-01
4.4856946182e+02	8.8408809900e-01	8.7774258852e-01	8.3998304605e-01
4.4898917126e+02	8.8581210375e-01	8.7529796362e-01	8.4152084589e-01
