wavelength_nm	ideal_target_transmittance	cvae_target_transmittance	tandem_response_transmittance
3.7973711347e+02	9.6733242273e-01	8.9338344336e-01	9.6689045429e-01
3.8015682291e+02	9.6708071232e-01	8.8760107756e-01	9.6426314116e-01
3.8057653235e+02	9.6682602167e-01	8.8228631020e-01	9.6111720800e-01
3.8099624179e+02	9.6656823158e-01	8.7653177977e-01	9.5772218704e-01
3.8141595123e+02	9.6630734205e-01	8.7075173855e-01	9.5395183563e-01
3.8183566067e+02	9.6604329348e-01	8.6532211304e-01	9.4985735416e-01
3.8225537011e+02	9.6577602625e-01	8.5968017578e-01	9.4544827938e-01
3.8267507956e+02	9.6550554037e-01	8.5410964489e-01	9.4107091427e-01
3.8309478900e+02	9.6523171663e-01	8.4860318899e-01	9.3618351221e-01
3.8351449844e+02	9.6495449543e-01	8.4317272902e-01	9.3116772175e-01
3.8393420788e+02	9.6467387676e-01	8.3804690838e-01	9.2616420984e-01
3.8435391732e+02	9.6438974142e-01	8.3290618658e-01	9.2083925009e-01
3.8477362676e+02	9.6410202980e-01	8.2811200619e-01	9.1515290737e-01
3.8519333620e+02	9.6381074190e-01	8.2337099314e-01	9.0975749493e-01
3.8561304564e+02	9.6351581812e-01	8.1862008572e-01	9.0442800522e-01
3.8603275508e+02	9.6321713924e-01	8.1405818462e-01	8.9875394106e-01
3.8645246453e+02	9.6291464567e-01	8.0986958742e-01	8.9358443022e-01
3.8687217397e+02	9.6260827780e-01	8.0560207367e-01	8.8768523932e-01
3.8729188341e+02	9.6229803562e-01	8.0136263371e-01	8.8219892979e-01
3.8771159285e+02	9.6198374033e-01	7.9718267918e-01	8.7656134367e-01
3.8813130229e+02	9.6166539192e-01	7.9389941692e-01	8.7125056982e-01
3.8855101173e+02	9.6134287119e-01	7.9017376900e-01	8.6585468054e-01
3.8897072117e+02	9.6101617813e-01	7.8677296638e-01	8.6033475399e-01
3.8939043061e+02	9.6068519354e-01	7.8283035755e-01	8.5449784994e-01
3.8981014006e+02	9.6034985781e-01	7.7842777967e-01	8.4945237637e-01
3.9022984950e+02	9.6001005173e-01	7.7622342110e-01	8.4432303905e-01
3.9064955894e+02	9.5966571569e-01	7.7344179153e-01	8.3924633265e-01
3.9106926838e+02	9.5931679010e-01	7.7064239979e-01	8.3425736427e-01
3.9148897782e+02	9.5896315575e-01	7.6819056273e-01	8.2928359509e-01
3.9190868726e+02	9.5860475302e-01	7.6586222649e-01	8.2465642691e-01
3.9232839670e+02	9.5824152231e-01	7.6342618465e-01	8.1950956583e-01
3.9274810614e+02	9.5787328482e-01	7.6114046574e-01	8.1535494328e-01
3.9316781559e+02	9.5750004053e-01	7.5932484865e-01	8.1046199799e-01
3.9358752503e+02	9.5712161064e-01	7.5760740042e-01	8.0608046055e-01
3.9400723447e+02	9.5673799515e-01	7.5535970926e-01	8.0155998468e-01
3.9442694391e+02	9.5634901524e-01	7.5354105234e-01	7.9760909081e-01
3.9484665335e+02	9.5595461130e-01	7.5225764513e-01	7.9319185019e-01
3.9526636279e+02	9.5555460453e-01	7.5114762783e-01	7.8979820013e-01
3.9568607223e+02	9.5514905453e-01	7.5004929304e-01	7.8523480892e-01
3.9610578167e+02	9.5473766327e-01	7.4906063080e-01	7.8213781118e-01
3.9652549111e+02	9.5432043076e-01	7.4893355370e-01	7.7791935205e-01
3.9694520056e+02	9.5389723778e-01	7.4711239338e-01	7.7360391617e-01
3.9736491000e+02	9.5346796513e-01	7.4744039774e-01	7.7045208216e-01
3.9778461944e+02	9.5303243399e-01	7.4673670530e-01	7.6625126600e-01
3.9820432888e+02	9.5259064436e-01	7.4532914162e-01	7.6344257593e-01
3.9862403832e+02	9.5214229822e-01	7.4402660131e-01	7.5942665339e-01
3.9904374776e+02	9.5168739557e-01	7.4523258209e-01	7.5777637959e-01
3.9946345720e+02	9.5122581720e-01	7.4423635006e-01	7.5448101759e-01
3.9988316664e+02	9.5075732470e-01	7.4394226074e-01	7.5168621540e-01
4.0030287609e+02	9.5028185844e-01	7.4550932646e-01	7.4855595827e-01
4.0072258553e+02	9.4979923964e-01	7.4458807707e-01	7.4561375380e-01
4.0114229497e+02	9.4930934906e-01	7.4572283030e-01	7.4388134480e-01
4.0156200441e+02	9.4881200790e-01	7.4526381493e-01	7.4139726162e-01
4.0198171385e+02	9.4830709696e-01	7.4551069736e-01	7.3913788795e-01
4.0240142329e+02	9.4779443741e-01	7.4776482582e-01	7.3615640402e-01
4.0282113273e+02	9.4727385044e-01	7.4649971724e-01	7.3429471254e-01
