candidate_index	condition_order_code	valid	candidate_spectrum_valid	candidate_spectrum_maximum_absolute_error_nm	candidate_spectrum_summed_absolute_error_nm	peak1_wavelength_nm	peak2_wavelength_nm	peak1_signed_error_nm	peak2_signed_error_nm	maximum_absolute_error_nm	summed_absolute_error_nm	mean_absolute_error_nm	peak1_transmittance	peak2_transmittance	worst_valley_transmittance	peak1_fwhm_nm	peak2_fwhm_nm	widest_fwhm_nm	peak1_prominence	peak2_prominence	minimum_prominence	valley_transmittance_imbalance	peak1_fwhm_to_ideal_ratio	peak2_fwhm_to_ideal_ratio	shape_gate_passed	shape_minimax_score	inside_position_window	selected
0.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.1309744069e+00	5.7986555527e+00	4.7333231885e+02	5.3544931615e+02	-1.6676811457e+00	-4.5506838481e+00	4.5506838481e+00	6.2183649939e+00	3.1091824969e+00	3.0826652050e-01	2.6195502281e-01	3.0826652050e-01	1.4170998773e+01	1.8016798708e+01	1.8016798708e+01	6.0242694616e-01	7.0947140455e-01	6.0242694616e-01	4.6311497688e-02	4.5843359266e-01	8.0113256584e-01	0.0000000000e+00	1.5473325924e+00	1.0000000000e+00	0.0000000000e+00
1.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.9703932893e+00	6.6380744351e+00	4.7333231885e+02	5.3460989727e+02	-1.6676811457e+00	-5.3901027305e+00	5.3901027305e+00	7.0577838763e+00	3.5288919381e+00	5.3310811520e-01	4.9553611875e-01	5.3310811520e-01	1.2189687928e+01	1.4410843400e+01	1.4410843400e+01	4.1481173038e-01	4.7743538022e-01	4.1481173038e-01	3.7571996450e-02	3.9433793761e-01	6.4079063855e-01	0.0000000000e+00	2.6655405760e+00	0.0000000000e+00	0.0000000000e+00
2.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.1309744069e+00	4.9592366703e+00	4.7375202830e+02	5.3586902559e+02	-1.2479717045e+00	-4.1309744069e+00	4.1309744069e+00	5.3789461115e+00	2.6894730557e+00	1.9546510279e-01	1.5262734890e-01	1.9546510279e-01	1.5936009242e+01	2.1687711526e+01	2.1687711526e+01	6.7422150075e-01	8.1730270386e-01	6.7422150075e-01	4.2837753892e-02	5.1553190330e-01	9.6436288507e-01	1.0000000000e+00	1.3841945620e+00	1.0000000000e+00	0.0000000000e+00
3.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.1309744069e+00	5.7986555527e+00	4.7333231885e+02	5.3460989727e+02	-1.6676811457e+00	-5.3901027305e+00	5.3901027305e+00	7.0577838763e+00	3.5288919381e+00	4.5280638337e-01	4.0435266495e-01	4.5280638337e-01	1.2837522856e+01	1.5589815518e+01	1.5589815518e+01	4.8466214538e-01	5.6791770458e-01	4.8466214538e-01	4.8453718424e-02	4.1529547900e-01	6.9321465532e-01	0.0000000000e+00	2.2640319169e+00	0.0000000000e+00	0.0000000000e+00
4.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	3.2915555245e+00	4.1198177879e+00	4.7459144718e+02	5.3712815392e+02	-4.0855282213e-01	-2.8718460833e+00	2.8718460833e+00	3.2803989055e+00	1.6401994527e+00	5.6334782392e-02	3.5280101001e-02	5.6334782392e-02	2.3156241276e+01	3.9658116133e+01	3.9658116133e+01	6.1750204489e-01	9.2171723396e-01	6.1750204489e-01	2.1054681391e-02	7.4910731774e-01	1.7634324970e+00	0.0000000000e+00	2.1812357057e+00	1.0000000000e+00	0.0000000000e+00
5.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.1309744069e+00	4.9592366703e+00	4.7375202830e+02	5.3586902559e+02	-1.2479717045e+00	-4.1309744069e+00	4.1309744069e+00	5.3789461115e+00	2.6894730557e+00	1.8758647144e-01	1.4461009204e-01	1.8758647144e-01	1.6086653348e+01	2.1950948751e+01	2.1950948751e+01	6.7705906928e-01	8.2506634295e-01	6.7705906928e-01	4.2976379395e-02	5.2040525909e-01	9.7606795635e-01	1.0000000000e+00	1.3702706883e+00	1.0000000000e+00	0.0000000000e+00
6.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.1309744069e+00	5.4012593496e+00	4.7668999438e+02	5.3964641056e+02	1.6899943839e+00	-3.5358943613e-01	1.6899943839e+00	2.0435838200e+00	1.0217919100e+00	1.2664234266e-02	1.3566680253e-02	1.3566680253e-02	1.0639494937e+02	3.6899492823e+01	1.0639494937e+02	9.3492748775e-01	4.6391668171e-01	4.6391668171e-01	9.0244598687e-04	3.4418899938e+00	1.6407679212e+00	0.0000000000e+00	6.9768285537e+00	1.0000000000e+00	0.0000000000e+00
7.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.1309744069e+00	4.9592366703e+00	4.7417173774e+02	5.3628873503e+02	-8.2826226333e-01	-3.7112649657e+00	3.7112649657e+00	4.5395272291e+00	2.2697636145e+00	7.3394306004e-02	4.7361232340e-02	7.3394306004e-02	1.9451023781e+01	3.1736002854e+01	3.1736002854e+01	6.5808855742e-01	9.1429498047e-01	6.5808855742e-01	2.6033073664e-02	6.2924306575e-01	1.4111688656e+00	1.0000000000e+00	1.1747681875e+00	1.0000000000e+00	0.0000000000e+00
8.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.1309744069e+00	5.7986555527e+00	4.7291260941e+02	5.3460989727e+02	-2.0873905869e+00	-5.3901027305e+00	5.3901027305e+00	7.4774933175e+00	3.7387466587e+00	4.3839931488e-01	3.8877868652e-01	4.3839931488e-01	1.2963708493e+01	1.5671211480e+01	1.5671211480e+01	4.9709182978e-01	5.8324360847e-01	4.9709182978e-01	4.9620628357e-02	4.1937760025e-01	6.9683399731e-01	0.0000000000e+00	2.1919965744e+00	0.0000000000e+00	0.0000000000e+00
9.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.1309744069e+00	4.9592366703e+00	4.7417173774e+02	5.3586902559e+02	-8.2826226333e-01	-4.1309744069e+00	4.1309744069e+00	4.9592366703e+00	2.4796183351e+00	1.1475623399e-01	8.0336295068e-02	1.1475623399e-01	1.7918677641e+01	2.6561438823e+01	2.6561438823e+01	6.8542724103e-01	8.8579890877e-01	6.8542724103e-01	3.4419938922e-02	5.7967147538e-01	1.1810773923e+00	1.0000000000e+00	1.2009386418e+00	1.0000000000e+00	0.0000000000e+00
1.0000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.1309744069e+00	4.9592366703e+00	4.7459144718e+02	5.3712815392e+02	-4.0855282213e-01	-2.8718460833e+00	2.8718460833e+00	3.2803989055e+00	1.6401994527e+00	6.1219669878e-02	3.7069167942e-02	6.1219669878e-02	2.3066884957e+01	3.8820352657e+01	3.8820352657e+01	6.2266471237e-01	9.2022881284e-01	6.2266471237e-01	2.4150501937e-02	7.4621662957e-01	1.7261806181e+00	0.0000000000e+00	2.0748017661e+00	1.0000000000e+00	0.0000000000e+00
1.1000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	3.2915555245e+00	3.3027121436e+00	4.7627028494e+02	5.3796757280e+02	1.2702849427e+00	-2.0324272009e+00	2.0324272009e+00	3.3027121436e+00	1.6513560718e+00	1.5911348164e-02	1.2664783746e-02	1.5911348164e-02	2.4690834397e+01	5.4484411061e+01	5.4484411061e+01	4.8952203244e-01	9.3537599966e-01	4.8952203244e-01	3.2465644181e-03	7.9875159820e-01	2.4226965477e+00	0.0000000000e+00	4.0648472792e+00	1.0000000000e+00	0.0000000000e+00
1.2000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.9703932893e+00	6.6380744351e+00	4.7333231885e+02	5.3460989727e+02	-1.6676811457e+00	-5.3901027305e+00	5.3901027305e+00	7.0577838763e+00	3.5288919381e+00	5.8098691702e-01	5.5324274302e-01	5.8098691702e-01	1.1828668958e+01	1.3612797408e+01	1.3612797408e+01	3.7303805351e-01	4.2048162222e-01	3.7303805351e-01	2.7744174004e-02	3.8265892854e-01	6.0530483204e-01	0.0000000000e+00	2.9049345851e+00	0.0000000000e+00	0.0000000000e+00
1.3000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.9703932893e+00	6.6380744351e+00	4.7291260941e+02	5.3502960671e+02	-2.0873905869e+00	-4.9703932893e+00	4.9703932893e+00	7.0577838763e+00	3.5288919381e+00	5.0556516647e-01	5.0539481640e-01	5.0556516647e-01	1.2478981355e+01	1.5927765899e+01	1.5927765899e+01	4.4033062458e-01	4.6814644337e-01	4.4033062458e-01	1.7035007477e-04	4.0369661635e-01	7.0824191187e-01	0.0000000000e+00	2.5278258324e+00	1.0000000000e+00	0.0000000000e+00
1.4000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	3.2915555245e+00	4.1198177879e+00	4.7501115662e+02	5.3712815392e+02	1.1156619067e-02	-2.8718460833e+00	2.8718460833e+00	2.8830027024e+00	1.4415013512e+00	3.9471507072e-02	2.4049298838e-02	3.9471507072e-02	2.2210533835e+01	4.0090796175e+01	4.0090796175e+01	6.0056775808e-01	9.3209580891e-01	6.0056775808e-01	1.5422208235e-02	7.1851356307e-01	1.7826719900e+00	0.0000000000e+00	2.2362056857e+00	1.0000000000e+00	0.0000000000e+00
1.5000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	3.2915555245e+00	3.3027121436e+00	4.7543086606e+02	5.3796757280e+02	4.3086606027e-01	-2.0324272009e+00	2.0324272009e+00	2.4632932612e+00	1.2316466306e+00	2.5325100869e-02	1.9844306633e-02	2.5325100869e-02	2.4537678765e+01	5.0091080500e+01	5.0091080500e+01	5.3268774226e-01	9.3166266568e-01	5.3268774226e-01	5.4807942361e-03	7.9379699425e-01	2.2273432976e+00	0.0000000000e+00	3.5066951360e+00	1.0000000000e+00	0.0000000000e+00
1.6000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.1309744069e+00	5.4012593496e+00	4.7668999438e+02	5.3964641056e+02	1.6899943839e+00	-3.5358943613e-01	1.6899943839e+00	2.0435838200e+00	1.0217919100e+00	1.2631126679e-02	1.4927839860e-02	1.4927839860e-02	1.0727167332e+02	3.7280330334e+01	1.0727167332e+02	9.3504702207e-01	4.6157761849e-01	4.6157761849e-01	2.2967131808e-03	3.4702521238e+00	1.6577021911e+00	0.0000000000e+00	7.0578632107e+00	1.0000000000e+00	0.0000000000e+00
