Epoch 0 | Train Loss: 165.208369 | Val Loss: 128.408646
Epoch 1 | Train Loss: 77.716026 | Val Loss: 78.200119
Epoch 2 | Train Loss: 61.111569 | Val Loss: 77.702591
Epoch 3 | Train Loss: 53.556863 | Val Loss: 70.370209
Epoch 4 | Train Loss: 48.925693 | Val Loss: 53.727188
Epoch 5 | Train Loss: 45.987297 | Val Loss: 54.089767
Epoch 6 | Train Loss: 42.506374 | Val Loss: 46.351456
Epoch 7 | Train Loss: 43.636081 | Val Loss: 44.889877
Epoch 8 | Train Loss: 42.287878 | Val Loss: 45.633507
Epoch 9 | Train Loss: 40.337977 | Val Loss: 44.066299
Epoch 10 | Train Loss: 40.398641 | Val Loss: 40.101265
Epoch 11 | Train Loss: 37.610579 | Val Loss: 38.620483
Epoch 12 | Train Loss: 37.368251 | Val Loss: 39.527592
Epoch 13 | Train Loss: 38.311139 | Val Loss: 37.992531
Epoch 14 | Train Loss: 36.598718 | Val Loss: 40.824223
Epoch 15 | Train Loss: 37.550483 | Val Loss: 38.395164
Epoch 16 | Train Loss: 38.464160 | Val Loss: 39.465454
Epoch 17 | Train Loss: 37.803880 | Val Loss: 35.786392
Epoch 18 | Train Loss: 35.135348 | Val Loss: 34.998367
Epoch 19 | Train Loss: 32.634160 | Val Loss: 34.658222
Epoch 20 | Train Loss: 34.538333 | Val Loss: 34.636322
Epoch 21 | Train Loss: 34.116567 | Val Loss: 32.946392
Epoch 22 | Train Loss: 33.181563 | Val Loss: 30.444363
Epoch 23 | Train Loss: 32.876828 | Val Loss: 35.199543
Epoch 24 | Train Loss: 33.642293 | Val Loss: 32.143501
Epoch 25 | Train Loss: 33.334789 | Val Loss: 28.760494
Epoch 26 | Train Loss: 33.857520 | Val Loss: 32.694057
Epoch 27 | Train Loss: 32.088055 | Val Loss: 33.261703
Epoch 28 | Train Loss: 31.525912 | Val Loss: 33.211174
Epoch 29 | Train Loss: 32.303976 | Val Loss: 33.704357
Epoch 30 | Train Loss: 30.857626 | Val Loss: 29.475899
Epoch 31 | Train Loss: 30.598702 | Val Loss: 34.833969
Epoch 32 | Train Loss: 30.432190 | Val Loss: 31.526884
Epoch 33 | Train Loss: 31.044392 | Val Loss: 28.929659
Epoch 34 | Train Loss: 30.497478 | Val Loss: 27.993771
Epoch 35 | Train Loss: 30.315196 | Val Loss: 29.234676
Epoch 36 | Train Loss: 29.832055 | Val Loss: 29.099665
Epoch 37 | Train Loss: 29.574896 | Val Loss: 31.364820
Epoch 38 | Train Loss: 30.128499 | Val Loss: 33.955269
Epoch 39 | Train Loss: 30.674991 | Val Loss: 31.629673
Epoch 40 | Train Loss: 29.746369 | Val Loss: 31.538811
Epoch 41 | Train Loss: 30.170418 | Val Loss: 28.451513
Epoch 42 | Train Loss: 28.916730 | Val Loss: 28.020182
Epoch 43 | Train Loss: 28.300636 | Val Loss: 27.789263
Epoch 44 | Train Loss: 27.747654 | Val Loss: 25.629650
Epoch 45 | Train Loss: 28.402110 | Val Loss: 28.748829
Epoch 46 | Train Loss: 30.273873 | Val Loss: 26.182220
Epoch 47 | Train Loss: 28.498611 | Val Loss: 28.402695
Epoch 48 | Train Loss: 28.762973 | Val Loss: 26.296104
Epoch 49 | Train Loss: 26.749875 | Val Loss: 25.385262
Epoch 50 | Train Loss: 29.724730 | Val Loss: 30.339977
Epoch 51 | Train Loss: 29.567550 | Val Loss: 32.257542
Epoch 52 | Train Loss: 29.652770 | Val Loss: 26.851463
Epoch 53 | Train Loss: 28.688870 | Val Loss: 27.724033
Epoch 54 | Train Loss: 27.334916 | Val Loss: 27.227772
Epoch 55 | Train Loss: 26.840955 | Val Loss: 27.532001
Epoch 56 | Train Loss: 28.594195 | Val Loss: 25.726669
Epoch 57 | Train Loss: 26.694922 | Val Loss: 27.418806
Epoch 58 | Train Loss: 27.525017 | Val Loss: 25.799660
Epoch 59 | Train Loss: 27.286423 | Val Loss: 26.530468
