Epoch 0 | Train Loss: 0.034047 | Val Loss: 0.029888
Epoch 1 | Train Loss: 0.029887 | Val Loss: 0.033025
Epoch 2 | Train Loss: 0.025590 | Val Loss: 0.018506
Epoch 3 | Train Loss: 0.019900 | Val Loss: 0.018870
Epoch 4 | Train Loss: 0.018635 | Val Loss: 0.017038
Epoch 5 | Train Loss: 0.017465 | Val Loss: 0.017718
Epoch 6 | Train Loss: 0.017013 | Val Loss: 0.016224
Epoch 7 | Train Loss: 0.021296 | Val Loss: 0.018246
Epoch 8 | Train Loss: 0.018430 | Val Loss: 0.019878
Epoch 9 | Train Loss: 0.019570 | Val Loss: 0.018051
Epoch 10 | Train Loss: 0.017108 | Val Loss: 0.014736
Epoch 11 | Train Loss: 0.017227 | Val Loss: 0.016153
Epoch 12 | Train Loss: 0.014184 | Val Loss: 0.010811
Epoch 13 | Train Loss: 0.016979 | Val Loss: 0.015069
Epoch 14 | Train Loss: 0.015322 | Val Loss: 0.015462
Epoch 15 | Train Loss: 0.015761 | Val Loss: 0.014308
Epoch 16 | Train Loss: 0.014566 | Val Loss: 0.013650
Epoch 17 | Train Loss: 0.016133 | Val Loss: 0.019749
Epoch 18 | Train Loss: 0.017348 | Val Loss: 0.012631
Epoch 19 | Train Loss: 0.013769 | Val Loss: 0.016893
Epoch 20 | Train Loss: 0.021935 | Val Loss: 0.018643
Epoch 21 | Train Loss: 0.015213 | Val Loss: 0.018498
Epoch 22 | Train Loss: 0.015231 | Val Loss: 0.013690
Epoch 23 | Train Loss: 0.011013 | Val Loss: 0.009444
Epoch 24 | Train Loss: 0.009301 | Val Loss: 0.008439
Epoch 25 | Train Loss: 0.008263 | Val Loss: 0.008768
Epoch 26 | Train Loss: 0.009594 | Val Loss: 0.009467
Epoch 27 | Train Loss: 0.008957 | Val Loss: 0.007555
Epoch 28 | Train Loss: 0.007806 | Val Loss: 0.011104
Epoch 29 | Train Loss: 0.009158 | Val Loss: 0.008303
Epoch 30 | Train Loss: 0.008616 | Val Loss: 0.006307
Epoch 31 | Train Loss: 0.006883 | Val Loss: 0.007466
Epoch 32 | Train Loss: 0.007840 | Val Loss: 0.011945
Epoch 33 | Train Loss: 0.007841 | Val Loss: 0.006429
Epoch 34 | Train Loss: 0.007365 | Val Loss: 0.008018
