Epoch 0 | Train Loss: 0.036970 | Val Loss: 0.039106
Epoch 1 | Train Loss: 0.030049 | Val Loss: 0.026479
Epoch 2 | Train Loss: 0.024083 | Val Loss: 0.021782
Epoch 3 | Train Loss: 0.021206 | Val Loss: 0.021735
Epoch 4 | Train Loss: 0.018717 | Val Loss: 0.016967
Epoch 5 | Train Loss: 0.016192 | Val Loss: 0.015772
Epoch 6 | Train Loss: 0.017138 | Val Loss: 0.018438
Epoch 7 | Train Loss: 0.017206 | Val Loss: 0.015994
Epoch 8 | Train Loss: 0.017016 | Val Loss: 0.017437
Epoch 9 | Train Loss: 0.017239 | Val Loss: 0.015799
Epoch 10 | Train Loss: 0.015762 | Val Loss: 0.014196
Epoch 11 | Train Loss: 0.015911 | Val Loss: 0.013975
Epoch 12 | Train Loss: 0.013596 | Val Loss: 0.012513
Epoch 13 | Train Loss: 0.012877 | Val Loss: 0.011420
Epoch 14 | Train Loss: 0.011131 | Val Loss: 0.007640
Epoch 15 | Train Loss: 0.011009 | Val Loss: 0.012949
Epoch 16 | Train Loss: 0.013175 | Val Loss: 0.010088
Epoch 17 | Train Loss: 0.008732 | Val Loss: 0.007999
Epoch 18 | Train Loss: 0.012004 | Val Loss: 0.013463
Epoch 19 | Train Loss: 0.011676 | Val Loss: 0.011552
Epoch 20 | Train Loss: 0.013788 | Val Loss: 0.016771
Epoch 21 | Train Loss: 0.013365 | Val Loss: 0.009737
Epoch 22 | Train Loss: 0.010205 | Val Loss: 0.013192
Epoch 23 | Train Loss: 0.010870 | Val Loss: 0.008743
Epoch 24 | Train Loss: 0.010326 | Val Loss: 0.010260
Epoch 25 | Train Loss: 0.011452 | Val Loss: 0.012129
Epoch 26 | Train Loss: 0.014602 | Val Loss: 0.010878
Epoch 27 | Train Loss: 0.010248 | Val Loss: 0.008501
Epoch 28 | Train Loss: 0.008723 | Val Loss: 0.009443
Epoch 29 | Train Loss: 0.008678 | Val Loss: 0.009876
Epoch 30 | Train Loss: 0.008921 | Val Loss: 0.006937
