Epoch 0 | Train Loss: 0.055089 | Val Loss: 0.046081
Epoch 1 | Train Loss: 0.031373 | Val Loss: 0.025624
Epoch 2 | Train Loss: 0.024047 | Val Loss: 0.026982
Epoch 3 | Train Loss: 0.022551 | Val Loss: 0.019574
Epoch 4 | Train Loss: 0.018247 | Val Loss: 0.015467
Epoch 5 | Train Loss: 0.013520 | Val Loss: 0.011188
Epoch 6 | Train Loss: 0.010172 | Val Loss: 0.009920
Epoch 7 | Train Loss: 0.009315 | Val Loss: 0.008087
Epoch 8 | Train Loss: 0.008242 | Val Loss: 0.008199
Epoch 9 | Train Loss: 0.007477 | Val Loss: 0.007243
Epoch 10 | Train Loss: 0.007330 | Val Loss: 0.007733
Epoch 11 | Train Loss: 0.006275 | Val Loss: 0.005914
Epoch 12 | Train Loss: 0.005190 | Val Loss: 0.005494
Epoch 13 | Train Loss: 0.004736 | Val Loss: 0.004042
Epoch 14 | Train Loss: 0.004448 | Val Loss: 0.004006
Epoch 15 | Train Loss: 0.004622 | Val Loss: 0.004951
Epoch 16 | Train Loss: 0.004423 | Val Loss: 0.003602
Epoch 17 | Train Loss: 0.003802 | Val Loss: 0.004490
Epoch 18 | Train Loss: 0.004431 | Val Loss: 0.005461
Epoch 19 | Train Loss: 0.005122 | Val Loss: 0.004063
Epoch 20 | Train Loss: 0.004422 | Val Loss: 0.004002
Epoch 21 | Train Loss: 0.003889 | Val Loss: 0.004598
Epoch 22 | Train Loss: 0.004440 | Val Loss: 0.004316
Epoch 23 | Train Loss: 0.003714 | Val Loss: 0.003431
Epoch 24 | Train Loss: 0.003330 | Val Loss: 0.003060
Epoch 25 | Train Loss: 0.002912 | Val Loss: 0.002847
Epoch 26 | Train Loss: 0.002736 | Val Loss: 0.002937
Epoch 27 | Train Loss: 0.003130 | Val Loss: 0.003422
Epoch 28 | Train Loss: 0.004208 | Val Loss: 0.004887
Epoch 29 | Train Loss: 0.004252 | Val Loss: 0.004419
Epoch 30 | Train Loss: 0.003635 | Val Loss: 0.002783
Epoch 31 | Train Loss: 0.002876 | Val Loss: 0.002316
Epoch 32 | Train Loss: 0.002572 | Val Loss: 0.002706
Epoch 33 | Train Loss: 0.002877 | Val Loss: 0.003011
Epoch 34 | Train Loss: 0.002448 | Val Loss: 0.002277
Epoch 35 | Train Loss: 0.002186 | Val Loss: 0.002154
Epoch 36 | Train Loss: 0.002076 | Val Loss: 0.001937
Epoch 37 | Train Loss: 0.002048 | Val Loss: 0.001827
Epoch 38 | Train Loss: 0.001901 | Val Loss: 0.002096
Epoch 39 | Train Loss: 0.001792 | Val Loss: 0.001610
Epoch 40 | Train Loss: 0.001596 | Val Loss: 0.001420
Epoch 41 | Train Loss: 0.001418 | Val Loss: 0.001396
Epoch 42 | Train Loss: 0.001590 | Val Loss: 0.001421
Epoch 43 | Train Loss: 0.001772 | Val Loss: 0.002267
Epoch 44 | Train Loss: 0.002005 | Val Loss: 0.001590
Epoch 45 | Train Loss: 0.001935 | Val Loss: 0.001595
Epoch 46 | Train Loss: 0.001654 | Val Loss: 0.001449
Epoch 47 | Train Loss: 0.001510 | Val Loss: 0.001569
Epoch 48 | Train Loss: 0.001442 | Val Loss: 0.001442
Epoch 49 | Train Loss: 0.001559 | Val Loss: 0.001921
Epoch 50 | Train Loss: 0.001729 | Val Loss: 0.001646
Epoch 51 | Train Loss: 0.001894 | Val Loss: 0.001878
Epoch 52 | Train Loss: 0.002025 | Val Loss: 0.001515
Epoch 53 | Train Loss: 0.001564 | Val Loss: 0.001328
Epoch 54 | Train Loss: 0.001058 | Val Loss: 0.000962
Epoch 55 | Train Loss: 0.000946 | Val Loss: 0.001051
Epoch 56 | Train Loss: 0.001220 | Val Loss: 0.001190
Epoch 57 | Train Loss: 0.001099 | Val Loss: 0.001035
Epoch 58 | Train Loss: 0.001151 | Val Loss: 0.002077
Epoch 59 | Train Loss: 0.001174 | Val Loss: 0.001450
Epoch 60 | Train Loss: 0.001374 | Val Loss: 0.001224
Epoch 61 | Train Loss: 0.001808 | Val Loss: 0.003281
Epoch 62 | Train Loss: 0.001670 | Val Loss: 0.001835
Epoch 63 | Train Loss: 0.001775 | Val Loss: 0.001893
Epoch 64 | Train Loss: 0.001469 | Val Loss: 0.001666
Epoch 65 | Train Loss: 0.001362 | Val Loss: 0.001255
Epoch 66 | Train Loss: 0.001394 | Val Loss: 0.001405
Epoch 67 | Train Loss: 0.001571 | Val Loss: 0.001994
Epoch 68 | Train Loss: 0.001414 | Val Loss: 0.001237
Epoch 69 | Train Loss: 0.001044 | Val Loss: 0.001031
Epoch 70 | Train Loss: 0.001029 | Val Loss: 0.001169
Epoch 71 | Train Loss: 0.001338 | Val Loss: 0.000966
Epoch 72 | Train Loss: 0.001046 | Val Loss: 0.000895
Epoch 73 | Train Loss: 0.000889 | Val Loss: 0.000873
Epoch 74 | Train Loss: 0.000872 | Val Loss: 0.000791
Epoch 75 | Train Loss: 0.000735 | Val Loss: 0.000637
Epoch 76 | Train Loss: 0.000697 | Val Loss: 0.000761
Epoch 77 | Train Loss: 0.000810 | Val Loss: 0.000739
Epoch 78 | Train Loss: 0.000691 | Val Loss: 0.000696
Epoch 79 | Train Loss: 0.000553 | Val Loss: 0.000588
Epoch 80 | Train Loss: 0.000509 | Val Loss: 0.000519
Epoch 81 | Train Loss: 0.000497 | Val Loss: 0.000746
Epoch 82 | Train Loss: 0.000783 | Val Loss: 0.000660
Epoch 83 | Train Loss: 0.000912 | Val Loss: 0.001033
Epoch 84 | Train Loss: 0.000943 | Val Loss: 0.000807
Epoch 85 | Train Loss: 0.001395 | Val Loss: 0.001090
Epoch 86 | Train Loss: 0.001111 | Val Loss: 0.000988
Epoch 87 | Train Loss: 0.000852 | Val Loss: 0.000961
Epoch 88 | Train Loss: 0.000717 | Val Loss: 0.000612
Epoch 89 | Train Loss: 0.000658 | Val Loss: 0.000698
Epoch 90 | Train Loss: 0.000681 | Val Loss: 0.000725
Epoch 91 | Train Loss: 0.000749 | Val Loss: 0.000731
Epoch 92 | Train Loss: 0.000659 | Val Loss: 0.000598
Epoch 93 | Train Loss: 0.000674 | Val Loss: 0.000629
Epoch 94 | Train Loss: 0.000509 | Val Loss: 0.000513
Epoch 95 | Train Loss: 0.000551 | Val Loss: 0.000478
