wavelength_nm	ideal_target_transmittance	cvae_target_transmittance	tandem_response_transmittance
3.7973712158e+02	9.9642041841e-01	8.8918811083e-01	8.8955926895e-01
3.8015682983e+02	9.9640842495e-01	8.8902682066e-01	8.8938623667e-01
3.8057653809e+02	9.9639637119e-01	8.8846534491e-01	8.8938033581e-01
3.8099624634e+02	9.9638425673e-01	8.8817626238e-01	8.8898533583e-01
3.8141595459e+02	9.9637208114e-01	8.8820773363e-01	8.8932061195e-01
3.8183566284e+02	9.9635984403e-01	8.8801819086e-01	8.8918679953e-01
3.8225537109e+02	9.9634754497e-01	8.8784235716e-01	8.8917446136e-01
3.8267507935e+02	9.9633518355e-01	8.8791751862e-01	8.8932859898e-01
3.8309478760e+02	9.9632275935e-01	8.8760441542e-01	8.8868123293e-01
3.8351449585e+02	9.9631027194e-01	8.8785570860e-01	8.8878536224e-01
3.8393420410e+02	9.9629772089e-01	8.8763171434e-01	8.8879311085e-01
3.8435391235e+02	9.9628510577e-01	8.8754159212e-01	8.8843101263e-01
3.8477362061e+02	9.9627242615e-01	8.8737726212e-01	8.8902866840e-01
3.8519332886e+02	9.9625968158e-01	8.8727581501e-01	8.8887953758e-01
3.8561303711e+02	9.9624687162e-01	8.8746118546e-01	8.8882619143e-01
3.8603274536e+02	9.9623399582e-01	8.8736057281e-01	8.8896602392e-01
3.8645245361e+02	9.9622105373e-01	8.8726961613e-01	8.8925582170e-01
3.8687216187e+02	9.9620804490e-01	8.8733011484e-01	8.8867372274e-01
3.8729187012e+02	9.9619496887e-01	8.8739240170e-01	8.8898885250e-01
3.8771157837e+02	9.9618182517e-01	8.8722556829e-01	8.8892173767e-01
3.8813131714e+02	9.9616861237e-01	8.8679999113e-01	8.8902777433e-01
3.8855102539e+02	9.9615533193e-01	8.8730967045e-01	8.8883388042e-01
3.8897073364e+02	9.9614198240e-01	8.8713204861e-01	8.8846504688e-01
3.8939044189e+02	9.9612856332e-01	8.8657093048e-01	8.8845527172e-01
3.8981015015e+02	9.9611507419e-01	8.8680261374e-01	8.8909566402e-01
3.9022985840e+02	9.9610151454e-01	8.8625824451e-01	8.8848483562e-01
3.9064956665e+02	9.9608788386e-01	8.8577592373e-01	8.8787710667e-01
3.9106927490e+02	9.9607418166e-01	8.8596862555e-01	8.8782691956e-01
3.9148898315e+02	9.9606040745e-01	8.8565474749e-01	8.8776528835e-01
3.9190869141e+02	9.9604656071e-01	8.8521361351e-01	8.8719779253e-01
3.9232839966e+02	9.9603264093e-01	8.8454431295e-01	8.8625037670e-01
3.9274810791e+02	9.9601864761e-01	8.8417905569e-01	8.8651412725e-01
3.9316781616e+02	9.9600458023e-01	8.8339698315e-01	8.8554036617e-01
3.9358752441e+02	9.9599043825e-01	8.8326781988e-01	8.8550627232e-01
3.9400723267e+02	9.9597622116e-01	8.8264894485e-01	8.8463497162e-01
3.9442694092e+02	9.9596192843e-01	8.8131821156e-01	8.8435459137e-01
3.9484664917e+02	9.9594755950e-01	8.8080173731e-01	8.8251566887e-01
3.9526635742e+02	9.9593311385e-01	8.8036656380e-01	8.8235658407e-01
3.9568606567e+02	9.9591859093e-01	8.7947595119e-01	8.8072377443e-01
3.9610577393e+02	9.9590399018e-01	8.7814420462e-01	8.7997120619e-01
3.9652548218e+02	9.9588931106e-01	8.7744474411e-01	8.7876570225e-01
3.9694519043e+02	9.9587455299e-01	8.7616801262e-01	8.7794864178e-01
3.9736489868e+02	9.9585971541e-01	8.7485074997e-01	8.7631821632e-01
3.9778460693e+02	9.9584479775e-01	8.7389016151e-01	8.7511295080e-01
3.9820431519e+02	9.9582979944e-01	8.7282079458e-01	8.7440174818e-01
3.9862402344e+02	9.9581471988e-01	8.7175750732e-01	8.7271887064e-01
3.9904376221e+02	9.9579955740e-01	8.7021225691e-01	8.7096446753e-01
3.9946347046e+02	9.9578431360e-01	8.6855137348e-01	8.7004405260e-01
3.9988317871e+02	9.9576898679e-01	8.6678785086e-01	8.6830270290e-01
4.0030288696e+02	9.9575357635e-01	8.6583894491e-01	8.6650878191e-01
4.0072259521e+02	9.9573808170e-01	8.6358302832e-01	8.6415457726e-01
4.0114230347e+02	9.9572250220e-01	8.6240923405e-01	8.6305493116e-01
4.0156201172e+02	9.9570683724e-01	8.6070460081e-01	8.6163699627e-01
4.0198171997e+02	9.9569108620e-01	8.5890066624e-01	8.5981464386e-01
4.0240142822e+02	9.9567524844e-01	8.5667717457e-01	8.5794007778e-01
4.0282113647e+02	9.9565932332e-01	8.5509186983e-01	8.5565263033e-01
4.0324084473e+02	9.9564331022e-01	8.5372239351e-01	8.5369348526e-01
4.0366055298e+02	9.9562720847e-01	8.5172474384e-01	8.5185056925e-01
4.0408026123e+02	9.9561101742e-01	8.5007351637e-01	8.5027211905e-01
4.0449996948e+02	9.9559473641e-01	8.4872251749e-01	8.4856200218e-01
4.0491967773e+02	9.9557836477e-01	8.4829759598e-01	8.4641814232e-01
