wavelength_nm	ideal_target_transmittance	tandem_response_transmittance
4.0701822714e+02	9.4159477949e-01	8.5284525156e-01
4.0743793659e+02	9.4097530842e-01	8.5336148739e-01
4.0785764603e+02	9.4034564495e-01	8.5222780704e-01
4.0827735547e+02	9.3970555067e-01	8.5228490829e-01
4.0869706491e+02	9.3905478716e-01	8.5166221857e-01
4.0911677435e+02	9.3839305639e-01	8.5185086727e-01
4.0953648379e+02	9.3772017956e-01	8.5171461105e-01
4.0995619323e+02	9.3703591824e-01	8.5078257322e-01
4.1037590267e+02	9.3633997440e-01	8.5120809078e-01
4.1079561212e+02	9.3563205004e-01	8.5063570738e-01
4.1121532156e+02	9.3491196632e-01	8.5139840841e-01
4.1163503100e+02	9.3417930603e-01	8.5067152977e-01
4.1205474044e+02	9.3343389034e-01	8.5076659918e-01
4.1247444988e+02	9.3267530203e-01	8.5025447607e-01
4.1289415932e+02	9.3190336227e-01	8.4961408377e-01
4.1331386876e+02	9.3111765385e-01	8.5004812479e-01
4.1373357820e+02	9.3031787872e-01	8.5038930178e-01
4.1415328765e+02	9.2950367928e-01	8.5010313988e-01
4.1457299709e+02	9.2867475748e-01	8.4945571423e-01
4.1499270653e+02	9.2783069611e-01	8.4984838963e-01
4.1541241597e+02	9.2697119713e-01	8.4950864315e-01
4.1583212541e+02	9.2609578371e-01	8.4891915321e-01
4.1625183485e+02	9.2520409822e-01	8.4904140234e-01
4.1667154429e+02	9.2429572344e-01	8.4955292940e-01
4.1709125373e+02	9.2337030172e-01	8.4949135780e-01
4.1751096317e+02	9.2242729664e-01	8.4989583492e-01
4.1793067262e+02	9.2146635056e-01	8.4944915771e-01
4.1835038206e+02	9.2048698664e-01	8.4962761402e-01
4.1877009150e+02	9.1948866844e-01	8.4936672449e-01
4.1918980094e+02	9.1847097874e-01	8.4988975525e-01
4.1960951038e+02	9.1743338108e-01	8.5067522526e-01
4.2002921982e+02	9.1637539864e-01	8.4826147556e-01
4.2044892926e+02	9.1529637575e-01	8.4789109230e-01
4.2086863870e+02	9.1419589520e-01	8.4783709049e-01
4.2128834815e+02	9.1307324171e-01	8.4795600176e-01
4.2170805759e+02	9.1192793846e-01	8.4712177515e-01
4.2212776703e+02	9.1075932980e-01	8.4658640623e-01
4.2254747647e+02	9.0956676006e-01	8.4562581778e-01
4.2296718591e+02	9.0834963322e-01	8.4568881989e-01
4.2338689535e+02	9.0710723400e-01	8.4441393614e-01
4.2380660479e+02	9.0583878756e-01	8.4319669008e-01
4.2422631423e+02	9.0454369783e-01	8.4269142151e-01
4.2464602368e+02	9.0322113037e-01	8.4146523476e-01
4.2506573312e+02	9.0187036991e-01	8.3944588900e-01
4.2548544256e+02	9.0049058199e-01	8.3804053068e-01
4.2590515200e+02	8.9908093214e-01	8.3657461405e-01
4.2632486144e+02	8.9764052629e-01	8.3477342129e-01
4.2674457088e+02	8.9616858959e-01	8.3358621597e-01
4.2716428032e+02	8.9466404915e-01	8.3125269413e-01
4.2758398976e+02	8.9312607050e-01	8.2927662134e-01
4.2800369920e+02	8.9155364037e-01	8.2657051086e-01
4.2842340865e+02	8.8994568586e-01	8.2526797056e-01
4.2884311809e+02	8.8830119371e-01	8.2196724415e-01
4.2926282753e+02	8.8661909103e-01	8.2162630558e-01
4.2968253697e+02	8.8489812613e-01	8.1849861145e-01
4.3010224641e+02	8.8313728571e-01	8.1623953581e-01
4.3052195585e+02	8.8133519888e-01	8.1420683861e-01
4.3094166529e+02	8.7949061394e-01	8.1193333864e-01
4.3136137473e+02	8.7760233879e-01	8.0867516994e-01
4.3178108418e+02	8.7566888332e-01	8.0598187447e-01
4.3220079362e+02	8.7368887663e-01	8.0434066057e-01
4.3262050306e+02	8.7166082859e-01	8.0149340630e-01
4.3304021250e+02	8.6958324909e-01	7.9748547077e-01
4.3345992194e+02	8.6745452881e-01	7.9565948248e-01
4.3387963138e+02	8.6527305841e-01	7.9175227880e-01
4.3429934082e+02	8.6303704977e-01	7.8831988573e-01
4.3471905026e+02	8.6074483395e-01	7.8495305777e-01
4.3513875971e+02	8.5839450359e-01	7.8067547083e-01
4.3555846915e+02	8.5598415136e-01	7.7744561434e-01
4.3597817859e+02	8.5351181030e-01	7.7442455292e-01
4.3639788803e+02	8.5097539425e-01	7.7054756880e-01
4.3681759747e+02	8.4837281704e-01	7.6692962646e-01
4.3723730691e+02	8.4570175409e-01	7.6277834177e-01
4.3765701635e+02	8.4296000004e-01	7.5984722376e-01
4.3807672579e+02	8.4014505148e-01	7.5592917204e-01
4.3849643523e+02	8.3725440502e-01	7.5203496218e-01
4.3891614468e+02	8.3428555727e-01	7.4756735563e-01
4.3933585412e+02	8.3123564720e-01	7.4416476488e-01
4.3975556356e+02	8.2810205221e-01	7.4046713114e-01
4.4017527300e+02	8.2488167286e-01	7.3538237810e-01
4.4059498244e+02	8.2157152891e-01	7.3201400042e-01
4.4101469188e+02	8.1816852093e-01	7.2796386480e-01
4.4143440132e+02	8.1466925144e-01	7.2464722395e-01
4.4185411076e+02	8.1107038260e-01	7.1937853098e-01
4.4227382021e+02	8.0736833811e-01	7.1632862091e-01
4.4269352965e+02	8.0355936289e-01	7.1162742376e-01
4.4311323909e+02	7.9963964224e-01	7.0700269938e-01
4.4353294853e+02	7.9560518265e-01	7.0291686058e-01
4.4395265797e+02	7.9145187140e-01	6.9844359159e-01
4.4437236741e+02	7.8717535734e-01	6.9442027807e-01
4.4479207685e+02	7.8277111053e-01	6.9032907486e-01
4.4521178629e+02	7.7823454142e-01	6.8601143360e-01
4.4563149574e+02	7.7356076241e-01	6.8230217695e-01
4.4605120518e+02	7.6874476671e-01	6.7773646116e-01
4.4647091462e+02	7.6378130913e-01	6.7461794615e-01
4.4689062406e+02	7.5866502523e-01	6.7076236010e-01
4.4731033350e+02	7.5339031219e-01	6.6587162018e-01
4.4773004294e+02	7.4795132875e-01	6.5986925364e-01
4.4814975238e+02	7.4234211445e-01	6.5619909763e-01
4.4856946182e+02	7.3655635118e-01	6.5483397245e-01
4.4898917126e+02	7.3058766127e-01	6.4628475904e-01
4.4940888071e+02	7.2442942858e-01	6.4014214277e-01
4.4982859015e+02	7.1807467937e-01	6.3408935070e-01
4.5024829959e+02	7.1151649952e-01	6.2831288576e-01
4.5066800903e+02	7.0474743843e-01	6.2253946066e-01
4.5108771847e+02	6.9776016474e-01	6.1375486851e-01
4.5150742791e+02	6.9054687023e-01	6.0725307465e-01
4.5192713735e+02	6.8309974670e-01	6.0033512115e-01
4.5234684679e+02	6.7541074753e-01	5.9281623363e-01
4.5276655624e+02	6.6747164726e-01	5.8537620306e-01
4.5318626568e+02	6.5927410126e-01	5.7726824284e-01
4.5360597512e+02	6.5080970526e-01	5.7085257769e-01
4.5402568456e+02	6.4206975698e-01	5.6207102537e-01
4.5444539400e+02	6.3304579258e-01	5.5439674854e-01
4.5486510344e+02	6.2372910976e-01	5.4494303465e-01
4.5528481288e+02	6.1411118507e-01	5.3587925434e-01
4.5570452232e+02	6.0418337584e-01	5.2800267935e-01
4.5612423177e+02	5.9393745661e-01	5.1926738024e-01
4.5654394121e+02	5.8336526155e-01	5.0958961248e-01
4.5696365065e+02	5.7245886326e-01	5.0162762403e-01
4.5738336009e+02	5.6121098995e-01	4.9115815759e-01
4.5780306953e+02	5.4961460829e-01	4.8113775253e-01
4.5822277897e+02	5.3766351938e-01	4.7106441855e-01
4.5864248841e+02	5.2535223961e-01	4.6184372902e-01
4.5906219785e+02	5.1267617941e-01	4.5056018233e-01
4.5948190729e+02	4.9963182211e-01	4.4070795178e-01
4.5990161674e+02	4.8621708155e-01	4.2922902107e-01
4.6032132618e+02	4.7243130207e-01	4.1922593117e-01
4.6074103562e+02	4.5827552676e-01	4.0861174464e-01
4.6116074506e+02	4.4375285506e-01	3.9748987556e-01
4.6158045450e+02	4.2886865139e-01	3.8481166959e-01
4.6200016394e+02	4.1363078356e-01	3.7426453829e-01
4.6241987338e+02	3.9804998040e-01	3.6304318905e-01
4.6283958282e+02	3.8214018941e-01	3.5323131084e-01
4.6325929227e+02	3.6591890454e-01	3.3935871720e-01
4.6367900171e+02	3.4940737486e-01	3.2733863592e-01
4.6409871115e+02	3.3263111115e-01	3.1524929404e-01
4.6451842059e+02	3.1562021375e-01	3.0250346661e-01
4.6493813003e+02	2.9840958118e-01	2.9001742601e-01
4.6535783947e+02	2.8103926778e-01	2.7762183547e-01
4.6577754891e+02	2.6355481148e-01	2.6474818587e-01
4.6619725835e+02	2.4600733817e-01	2.5307056308e-01
4.6661696780e+02	2.2845377028e-01	2.4011473358e-01
4.6703667724e+02	2.1095687151e-01	2.2811375558e-01
4.6745638668e+02	1.9358521700e-01	2.1538424492e-01
4.6787609612e+02	1.7641301453e-01	2.0444713533e-01
4.6829580556e+02	1.5951980650e-01	1.9169850647e-01
4.6871551500e+02	1.4299011230e-01	1.8000732362e-01
4.6913522444e+02	1.2691272795e-01	1.6882857680e-01
4.6955493388e+02	1.1138000339e-01	1.5757484734e-01
4.6997464332e+02	9.6486911178e-02	1.4602741599e-01
4.7039435277e+02	8.2329928875e-02	1.3688023388e-01
4.7081406221e+02	6.9005765021e-02	1.2529025972e-01
4.7123377165e+02	5.6609947234e-02	1.1655674875e-01
4.7165348109e+02	4.5235320926e-02	1.0731631517e-01
4.7207319053e+02	3.4970439970e-02	9.8168678582e-02
4.7249289997e+02	2.5897938758e-02	9.0356551111e-02
4.7291260941e+02	1.8092935905e-02	8.3008922637e-02
4.7333231885e+02	1.1621472426e-02	7.6761111617e-02
4.7375202830e+02	6.5391026437e-03	7.0244170725e-02
4.7417173774e+02	2.8896632139e-03	6.5995059907e-02
4.7459144718e+02	7.0425850572e-04	6.1046574265e-02
4.7501115662e+02	5.2522045735e-07	5.6973453611e-02
4.7543086606e+02	7.8219786519e-04	5.3325913846e-02
4.7585057550e+02	3.0389945023e-03	5.0733681768e-02
4.7627028494e+02	6.7468304187e-03	4.9362134188e-02
4.7668999438e+02	1.1868347414e-02	4.8088487238e-02
4.7710970383e+02	1.8353741616e-02	4.6616002917e-02
4.7752941327e+02	2.6141854003e-02	4.7084283084e-02
4.7794912271e+02	3.5161469132e-02	4.8292733729e-02
4.7836883215e+02	4.5332785696e-02	5.0426393747e-02
4.7878854159e+02	5.6569010019e-02	5.3317721933e-02
4.7920825103e+02	6.8777978420e-02	5.6847222149e-02
4.7962796047e+02	8.1863798201e-02	6.1129651964e-02
4.8004766991e+02	9.5728456974e-02	6.6833928227e-02
4.8046737935e+02	1.1027329415e-01	7.4105426669e-02
4.8088708880e+02	1.2540042400e-01	8.1705823541e-02
4.8130679824e+02	1.4101395011e-01	9.2075169086e-02
4.8172650768e+02	1.5702100098e-01	1.0353563726e-01
4.8214621712e+02	1.7333267629e-01	1.1502697319e-01
4.8256592656e+02	1.8986475468e-01	1.2830108404e-01
4.8298563600e+02	2.0653823018e-01	1.4362820983e-01
4.8340534544e+02	2.2327968478e-01	1.6013000906e-01
4.8382505488e+02	2.4002160132e-01	1.7714665830e-01
4.8424476433e+02	2.5670239329e-01	1.9554151595e-01
4.8466447377e+02	2.7326640487e-01	2.1544668078e-01
4.8508418321e+02	2.8966391087e-01	2.3733012378e-01
4.8550389265e+02	3.0585083365e-01	2.5666731596e-01
4.8592360209e+02	3.2178848982e-01	2.7689272165e-01
4.8634331153e+02	3.3744344115e-01	2.9689976573e-01
4.8676302097e+02	3.5278704762e-01	3.1721147895e-01
4.8718273041e+02	3.6779507995e-01	3.3673101664e-01
4.8760243986e+02	3.8244757056e-01	3.5624489188e-01
4.8802214930e+02	3.9672827721e-01	3.7511458993e-01
4.8844185874e+02	4.1062432528e-01	3.9511287212e-01
4.8886156818e+02	4.2412596941e-01	4.1069096327e-01
4.8928127762e+02	4.3722629547e-01	4.2725566030e-01
4.8970098706e+02	4.4992071390e-01	4.4620022178e-01
4.9012069650e+02	4.6220684052e-01	4.6074271202e-01
4.9054040594e+02	4.7408419847e-01	4.7517445683e-01
4.9096011538e+02	4.8555383086e-01	4.9020916224e-01
4.9137982483e+02	4.9661833048e-01	5.0507569313e-01
4.9179953427e+02	5.0728130341e-01	5.1685923338e-01
4.9221924371e+02	5.1754754782e-01	5.3185242414e-01
4.9263895315e+02	5.2742254734e-01	5.4168075323e-01
4.9305866259e+02	5.3691244125e-01	5.5408483744e-01
4.9347837203e+02	5.4602396488e-01	5.6613308191e-01
4.9389808147e+02	5.5476433039e-01	5.7679879665e-01
4.9431779091e+02	5.6314086914e-01	5.8568936586e-01
4.9473750036e+02	5.7116132975e-01	5.9697574377e-01
4.9515720980e+02	5.7883340120e-01	6.0620772839e-01
4.9557691924e+02	5.8616501093e-01	6.1571270227e-01
4.9599662868e+02	5.9316396713e-01	6.2452298403e-01
4.9641633812e+02	5.9983801842e-01	6.3076972961e-01
4.9683604756e+02	6.0619479418e-01	6.3989579678e-01
4.9725575700e+02	6.1224192381e-01	6.4519959688e-01
4.9767546644e+02	6.1798667908e-01	6.5357643366e-01
4.9809517589e+02	6.2343621254e-01	6.5817630291e-01
4.9851488533e+02	6.2859743834e-01	6.6316419840e-01
4.9893459477e+02	6.3347703218e-01	6.6867846251e-01
4.9935430421e+02	6.3808137178e-01	6.7313987017e-01
4.9977401365e+02	6.4241659641e-01	6.7625850439e-01
5.0019372309e+02	6.4648854733e-01	6.7927122116e-01
5.0061343253e+02	6.5030270815e-01	6.8223172426e-01
5.0103314197e+02	6.5386438370e-01	6.8456602097e-01
5.0145285141e+02	6.5717852116e-01	6.8678498268e-01
5.0187256086e+02	6.6024971008e-01	6.8704724312e-01
5.0229227030e+02	6.6308224201e-01	6.9035416842e-01
5.0271197974e+02	6.6568011045e-01	6.9100362062e-01
5.0313168918e+02	6.6804707050e-01	6.9189482927e-01
5.0355139862e+02	6.7018640041e-01	6.9256383181e-01
5.0397110806e+02	6.7210125923e-01	6.9183427095e-01
5.0439081750e+02	6.7379432917e-01	6.9226562977e-01
5.0481052694e+02	6.7526805401e-01	6.9228118658e-01
5.0523023639e+02	6.7652457952e-01	6.9105368853e-01
5.0564994583e+02	6.7756569386e-01	6.9143861532e-01
5.0606965527e+02	6.7839294672e-01	6.8976593018e-01
5.0648936471e+02	6.7900747061e-01	6.8818444014e-01
5.0690907415e+02	6.7941021919e-01	6.8612307310e-01
5.0732878359e+02	6.7960172892e-01	6.8493509293e-01
5.0774849303e+02	6.7958229780e-01	6.8316894770e-01
5.0816820247e+02	6.7935192585e-01	6.7966091633e-01
5.0858791192e+02	6.7891025543e-01	6.7835640907e-01
5.0900762136e+02	6.7825663090e-01	6.7598605156e-01
5.0942733080e+02	6.7739009857e-01	6.7083257437e-01
5.0984704024e+02	6.7630946636e-01	6.6777366400e-01
5.1026674968e+02	6.7501306534e-01	6.6504120827e-01
5.1068645912e+02	6.7349910736e-01	6.6112565994e-01
5.1110616856e+02	6.7176544666e-01	6.5635836124e-01
5.1152587800e+02	6.6980946064e-01	6.5143084526e-01
5.1194558744e+02	6.6762846708e-01	6.4815038443e-01
5.1236529689e+02	6.6521924734e-01	6.4463162422e-01
5.1278500633e+02	6.6257840395e-01	6.3814800978e-01
5.1320471577e+02	6.5970230103e-01	6.3118875027e-01
5.1362442521e+02	6.5658670664e-01	6.2484407425e-01
5.1404413465e+02	6.5322738886e-01	6.1754804850e-01
5.1446384409e+02	6.4961957932e-01	6.1082279682e-01
5.1488355353e+02	6.4575833082e-01	6.0332691669e-01
5.1530326297e+02	6.4163833857e-01	5.9590566158e-01
5.1572297242e+02	6.3725399971e-01	5.8656018972e-01
5.1614268186e+02	6.3259947300e-01	5.7788372040e-01
5.1656239130e+02	6.2766849995e-01	5.6932276487e-01
5.1698210074e+02	6.2245470285e-01	5.5916118622e-01
5.1740181018e+02	6.1695134640e-01	5.4972946644e-01
5.1782151962e+02	6.1115145683e-01	5.3926414251e-01
5.1824122906e+02	6.0504788160e-01	5.3024023771e-01
5.1866093850e+02	5.9863322973e-01	5.1814848185e-01
5.1908064795e+02	5.9189993143e-01	5.0654309988e-01
5.1950035739e+02	5.8484035730e-01	4.9407047033e-01
5.1992006683e+02	5.7744663954e-01	4.8056423664e-01
5.2033977627e+02	5.6971096992e-01	4.6745446324e-01
5.2075948571e+02	5.6162554026e-01	4.5306602120e-01
5.2117919515e+02	5.5318260193e-01	4.3888688087e-01
5.2159890459e+02	5.4437446594e-01	4.2267760634e-01
5.2201861403e+02	5.3519380093e-01	4.0651330352e-01
5.2243832347e+02	5.2563345432e-01	3.9314016700e-01
5.2285803292e+02	5.1568692923e-01	3.7621411681e-01
5.2327774236e+02	5.0534802675e-01	3.5960197449e-01
5.2369745180e+02	4.9461141229e-01	3.4334436059e-01
5.2411716124e+02	4.8347258568e-01	3.2769685984e-01
5.2453687068e+02	4.7192800045e-01	3.1127345562e-01
5.2495658012e+02	4.5997545123e-01	2.9433748126e-01
5.2537628956e+02	4.4761404395e-01	2.7920061350e-01
5.2579599900e+02	4.3484467268e-01	2.6290470362e-01
5.2621570845e+02	4.2167004943e-01	2.4727201462e-01
5.2663541789e+02	4.0809515119e-01	2.3266752064e-01
5.2705512733e+02	3.9412745833e-01	2.1711291373e-01
5.2747483677e+02	3.7977728248e-01	2.0302523673e-01
5.2789454621e+02	3.6505797505e-01	1.8774293363e-01
5.2831425565e+02	3.4998652339e-01	1.7464682460e-01
5.2873396509e+02	3.3458366990e-01	1.6285258532e-01
5.2915367453e+02	3.1887435913e-01	1.4889344573e-01
5.2957338398e+02	3.0288815498e-01	1.3761737943e-01
5.2999309342e+02	2.8665938973e-01	1.2662111223e-01
5.3041280286e+02	2.7022776008e-01	1.1593144387e-01
5.3083251230e+02	2.5363832712e-01	1.0721009225e-01
5.3125222174e+02	2.3694193363e-01	9.7353428602e-02
5.3167193118e+02	2.2019530833e-01	8.9010380208e-02
5.3209164062e+02	2.0346111059e-01	8.1242315471e-02
5.3251135006e+02	1.8680799007e-01	7.3802359402e-02
5.3293105950e+02	1.7031039298e-01	6.7172981799e-02
5.3335076895e+02	1.5404833853e-01	6.0780271888e-02
5.3377047839e+02	1.3810694218e-01	5.5455148220e-02
5.3419018783e+02	1.2257589400e-01	5.0554610789e-02
5.3460989727e+02	1.0754869133e-01	4.6612095088e-02
5.3502960671e+02	9.3121692538e-02	4.2898133397e-02
5.3544931615e+02	7.9393021762e-02	3.9919409901e-02
5.3586902559e+02	6.6461332142e-02	3.6962918937e-02
5.3628873503e+02	5.4424349219e-02	3.4924302250e-02
5.3670844448e+02	4.3377410620e-02	3.2559871674e-02
5.3712815392e+02	3.3411808312e-02	3.1534507871e-02
5.3754786336e+02	2.4613179266e-02	3.0221644789e-02
5.3796757280e+02	1.7059853300e-02	2.9851799831e-02
5.3838728224e+02	1.0821300559e-02	2.9603336006e-02
5.3880699168e+02	5.9566842392e-03	3.0297465622e-02
5.3922670112e+02	2.5135909673e-03	3.0210137367e-02
5.3964641056e+02	5.2698794752e-04	3.1336713582e-02
5.4006612001e+02	1.8449563868e-05	3.3484153450e-02
5.4048582945e+02	9.9568336736e-04	3.5633765161e-02
5.4090553889e+02	3.4523769282e-03	3.7346303463e-02
5.4132524833e+02	7.3683718219e-03	4.0857296437e-02
5.4174495777e+02	1.2710154988e-02	4.4568236917e-02
5.4216466721e+02	1.9431652501e-02	4.8476677388e-02
5.4258437665e+02	2.7475275099e-02	5.3089465946e-02
5.4300408609e+02	3.6773201078e-02	5.8665934950e-02
5.4342379553e+02	4.7248814255e-02	6.5275289118e-02
5.4384350498e+02	5.8818262070e-02	7.1309022605e-02
5.4426321442e+02	7.1392081678e-02	7.8846469522e-02
5.4468292386e+02	8.4876812994e-02	8.6858555675e-02
5.4510263330e+02	9.9176600575e-02	9.5171451569e-02
5.4552234274e+02	1.1419467628e-01	1.0481780767e-01
5.4594205218e+02	1.2983475626e-01	1.1530420929e-01
5.4636176162e+02	1.4600226283e-01	1.2614333630e-01
5.4678147106e+02	1.6260543466e-01	1.3819856942e-01
5.4720118051e+02	1.7955622077e-01	1.5127626061e-01
5.4762088995e+02	1.9677096605e-01	1.6395555437e-01
5.4804059939e+02	2.1417109668e-01	1.7740540206e-01
5.4846030883e+02	2.3168340325e-01	1.9125510752e-01
5.4888001827e+02	2.4924038351e-01	2.0552709699e-01
5.4929972771e+02	2.6678034663e-01	2.2205896676e-01
5.4971943715e+02	2.8424745798e-01	2.3566085100e-01
5.5013914659e+02	3.0159163475e-01	2.5255292654e-01
5.5055885604e+02	3.1876835227e-01	2.6702922583e-01
5.5097856548e+02	3.3573853970e-01	2.8269830346e-01
5.5139827492e+02	3.5246816278e-01	2.9980367422e-01
5.5181798436e+02	3.6892804503e-01	3.1339737773e-01
5.5223769380e+02	3.8509348035e-01	3.2973313332e-01
5.5265740324e+02	4.0094387531e-01	3.4279710054e-01
5.5307711268e+02	4.1646248102e-01	3.5755568743e-01
5.5349682212e+02	4.3163594604e-01	3.7084326148e-01
5.5391653156e+02	4.4645410776e-01	3.8404065371e-01
5.5433624101e+02	4.6090954542e-01	3.9649230242e-01
5.5475595045e+02	4.7499737144e-01	4.0827211738e-01
5.5517565989e+02	4.8871487379e-01	4.2073053122e-01
5.5559536933e+02	5.0206130743e-01	4.3140184879e-01
5.5601507877e+02	5.1503765583e-01	4.4262212515e-01
5.5643478821e+02	5.2764624357e-01	4.5274031162e-01
5.5685449765e+02	5.3989088535e-01	4.6275162697e-01
5.5727420709e+02	5.5177623034e-01	4.7162079811e-01
5.5769391654e+02	5.6330794096e-01	4.8088148236e-01
5.5811362598e+02	5.7449239492e-01	4.8926374316e-01
5.5853333542e+02	5.8533668518e-01	4.9762174487e-01
5.5895304486e+02	5.9584820271e-01	5.0581246614e-01
5.5937275430e+02	6.0603493452e-01	5.1410079002e-01
5.5979246374e+02	6.1590504646e-01	5.2021676302e-01
5.6021217318e+02	6.2546688318e-01	5.2816855907e-01
5.6063188262e+02	6.3472902775e-01	5.3445661068e-01
5.6105159207e+02	6.4370006323e-01	5.4169112444e-01
5.6147130151e+02	6.5238857269e-01	5.4801535606e-01
5.6189101095e+02	6.6080325842e-01	5.5472034216e-01
5.6231072039e+02	6.6895252466e-01	5.6049454212e-01
5.6273042983e+02	6.7684495449e-01	5.6559711695e-01
5.6315013927e+02	6.8448883295e-01	5.7348334789e-01
5.6356984871e+02	6.9189226627e-01	5.7720613480e-01
5.6398955815e+02	6.9906336069e-01	5.8161038160e-01
5.6440926759e+02	7.0600992441e-01	5.8664137125e-01
5.6482897704e+02	7.1273958683e-01	5.9308707714e-01
5.6524868648e+02	7.1925979853e-01	5.9701317549e-01
5.6566839592e+02	7.2557783127e-01	6.0240495205e-01
5.6608810536e+02	7.3170065880e-01	6.0681772232e-01
5.6650781480e+02	7.3763513565e-01	6.0995674133e-01
5.6692752424e+02	7.4338793755e-01	6.1324083805e-01
5.6734723368e+02	7.4896538258e-01	6.1845833063e-01
5.6776694312e+02	7.5437366962e-01	6.2392079830e-01
5.6818665257e+02	7.5961875916e-01	6.2631362677e-01
5.6860636201e+02	7.6470649242e-01	6.3058078289e-01
5.6902607145e+02	7.6964241266e-01	6.3477319479e-01
5.6944578089e+02	7.7443182468e-01	6.3692086935e-01
5.6986549033e+02	7.7907997370e-01	6.4044660330e-01
5.7028519977e+02	7.8359180689e-01	6.4439362288e-01
5.7070490921e+02	7.8797221184e-01	6.4773076773e-01
5.7112461865e+02	7.9222571850e-01	6.5088063478e-01
5.7154432810e+02	7.9635685682e-01	6.5433341265e-01
5.7196403754e+02	8.0036985874e-01	6.5775752068e-01
5.7238374698e+02	8.0426883698e-01	6.6121119261e-01
5.7280345642e+02	8.0805784464e-01	6.6395878792e-01
5.7322316586e+02	8.1174063683e-01	6.6828471422e-01
5.7364287530e+02	8.1532090902e-01	6.7027676105e-01
5.7406258474e+02	8.1880223751e-01	6.7197734118e-01
