candidate_index	condition_order_code	valid	candidate_spectrum_valid	candidate_spectrum_maximum_absolute_error_nm	candidate_spectrum_summed_absolute_error_nm	peak1_wavelength_nm	peak2_wavelength_nm	peak1_signed_error_nm	peak2_signed_error_nm	maximum_absolute_error_nm	summed_absolute_error_nm	mean_absolute_error_nm	peak1_transmittance	peak2_transmittance	worst_valley_transmittance	peak1_fwhm_nm	peak2_fwhm_nm	widest_fwhm_nm	peak1_prominence	peak2_prominence	minimum_prominence	valley_transmittance_imbalance	peak1_fwhm_to_ideal_ratio	peak2_fwhm_to_ideal_ratio	shape_gate_passed	shape_minimax_score	inside_position_window	selected
0.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.4046020508e+00	7.8468627930e+00	5.5601507568e+02	5.9252978516e+02	-3.9849243164e+00	-7.4702148438e+00	7.4702148438e+00	1.1455139160e+01	5.7275695801e+00	1.5989768505e-01	2.3363082111e-01	2.3363082111e-01	2.6200931090e+01	2.6523915783e+01	2.6523915783e+01	6.9006669521e-01	3.4400083125e-01	3.4400083125e-01	7.3733136058e-02	1.5610973522e+00	3.6915721404e-01	0.0000000000e+00	1.8024079599e+00	1.0000000000e+00	0.0000000000e+00
1.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.4046020508e+00	5.7482910156e+00	5.5601507568e+02	5.9252978516e+02	-3.9849243164e+00	-7.4702148438e+00	7.4702148438e+00	1.1455139160e+01	5.7275695801e+00	1.8177780509e-01	2.7303504944e-01	2.7303504944e-01	2.5157285441e+01	2.6435075810e+01	2.6435075810e+01	6.6685226560e-01	3.2004851103e-01	3.2004851103e-01	9.1257244349e-02	1.4989151170e+00	3.6792074816e-01	0.0000000000e+00	1.8059407196e+00	1.0000000000e+00	0.0000000000e+00
2.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.4046020508e+00	5.3286132812e+00	5.5517565918e+02	6.0596051025e+02	-4.8243408203e+00	5.9605102539e+00	5.9605102539e+00	1.0784851074e+01	5.3924255371e+00	1.2240133435e-01	1.2824128568e-01	1.2824128568e-01	2.8605922183e+01	2.6977950170e+01	2.8605922183e+01	7.2725053877e-01	4.3869920075e-01	4.3869920075e-01	5.8399513364e-03	1.7043909327e+00	3.7547641935e-01	0.0000000000e+00	2.0125455219e+00	1.0000000000e+00	0.0000000000e+00
3.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.4046020508e+00	7.8468627930e+00	5.5475592041e+02	6.0554077148e+02	-5.2440795898e+00	5.5407714844e+00	5.5407714844e+00	1.0784851074e+01	5.3924255371e+00	8.9767284691e-02	8.9918397367e-02	8.9918397367e-02	3.0807921555e+01	2.7831543814e+01	3.0807921555e+01	7.6524757594e-01	4.3937508017e-01	4.3937508017e-01	1.5111267567e-04	1.8355899110e+00	3.8735665054e-01	0.0000000000e+00	2.3873997456e+00	1.0000000000e+00	0.0000000000e+00
4.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.4046020508e+00	8.6862792969e+00	5.5517565918e+02	6.0470135498e+02	-4.8243408203e+00	4.7013549805e+00	4.8243408203e+00	9.5256958008e+00	4.7628479004e+00	3.2195213437e-01	4.0160995722e-01	4.0160995722e-01	2.3560495901e+01	2.5418307772e+01	2.5418307772e+01	5.2106776834e-01	2.9253017902e-01	2.9253017902e-01	7.9657822847e-02	1.4037756002e+00	3.5376947203e-01	0.0000000000e+00	2.0080497861e+00	1.0000000000e+00	0.0000000000e+00
5.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.4046020508e+00	4.9088745117e+00	5.5643481445e+02	5.9546777344e+02	-3.5651855469e+00	-4.5322265625e+00	4.5322265625e+00	8.0974121094e+00	4.0487060547e+00	1.7212275416e-02	1.8558433279e-02	1.8558433279e-02	1.0288357999e+02	2.6869899123e+01	1.0288357999e+02	8.5337870941e-01	1.3455262221e-01	1.3455262221e-01	1.3461578637e-03	6.1299838452e+00	3.7397257564e-01	0.0000000000e+00	1.4657096701e+01	1.0000000000e+00	0.0000000000e+00
6.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.4046020508e+00	5.7482910156e+00	5.5643481445e+02	5.9252978516e+02	-3.5651855469e+00	-7.4702148438e+00	7.4702148438e+00	1.1035400391e+01	5.5177001953e+00	1.4529329538e-01	1.9297856092e-01	1.9297856092e-01	2.7026723024e+01	2.5832181872e+01	2.7026723024e+01	7.0478993654e-01	3.5725605488e-01	3.5725605488e-01	4.7685265541e-02	1.6102994815e+00	3.5952973047e-01	0.0000000000e+00	1.8299150558e+00	1.0000000000e+00	0.0000000000e+00
7.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.4046020508e+00	6.5877075195e+00	5.5559539795e+02	5.9462835693e+02	-4.4046020508e+00	-5.3716430664e+00	5.3716430664e+00	9.7762451172e+00	4.8881225586e+00	2.5764340535e-02	3.1188290566e-02	3.1188290566e-02	9.7145697848e+01	2.8182332318e+01	9.7145697848e+01	8.3964533173e-01	1.9451073185e-01	1.9451073185e-01	5.4239500314e-03	5.7881107800e+00	3.9223888994e-01	0.0000000000e+00	1.3680316514e+01	1.0000000000e+00	0.0000000000e+00
8.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.4046020508e+00	8.6862792969e+00	5.5601507568e+02	6.0386193848e+02	-3.9849243164e+00	3.8619384766e+00	3.9849243164e+00	7.8468627930e+00	3.9234313965e+00	1.6260062158e-01	2.3858384788e-01	2.3858384788e-01	2.5927062310e+01	2.7056683203e+01	2.7056683203e+01	6.8660177290e-01	3.5714550316e-01	3.5714550316e-01	7.5983226299e-02	1.5447797707e+00	3.7657221784e-01	0.0000000000e+00	1.7812222347e+00	1.0000000000e+00	0.0000000000e+00
9.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.4046020508e+00	8.6862792969e+00	5.5517565918e+02	6.0596051025e+02	-4.8243408203e+00	5.9605102539e+00	5.9605102539e+00	1.0784851074e+01	5.3924255371e+00	2.5547015667e-01	3.6697229743e-01	3.6697229743e-01	2.3420404271e+01	2.6130459313e+01	2.6130459313e+01	5.9038978815e-01	2.9864963889e-01	2.9864963889e-01	1.1150214076e-01	1.3954286956e+00	3.6368112613e-01	0.0000000000e+00	1.8348614872e+00	1.0000000000e+00	0.0000000000e+00
