wavelength_nm	ideal_target_transmittance	cvae_target_transmittance	tandem_response_transmittance
3.7973712158e+02	9.8853892088e-01	8.2785552740e-01	8.3133965731e-01
3.8015682983e+02	9.8848968744e-01	8.2892155647e-01	8.3297348022e-01
3.8057653809e+02	9.8844015598e-01	8.2979381084e-01	8.3391833305e-01
3.8099624634e+02	9.8839032650e-01	8.3043116331e-01	8.3442485332e-01
3.8141595459e+02	9.8834013939e-01	8.3103781939e-01	8.3555459976e-01
3.8183566284e+02	9.8828965425e-01	8.3136481047e-01	8.3579319715e-01
3.8225537109e+02	9.8823881149e-01	8.3156144619e-01	8.3655840158e-01
3.8267507935e+02	9.8818767071e-01	8.3173340559e-01	8.3653223515e-01
3.8309478760e+02	9.8813617229e-01	8.3156859875e-01	8.3676630259e-01
3.8351449585e+02	9.8808431625e-01	8.3135664463e-01	8.3645129204e-01
3.8393420410e+02	9.8803210258e-01	8.3100050688e-01	8.3601409197e-01
3.8435391235e+02	9.8797959089e-01	8.3061718941e-01	8.3581048250e-01
3.8477362061e+02	9.8792672157e-01	8.2998865843e-01	8.3552545309e-01
3.8519332886e+02	9.8787349463e-01	8.2924062014e-01	8.3480745554e-01
3.8561303711e+02	9.8781991005e-01	8.2867276669e-01	8.3496809006e-01
3.8603274536e+02	9.8776596785e-01	8.2750755548e-01	8.3376240730e-01
3.8645245361e+02	9.8771166801e-01	8.2638961077e-01	8.3306103945e-01
3.8687216187e+02	9.8765701056e-01	8.2536637783e-01	8.3226484060e-01
3.8729187012e+02	9.8760193586e-01	8.2409256697e-01	8.3060556650e-01
3.8771157837e+02	9.8754656315e-01	8.2276463509e-01	8.2962507010e-01
3.8813131714e+02	9.8749077320e-01	8.2152986526e-01	8.2760757208e-01
3.8855102539e+02	9.8743456602e-01	8.2004159689e-01	8.2532376051e-01
3.8897073364e+02	9.8737806082e-01	8.1868177652e-01	8.2429009676e-01
3.8939044189e+02	9.8732113838e-01	8.1712001562e-01	8.2318568230e-01
3.8981015015e+02	9.8726379871e-01	8.1550031900e-01	8.2097667456e-01
3.9022985840e+02	9.8720610142e-01	8.1408816576e-01	8.1930041313e-01
3.9064956665e+02	9.8714798689e-01	8.1254923344e-01	8.1762933731e-01
3.9106927490e+02	9.8708951473e-01	8.1096452475e-01	8.1618487835e-01
3.9148898315e+02	9.8703056574e-01	8.0949157476e-01	8.1419229507e-01
3.9190869141e+02	9.8697125912e-01	8.0767351389e-01	8.1168782711e-01
3.9232839966e+02	9.8691153526e-01	8.0650246143e-01	8.1070768833e-01
3.9274810791e+02	9.8685139418e-01	8.0495530367e-01	8.0908930302e-01
3.9316781616e+02	9.8679083586e-01	8.0339652300e-01	8.0649387836e-01
3.9358752441e+02	9.8672986031e-01	8.0195516348e-01	8.0485635996e-01
3.9400723267e+02	9.8666846752e-01	8.0059355497e-01	8.0278813839e-01
3.9442694092e+02	9.8660659790e-01	7.9908216000e-01	8.0116826296e-01
3.9484664917e+02	9.8654437065e-01	7.9721498489e-01	7.9960989952e-01
3.9526635742e+02	9.8648166656e-01	7.9616564512e-01	7.9727280140e-01
3.9568606567e+02	9.8641848564e-01	7.9458540678e-01	7.9637205601e-01
3.9610577393e+02	9.8635488749e-01	7.9335850477e-01	7.9434102774e-01
3.9652548218e+02	9.8629081249e-01	7.9206782579e-01	7.9326593876e-01
3.9694519043e+02	9.8622632027e-01	7.9084098339e-01	7.9175323248e-01
3.9736489868e+02	9.8616135120e-01	7.8987324238e-01	7.9017305374e-01
3.9778460693e+02	9.8609596491e-01	7.8811961412e-01	7.8857952356e-01
3.9820431519e+02	9.8603004217e-01	7.8672736883e-01	7.8668546677e-01
3.9862402344e+02	9.8596364260e-01	7.8539943695e-01	7.8479647636e-01
3.9904376221e+02	9.8589682579e-01	7.8449344635e-01	7.8432691097e-01
3.9946347046e+02	9.8582947254e-01	7.8323686123e-01	7.8299111128e-01
3.9988317871e+02	9.8576170206e-01	7.8239196539e-01	7.8204345703e-01
4.0030288696e+02	9.8569333553e-01	7.8122645617e-01	7.8022748232e-01
4.0072259521e+02	9.8562455177e-01	7.8045362234e-01	7.7913910151e-01
4.0114230347e+02	9.8555523157e-01	7.7889877558e-01	7.7826058865e-01
4.0156201172e+02	9.8548543453e-01	7.7864563465e-01	7.7763229609e-01
4.0198171997e+02	9.8541510105e-01	7.7828401327e-01	7.7517849207e-01
4.0240142822e+02	9.8534429073e-01	7.7642518282e-01	7.7501958609e-01
4.0282113647e+02	9.8527294397e-01	7.7312868834e-01	7.7463126183e-01
4.0324084473e+02	9.8520100117e-01	7.7342450619e-01	7.7346938848e-01
4.0366055298e+02	9.8512858152e-01	7.7344173193e-01	7.7250617743e-01
4.0408026123e+02	9.8505562544e-01	7.7364540100e-01	7.7217441797e-01
4.0449996948e+02	9.8498213291e-01	7.7286756039e-01	7.7145338058e-01
4.0491967773e+02	9.8490810394e-01	7.7099257708e-01	7.7094382048e-01
4.0533938599e+02	9.8483353853e-01	7.7003860474e-01	7.7020996809e-01
4.0575909424e+02	9.8475837708e-01	7.6803338528e-01	7.6922637224e-01
4.0617880249e+02	9.8468261957e-01	7.6736384630e-01	7.6877635717e-01
4.0659851074e+02	9.8460632563e-01	7.6812815666e-01	7.6805305481e-01
4.0701821899e+02	9.8452949524e-01	7.6549738646e-01	7.6741170883e-01
4.0743792725e+02	9.8445200920e-01	7.6604413986e-01	7.6720917225e-01
4.0785763550e+02	9.8437398672e-01	7.6330047846e-01	7.6608991623e-01
4.0827734375e+02	9.8429536819e-01	7.6356488466e-01	7.6684296131e-01
4.0869705200e+02	9.8421609402e-01	7.6585388184e-01	7.6523822546e-01
4.0911676025e+02	9.8413628340e-01	7.6454865932e-01	7.6545077562e-01
4.0953649902e+02	9.8405581713e-01	7.6251435280e-01	7.6480418444e-01
4.0995620728e+02	9.8397475481e-01	7.6497602463e-01	7.6371979713e-01
4.1037591553e+02	9.8389303684e-01	7.6424622536e-01	7.6370275021e-01
4.1079562378e+02	9.8381072283e-01	7.6638400555e-01	7.6236718893e-01
4.1121533203e+02	9.8372775316e-01	7.6320558786e-01	7.6183342934e-01
4.1163504028e+02	9.8364418745e-01	7.6313322783e-01	7.6141077280e-01
4.1205474854e+02	9.8355990648e-01	7.6526582241e-01	7.6130014658e-01
4.1247445679e+02	9.8347496986e-01	7.6608437300e-01	7.6077502966e-01
4.1289416504e+02	9.8338937759e-01	7.6328533888e-01	7.6041740179e-01
4.1331387329e+02	9.8330312967e-01	7.6513236761e-01	7.6073890924e-01
4.1373358154e+02	9.8321622610e-01	7.6398932934e-01	7.5971007347e-01
4.1415328979e+02	9.8312860727e-01	7.6226216555e-01	7.5995850563e-01
4.1457299805e+02	9.8304027319e-01	7.6248371601e-01	7.6037037373e-01
4.1499270630e+02	9.8295128345e-01	7.6327615976e-01	7.6072847843e-01
4.1541241455e+02	9.8286151886e-01	7.6378679276e-01	7.6083558798e-01
4.1583212280e+02	9.8277109861e-01	7.5715690851e-01	7.6153880358e-01
4.1625183105e+02	9.8267996311e-01	7.5846230984e-01	7.6179498434e-01
4.1667153931e+02	9.8258805275e-01	7.6342439651e-01	7.6244211197e-01
4.1709124756e+02	9.8249542713e-01	7.6485431194e-01	7.6299160719e-01
4.1751095581e+02	9.8240202665e-01	7.6482897997e-01	7.6426023245e-01
4.1793066406e+02	9.8230791092e-01	7.6384174824e-01	7.6494234800e-01
4.1835037231e+02	9.8221296072e-01	7.6575577259e-01	7.6564973593e-01
4.1877008057e+02	9.8211729527e-01	7.6605522633e-01	7.6758694649e-01
4.1918978882e+02	9.8202085495e-01	7.6618272066e-01	7.6803034544e-01
4.1960949707e+02	9.8192358017e-01	7.6715576649e-01	7.6920711994e-01
4.2002920532e+02	9.8182559013e-01	7.6750320196e-01	7.6861310005e-01
4.2044894409e+02	9.8172670603e-01	7.6739728451e-01	7.7071827650e-01
4.2086865234e+02	9.8162704706e-01	7.6893174648e-01	7.7089226246e-01
4.2128836060e+02	9.8152655363e-01	7.6635634899e-01	7.7232509851e-01
4.2170806885e+02	9.8142522573e-01	7.6861858368e-01	7.7251499891e-01
4.2212777710e+02	9.8132306337e-01	7.7011162043e-01	7.7428954840e-01
4.2254748535e+02	9.8122000694e-01	7.6957875490e-01	7.7434891462e-01
4.2296719360e+02	9.8111617565e-01	7.6688992977e-01	7.7548754215e-01
4.2338690186e+02	9.8101139069e-01	7.7153658867e-01	7.7560746670e-01
4.2380661011e+02	9.8090577126e-01	7.7169054747e-01	7.7570724487e-01
4.2422631836e+02	9.8079919815e-01	7.7145463228e-01	7.7623128891e-01
4.2464602661e+02	9.8069179058e-01	7.7292776108e-01	7.7672725916e-01
4.2506573486e+02	9.8058342934e-01	7.7291321754e-01	7.7685958147e-01
4.2548544312e+02	9.8047417402e-01	7.7319890261e-01	7.7700412273e-01
4.2590515137e+02	9.8036396503e-01	7.7351039648e-01	7.7820342779e-01
4.2632485962e+02	9.8025280237e-01	7.7407413721e-01	7.7815616131e-01
4.2674456787e+02	9.8014068604e-01	7.7539014816e-01	7.7863347530e-01
4.2716427612e+02	9.8002761602e-01	7.7570521832e-01	7.7923548222e-01
4.2758398438e+02	9.7991359234e-01	7.7680349350e-01	7.7991127968e-01
4.2800369263e+02	9.7979855537e-01	7.7736914158e-01	7.8095996380e-01
4.2842340088e+02	9.7968250513e-01	7.7834886312e-01	7.8071588278e-01
4.2884310913e+02	9.7956544161e-01	7.7980792522e-01	7.8241997957e-01
4.2926281738e+02	9.7944742441e-01	7.8040701151e-01	7.8381145000e-01
4.2968252563e+02	9.7932827473e-01	7.8179997206e-01	7.8471362591e-01
4.3010223389e+02	9.7920811176e-01	7.8200608492e-01	7.8593015671e-01
4.3052194214e+02	9.7908693552e-01	7.8339678049e-01	7.8674358130e-01
4.3094165039e+02	9.7896462679e-01	7.8463882208e-01	7.8734791279e-01
