wavelength_nm	ideal_target_transmittance	cvae_target_transmittance	tandem_response_transmittance
3.7973712158e+02	9.7312594436e-01	8.8515287638e-01	8.8978499174e-01
3.8015682983e+02	9.7288109518e-01	8.8522124290e-01	8.8957417011e-01
3.8057653809e+02	9.7263291613e-01	8.8538020849e-01	8.8961547613e-01
3.8099624634e+02	9.7238134715e-01	8.8530927896e-01	8.8948351145e-01
3.8141595459e+02	9.7212632681e-01	8.8400053978e-01	8.8901811838e-01
3.8183566284e+02	9.7186779234e-01	8.8325524330e-01	8.8879746199e-01
3.8225537109e+02	9.7160567952e-01	8.8253551722e-01	8.8814091682e-01
3.8267507935e+02	9.7133992269e-01	8.8259571791e-01	8.8788348436e-01
3.8309478760e+02	9.7107045467e-01	8.8169354200e-01	8.8709384203e-01
3.8351449585e+02	9.7079720677e-01	8.8075143099e-01	8.8664060831e-01
3.8393420410e+02	9.7052010871e-01	8.7998789549e-01	8.8589310646e-01
3.8435391235e+02	9.7023908856e-01	8.7991821766e-01	8.8524496555e-01
3.8477362061e+02	9.6995407278e-01	8.7858164310e-01	8.8429760933e-01
3.8519332886e+02	9.6966498605e-01	8.7822431326e-01	8.8364720345e-01
3.8561303711e+02	9.6937175135e-01	8.7600845098e-01	8.8271254301e-01
3.8603274536e+02	9.6907428980e-01	8.7489038706e-01	8.8199901581e-01
3.8645245361e+02	9.6877252068e-01	8.7490314245e-01	8.8110077381e-01
3.8687216187e+02	9.6846636137e-01	8.7274819613e-01	8.8064223528e-01
3.8729187012e+02	9.6815572726e-01	8.7209510803e-01	8.7962764502e-01
3.8771157837e+02	9.6784053173e-01	8.7210965157e-01	8.7882095575e-01
3.8813131714e+02	9.6752066265e-01	8.7123626471e-01	8.7781840563e-01
3.8855102539e+02	9.6719607567e-01	8.6998975277e-01	8.7712585926e-01
3.8897073364e+02	9.6686665466e-01	8.7024378777e-01	8.7669599056e-01
3.8939044189e+02	9.6653230432e-01	8.7040108442e-01	8.7569993734e-01
3.8981015015e+02	9.6619292700e-01	8.6903595924e-01	8.7491720915e-01
3.9022985840e+02	9.6584842266e-01	8.6815655231e-01	8.7437951565e-01
3.9064956665e+02	9.6549868878e-01	8.6780416965e-01	8.7355965376e-01
3.9106927490e+02	9.6514362033e-01	8.6722737551e-01	8.7323933840e-01
3.9148898315e+02	9.6478310963e-01	8.6588418484e-01	8.7245631218e-01
3.9190869141e+02	9.6441704632e-01	8.6639499664e-01	8.7144660950e-01
3.9232839966e+02	9.6404531728e-01	8.6469203234e-01	8.7087649107e-01
3.9274810791e+02	9.6366780651e-01	8.6455655098e-01	8.7031090260e-01
3.9316781616e+02	9.6328439508e-01	8.6293798685e-01	8.6942416430e-01
3.9358752441e+02	9.6289496103e-01	8.6249780655e-01	8.6862033606e-01
3.9400723267e+02	9.6249937928e-01	8.6315363646e-01	8.6803603172e-01
3.9442694092e+02	9.6209752153e-01	8.6345887184e-01	8.6777615547e-01
3.9484664917e+02	9.6168925617e-01	8.6303818226e-01	8.6730098724e-01
3.9526635742e+02	9.6127444816e-01	8.6131274700e-01	8.6634618044e-01
3.9568606567e+02	9.6085295894e-01	8.6061799526e-01	8.6579757929e-01
3.9610577393e+02	9.6042464634e-01	8.6040532589e-01	8.6503440142e-01
3.9652548218e+02	9.5998936442e-01	8.5926967859e-01	8.6420774460e-01
3.9694519043e+02	9.5954696340e-01	8.5804742575e-01	8.6373221874e-01
3.9736489868e+02	9.5909728949e-01	8.5942554474e-01	8.6304593086e-01
3.9778460693e+02	9.5864018483e-01	8.5849070549e-01	8.6270052195e-01
3.9820431519e+02	9.5817548730e-01	8.5766434669e-01	8.6186927557e-01
3.9862402344e+02	9.5770303040e-01	8.5712242126e-01	8.6093288660e-01
3.9904376221e+02	9.5722260790e-01	8.5531449318e-01	8.5986870527e-01
3.9946347046e+02	9.5673411401e-01	8.5583782196e-01	8.5883474350e-01
3.9988317871e+02	9.5623733362e-01	8.5399597883e-01	8.5836070776e-01
4.0030288696e+02	9.5573208129e-01	8.5325449705e-01	8.5710787773e-01
4.0072259521e+02	9.5521816647e-01	8.5434919596e-01	8.5629409552e-01
4.0114230347e+02	9.5469539332e-01	8.5121220350e-01	8.5511380434e-01
4.0156201172e+02	9.5416356052e-01	8.5064470768e-01	8.5441362858e-01
4.0198171997e+02	9.5362246112e-01	8.4921288490e-01	8.5325670242e-01
4.0240142822e+02	9.5307188232e-01	8.4955155849e-01	8.5215127468e-01
4.0282113647e+02	9.5251160531e-01	8.4743797779e-01	8.5121613741e-01
4.0324084473e+02	9.5194140504e-01	8.4554636478e-01	8.4999006987e-01
4.0366055298e+02	9.5136105002e-01	8.4801030159e-01	8.4887260199e-01
4.0408026123e+02	9.5077030211e-01	8.4367889166e-01	8.4722656012e-01
4.0449996948e+02	9.5016891628e-01	8.4128445387e-01	8.4622812271e-01
4.0491967773e+02	9.4955664038e-01	8.4645706415e-01	8.4421318769e-01
4.0533938599e+02	9.4893321491e-01	8.4198498726e-01	8.4343153238e-01
4.0575909424e+02	9.4829837276e-01	8.3935433626e-01	8.4224677086e-01
4.0617880249e+02	9.4765183891e-01	8.3626127243e-01	8.4003263712e-01
4.0659851074e+02	9.4699333024e-01	8.3586549759e-01	8.3847302198e-01
4.0701821899e+02	9.4632255514e-01	8.2677119970e-01	8.3663350344e-01
4.0743792725e+02	9.4563921329e-01	8.3523744345e-01	8.3512949944e-01
4.0785763550e+02	9.4494299535e-01	8.3201241493e-01	8.3325725794e-01
4.0827734375e+02	9.4423358260e-01	8.3033716679e-01	8.3219510317e-01
4.0869705200e+02	9.4351064661e-01	8.2969188690e-01	8.3022421598e-01
4.0911676025e+02	9.4277384893e-01	8.3054685593e-01	8.2840973139e-01
4.0953649902e+02	9.4202278559e-01	8.3186978102e-01	8.2682251930e-01
4.0995620728e+02	9.4125720614e-01	8.2409781218e-01	8.2470643520e-01
4.1037591553e+02	9.4047668570e-01	8.2425630093e-01	8.2303428650e-01
4.1079562378e+02	9.3968084190e-01	8.2180851698e-01	8.2140046358e-01
4.1121533203e+02	9.3886928037e-01	8.2245922089e-01	8.1991231441e-01
4.1163504028e+02	9.3804159431e-01	8.2030820847e-01	8.1856697798e-01
4.1205474854e+02	9.3719736399e-01	8.1519335508e-01	8.1639963388e-01
4.1247445679e+02	9.3633615636e-01	8.0930334330e-01	8.1395715475e-01
4.1289416504e+02	9.3545752443e-01	8.0423974991e-01	8.1164652109e-01
4.1331387329e+02	9.3456100687e-01	8.0774945021e-01	8.1018477678e-01
4.1373358154e+02	9.3364612738e-01	8.0330651999e-01	8.0812609196e-01
4.1415328979e+02	9.3271239415e-01	7.9815131426e-01	8.0597299337e-01
4.1457299805e+02	9.3175929931e-01	7.9690474272e-01	8.0358433723e-01
4.1499270630e+02	9.3078631825e-01	7.9075282812e-01	8.0189305544e-01
4.1541241455e+02	9.2979290904e-01	7.8818476200e-01	7.9988574982e-01
4.1583212280e+02	9.2877851172e-01	7.8493469954e-01	7.9774427414e-01
4.1625183105e+02	9.2774254762e-01	7.8165239096e-01	7.9581153393e-01
4.1667153931e+02	9.2668441864e-01	7.8237313032e-01	7.9366558790e-01
4.1709124756e+02	9.2560350646e-01	7.8146892786e-01	7.9109513760e-01
4.1751095581e+02	9.2449917180e-01	7.7686691284e-01	7.8934234381e-01
4.1793066406e+02	9.2337075353e-01	7.7102082968e-01	7.8670805693e-01
4.1835037231e+02	9.2221756788e-01	7.6977759600e-01	7.8471815586e-01
4.1877008057e+02	9.2103890745e-01	7.7286815643e-01	7.8193444014e-01
4.1918978882e+02	9.1983404037e-01	7.6981753111e-01	7.8004139662e-01
4.1960949707e+02	9.1860220922e-01	7.6909482479e-01	7.7679198980e-01
4.2002920532e+02	9.1734263009e-01	7.6602441072e-01	7.7463346720e-01
4.2044894409e+02	9.1605439671e-01	7.6455157995e-01	7.7139532566e-01
4.2086865234e+02	9.1473685612e-01	7.6751506329e-01	7.6930522919e-01
4.2128836060e+02	9.1338904554e-01	7.6621937752e-01	7.6684206724e-01
4.2170806885e+02	9.1201006373e-01	7.6160615683e-01	7.6379287243e-01
4.2212777710e+02	9.1059897703e-01	7.6626950502e-01	7.6138949394e-01
4.2254748535e+02	9.0915481809e-01	7.7338761091e-01	7.5810831785e-01
4.2296719360e+02	9.0767658440e-01	7.5879293680e-01	7.5542128086e-01
4.2338690186e+02	9.0616323691e-01	7.5836092234e-01	7.5193685293e-01
4.2380661011e+02	9.0461369846e-01	7.5901490450e-01	7.4893993139e-01
4.2422631836e+02	9.0302685221e-01	7.5579559803e-01	7.4540001154e-01
4.2464602661e+02	9.0140153996e-01	7.4460393190e-01	7.4278473854e-01
4.2506573486e+02	8.9973656041e-01	7.4393534660e-01	7.3958420753e-01
4.2548544312e+02	8.9803066740e-01	7.4291795492e-01	7.3547291756e-01
4.2590515137e+02	8.9628256791e-01	7.3681503534e-01	7.3087602854e-01
4.2632485962e+02	8.9449092017e-01	7.4121493101e-01	7.2649925947e-01
4.2674456787e+02	8.9265433155e-01	7.3788481951e-01	7.2264993191e-01
4.2716427612e+02	8.9077135637e-01	7.3677569628e-01	7.1850615740e-01
4.2758398438e+02	8.8884049369e-01	7.2248417139e-01	7.1406567097e-01
4.2800369263e+02	8.8686018490e-01	7.1680259705e-01	7.1014213562e-01
4.2842340088e+02	8.8482881127e-01	7.2038453817e-01	7.0551872253e-01
4.2884310913e+02	8.8274469138e-01	7.2451889515e-01	7.0167773962e-01
4.2926281738e+02	8.8060607841e-01	7.0999085903e-01	6.9729697704e-01
4.2968252563e+02	8.7841115736e-01	7.0706713200e-01	6.9338190556e-01
4.3010223389e+02	8.7615804208e-01	6.9991660118e-01	6.8910086155e-01
4.3052194214e+02	8.7384477222e-01	6.9569110870e-01	6.8471401930e-01
4.3094165039e+02	8.7146931009e-01	6.8567806482e-01	6.7987668514e-01
4.3136138916e+02	8.6902935747e-01	6.8677264452e-01	6.7505848408e-01
4.3178109741e+02	8.6652306645e-01	6.6450780630e-01	6.7069125175e-01
4.3220080566e+02	8.6394797163e-01	6.7057752609e-01	6.6699534655e-01
4.3262051392e+02	8.6130169114e-01	6.5950548649e-01	6.6037088633e-01
4.3304022217e+02	8.5858174767e-01	6.5423280001e-01	6.5618795156e-01
4.3345993042e+02	8.5578556443e-01	6.5373992920e-01	6.5059822798e-01
4.3387963867e+02	8.5291046095e-01	6.4594566822e-01	6.4497351646e-01
4.3429934692e+02	8.4995364869e-01	6.3945466280e-01	6.3843935728e-01
4.3471905518e+02	8.4691222652e-01	6.3131982088e-01	6.3190066814e-01
4.3513876343e+02	8.4378317604e-01	6.1497122049e-01	6.2571161985e-01
4.3555847168e+02	8.4056335676e-01	6.1659222841e-01	6.1757373810e-01
4.3597817993e+02	8.3724950103e-01	6.1001521349e-01	6.1028045416e-01
4.3639788818e+02	8.3383820898e-01	5.9559994936e-01	6.0295283794e-01
4.3681759644e+02	8.3032594316e-01	5.8606427908e-01	5.9469819069e-01
4.3723730469e+02	8.2670902313e-01	5.7731187344e-01	5.8525753021e-01
4.3765701294e+02	8.2298361987e-01	5.7011020184e-01	5.7627975941e-01
4.3807672119e+02	8.1914575013e-01	5.6030660868e-01	5.6813687086e-01
4.3849642944e+02	8.1519127063e-01	5.4541581869e-01	5.5786973238e-01
4.3891613770e+02	8.1111587219e-01	5.3539311886e-01	5.4814243317e-01
4.3933584595e+02	8.0691507382e-01	5.1312518120e-01	5.3667837381e-01
4.3975555420e+02	8.0258421679e-01	5.0708520412e-01	5.2604693174e-01
4.4017526245e+02	7.9811845863e-01	4.9551090598e-01	5.1430988312e-01
4.4059497070e+02	7.9351276729e-01	4.9093985558e-01	5.0133281946e-01
4.4101467896e+02	7.8876191535e-01	4.7345224023e-01	4.8913541436e-01
4.4143438721e+02	7.8386047434e-01	4.6127587557e-01	4.7570863366e-01
4.4185412598e+02	7.7880243580e-01	4.4394007325e-01	4.6297883987e-01
4.4227383423e+02	7.7358268840e-01	4.3003356457e-01	4.4973778725e-01
4.4269354248e+02	7.6819480740e-01	4.1671308875e-01	4.3387937546e-01
4.4311325073e+02	7.6263250958e-01	4.0403729677e-01	4.2016637325e-01
4.4353295898e+02	7.5688928761e-01	3.8504424691e-01	4.0549632907e-01
4.4395266724e+02	7.5095840727e-01	3.7359535694e-01	3.9000099897e-01
4.4437237549e+02	7.4483290549e-01	3.5766512156e-01	3.7447965145e-01
