wavelength_nm	ideal_target_transmittance	cvae_target_transmittance	tandem_response_transmittance
3.7973711347e+02	9.1445785761e-01	7.5005149841e-01	9.4593060017e-01
3.8015682291e+02	9.1336768866e-01	7.5159198046e-01	9.4550371170e-01
3.8057653235e+02	9.1225612164e-01	7.5284844637e-01	9.4455116987e-01
3.8099624179e+02	9.1112256050e-01	7.5468271971e-01	9.4274210930e-01
3.8141595123e+02	9.0996640921e-01	7.5656169653e-01	9.4053119421e-01
3.8183566067e+02	9.0878713131e-01	7.5858134031e-01	9.3741250038e-01
3.8225537011e+02	9.0758401155e-01	7.6100254059e-01	9.3509829044e-01
3.8267507956e+02	9.0635645390e-01	7.6309800148e-01	9.3212783337e-01
3.8309478900e+02	9.0510380268e-01	7.6576608419e-01	9.2875415087e-01
3.8351449844e+02	9.0382534266e-01	7.6813620329e-01	9.2524600029e-01
3.8393420788e+02	9.0252041817e-01	7.7046042681e-01	9.2107480764e-01
3.8435391732e+02	9.0118825436e-01	7.7266496420e-01	9.1721689701e-01
3.8477362676e+02	8.9982807636e-01	7.7550959587e-01	9.1320818663e-01
3.8519333620e+02	8.9843910933e-01	7.7783644199e-01	9.0977817774e-01
3.8561304564e+02	8.9702057838e-01	7.8048896790e-01	9.0497022867e-01
3.8603275508e+02	8.9557164907e-01	7.8308087587e-01	8.9953333139e-01
3.8645246453e+02	8.9409136772e-01	7.8524577618e-01	8.9539575577e-01
3.8687217397e+02	8.9257889986e-01	7.8778487444e-01	8.9060711861e-01
3.8729188341e+02	8.9103335142e-01	7.8960657120e-01	8.8604539633e-01
3.8771159285e+02	8.8945364952e-01	7.9268187284e-01	8.8017809391e-01
3.8813130229e+02	8.8783890009e-01	7.9616004229e-01	8.7643486261e-01
3.8855101173e+02	8.8618803024e-01	7.9694414139e-01	8.7029546499e-01
3.8897072117e+02	8.8449990749e-01	7.9972243309e-01	8.6506116390e-01
3.8939043061e+02	8.8277351856e-01	8.0272430182e-01	8.5963809490e-01
3.8981014006e+02	8.8100767136e-01	8.0284488201e-01	8.5362690687e-01
3.9022984950e+02	8.7920117378e-01	8.0579954386e-01	8.4772801399e-01
3.9064955894e+02	8.7735283375e-01	8.0878973007e-01	8.4217888117e-01
3.9106926838e+02	8.7546128035e-01	8.1074953079e-01	8.3566308022e-01
3.9148897782e+02	8.7352526188e-01	8.1266433001e-01	8.2968413830e-01
3.9190868726e+02	8.7154334784e-01	8.1422787905e-01	8.2261365652e-01
3.9232839670e+02	8.6951416731e-01	8.1633448601e-01	8.1752192974e-01
