candidate_index	condition_order_code	valid	candidate_spectrum_valid	candidate_spectrum_maximum_absolute_error_nm	candidate_spectrum_summed_absolute_error_nm	peak1_wavelength_nm	peak2_wavelength_nm	peak1_signed_error_nm	peak2_signed_error_nm	maximum_absolute_error_nm	summed_absolute_error_nm	mean_absolute_error_nm	peak1_transmittance	peak2_transmittance	worst_valley_transmittance	peak1_fwhm_nm	peak2_fwhm_nm	widest_fwhm_nm	peak1_prominence	peak2_prominence	minimum_prominence	valley_transmittance_imbalance	peak1_fwhm_to_ideal_ratio	peak2_fwhm_to_ideal_ratio	shape_gate_passed	shape_minimax_score	inside_position_window	selected
0.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.3908175031e+00	4.8950970409e+00	5.0439081750e+02	6.0428166451e+02	4.3908175031e+00	4.2816645087e+00	4.3908175031e+00	8.6724820117e+00	4.3362410059e+00	1.1776137352e-01	1.2214854360e-01	1.2214854360e-01	2.2961508742e+01	2.8485802498e+01	2.8485802498e+01	8.2636135817e-01	7.4320414662e-01	7.4320414662e-01	4.3871700764e-03	8.7951971208e-01	9.4578390307e-01	1.0000000000e+00	6.7276266188e-01	1.0000000000e+00	0.0000000000e+00
1.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.3908175031e+00	4.8950970409e+00	5.0439081750e+02	6.0260282674e+02	4.3908175031e+00	2.6028267439e+00	4.3908175031e+00	6.9936442469e+00	3.4968221235e+00	2.9165694118e-01	2.6711788774e-01	2.9165694118e-01	1.5300448990e+01	2.1279368511e+01	2.1279368511e+01	5.8626380563e-01	6.7437461019e-01	5.8626380563e-01	2.4539053440e-02	5.8606978496e-01	7.0651631480e-01	1.0000000000e+00	1.4582847059e+00	1.0000000000e+00	0.0000000000e+00
2.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.3908175031e+00	4.8950970409e+00	5.0439081750e+02	6.0302253619e+02	4.3908175031e+00	3.0225361851e+00	4.3908175031e+00	7.4133536881e+00	3.7066768441e+00	2.4367059767e-01	2.2217871249e-01	2.4367059767e-01	1.6174373261e+01	2.2432711139e+01	2.2432711139e+01	6.3129697740e-01	7.2172765434e-01	6.3129697740e-01	2.1491885185e-02	6.1954465942e-01	7.4480952744e-01	1.0000000000e+00	1.2183529884e+00	1.0000000000e+00	0.0000000000e+00
3.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.3908175031e+00	4.4753875997e+00	5.0523023639e+02	6.0470137395e+02	5.2302363855e+00	4.7013739499e+00	5.2302363855e+00	9.9316103353e+00	4.9658051677e+00	3.8290560246e-02	2.8463231400e-02	3.8290560246e-02	3.0813296787e+01	4.3681095528e+01	4.3681095528e+01	7.7722448111e-01	9.0457345359e-01	7.7722448111e-01	9.8273288459e-03	1.1802753131e+00	1.4502971093e+00	1.0000000000e+00	1.2865631694e+00	1.0000000000e+00	0.0000000000e+00
4.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.3908175031e+00	4.8950970409e+00	5.0439081750e+02	6.0260282674e+02	4.3908175031e+00	2.6028267439e+00	4.3908175031e+00	6.9936442469e+00	3.4968221235e+00	2.9691302776e-01	2.7897495031e-01	2.9691302776e-01	1.5192946072e+01	2.1191661929e+01	2.1191661929e+01	5.8057790995e-01	6.6377043724e-01	5.8057790995e-01	1.7938077450e-02	5.8195198344e-01	7.0360428614e-01	1.0000000000e+00	1.4845651388e+00	1.0000000000e+00	0.0000000000e+00
5.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.3908175031e+00	4.4753875997e+00	5.0439081750e+02	6.0470137395e+02	4.3908175031e+00	4.7013739499e+00	4.7013739499e+00	9.0921914529e+00	4.5460957265e+00	7.4374221265e-02	5.6381475180e-02	7.4374221265e-02	2.4516038597e+01	3.3308594642e+01	3.3308594642e+01	7.7528861910e-01	8.8091664389e-01	7.7528861910e-01	1.7992746085e-02	9.3906456454e-01	1.1059099581e+00	1.0000000000e+00	6.4492111413e-01	1.0000000000e+00	0.0000000000e+00
6.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.3908175031e+00	4.8950970409e+00	5.0439081750e+02	6.0386195507e+02	4.3908175031e+00	3.8619550675e+00	4.3908175031e+00	8.2527725705e+00	4.1263862853e+00	1.6977123916e-01	1.5838544071e-01	1.6977123916e-01	1.8388601993e+01	2.5518337328e+01	2.5518337328e+01	7.0097191632e-01	7.8539742529e-01	7.0097191632e-01	1.1385798454e-02	7.0435867748e-01	8.4725830278e-01	1.0000000000e+00	8.4885619581e-01	1.0000000000e+00	0.0000000000e+00
7.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.3908175031e+00	4.8950970409e+00	5.0439081750e+02	6.0260282674e+02	4.3908175031e+00	2.6028267439e+00	4.3908175031e+00	6.9936442469e+00	3.4968221235e+00	2.7800551057e-01	2.7280864120e-01	2.7800551057e-01	1.5498679858e+01	2.1851070278e+01	2.1851070278e+01	5.9814360738e-01	6.7174378037e-01	5.9814360738e-01	5.1968693733e-03	5.9366283809e-01	7.2549792253e-01	1.0000000000e+00	1.3900275528e+00	1.0000000000e+00	1.0000000000e+00
8.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	3.9711080619e+00	6.5739348057e+00	5.0439081750e+02	6.0302253619e+02	4.3908175031e+00	3.0225361851e+00	4.3908175031e+00	7.4133536881e+00	3.7066768441e+00	5.0489890575e-01	5.1942390203e-01	5.1942390203e-01	1.4670466553e+01	1.6839882705e+01	1.6839882705e+01	4.4308286905e-01	3.7269079685e-01	3.7269079685e-01	1.4524996281e-02	5.6193888058e-01	5.5911677379e-01	0.0000000000e+00	2.5971195102e+00	1.0000000000e+00	0.0000000000e+00
9.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.8427902033e+00	6.4370578715e+00	4.9263895315e+02	6.0260282674e+02	-7.3610468505e+00	2.6028267439e+00	7.3610468505e+00	9.9638735944e+00	4.9819367972e+00	1.2305571698e-02	9.0431459248e-03	1.2305571698e-02	4.2512679380e+01	6.3605582862e+01	6.3605582862e+01	7.1082715783e-01	8.9745004103e-01	7.1082715783e-01	3.2624257728e-03	1.6284095243e+00	2.1118287407e+00	0.0000000000e+00	3.1766535448e+00	0.0000000000e+00	0.0000000000e+00
1.0000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.3908175031e+00	4.4753875997e+00	5.0439081750e+02	6.0428166451e+02	4.3908175031e+00	4.2816645087e+00	4.3908175031e+00	8.6724820117e+00	4.3362410059e+00	1.1381438375e-01	1.1334192008e-01	1.1381438375e-01	2.1074824593e+01	3.0925468765e+01	3.0925468765e+01	7.5051435828e-01	8.3031011373e-01	7.5051435828e-01	4.7246366739e-04	8.0725199144e-01	1.0267855559e+00	1.0000000000e+00	6.6620977265e-01	1.0000000000e+00	0.0000000000e+00
1.1000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.3908175031e+00	4.8950970409e+00	5.0439081750e+02	6.0260282674e+02	4.3908175031e+00	2.6028267439e+00	4.3908175031e+00	6.9936442469e+00	3.4968221235e+00	2.8714302182e-01	2.6524373889e-01	2.8714302182e-01	1.5342674029e+01	2.1343218132e+01	2.1343218132e+01	5.8972236514e-01	6.7718371749e-01	5.8972236514e-01	2.1899282932e-02	5.8768717665e-01	7.0863624610e-01	1.0000000000e+00	1.4357151091e+00	1.0000000000e+00	0.0000000000e+00
1.2000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.3908175031e+00	4.4753875997e+00	5.0439081750e+02	6.0470137395e+02	4.3908175031e+00	4.7013739499e+00	4.7013739499e+00	9.0921914529e+00	4.5460957265e+00	5.9066224843e-02	3.2570760697e-02	5.9066224843e-02	3.0225948933e+01	3.9082731820e+01	3.9082731820e+01	7.7363790199e-01	9.0069689229e-01	7.7363790199e-01	2.6495464146e-02	1.1577774876e+00	1.2976225137e+00	1.0000000000e+00	8.5035003928e-01	1.0000000000e+00	0.0000000000e+00
1.3000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.6499458267e+00	6.1542253645e+00	5.0439081750e+02	6.0386195507e+02	4.3908175031e+00	3.8619550675e+00	4.3908175031e+00	8.2527725705e+00	4.1263862853e+00	1.4080940187e-01	1.5260542929e-01	1.5260542929e-01	2.1654248018e+01	2.7096159391e+01	2.7096159391e+01	8.0474247038e-01	7.1560470760e-01	7.1560470760e-01	1.1796027422e-02	8.2944627882e-01	8.9964505613e-01	1.0000000000e+00	7.6302714646e-01	1.0000000000e+00	0.0000000000e+00
1.4000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.3908175031e+00	4.8950970409e+00	5.0439081750e+02	6.0344224563e+02	4.3908175031e+00	3.4422456263e+00	4.3908175031e+00	7.8330631293e+00	3.9165315647e+00	1.6780593991e-01	1.9888779521e-01	1.9888779521e-01	2.0284806747e+01	2.6273174847e+01	2.6273174847e+01	7.7859386802e-01	6.7401507497e-01	6.7401507497e-01	3.1081855297e-02	7.7699107624e-01	8.7232037273e-01	1.0000000000e+00	9.9443897605e-01	1.0000000000e+00	0.0000000000e+00
1.5000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.8427902033e+00	6.4370578715e+00	4.9431779091e+02	6.0050427954e+02	-5.6822090857e+00	5.0427953787e-01	5.6822090857e+00	6.1864886236e+00	3.0932443118e+00	3.3049371094e-02	1.3753881678e-02	3.3049371094e-02	4.3241279160e+01	6.1565805159e+01	6.1565805159e+01	6.8754145876e-01	9.0296543576e-01	6.8754145876e-01	1.9295489416e-02	1.6563178763e+00	2.0441041639e+00	0.0000000000e+00	2.9831547540e+00	1.0000000000e+00	0.0000000000e+00
1.6000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.3908175031e+00	4.8950970409e+00	5.0439081750e+02	6.0260282674e+02	4.3908175031e+00	2.6028267439e+00	4.3908175031e+00	6.9936442469e+00	3.4968221235e+00	3.1715807319e-01	3.2960692048e-01	3.2960692048e-01	1.6674756319e+01	1.9077617918e+01	1.9077617918e+01	6.2790581584e-01	5.4986599088e-01	5.4986599088e-01	1.2448847294e-02	6.3871137744e-01	6.3341392389e-01	1.0000000000e+00	1.6480346024e+00	1.0000000000e+00	0.0000000000e+00
1.7000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.3908175031e+00	4.4753875997e+00	5.0523023639e+02	6.0470137395e+02	5.2302363855e+00	4.7013739499e+00	5.2302363855e+00	9.9316103353e+00	4.9658051677e+00	7.4282765388e-02	7.0971749723e-02	7.4282765388e-02	2.4059295213e+01	3.4730545246e+01	3.4730545246e+01	7.7641093731e-01	8.7042400986e-01	7.7641093731e-01	3.3110156655e-03	9.2156942457e-01	1.1531214766e+00	1.0000000000e+00	6.4398886720e-01	1.0000000000e+00	0.0000000000e+00
1.8000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	3.5513986207e+00	6.1542253645e+00	5.0439081750e+02	6.0302253619e+02	4.3908175031e+00	3.0225361851e+00	4.3908175031e+00	7.4133536881e+00	3.7066768441e+00	5.5357342958e-01	5.9346783161e-01	5.9346783161e-01	1.5231322682e+01	1.7773193930e+01	1.7773193930e+01	3.9738684893e-01	3.0112123489e-01	3.0112123489e-01	3.9894402027e-02	5.8342196459e-01	5.9010451702e-01	0.0000000000e+00	2.9673391581e+00	1.0000000000e+00	0.0000000000e+00
1.9000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.3908175031e+00	4.8950970409e+00	5.0439081750e+02	6.0302253619e+02	4.3908175031e+00	3.0225361851e+00	4.3908175031e+00	7.4133536881e+00	3.7066768441e+00	2.5299891829e-01	2.2594808042e-01	2.5299891829e-01	1.5942813923e+01	2.2084610728e+01	2.2084610728e+01	6.2240150571e-01	7.1655561030e-01	6.2240150571e-01	2.7050837874e-02	6.1067498957e-01	7.3325191853e-01	1.0000000000e+00	1.2649945915e+00	1.0000000000e+00	0.0000000000e+00
