candidate_index	condition_order_code	valid	candidate_spectrum_valid	candidate_spectrum_maximum_absolute_error_nm	candidate_spectrum_summed_absolute_error_nm	peak1_wavelength_nm	peak2_wavelength_nm	peak1_signed_error_nm	peak2_signed_error_nm	maximum_absolute_error_nm	summed_absolute_error_nm	mean_absolute_error_nm	peak1_transmittance	peak2_transmittance	worst_valley_transmittance	peak1_fwhm_nm	peak2_fwhm_nm	widest_fwhm_nm	peak1_prominence	peak2_prominence	minimum_prominence	valley_transmittance_imbalance	peak1_fwhm_to_ideal_ratio	peak2_fwhm_to_ideal_ratio	shape_gate_passed	shape_minimax_score	inside_position_window	selected
1.2000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	8.3503723145e+00	1.0861724854e+01	4.0324084473e+02	5.2411718750e+02	-6.7591552734e+00	-5.8828125000e+00	6.7591552734e+00	1.2641967773e+01	6.3209838867e+00	8.2970190048e-01	3.7272360176e-02	8.2970190048e-01	2.7786889649e+01	4.6176546671e+01	4.6176546671e+01	3.2663524151e-02	8.7703684345e-01	3.2663524151e-02	7.9242954031e-01	1.1252674832e+00	1.7011638493e+00	0.0000000000e+00	1.5307595031e+01	0.0000000000e+00	0.0000000000e+00
1.3000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	2.9448852539e+00	4.2478332520e+00	4.1960949707e+02	5.2579602051e+02	9.6094970703e+00	-4.2039794922e+00	9.6094970703e+00	1.3813476562e+01	6.9067382812e+00	4.9803188443e-01	4.3867269158e-01	4.9803188443e-01	1.0005096008e+01	1.7209000599e+01	1.7209000599e+01	3.0919364095e-01	3.9785954356e-01	3.0919364095e-01	5.9359192848e-02	4.0516982455e-01	6.3398698717e-01	0.0000000000e+00	2.4901594222e+00	0.0000000000e+00	0.0000000000e+00
1.4000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.8321228027e+00	7.0981750488e+00	4.0617880249e+02	5.2663543701e+02	-3.8211975098e+00	-3.3645629883e+00	3.8211975098e+00	7.1857604980e+00	3.5928802490e+00	3.3758980036e-01	1.5521313250e-01	3.3758980036e-01	1.0843937599e+01	1.9471560648e+01	1.9471560648e+01	3.8690799475e-01	6.3642804325e-01	3.8690799475e-01	1.8237666786e-01	4.3913984342e-01	7.1734067298e-01	0.0000000000e+00	1.8237666786e+00	1.0000000000e+00	0.0000000000e+00
1.5000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	2.1423645020e+00	3.8280944824e+00	4.0617880249e+02	5.2453686523e+02	-3.8211975098e+00	-5.4631347656e+00	5.4631347656e+00	9.2843322754e+00	4.6421661377e+00	5.6357946247e-02	1.5940194950e-02	5.6357946247e-02	1.5695929618e+01	3.8245296039e+01	3.8245296039e+01	5.1436761394e-01	8.1968175806e-01	5.1436761394e-01	4.0417751297e-02	6.3562778851e-01	1.4089731632e+00	1.0000000000e+00	1.1684947520e+00	1.0000000000e+00	0.0000000000e+00
1.6000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	9.1897888184e+00	1.1295257568e+01	4.1960949707e+02	5.2495660400e+02	9.6094970703e+00	-5.0433959961e+00	9.6094970703e+00	1.4652893066e+01	7.3264465332e+00	5.9699660540e-01	4.9486634135e-01	5.9699660540e-01	8.4742019709e+00	1.6628588589e+01	1.6628588589e+01	1.9676291943e-01	3.5913959146e-01	1.9676291943e-01	1.0213026404e-01	3.4317421073e-01	6.1260435897e-01	0.0000000000e+00	2.9849830270e+00	0.0000000000e+00	0.0000000000e+00
1.7000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	2.1423645020e+00	4.2478332520e+00	4.0659851074e+02	5.2453686523e+02	-3.4014892578e+00	-5.4631347656e+00	5.4631347656e+00	8.8646240234e+00	4.4323120117e+00	1.2353305519e-01	3.2721795142e-02	1.2353305519e-01	1.5939448643e+01	3.5386351342e+01	3.5386351342e+01	5.0058336556e-01	7.8643252701e-01	5.0058336556e-01	9.0811260045e-02	6.4548941910e-01	1.3036484103e+00	1.0000000000e+00	1.0128873740e+00	1.0000000000e+00	0.0000000000e+00
1.8000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.0296020508e+00	6.7522583008e+00	4.0701821899e+02	5.2957336426e+02	-2.9817810059e+00	-4.2663574219e-01	2.9817810059e+00	3.4084167480e+00	1.7042083740e+00	2.1691760421e-01	1.1314049363e-01	2.1691760421e-01	1.5808643738e+01	3.1521702636e+01	3.1521702636e+01	4.5763692260e-01	6.7993047833e-01	4.5763692260e-01	1.0377711058e-01	6.4019229846e-01	1.1612730890e+00	0.0000000000e+00	1.0925691860e+00	1.0000000000e+00	0.0000000000e+00
1.9000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.8321228027e+00	6.2587585449e+00	4.1793066406e+02	5.3838726807e+02	7.9306640625e+00	8.3872680664e+00	8.3872680664e+00	1.6317932129e+01	8.1589660645e+00	2.3050026596e-01	1.5317727625e-01	2.3050026596e-01	1.4245950570e+01	2.4696402161e+01	2.4696402161e+01	5.4845829308e-01	6.4708469808e-01	5.4845829308e-01	7.7322989702e-02	5.7690893607e-01	9.0982608255e-01	1.0000000000e+00	1.2088316112e+00	0.0000000000e+00	0.0000000000e+00
2.0000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	6.2518310547e+00	1.1281433105e+01	4.0659851074e+02	5.2789453125e+02	-3.4014892578e+00	-2.1054687500e+00	3.4014892578e+00	5.5069580078e+00	2.7534790039e+00	3.7779381871e-01	1.7820014060e-01	3.7779381871e-01	1.8812447526e+01	2.4860639967e+01	2.4860639967e+01	3.5855838656e-01	6.1111281812e-01	3.5855838656e-01	1.9959367812e-01	7.6183537443e-01	9.1587667400e-01	0.0000000000e+00	1.9959367812e+00	1.0000000000e+00	0.0000000000e+00
2.1000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.8321228027e+00	7.5178527832e+00	4.1877008057e+02	5.2621569824e+02	8.7700805664e+00	-3.7843017578e+00	8.7700805664e+00	1.2554382324e+01	6.2771911621e+00	3.4075060487e-01	2.7801433206e-01	3.4075060487e-01	1.1923814912e+01	1.7358102767e+01	1.7358102767e+01	4.7592982650e-01	5.4056772590e-01	4.7592982650e-01	6.2736272812e-02	4.8287092820e-01	6.3947997520e-01	0.0000000000e+00	1.7037530243e+00	0.0000000000e+00	0.0000000000e+00
2.2000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	7.5109558105e+00	1.0455841064e+01	4.1918978882e+02	5.2537628174e+02	9.1897888184e+00	-4.6237182617e+00	9.1897888184e+00	1.3813507080e+01	6.9067535400e+00	4.7756659985e-01	4.0112245083e-01	4.7756659985e-01	1.0589936762e+01	1.6514337091e+01	1.6514337091e+01	3.2256752253e-01	4.1918921471e-01	3.2256752253e-01	7.6444149017e-02	4.2885373778e-01	6.0839528462e-01	0.0000000000e+00	2.3878329992e+00	0.0000000000e+00	0.0000000000e+00
2.3000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.4493408203e+00	7.1719970703e+00	4.0701821899e+02	5.3838726807e+02	-2.9817810059e+00	8.3872680664e+00	8.3872680664e+00	1.1369049072e+01	5.6845245361e+00	2.7570408583e-01	8.2047097385e-02	2.7570408583e-01	1.7227495030e+01	2.5194879058e+01	2.5194879058e+01	4.3784129620e-01	7.0016873628e-01	4.3784129620e-01	1.9365698844e-01	6.9765059057e-01	9.2819018595e-01	0.0000000000e+00	1.9365698844e+00	0.0000000000e+00	0.0000000000e+00
2.4000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.4493408203e+00	6.7522888184e+00	4.0743792725e+02	5.2915368652e+02	-2.5620727539e+00	-8.4631347656e-01	2.5620727539e+00	3.4083862305e+00	1.7041931152e+00	2.8500524163e-01	1.2446740270e-01	2.8500524163e-01	1.9651361528e+01	2.9376818133e+01	2.9376818133e+01	4.1468676925e-01	6.6147008538e-01	4.1468676925e-01	1.6053783894e-01	7.9580832570e-01	1.0822546210e+00	0.0000000000e+00	1.6053783894e+00	1.0000000000e+00	0.0000000000e+00
2.5000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.8321228027e+00	8.3572692871e+00	4.0617880249e+02	5.2663543701e+02	-3.8211975098e+00	-3.3645629883e+00	3.8211975098e+00	7.1857604980e+00	3.5928802490e+00	4.9810925126e-01	3.5582762957e-01	4.9810925126e-01	9.7343455469e+00	1.7341978951e+01	1.7341978951e+01	2.6391038299e-01	4.2245143652e-01	2.6391038299e-01	1.4228162169e-01	3.9420542034e-01	6.3888596687e-01	0.0000000000e+00	2.4905462563e+00	1.0000000000e+00	0.0000000000e+00
2.6000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	7.5109558105e+00	1.3379974365e+01	4.0240142822e+02	5.2747485352e+02	-7.5985717773e+00	-2.5251464844e+00	7.5985717773e+00	1.0123718262e+01	5.0618591309e+00	8.2480514050e-01	1.4977397025e-01	8.2480514050e-01	3.0191405902e+01	3.0244773932e+01	3.0244773932e+01	3.0988395214e-02	7.7427540720e-01	3.0988395214e-02	6.7503117025e-01	1.2226416041e+00	1.1142304861e+00	0.0000000000e+00	1.6135072389e+01	0.0000000000e+00	0.0000000000e+00
2.7000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	7.5109558105e+00	1.3379974365e+01	4.0240142822e+02	5.2747485352e+02	-7.5985717773e+00	-2.5251464844e+00	7.5985717773e+00	1.0123718262e+01	5.0618591309e+00	8.2648938894e-01	1.2899810076e-01	8.2648938894e-01	3.0451780980e+01	2.9179127626e+01	3.0451780980e+01	3.0768752098e-02	7.9603701830e-01	3.0768752098e-02	6.9749128819e-01	1.2331858432e+00	1.0749716176e+00	0.0000000000e+00	1.6250252802e+01	0.0000000000e+00	0.0000000000e+00
2.8000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	7.0912475586e+00	8.7769775391e+00	4.1835037231e+02	5.2453686523e+02	8.3503723145e+00	-5.4631347656e+00	8.3503723145e+00	1.3813507080e+01	6.9067535400e+00	4.8598915339e-02	1.9064733759e-02	4.8598915339e-02	1.9833092175e+01	3.6196000285e+01	3.6196000285e+01	6.4054265618e-01	8.3832978271e-01	6.4054265618e-01	2.9534181580e-02	8.0316775277e-01	1.3334762258e+00	1.0000000000e+00	9.5278921650e-01	0.0000000000e+00	0.0000000000e+00
2.9000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.8321228027e+00	7.5178527832e+00	4.1793066406e+02	5.2663543701e+02	7.9306640625e+00	-3.3645629883e+00	7.9306640625e+00	1.1295227051e+01	5.6476135254e+00	2.7728584409e-01	2.1163909137e-01	2.7728584409e-01	1.2350040054e+01	1.7878112389e+01	1.7878112389e+01	5.3514626622e-01	6.1234284937e-01	5.3514626622e-01	6.5646752715e-02	5.0013148878e-01	6.5863735344e-01	1.0000000000e+00	1.4281957463e+00	0.0000000000e+00	0.0000000000e+00
3.0000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	6.2518310547e+00	1.1281433105e+01	4.3220080566e+02	5.2621569824e+02	2.2200805664e+01	-3.7843017578e+00	2.2200805664e+01	2.5985107422e+01	1.2992553711e+01	1.8413811922e-01	1.6668149829e-01	1.8413811922e-01	1.4919896733e+01	1.9384824429e+01	1.9384824429e+01	6.5707141161e-01	6.9579502940e-01	6.5707141161e-01	1.7456620932e-02	6.0420129272e-01	7.1414527331e-01	1.0000000000e+00	1.1308534494e+00	0.0000000000e+00	0.0000000000e+00
3.1000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	2.1423645020e+00	3.8280944824e+00	4.0659851074e+02	5.2453686523e+02	-3.4014892578e+00	-5.4631347656e+00	5.4631347656e+00	8.8646240234e+00	4.4323120117e+00	3.2174035907e-02	1.1441840790e-02	3.2174035907e-02	1.7598544267e+01	4.6636096536e+01	4.6636096536e+01	4.8858638108e-01	8.3862249646e-01	4.8858638108e-01	2.0732195117e-02	7.1267672867e-01	1.7180938641e+00	0.0000000000e+00	2.0516967545e+00	1.0000000000e+00	0.0000000000e+00
3.2000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	6.2518310547e+00	9.6026000977e+00	4.1793066406e+02	5.3838726807e+02	7.9306640625e+00	8.3872680664e+00	8.3872680664e+00	1.6317932129e+01	8.1589660645e+00	2.1489325166e-01	1.2987151742e-01	2.1489325166e-01	1.4570301582e+01	2.4183923854e+01	2.4183923854e+01	5.6211802363e-01	6.7005524039e-01	5.6211802363e-01	8.5021734238e-02	5.9004396668e-01	8.9094616120e-01	1.0000000000e+00	1.1713029523e+00	0.0000000000e+00	0.0000000000e+00
3.3000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	8.3503723145e+00	1.4219390869e+01	4.0240142822e+02	5.2747485352e+02	-7.5985717773e+00	-2.5251464844e+00	7.5985717773e+00	1.0123718262e+01	5.0618591309e+00	8.2161182165e-01	2.0919372141e-01	8.2161182165e-01	2.9739037019e+01	2.9322286999e+01	2.9739037019e+01	3.2511115074e-02	7.1106050909e-01	3.2511115074e-02	6.1241810024e-01	1.2043223175e+00	1.0802456705e+00	0.0000000000e+00	1.5379355610e+01	0.0000000000e+00	0.0000000000e+00
3.4000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	6.2518310547e+00	6.6784667969e+00	4.0240142822e+02	5.2705511475e+02	-7.5985717773e+00	-2.9448852539e+00	7.5985717773e+00	1.0543457031e+01	5.2717285156e+00	8.3165305853e-01	1.0847597569e-01	8.3165305853e-01	3.0585379006e+01	2.1540566759e+01	3.0585379006e+01	3.1251549721e-02	8.2221115381e-01	3.1251549721e-02	7.2317708284e-01	1.2385960750e+00	7.9356374839e-01	0.0000000000e+00	1.5999206582e+01	0.0000000000e+00	0.0000000000e+00
3.5000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	7.5109558105e+00	1.4219390869e+01	4.0491967773e+02	5.4048583984e+02	-5.0803222656e+00	1.0485839844e+01	1.0485839844e+01	1.5566162109e+01	7.7830810547e+00	8.2491934299e-01	1.4063839614e-01	8.2491934299e-01	2.7771925273e+01	3.4478560390e+01	3.4478560390e+01	2.8011500835e-02	7.7812446654e-01	2.8011500835e-02	6.8428094685e-01	1.1246614806e+00	1.2702050010e+00	0.0000000000e+00	1.7849811152e+01	0.0000000000e+00	0.0000000000e+00
3.6000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.4493408203e+00	7.1719970703e+00	4.0701821899e+02	5.3838726807e+02	-2.9817810059e+00	8.3872680664e+00	8.3872680664e+00	1.1369049072e+01	5.6845245361e+00	2.6571401954e-01	8.2645721734e-02	2.6571401954e-01	1.5215902730e+01	2.4587620995e+01	2.4587620995e+01	4.4624057412e-01	6.9973485917e-01	4.4624057412e-01	1.8306829780e-01	6.1618845384e-01	9.0581853760e-01	0.0000000000e+00	1.8306829780e+00	0.0000000000e+00	0.0000000000e+00
3.7000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	2.1423645020e+00	4.2478332520e+00	4.0617880249e+02	5.3754785156e+02	-3.8211975098e+00	7.5478515625e+00	7.5478515625e+00	1.1369049072e+01	5.6845245361e+00	1.9858379662e-01	4.0182005614e-02	1.9858379662e-01	1.6650215715e+01	2.9358671186e+01	2.9358671186e+01	4.7435472906e-01	7.5338225439e-01	4.7435472906e-01	1.5840179101e-01	6.7427288802e-01	1.0815860796e+00	0.0000000000e+00	1.5840179101e+00	0.0000000000e+00	0.0000000000e+00
3.8000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	6.2518310547e+00	9.1967163086e+00	4.1960949707e+02	5.4006610107e+02	9.6094970703e+00	1.0066101074e+01	1.0066101074e+01	1.9675598145e+01	9.8377990723e+00	6.1297500134e-01	5.1080691814e-01	6.1297500134e-01	1.0130785155e+01	2.2476246682e+01	2.2476246682e+01	1.6726553440e-01	3.0807566643e-01	1.6726553440e-01	1.0216808319e-01	4.1025977568e-01	8.2803459937e-01	0.0000000000e+00	3.0648750067e+00	0.0000000000e+00	0.0000000000e+00
3.9000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	2.1423645020e+00	3.8280944824e+00	4.0617880249e+02	5.2537628174e+02	-3.8211975098e+00	-4.6237182617e+00	4.6237182617e+00	8.4449157715e+00	4.2224578857e+00	9.8641060293e-02	4.0807913989e-02	9.8641060293e-02	1.4416703606e+01	3.5538816171e+01	3.5538816171e+01	5.1664296538e-01	7.8346585110e-01	5.1664296538e-01	5.7833146304e-02	5.8382380997e-01	1.3092652802e+00	1.0000000000e+00	1.1890748286e+00	1.0000000000e+00	0.0000000000e+00
4.0000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	7.0912475586e+00	1.0036132812e+01	4.1960949707e+02	5.2495660400e+02	9.6094970703e+00	-5.0433959961e+00	9.6094970703e+00	1.4652893066e+01	7.3264465332e+00	5.4663944244e-01	4.6964344382e-01	5.4663944244e-01	1.0060988357e+01	1.7028073788e+01	1.7028073788e+01	2.5255149603e-01	3.5620209575e-01	2.5255149603e-01	7.6995998621e-02	4.0743326043e-01	6.2732156561e-01	0.0000000000e+00	2.7331972122e+00	0.0000000000e+00	0.0000000000e+00
4.1000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.8321228027e+00	7.5178527832e+00	4.0617880249e+02	5.2663543701e+02	-3.8211975098e+00	-3.3645629883e+00	3.8211975098e+00	7.1857604980e+00	3.5928802490e+00	4.6957325935e-01	2.0111793280e-01	4.6957325935e-01	1.9175489929e+01	1.7605011279e+01	1.9175489929e+01	2.8163117170e-01	5.8420312405e-01	2.8163117170e-01	2.6845532656e-01	7.7653726503e-01	6.4857619104e-01	0.0000000000e+00	2.6845532656e+00	1.0000000000e+00	0.0000000000e+00
4.2000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	2.1423645020e+00	3.4084167480e+00	4.0701821899e+02	5.2453686523e+02	-2.9817810059e+00	-5.4631347656e+00	5.4631347656e+00	8.4449157715e+00	4.2224578857e+00	2.1200388670e-01	2.4731021374e-02	2.1200388670e-01	2.3101927377e+01	3.3055099500e+01	3.3055099500e+01	4.4817817211e-01	8.0411281064e-01	4.4817817211e-01	1.8727286533e-01	9.3554363245e-01	1.2177640893e+00	0.0000000000e+00	1.8727286533e+00	1.0000000000e+00	0.0000000000e+00
4.3000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.4493408203e+00	7.1719970703e+00	4.0659851074e+02	5.3754785156e+02	-3.4014892578e+00	7.5478515625e+00	7.5478515625e+00	1.0949340820e+01	5.4746704102e+00	2.3135881126e-01	7.9960010946e-02	2.3135881126e-01	1.3270948859e+01	2.4040133129e+01	2.4040133129e+01	4.7135014832e-01	7.0538679510e-01	4.7135014832e-01	1.5139880031e-01	5.3742492990e-01	8.8564884904e-01	0.0000000000e+00	1.5139880031e+00	0.0000000000e+00	0.0000000000e+00
4.4000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	2.9448852539e+00	5.0872497559e+00	4.1960949707e+02	5.2495660400e+02	9.6094970703e+00	-5.0433959961e+00	9.6094970703e+00	1.4652893066e+01	7.3264465332e+00	5.8254414797e-01	5.0098991394e-01	5.8254414797e-01	8.5259820923e+00	1.6927854472e+01	1.6927854472e+01	2.0930665731e-01	3.4673041105e-01	2.0930665731e-01	8.1554234028e-02	3.4527111641e-01	6.2362944287e-01	0.0000000000e+00	2.9127207398e+00	0.0000000000e+00	0.0000000000e+00
