candidate_index	condition_order_code	valid	candidate_spectrum_valid	candidate_spectrum_maximum_absolute_error_nm	candidate_spectrum_summed_absolute_error_nm	peak1_wavelength_nm	peak2_wavelength_nm	peak1_signed_error_nm	peak2_signed_error_nm	maximum_absolute_error_nm	summed_absolute_error_nm	mean_absolute_error_nm	peak1_transmittance	peak2_transmittance	worst_valley_transmittance	peak1_fwhm_nm	peak2_fwhm_nm	widest_fwhm_nm	peak1_prominence	peak2_prominence	minimum_prominence	valley_transmittance_imbalance	peak1_fwhm_to_ideal_ratio	peak2_fwhm_to_ideal_ratio	shape_gate_passed	shape_minimax_score	inside_position_window	selected
0.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.5722823137e+00	7.6596729007e+00	4.7333231885e+02	6.2274887992e+02	-1.6676811457e+00	-7.2511200785e+00	7.2511200785e+00	8.9188012243e+00	4.4594006121e+00	9.1128908098e-02	7.0631653070e-02	9.1128908098e-02	2.3080821055e+01	3.0997967276e+01	3.0997967276e+01	8.3690861613e-01	8.0607464910e-01	8.0607464910e-01	2.0497255027e-02	7.8356557175e-01	1.0992835025e+00	1.0000000000e+00	6.2028994531e-01	1.0000000000e+00	0.0000000000e+00
1.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	1.1028505049e+01	1.3115895636e+01	4.7291260941e+02	6.2190946104e+02	-2.0873905869e+00	-8.0905389609e+00	8.0905389609e+00	1.0177929548e+01	5.0889647739e+00	2.6259297132e-01	2.7021253109e-01	2.7021253109e-01	1.8062854142e+01	2.6712842710e+01	2.6712842710e+01	6.8426418304e-01	6.1178243160e-01	6.1178243160e-01	7.6195597649e-03	6.1321174837e-01	9.4731977212e-01	1.0000000000e+00	1.3510626554e+00	0.0000000000e+00	0.0000000000e+00
2.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	1.1028505049e+01	1.3115895636e+01	4.7333231885e+02	6.2190946104e+02	-1.6676811457e+00	-8.0905389609e+00	8.0905389609e+00	9.7582201067e+00	4.8791100533e+00	1.7490662634e-01	1.4631776512e-01	1.7490662634e-01	1.8849495411e+01	2.4172651935e+01	2.4172651935e+01	7.6679228246e-01	7.4221844971e-01	7.4221844971e-01	2.8588861227e-02	6.3991725485e-01	8.5723677450e-01	1.0000000000e+00	1.0288078433e+00	0.0000000000e+00	0.0000000000e+00
3.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.7328634313e+00	5.1414162535e+00	4.7459144718e+02	6.2442771769e+02	-4.0855282213e-01	-5.5722823137e+00	5.5722823137e+00	5.9808351359e+00	2.9904175679e+00	2.7832087129e-02	1.3385308906e-02	2.7832087129e-02	3.3740354163e+01	4.7365199572e+01	4.7365199572e+01	8.5928529873e-01	8.5416464694e-01	8.5416464694e-01	1.4446778223e-02	1.1454436494e+00	1.6797160284e+00	0.0000000000e+00	1.9420457956e+00	1.0000000000e+00	0.0000000000e+00
4.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	8.5102484021e+00	1.0597638989e+01	4.7333231885e+02	6.2190946104e+02	-1.6676811457e+00	-8.0905389609e+00	8.0905389609e+00	9.7582201067e+00	4.8791100533e+00	2.1908360720e-01	1.6146859527e-01	2.1908360720e-01	1.7776090866e+01	2.2289618125e+01	2.2289618125e+01	7.2681713104e-01	7.3154118657e-01	7.2681713104e-01	5.7615011930e-02	6.0347648681e-01	7.9045858924e-01	1.0000000000e+00	1.1329243234e+00	0.0000000000e+00	0.0000000000e+00
5.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.5722823137e+00	7.6596729007e+00	4.7459144718e+02	6.2400800825e+02	-4.0855282213e-01	-5.9919917549e+00	5.9919917549e+00	6.4005445771e+00	3.2002722885e+00	6.0009006411e-02	4.3648187071e-02	6.0009006411e-02	2.7552760058e+01	3.7121720256e+01	3.7121720256e+01	8.5133456811e-01	8.2473539934e-01	8.2473539934e-01	1.6360819340e-02	9.3538241716e-01	1.3164506659e+00	1.0000000000e+00	9.0414475977e-01	1.0000000000e+00	0.0000000000e+00
6.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	6.8314106373e+00	8.9188012243e+00	4.7333231885e+02	6.2274887992e+02	-1.6676811457e+00	-7.2511200785e+00	7.2511200785e+00	8.9188012243e+00	4.4594006121e+00	1.1414615065e-01	8.0737143755e-02	1.1414615065e-01	2.1205315328e+01	2.7964412909e+01	2.7964412909e+01	8.1939890236e-01	8.0468329787e-01	8.0468329787e-01	3.3409006894e-02	7.1989445217e-01	9.9170431062e-01	1.0000000000e+00	8.0030156522e-01	1.0000000000e+00	0.0000000000e+00
7.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	8.5102484021e+00	1.0597638989e+01	4.7333231885e+02	6.2190946104e+02	-1.6676811457e+00	-8.0905389609e+00	8.0905389609e+00	9.7582201067e+00	4.8791100533e+00	2.1207049489e-01	1.5588229895e-01	2.1207049489e-01	1.7945254133e+01	2.2551632141e+01	2.2551632141e+01	7.3330810666e-01	7.3631638288e-01	7.3330810666e-01	5.6188195944e-02	6.0921937228e-01	7.9975041418e-01	1.0000000000e+00	1.1165160792e+00	0.0000000000e+00	0.0000000000e+00
8.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	1.1028505049e+01	1.3115895636e+01	4.7333231885e+02	6.1897149495e+02	-1.6676811457e+00	-1.1028505049e+01	1.1028505049e+01	1.2696186195e+01	6.3480930975e+00	4.7279942036e-01	4.2549467087e-01	4.7279942036e-01	1.4056895914e+01	1.6378247353e+01	1.6378247353e+01	4.8125123978e-01	4.8025739193e-01	4.8025739193e-01	4.7304749489e-02	4.7721437889e-01	5.8082315381e-01	0.0000000000e+00	2.3639971018e+00	0.0000000000e+00	0.0000000000e+00
9.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.2082510311e+00	6.6104481001e+00	4.7627028494e+02	6.2694597433e+02	1.2702849427e+00	-3.0540256665e+00	3.0540256665e+00	4.3243106092e+00	2.1621553046e+00	1.4103783295e-02	1.2550066225e-02	1.4103783295e-02	4.0059083192e+01	6.1848726258e+01	6.1848726258e+01	8.2993875630e-01	8.4034280945e-01	8.2993875630e-01	1.5537170693e-03	1.3599567516e+00	2.1933465450e+00	0.0000000000e+00	3.4095615571e+00	1.0000000000e+00	0.0000000000e+00
