wavelength_nm	final_result_transmittance	cst_average_transmittance
3.9400723447e+02	6.7711223509e-01	6.9065916538e-01
3.9442694391e+02	6.6631726668e-01	6.8087824186e-01
3.9484665335e+02	6.5549957608e-01	6.7046199242e-01
3.9526636279e+02	6.4338500063e-01	6.5930704276e-01
3.9568607223e+02	6.3000264659e-01	6.4731013775e-01
3.9610578167e+02	6.1659308216e-01	6.3439178467e-01
3.9652549111e+02	6.0148498748e-01	6.2051037947e-01
3.9694520056e+02	5.8624084259e-01	6.0565479596e-01
3.9736491000e+02	5.6954993509e-01	5.8982408047e-01
3.9778461944e+02	5.5249302766e-01	5.7301102082e-01
3.9820432888e+02	5.3421999803e-01	5.5519741774e-01
3.9862403832e+02	5.1466371031e-01	5.3635964791e-01
3.9904374776e+02	4.9488558904e-01	5.1647726695e-01
3.9946345720e+02	4.7292433011e-01	4.9554156264e-01
3.9988316664e+02	4.5040287746e-01	4.7355002165e-01
4.0030287609e+02	4.2750900696e-01	4.5052572091e-01
4.0072258553e+02	4.0556999994e-01	4.2653937141e-01
4.0114229497e+02	3.8362866384e-01	4.0166795254e-01
4.0156200441e+02	3.5277086604e-01	3.7601525585e-01
4.0198171385e+02	3.2242953314e-01	3.4971551100e-01
4.0240142329e+02	2.9623577955e-01	3.2293728987e-01
4.0282113273e+02	2.6863867777e-01	2.9588629802e-01
4.0324084217e+02	2.4280189812e-01	2.6880594591e-01
4.0366055162e+02	2.1797554818e-01	2.4199414253e-01
4.0408026106e+02	1.9326665530e-01	2.1576985220e-01
4.0449997050e+02	1.6924191052e-01	1.9045819839e-01
4.0491967994e+02	1.4684355652e-01	1.6638468703e-01
4.0533938938e+02	1.2776879030e-01	1.4385443678e-01
4.0575909882e+02	1.0816103769e-01	1.2313213448e-01
4.0617880826e+02	9.2281933992e-02	1.0442529370e-01
4.0659851770e+02	7.7392639168e-02	8.7970190992e-02
4.0701822714e+02	6.4905420696e-02	7.3712680489e-02
4.0743793659e+02	5.4590334098e-02	6.1612876753e-02
4.0785764603e+02	4.5249739583e-02	5.1564241449e-02
4.0827735547e+02	3.9231333900e-02	4.3411239982e-02
4.0869706491e+02	3.4562037208e-02	3.6984138812e-02
4.0911677435e+02	3.0591708869e-02	3.2137837261e-02
4.0953648379e+02	2.9185705608e-02	2.8622282669e-02
4.0995619323e+02	2.7546293023e-02	2.6301119477e-02
4.1037590267e+02	2.5990284212e-02	2.5083844860e-02
4.1079561212e+02	2.6486254481e-02	2.4932786822e-02
4.1121532156e+02	2.7948417535e-02	2.5938040887e-02
4.1163503100e+02	3.0604598042e-02	2.8130397201e-02
4.1205474044e+02	3.3597992698e-02	3.1647321458e-02
4.1247444988e+02	3.9806301011e-02	3.6674395204e-02
4.1289415932e+02	4.6960088743e-02	4.3456483632e-02
4.1331386876e+02	5.5616553629e-02	5.2346369872e-02
4.1373357820e+02	6.8016378367e-02	6.3479835788e-02
4.1415328765e+02	8.1439314730e-02	7.7052141229e-02
4.1457299709e+02	9.9194955289e-02	9.3193781873e-02
4.1499270653e+02	1.1953972044e-01	1.1210057139e-01
4.1541241597e+02	1.4267355064e-01	1.3358955085e-01
4.1583212541e+02	1.6871235178e-01	1.5743259092e-01
4.1625183485e+02	1.9572162557e-01	1.8335254490e-01
4.1667154429e+02	2.2526028306e-01	2.1105183164e-01
4.1709125373e+02	2.5375548460e-01	2.4000838399e-01
4.1751096317e+02	2.8445643607e-01	2.6972301304e-01
4.1793067262e+02	3.1526807025e-01	2.9976972938e-01
4.1835038206e+02	3.4308209938e-01	3.2973780235e-01
4.1877009150e+02	3.7256445316e-01	3.5927779476e-01
4.1918980094e+02	4.0187630642e-01	3.8815450668e-01
4.1960951038e+02	4.2891323361e-01	4.1618673007e-01
4.2002921982e+02	4.5516060812e-01	4.4314237436e-01
4.2044892926e+02	4.8075555744e-01	4.6902186672e-01
4.2086863870e+02	5.0603248014e-01	4.9377637108e-01
4.2128834815e+02	5.2803027919e-01	5.1732337475e-01
4.2170805759e+02	5.5114731740e-01	5.3964495659e-01
4.2212776703e+02	5.7139121589e-01	5.6081128120e-01
4.2254747647e+02	5.9048576483e-01	5.8083335559e-01
4.2296718591e+02	6.0924388373e-01	5.9964023034e-01
4.2338689535e+02	6.2655243259e-01	6.1738711596e-01
4.2380660479e+02	6.4050543513e-01	6.3412692149e-01
4.2422631423e+02	6.5684493214e-01	6.4985054731e-01
4.2464602368e+02	6.7108710582e-01	6.6471568743e-01
4.2506573312e+02	6.8512696155e-01	6.7884196838e-01
4.2548544256e+02	6.9699059327e-01	6.9228253762e-01
4.2590515200e+02	7.0928521630e-01	7.0511676868e-01
4.2632486144e+02	7.2040568428e-01	7.1734845638e-01
4.2674457088e+02	7.3102779346e-01	7.2884339094e-01
4.2716428032e+02	7.4093899280e-01	7.3950846990e-01
4.2758398976e+02	7.5001774857e-01	7.4936058124e-01
4.2800369920e+02	7.5825066314e-01	7.5838053226e-01
4.2842340865e+02	7.6646085571e-01	7.6667076349e-01
4.2884311809e+02	7.7397241887e-01	7.7435129881e-01
4.2926282753e+02	7.8081355844e-01	7.8144963582e-01
4.2968253697e+02	7.8753248457e-01	7.8806161880e-01
4.3010224641e+02	7.9326998835e-01	7.9425577323e-01
4.3052195585e+02	7.9914596662e-01	8.0003076792e-01
4.3094166529e+02	8.0370261098e-01	8.0546341340e-01
4.3136137473e+02	8.0924903165e-01	8.1058361133e-01
4.3178108418e+02	8.1308209731e-01	8.1538929542e-01
4.3220079362e+02	8.1980018412e-01	8.1994070609e-01
4.3262050306e+02	8.2229065411e-01	8.2424197594e-01
4.3304021250e+02	8.2662280353e-01	8.2830707232e-01
4.3345992194e+02	8.3087370152e-01	8.3216635386e-01
4.3387963138e+02	8.3462565582e-01	8.3580191930e-01
4.3429934082e+02	8.3849233732e-01	8.3923568328e-01
4.3471905026e+02	8.4169491355e-01	8.4246885777e-01
4.3513875971e+02	8.4489056612e-01	8.4549379349e-01
4.3555846915e+02	8.4823713667e-01	8.4834976991e-01
4.3597817859e+02	8.5060214240e-01	8.5104171435e-01
4.3639788803e+02	8.5393559813e-01	8.5360560815e-01
4.3681759747e+02	8.5605466884e-01	8.5606072346e-01
4.3723730691e+02	8.5816372514e-01	8.5841353734e-01
4.3765701635e+02	8.6019090308e-01	8.6068447431e-01
4.3807672579e+02	8.6445928515e-01	8.6286842823e-01
4.3849643523e+02	8.6527541033e-01	8.6497853200e-01
4.3891614468e+02	8.6725494436e-01	8.6701546113e-01
4.3933585412e+02	8.6915066824e-01	8.6898120244e-01
4.3975556356e+02	8.7067512200e-01	8.7088477612e-01
4.4017527300e+02	8.7224595532e-01	8.7272028128e-01
4.4059498244e+02	8.7413744348e-01	8.7450085084e-01
4.4101469188e+02	8.7563513616e-01	8.7622157733e-01
4.4143440132e+02	8.7721610870e-01	8.7789104382e-01
4.4185411076e+02	8.7922690969e-01	8.7950930993e-01
4.4227382021e+02	8.8025107538e-01	8.8107935588e-01
4.4269352965e+02	8.8227176448e-01	8.8260551294e-01
4.4311323909e+02	8.8375510631e-01	8.8408650955e-01
4.4353294853e+02	8.8544799643e-01	8.8552983602e-01
4.4395265797e+02	8.8661536977e-01	8.8693106174e-01
4.4437236741e+02	8.8790593047e-01	8.8829898834e-01
4.4479207685e+02	8.8964733604e-01	8.8962938388e-01
4.4521178629e+02	8.9108286340e-01	8.9092910290e-01
4.4563149574e+02	8.9183043632e-01	8.9219582081e-01
4.4605120518e+02	8.9316474334e-01	8.9343404770e-01
4.4647091462e+02	8.9445035997e-01	8.9464306831e-01
4.4689062406e+02	8.9564335078e-01	8.9582566420e-01
4.4731033350e+02	8.9727240828e-01	8.9698221286e-01
4.4773004294e+02	8.9772314267e-01	8.9811430375e-01
4.4814975238e+02	8.9898855090e-01	8.9922302961e-01
4.4856946182e+02	8.9994317846e-01	9.0030918519e-01
4.4898917126e+02	9.0055217089e-01	9.0137418111e-01
4.4940888071e+02	9.0200318177e-01	9.0241829554e-01
4.4982859015e+02	9.0286442177e-01	9.0344313780e-01
4.5024829959e+02	9.0429634994e-01	9.0444874763e-01
4.5066800903e+02	9.0485380132e-01	9.0543659528e-01
4.5108771847e+02	9.0657898437e-01	9.0640672048e-01
4.5150742791e+02	9.0758838298e-01	9.0736041466e-01
4.5192713735e+02	9.0828989218e-01	9.0829779704e-01
4.5234684679e+02	9.0962531368e-01	9.0921976169e-01
4.5276655624e+02	9.1025737679e-01	9.1012676557e-01
4.5318626568e+02	9.1116735365e-01	9.1101916631e-01
4.5360597512e+02	9.1192213445e-01	9.1189787785e-01
4.5402568456e+02	9.1292771984e-01	9.1276266177e-01
4.5444539400e+02	9.1379735772e-01	9.1361486912e-01
4.5486510344e+02	9.1506311606e-01	9.1445368528e-01
4.5528481288e+02	9.1650519117e-01	9.1528103749e-01
4.5570452232e+02	9.1748051328e-01	9.1609537601e-01
4.5612423177e+02	9.1892175049e-01	9.1689920425e-01
4.5654394121e+02	9.2055468154e-01	9.1769039631e-01
4.5696365065e+02	9.2177187551e-01	9.1847155492e-01
4.5738336009e+02	9.2228233603e-01	9.1924115022e-01
4.5780306953e+02	9.2351722558e-01	9.2000069221e-01
4.5822277897e+02	9.2405539849e-01	9.2074964444e-01
4.5864248841e+02	9.2468708096e-01	9.2148850362e-01
4.5906219785e+02	9.2318730828e-01	9.2221776644e-01
4.5948190729e+02	9.2219424296e-01	9.2293675741e-01
4.5990161674e+02	9.2224211413e-01	9.2364702622e-01
4.6032132618e+02	9.2295032834e-01	9.2434686422e-01
4.6074103562e+02	9.2301018407e-01	9.2503831784e-01
4.6116074506e+02	9.2374376998e-01	9.2572015524e-01
4.6158045450e+02	9.2585467805e-01	9.2639333010e-01
4.6200016394e+02	9.2565352814e-01	9.2705778281e-01
4.6241987338e+02	9.2605604531e-01	9.2771317561e-01
4.6283958282e+02	9.2665496469e-01	9.2836072048e-01
4.6325929227e+02	9.2756588238e-01	9.2899880807e-01
4.6367900171e+02	9.2783897178e-01	9.2962924639e-01
4.6409871115e+02	9.2876711544e-01	9.3025114139e-01
4.6451842059e+02	9.2916022604e-01	9.3086481094e-01
4.6493813003e+02	9.2998240255e-01	9.3147083124e-01
4.6535783947e+02	9.3033837454e-01	9.3206812938e-01
4.6577754891e+02	9.3087952239e-01	9.3265813589e-01
4.6619725835e+02	9.3156592850e-01	9.3323991696e-01
4.6661696780e+02	9.3223672132e-01	9.3381400903e-01
4.6703667724e+02	9.3230706371e-01	9.3438078960e-01
4.6745638668e+02	9.3312787286e-01	9.3493920565e-01
4.6787609612e+02	9.3327987103e-01	9.3549064795e-01
4.6829580556e+02	9.3419521759e-01	9.3603436152e-01
4.6871551500e+02	9.3483269194e-01	9.3657056491e-01
4.6913522444e+02	9.3491864417e-01	9.3709995349e-01
4.6955493388e+02	9.3576997795e-01	9.3762127558e-01
4.6997464332e+02	9.3628591624e-01	9.3813574314e-01
4.7039435277e+02	9.3668354014e-01	9.3864327669e-01
4.7081406221e+02	9.3709749774e-01	9.3914316098e-01
4.7123377165e+02	9.3766922663e-01	9.3963654836e-01
4.7165348109e+02	9.3821108835e-01	9.4012268384e-01
4.7207319053e+02	9.3846423717e-01	9.4060180585e-01
4.7249289997e+02	9.3903817080e-01	9.4107455015e-01
4.7291260941e+02	9.3956763321e-01	9.4153996309e-01
4.7333231885e+02	9.3984223426e-01	9.4199883938e-01
4.7375202830e+02	9.4017113201e-01	9.4245153666e-01
4.7417173774e+02	9.4045190987e-01	9.4289684296e-01
4.7459144718e+02	9.4122884066e-01	9.4333604972e-01
4.7501115662e+02	9.4188080228e-01	9.4376909733e-01
4.7543086606e+02	9.4240550733e-01	9.4419509172e-01
4.7585057550e+02	9.4238996545e-01	9.4461522500e-01
4.7627028494e+02	9.4312821192e-01	9.4502921899e-01
4.7668999438e+02	9.4358610228e-01	9.4543651740e-01
4.7710970383e+02	9.4393312363e-01	9.4583805402e-01
4.7752941327e+02	9.4420033331e-01	9.4623368979e-01
4.7794912271e+02	9.4473760745e-01	9.4662284851e-01
4.7836883215e+02	9.4504844898e-01	9.4700644414e-01
4.7878854159e+02	9.4538277220e-01	9.4738437732e-01
4.7920825103e+02	9.4572979136e-01	9.4775597254e-01
4.7962796047e+02	9.4634795210e-01	9.4812220335e-01
4.8004766991e+02	9.4668150027e-01	9.4848304987e-01
4.8046737935e+02	9.4690931326e-01	9.4883767764e-01
4.8088708880e+02	9.4767534913e-01	9.4918713967e-01
4.8130679824e+02	9.4787204770e-01	9.4953145583e-01
4.8172650768e+02	9.4829309528e-01	9.4986983140e-01
4.8214621712e+02	9.4865811903e-01	9.5020310084e-01
4.8256592656e+02	9.4924373014e-01	9.5053136349e-01
4.8298563600e+02	9.4952661412e-01	9.5085418224e-01
4.8340534544e+02	9.4978977443e-01	9.5117179553e-01
4.8382505488e+02	9.5024623209e-01	9.5148464044e-01
4.8424476433e+02	9.5084053395e-01	9.5179249843e-01
4.8466447377e+02	9.5087732582e-01	9.5209503174e-01
4.8508418321e+02	9.5136730136e-01	9.5239295562e-01
4.8550389265e+02	9.5153617312e-01	9.5268632968e-01
4.8592360209e+02	9.5213626041e-01	9.5297445854e-01
4.8634331153e+02	9.5246004193e-01	9.5325801770e-01
4.8676302097e+02	9.5270496021e-01	9.5353714625e-01
4.8718273041e+02	9.5283078882e-01	9.5381170511e-01
4.8760243986e+02	9.5319812820e-01	9.5408139626e-01
4.8802214930e+02	9.5352285600e-01	9.5434679588e-01
4.8844185874e+02	9.5374089205e-01	9.5460800330e-01
4.8886156818e+02	9.5405548504e-01	9.5486454169e-01
4.8928127762e+02	9.5417505420e-01	9.5511672894e-01
4.8970098706e+02	9.5479714617e-01	9.5536484321e-01
4.9012069650e+02	9.5511466226e-01	9.5560888449e-01
4.9054040594e+02	9.5527750288e-01	9.5584833622e-01
4.9096011538e+02	9.5549166385e-01	9.5608377457e-01
4.9137982483e+02	9.5590430302e-01	9.5631529888e-01
4.9179953427e+02	9.5563358603e-01	9.5654288928e-01
4.9221924371e+02	9.5616317008e-01	9.5676608880e-01
4.9263895315e+02	9.5632791682e-01	9.5698551337e-01
4.9305866259e+02	9.5643104230e-01	9.5720116297e-01
4.9347837203e+02	9.5702690023e-01	9.5741301775e-01
4.9389808147e+02	9.5709067758e-01	9.5762070020e-01
4.9431779091e+02	9.5716268723e-01	9.5782474677e-01
4.9473750036e+02	9.5749456718e-01	9.5802515745e-01
4.9515720980e+02	9.5783788841e-01	9.5822201173e-01
4.9557691924e+02	9.5810479118e-01	9.5841475328e-01
4.9599662868e+02	9.5815884882e-01	9.5860401789e-01
4.9641633812e+02	9.5837765244e-01	9.5878978570e-01
4.9683604756e+02	9.5882712509e-01	9.5897211631e-01
4.9725575700e+02	9.5899265578e-01	9.5915069183e-01
4.9767546644e+02	9.5889246694e-01	9.5932573080e-01
4.9809517589e+02	9.5916842859e-01	9.5949743191e-01
4.9851488533e+02	9.5939147087e-01	9.5966583490e-01
4.9893459477e+02	9.5976715737e-01	9.5983082056e-01
4.9935430421e+02	9.5958787411e-01	9.5999219020e-01
4.9977401365e+02	9.5960766060e-01	9.6015034119e-01
5.0019372309e+02	9.5977663893e-01	9.6030531327e-01
5.0061343253e+02	9.6018791071e-01	9.6045712630e-01
5.0103314197e+02	9.6009629968e-01	9.6060556173e-01
5.0145285141e+02	9.6051526125e-01	9.6075067918e-01
5.0187256086e+02	9.6073150685e-01	9.6089273691e-01
5.0229227030e+02	9.6082484752e-01	9.6103179455e-01
5.0271197974e+02	9.6086127410e-01	9.6116781235e-01
5.0313168918e+02	9.6162456032e-01	9.6130057176e-01
5.0355139862e+02	9.6145058082e-01	9.6143025160e-01
5.0397110806e+02	9.6169185727e-01	9.6155705055e-01
5.0439081750e+02	9.6173740199e-01	9.6168098847e-01
5.0481052694e+02	9.6207964514e-01	9.6180204550e-01
5.0523023639e+02	9.6211701618e-01	9.6192006270e-01
5.0564994583e+02	9.6211207797e-01	9.6203513940e-01
5.0606965527e+02	9.6239816780e-01	9.6214747429e-01
5.0648936471e+02	9.6229076773e-01	9.6225710710e-01
5.0690907415e+02	9.6241890957e-01	9.6236403783e-01
5.0732878359e+02	9.6266143774e-01	9.6246824662e-01
5.0774849303e+02	9.6269053141e-01	9.6256957452e-01
5.0816820247e+02	9.6255898802e-01	9.6266833941e-01
5.0858791192e+02	9.6245151994e-01	9.6276456118e-01
5.0900762136e+02	9.6262931484e-01	9.6285825968e-01
5.0942733080e+02	9.6264356352e-01	9.6294949452e-01
5.0984704024e+02	9.6253502515e-01	9.6303812663e-01
5.1026674968e+02	9.6286111723e-01	9.6312425534e-01
5.1068645912e+02	9.6271735542e-01	9.6320798000e-01
5.1110616856e+02	9.6288102784e-01	9.6328939994e-01
5.1152587800e+02	9.6308386282e-01	9.6336853504e-01
5.1194558744e+02	9.6292942785e-01	9.6344544490e-01
5.1236529689e+02	9.6326535942e-01	9.6352006992e-01
5.1278500633e+02	9.6327000825e-01	9.6359233061e-01
5.1320471577e+02	9.6327066745e-01	9.6366248528e-01
5.1362442521e+02	9.6362153547e-01	9.6373055379e-01
5.1404413465e+02	9.6375775665e-01	9.6379659573e-01
5.1446384409e+02	9.6397899363e-01	9.6386065086e-01
5.1488355353e+02	9.6404814804e-01	9.6392271916e-01
5.1530326297e+02	9.6408891477e-01	9.6398274104e-01
5.1572297242e+02	9.6437597777e-01	9.6404081583e-01
5.1614268186e+02	9.6456771251e-01	9.6409706275e-01
5.1656239130e+02	9.6457689886e-01	9.6415156126e-01
5.1698210074e+02	9.6454072137e-01	9.6420431137e-01
5.1740181018e+02	9.6465963241e-01	9.6425535281e-01
5.1782151962e+02	9.6469050546e-01	9.6430474520e-01
5.1824122906e+02	9.6485126048e-01	9.6435244878e-01
5.1866093850e+02	9.6485793573e-01	9.6439850330e-01
5.1908064795e+02	9.6457237661e-01	9.6444302797e-01
5.1950035739e+02	9.6470671610e-01	9.6448610226e-01
5.1992006683e+02	9.6477192384e-01	9.6452772617e-01
5.2033977627e+02	9.6472489906e-01	9.6456795931e-01
5.2075948571e+02	9.6456063386e-01	9.6460688114e-01
5.2117919515e+02	9.6465897465e-01	9.6464447180e-01
5.2159890459e+02	9.6461772430e-01	9.6468077103e-01
5.2201861403e+02	9.6454340249e-01	9.6471577883e-01
5.2243832347e+02	9.6466409599e-01	9.6474963427e-01
5.2285803292e+02	9.6458566182e-01	9.6478237708e-01
5.2327774236e+02	9.6454340507e-01	9.6481402715e-01
5.2369745180e+02	9.6439182855e-01	9.6484462420e-01
5.2411716124e+02	9.6452402242e-01	9.6487424771e-01
5.2453687068e+02	9.6472978478e-01	9.6490291754e-01
5.2495658012e+02	9.6464223168e-01	9.6493065357e-01
5.2537628956e+02	9.6462261749e-01	9.6495751540e-01
5.2579599900e+02	9.6466117899e-01	9.6498348316e-01
5.2621570845e+02	9.6474498126e-01	9.6500863632e-01
5.2663541789e+02	9.6458698039e-01	9.6503309409e-01
5.2705512733e+02	9.6476596401e-01	9.6505679687e-01
5.2747483677e+02	9.6470159549e-01	9.6507986387e-01
5.2789454621e+02	9.6503377389e-01	9.6510227521e-01
5.2831425565e+02	9.6515386886e-01	9.6512407064e-01
5.2873396509e+02	9.6486295789e-01	9.6514528990e-01
5.2915367453e+02	9.6523063325e-01	9.6516599258e-01
5.2957338398e+02	9.6492786742e-01	9.6518619855e-01
5.2999309342e+02	9.6525292844e-01	9.6520594756e-01
5.3041280286e+02	9.6548723687e-01	9.6522521973e-01
5.3083251230e+02	9.6539467732e-01	9.6524409453e-01
5.3125222174e+02	9.6576755119e-01	9.6526265144e-01
5.3167193118e+02	9.6557551844e-01	9.6528081099e-01
5.3209164062e+02	9.6554381700e-01	9.6529867252e-01
5.3251135006e+02	9.6570712232e-01	9.6531629562e-01
5.3293105950e+02	9.6553725884e-01	9.6533364058e-01
5.3335076895e+02	9.6566361186e-01	9.6535074711e-01
5.3377047839e+02	9.6550370384e-01	9.6536767483e-01
5.3419018783e+02	9.6550601931e-01	9.6538440386e-01
5.3460989727e+02	9.6589199201e-01	9.6540099382e-01
5.3502960671e+02	9.6555728018e-01	9.6541746457e-01
5.3544931615e+02	9.6582607835e-01	9.6543377638e-01
5.3586902559e+02	9.6577459186e-01	9.6545000871e-01
5.3628873503e+02	9.6554328239e-01	9.6546620131e-01
5.3670844448e+02	9.6576225313e-01	9.6548233430e-01
5.3712815392e+02	9.6556408153e-01	9.6549842755e-01
5.3754786336e+02	9.6568953505e-01	9.6551448107e-01
5.3796757280e+02	9.6551657445e-01	9.6553055445e-01
5.3838728224e+02	9.6564856943e-01	9.6554660797e-01
5.3880699168e+02	9.6675999919e-01	9.6556272109e-01
5.3922670112e+02	9.6440539845e-01	9.6557883422e-01
5.3964641056e+02	9.6543499674e-01	9.6559498707e-01
5.4006612001e+02	9.6567196007e-01	9.6561121941e-01
5.4048582945e+02	9.6575021550e-01	9.6562751134e-01
5.4090553889e+02	9.6552504298e-01	9.6564386288e-01
5.4132524833e+02	9.6575933247e-01	9.6566027403e-01
5.4174495777e+02	9.6585667724e-01	9.6567678452e-01
5.4216466721e+02	9.6596139528e-01	9.6569337447e-01
5.4258437665e+02	9.6571256210e-01	9.6571006378e-01
5.4300408609e+02	9.6595084482e-01	9.6572683255e-01
5.4342379553e+02	9.6575826900e-01	9.6574370066e-01
5.4384350498e+02	9.6583110079e-01	9.6576062838e-01
5.4426321442e+02	9.6590411137e-01	9.6577769518e-01
5.4468292386e+02	9.6596175418e-01	9.6579484145e-01
5.4510263330e+02	9.6592325227e-01	9.6581206719e-01
5.4552234274e+02	9.6606129450e-01	9.6582941214e-01
5.4594205218e+02	9.6610724647e-01	9.6584681670e-01
5.4636176162e+02	9.6596187325e-01	9.6586428086e-01
5.4678147106e+02	9.6594327790e-01	9.6588184436e-01
5.4720118051e+02	9.6603763551e-01	9.6589944760e-01
5.4762088995e+02	9.6625583288e-01	9.6591717005e-01
5.4804059939e+02	9.6655857342e-01	9.6593489250e-01
5.4846030883e+02	9.6647423874e-01	9.6595269442e-01
5.4888001827e+02	9.6641600706e-01	9.6597051620e-01
5.4929972771e+02	9.6659588131e-01	9.6598837773e-01
5.4971943715e+02	9.6658015572e-01	9.6600623926e-01
5.5013914659e+02	9.6666556321e-01	9.6602410078e-01
5.5055885604e+02	9.6673375441e-01	9.6604198217e-01
5.5097856548e+02	9.6675068095e-01	9.6605982383e-01
5.5139827492e+02	9.6678221028e-01	9.6607764562e-01
5.5181798436e+02	9.6674168195e-01	9.6609542767e-01
5.5223769380e+02	9.6668733508e-01	9.6611316999e-01
5.5265740324e+02	9.6693324666e-01	9.6613081296e-01
5.5307711268e+02	9.6665334735e-01	9.6614839633e-01
5.5349682212e+02	9.6665877099e-01	9.6616586049e-01
5.5391653156e+02	9.6684843008e-01	9.6618322531e-01
5.5433624101e+02	9.6680384892e-01	9.6620045106e-01
5.5475595045e+02	9.6660710924e-01	9.6621755759e-01
5.5517565989e+02	9.6682268375e-01	9.6623450518e-01
5.5559536933e+02	9.6678835388e-01	9.6625125408e-01
5.5601507877e+02	9.6684014737e-01	9.6626782417e-01
5.5643478821e+02	9.6675825631e-01	9.6628417571e-01
5.5685449765e+02	9.6686279890e-01	9.6630030870e-01
5.5727420709e+02	9.6695184202e-01	9.6631620328e-01
5.5769391654e+02	9.6677899618e-01	9.6633185943e-01
5.5811362598e+02	9.6691673289e-01	9.6634721756e-01
5.5853333542e+02	9.6709072395e-01	9.6636229753e-01
5.5895304486e+02	9.6701050170e-01	9.6637705962e-01
5.5937275430e+02	9.6691507490e-01	9.6639154355e-01
5.5979246374e+02	9.6704458674e-01	9.6640561024e-01
5.6021217318e+02	9.6704983380e-01	9.6641937892e-01
5.6063188262e+02	9.6695697625e-01	9.6643277009e-01
5.6105159207e+02	9.6681499609e-01	9.6644574404e-01
5.6147130151e+02	9.6684586914e-01	9.6645834049e-01
5.6189101095e+02	9.6691059369e-01	9.6647049983e-01
5.6231072039e+02	9.6676230770e-01	9.6648224195e-01
5.6273042983e+02	9.6692144477e-01	9.6649350723e-01
5.6315013927e+02	9.6684676537e-01	9.6650431554e-01
5.6356984871e+02	9.6674168034e-01	9.6651464701e-01
5.6398955815e+02	9.6672862783e-01	9.6652446191e-01
5.6440926759e+02	9.6684127871e-01	9.6653378010e-01
5.6482897704e+02	9.6681398169e-01	9.6654256185e-01
5.6524868648e+02	9.6703064626e-01	9.6655082703e-01
5.6566839592e+02	9.6705704926e-01	9.6655851603e-01
5.6608810536e+02	9.6718375987e-01	9.6656562885e-01
5.6650781480e+02	9.6694725761e-01	9.6657214562e-01
5.6692752424e+02	9.6696376695e-01	9.6657806635e-01
5.6734723368e+02	9.6709835513e-01	9.6658335129e-01
5.6776694312e+02	9.6708440863e-01	9.6658804019e-01
5.6818665257e+02	9.6711581902e-01	9.6659209331e-01
5.6860636201e+02	9.6709007162e-01	9.6659549077e-01
5.6902607145e+02	9.6731447072e-01	9.6659825246e-01
5.6944578089e+02	9.6682461438e-01	9.6660033862e-01
5.6986549033e+02	9.6705621142e-01	9.6660172939e-01
5.7028519977e+02	9.6693581846e-01	9.6660246452e-01
5.7070490921e+02	9.6701579544e-01	9.6660250425e-01
5.7112461865e+02	9.6679628687e-01	9.6660182873e-01
5.7154432810e+02	9.6689164828e-01	9.6660045783e-01
5.7196403754e+02	9.6693956706e-01	9.6659835180e-01
5.7238374698e+02	9.6672451160e-01	9.6659555038e-01
5.7280345642e+02	9.6665001100e-01	9.6659199397e-01
5.7322316586e+02	9.6667915286e-01	9.6658766270e-01
5.7364287530e+02	9.6662068478e-01	9.6658257643e-01
5.7406258474e+02	9.6658413079e-01	9.6657673518e-01
