Epoch 0 | Train Loss: 168.884503 | Val Loss: 122.915009
Epoch 1 | Train Loss: 80.529510 | Val Loss: 74.353035
Epoch 2 | Train Loss: 60.508028 | Val Loss: 73.118904
Epoch 3 | Train Loss: 52.738760 | Val Loss: 66.213882
Epoch 4 | Train Loss: 48.860476 | Val Loss: 54.246853
Epoch 5 | Train Loss: 45.712283 | Val Loss: 49.760292
Epoch 6 | Train Loss: 42.787286 | Val Loss: 46.187866
Epoch 7 | Train Loss: 43.328931 | Val Loss: 46.591095
Epoch 8 | Train Loss: 43.292930 | Val Loss: 47.160568
Epoch 9 | Train Loss: 41.495140 | Val Loss: 45.268997
Epoch 10 | Train Loss: 40.825431 | Val Loss: 41.205429
Epoch 11 | Train Loss: 39.944775 | Val Loss: 38.924988
Epoch 12 | Train Loss: 38.289509 | Val Loss: 39.886444
Epoch 13 | Train Loss: 37.909961 | Val Loss: 42.104019
Epoch 14 | Train Loss: 38.008576 | Val Loss: 45.981613
Epoch 15 | Train Loss: 39.213300 | Val Loss: 43.225700
Epoch 16 | Train Loss: 37.483493 | Val Loss: 38.564350
Epoch 17 | Train Loss: 37.047573 | Val Loss: 39.421783
Epoch 18 | Train Loss: 35.999219 | Val Loss: 38.392845
Epoch 19 | Train Loss: 33.294989 | Val Loss: 32.865013
Epoch 20 | Train Loss: 35.110368 | Val Loss: 32.206802
Epoch 21 | Train Loss: 34.967997 | Val Loss: 36.130726
Epoch 22 | Train Loss: 33.373840 | Val Loss: 31.107073
Epoch 23 | Train Loss: 33.489953 | Val Loss: 34.468006
Epoch 24 | Train Loss: 34.024074 | Val Loss: 30.125591
Epoch 25 | Train Loss: 33.568813 | Val Loss: 32.980164
Epoch 26 | Train Loss: 33.759581 | Val Loss: 35.481792
Epoch 27 | Train Loss: 32.808468 | Val Loss: 32.122971
Epoch 28 | Train Loss: 32.436233 | Val Loss: 32.562519
Epoch 29 | Train Loss: 33.400014 | Val Loss: 36.543442
Epoch 30 | Train Loss: 32.869881 | Val Loss: 30.136707
Epoch 31 | Train Loss: 32.389958 | Val Loss: 35.946331
Epoch 32 | Train Loss: 32.229755 | Val Loss: 32.104282
Epoch 33 | Train Loss: 31.434232 | Val Loss: 31.228710
Epoch 34 | Train Loss: 32.311626 | Val Loss: 29.842823
Epoch 35 | Train Loss: 31.775541 | Val Loss: 34.061970
Epoch 36 | Train Loss: 32.401463 | Val Loss: 33.173458
Epoch 37 | Train Loss: 32.238181 | Val Loss: 35.982262
Epoch 38 | Train Loss: 31.282233 | Val Loss: 30.431969
Epoch 39 | Train Loss: 31.611462 | Val Loss: 29.997784
Epoch 40 | Train Loss: 30.716064 | Val Loss: 32.222588
Epoch 41 | Train Loss: 30.939957 | Val Loss: 27.813419
Epoch 42 | Train Loss: 30.187995 | Val Loss: 29.349932
Epoch 43 | Train Loss: 30.379566 | Val Loss: 29.475708
Epoch 44 | Train Loss: 30.756067 | Val Loss: 28.915625
Epoch 45 | Train Loss: 29.987953 | Val Loss: 28.996412
Epoch 46 | Train Loss: 30.818317 | Val Loss: 28.075085
Epoch 47 | Train Loss: 30.271640 | Val Loss: 29.390553
Epoch 48 | Train Loss: 29.461982 | Val Loss: 30.156921
Epoch 49 | Train Loss: 29.942604 | Val Loss: 27.330906
Epoch 50 | Train Loss: 30.723916 | Val Loss: 27.546774
Epoch 51 | Train Loss: 29.783820 | Val Loss: 30.166576
Epoch 52 | Train Loss: 31.425084 | Val Loss: 29.996895
Epoch 53 | Train Loss: 29.368209 | Val Loss: 29.417307
Epoch 54 | Train Loss: 28.270258 | Val Loss: 30.096678
Epoch 55 | Train Loss: 30.011601 | Val Loss: 29.265957
Epoch 56 | Train Loss: 28.881519 | Val Loss: 30.681667
Epoch 57 | Train Loss: 28.830596 | Val Loss: 27.446207
Epoch 58 | Train Loss: 29.278002 | Val Loss: 27.616333
Epoch 59 | Train Loss: 28.686556 | Val Loss: 28.185616
Epoch 60 | Train Loss: 27.879940 | Val Loss: 31.274601
Epoch 61 | Train Loss: 28.961300 | Val Loss: 27.585861
Epoch 62 | Train Loss: 26.624507 | Val Loss: 25.459530
Epoch 63 | Train Loss: 27.093834 | Val Loss: 24.933689
Epoch 64 | Train Loss: 27.311096 | Val Loss: 25.494261
Epoch 65 | Train Loss: 26.009007 | Val Loss: 25.133831
Epoch 66 | Train Loss: 26.136089 | Val Loss: 28.941772
Epoch 67 | Train Loss: 26.683607 | Val Loss: 25.645584
Epoch 68 | Train Loss: 26.191203 | Val Loss: 25.106701
Epoch 69 | Train Loss: 26.605479 | Val Loss: 26.868536
Epoch 70 | Train Loss: 26.418068 | Val Loss: 25.064941
Epoch 71 | Train Loss: 26.829682 | Val Loss: 27.783125
Epoch 72 | Train Loss: 26.026222 | Val Loss: 26.240807
Epoch 73 | Train Loss: 26.818907 | Val Loss: 24.642075
Epoch 74 | Train Loss: 26.735117 | Val Loss: 23.628580
Epoch 75 | Train Loss: 26.459260 | Val Loss: 29.278267
Epoch 76 | Train Loss: 27.407836 | Val Loss: 27.911491
Epoch 77 | Train Loss: 26.925319 | Val Loss: 26.419086
Epoch 78 | Train Loss: 27.094980 | Val Loss: 24.578556
Epoch 79 | Train Loss: 26.785277 | Val Loss: 23.753429
Epoch 80 | Train Loss: 24.167344 | Val Loss: 22.396378
Epoch 81 | Train Loss: 25.088226 | Val Loss: 23.739126
Epoch 82 | Train Loss: 25.053186 | Val Loss: 26.068756
