wavelength_nm	ideal_target_transmittance	tandem_response_transmittance
3.7973711347e+02	9.1465711594e-01	9.0504717827e-01
3.8015682291e+02	9.1338145733e-01	9.0564739704e-01
3.8057653235e+02	9.1207706928e-01	9.0544986725e-01
3.8099624179e+02	9.1074305773e-01	9.0564924479e-01
3.8141595123e+02	9.0937864780e-01	9.0566039085e-01
3.8183566067e+02	9.0798282623e-01	9.0611803532e-01
3.8225537011e+02	9.0655475855e-01	9.0545982122e-01
3.8267507956e+02	9.0509343147e-01	9.0492916107e-01
3.8309478900e+02	9.0359777212e-01	9.0400367975e-01
3.8351449844e+02	9.0206682682e-01	9.0367579460e-01
3.8393420788e+02	9.0049946308e-01	9.0306425095e-01
3.8435391732e+02	8.9889460802e-01	9.0228873491e-01
3.8477362676e+02	8.9725100994e-01	9.0100181103e-01
3.8519333620e+02	8.9556753635e-01	9.0012079477e-01
3.8561304564e+02	8.9384293556e-01	8.9900100231e-01
3.8603275508e+02	8.9207583666e-01	8.9751023054e-01
3.8645246453e+02	8.9026492834e-01	8.9538902044e-01
3.8687217397e+02	8.8840883970e-01	8.9303129911e-01
3.8729188341e+02	8.8650608063e-01	8.9258819818e-01
3.8771159285e+02	8.8455516100e-01	8.9123666286e-01
3.8813130229e+02	8.8255453110e-01	8.8917785883e-01
3.8855101173e+02	8.8050252199e-01	8.8829636574e-01
3.8897072117e+02	8.7839740515e-01	8.8688069582e-01
3.8939043061e+02	8.7623751163e-01	8.8441079855e-01
3.8981014006e+02	8.7402099371e-01	8.8274931908e-01
3.9022984950e+02	8.7174588442e-01	8.8126063347e-01
3.9064955894e+02	8.6941033602e-01	8.7935382128e-01
3.9106926838e+02	8.6701214314e-01	8.7692523003e-01
3.9148897782e+02	8.6454933882e-01	8.7458616495e-01
3.9190868726e+02	8.6201959848e-01	8.7250614166e-01
3.9232839670e+02	8.5942059755e-01	8.7080413103e-01
3.9274810614e+02	8.5675007105e-01	8.6804533005e-01
3.9316781559e+02	8.5400539637e-01	8.6589175463e-01
3.9358752503e+02	8.5118401051e-01	8.6442720890e-01
3.9400723447e+02	8.4828323126e-01	8.6116886139e-01
3.9442694391e+02	8.4530025721e-01	8.5855346918e-01
3.9484665335e+02	8.4223222733e-01	8.5670292377e-01
3.9526636279e+02	8.3907598257e-01	8.5367017984e-01
3.9568607223e+02	8.3582842350e-01	8.5211622715e-01
3.9610578167e+02	8.3248627186e-01	8.4918469191e-01
3.9652549111e+02	8.2904613018e-01	8.4658068419e-01
3.9694520056e+02	8.2550436258e-01	8.4333437681e-01
3.9736491000e+02	8.2185733318e-01	8.4164172411e-01
3.9778461944e+02	8.1810116768e-01	8.3894026279e-01
3.9820432888e+02	8.1423181295e-01	8.3600717783e-01
3.9862403832e+02	8.1024521589e-01	8.3245968819e-01
3.9904374776e+02	8.0613696575e-01	8.3092570305e-01
3.9946345720e+02	8.0190253258e-01	8.2741481066e-01
3.9988316664e+02	7.9753726721e-01	8.2465028763e-01
4.0030287609e+02	7.9303634167e-01	8.2182472944e-01
4.0072258553e+02	7.8839457035e-01	8.1804472208e-01
4.0114229497e+02	7.8360682726e-01	8.1463724375e-01
4.0156200441e+02	7.7866762877e-01	8.1193345785e-01
4.0198171385e+02	7.7357125282e-01	8.0859667063e-01
4.0240142329e+02	7.6831191778e-01	8.0591809750e-01
4.0282113273e+02	7.6288342476e-01	8.0164033175e-01
4.0324084217e+02	7.5727957487e-01	7.9909116030e-01
4.0366055162e+02	7.5149369240e-01	7.9513639212e-01
