wavelength_nm	ideal_target_transmittance	tandem_response_transmittance
3.7973712158e+02	9.8853892088e-01	8.2954323292e-01
3.8015682983e+02	9.8848968744e-01	8.3054900169e-01
3.8057653809e+02	9.8844015598e-01	8.3047008514e-01
3.8099624634e+02	9.8839032650e-01	8.3083492517e-01
3.8141595459e+02	9.8834013939e-01	8.3207124472e-01
3.8183566284e+02	9.8828965425e-01	8.3167612553e-01
3.8225537109e+02	9.8823881149e-01	8.3157050610e-01
3.8267507935e+02	9.8818767071e-01	8.3127230406e-01
3.8309478760e+02	9.8813617229e-01	8.3124870062e-01
3.8351449585e+02	9.8808431625e-01	8.3120656013e-01
3.8393420410e+02	9.8803210258e-01	8.2974046469e-01
3.8435391235e+02	9.8797959089e-01	8.2913678885e-01
3.8477362061e+02	9.8792672157e-01	8.2875466347e-01
3.8519332886e+02	9.8787349463e-01	8.2767713070e-01
3.8561303711e+02	9.8781991005e-01	8.2755148411e-01
3.8603274536e+02	9.8776596785e-01	8.2598185539e-01
3.8645245361e+02	9.8771166801e-01	8.2555079460e-01
3.8687216187e+02	9.8765701056e-01	8.2434177399e-01
3.8729187012e+02	9.8760193586e-01	8.2286643982e-01
3.8771157837e+02	9.8754656315e-01	8.2146948576e-01
3.8813131714e+02	9.8749077320e-01	8.1965982914e-01
3.8855102539e+02	9.8743456602e-01	8.1827193499e-01
3.8897073364e+02	9.8737806082e-01	8.1657505035e-01
3.8939044189e+02	9.8732113838e-01	8.1462711096e-01
3.8981015015e+02	9.8726379871e-01	8.1348431110e-01
3.9022985840e+02	9.8720610142e-01	8.1191968918e-01
3.9064956665e+02	9.8714798689e-01	8.0927592516e-01
3.9106927490e+02	9.8708951473e-01	8.0811601877e-01
3.9148898315e+02	9.8703056574e-01	8.0664229393e-01
3.9190869141e+02	9.8697125912e-01	8.0483102798e-01
3.9232839966e+02	9.8691153526e-01	8.0286145210e-01
3.9274810791e+02	9.8685139418e-01	8.0196654797e-01
3.9316781616e+02	9.8679083586e-01	7.9957115650e-01
3.9358752441e+02	9.8672986031e-01	7.9780405760e-01
3.9400723267e+02	9.8666846752e-01	7.9647856951e-01
3.9442694092e+02	9.8660659790e-01	7.9381209612e-01
3.9484664917e+02	9.8654437065e-01	7.9287606478e-01
3.9526635742e+02	9.8648166656e-01	7.9044121504e-01
3.9568606567e+02	9.8641848564e-01	7.9059797525e-01
3.9610577393e+02	9.8635488749e-01	7.8867822886e-01
3.9652548218e+02	9.8629081249e-01	7.8743529320e-01
3.9694519043e+02	9.8622632027e-01	7.8604686260e-01
3.9736489868e+02	9.8616135120e-01	7.8376555443e-01
3.9778460693e+02	9.8609596491e-01	7.8271496296e-01
3.9820431519e+02	9.8603004217e-01	7.8207314014e-01
3.9862402344e+02	9.8596364260e-01	7.8019511700e-01
3.9904376221e+02	9.8589682579e-01	7.7912902832e-01
3.9946347046e+02	9.8582947254e-01	7.7908313274e-01
3.9988317871e+02	9.8576170206e-01	7.7750408649e-01
4.0030288696e+02	9.8569333553e-01	7.7671957016e-01
4.0072259521e+02	9.8562455177e-01	7.7619677782e-01
4.0114230347e+02	9.8555523157e-01	7.7556484938e-01
4.0156201172e+02	9.8548543453e-01	7.7455145121e-01
4.0198171997e+02	9.8541510105e-01	7.7392613888e-01
4.0240142822e+02	9.8534429073e-01	7.7333819866e-01
4.0282113647e+02	9.8527294397e-01	7.7326822281e-01
4.0324084473e+02	9.8520100117e-01	7.7236545086e-01
4.0366055298e+02	9.8512858152e-01	7.7099901438e-01
4.0408026123e+02	9.8505562544e-01	7.7042007446e-01
4.0449996948e+02	9.8498213291e-01	7.6893204451e-01
4.0491967773e+02	9.8490810394e-01	7.6852214336e-01
4.0533938599e+02	9.8483353853e-01	7.6743435860e-01
4.0575909424e+02	9.8475837708e-01	7.6727551222e-01
4.0617880249e+02	9.8468261957e-01	7.6539063454e-01
4.0659851074e+02	9.8460632563e-01	7.6499402523e-01
4.0701821899e+02	9.8452949524e-01	7.6499551535e-01
4.0743792725e+02	9.8445200920e-01	7.6591926813e-01
4.0785763550e+02	9.8437398672e-01	7.6501482725e-01
4.0827734375e+02	9.8429536819e-01	7.6521056890e-01
4.0869705200e+02	9.8421609402e-01	7.6397478580e-01
4.0911676025e+02	9.8413628340e-01	7.6466667652e-01
4.0953649902e+02	9.8405581713e-01	7.6498615742e-01
4.0995620728e+02	9.8397475481e-01	7.6454257965e-01
4.1037591553e+02	9.8389303684e-01	7.6479947567e-01
4.1079562378e+02	9.8381072283e-01	7.6654142141e-01
4.1121533203e+02	9.8372775316e-01	7.6429277658e-01
4.1163504028e+02	9.8364418745e-01	7.6550227404e-01
4.1205474854e+02	9.8355990648e-01	7.6557242870e-01
4.1247445679e+02	9.8347496986e-01	7.6546996832e-01
4.1289416504e+02	9.8338937759e-01	7.6547825336e-01
4.1331387329e+02	9.8330312967e-01	7.6594597101e-01
4.1373358154e+02	9.8321622610e-01	7.6608049870e-01
4.1415328979e+02	9.8312860727e-01	7.6601129770e-01
4.1457299805e+02	9.8304027319e-01	7.6482921839e-01
4.1499270630e+02	9.8295128345e-01	7.6667284966e-01
4.1541241455e+02	9.8286151886e-01	7.6516652107e-01
4.1583212280e+02	9.8277109861e-01	7.6562923193e-01
4.1625183105e+02	9.8267996311e-01	7.6576101780e-01
4.1667153931e+02	9.8258805275e-01	7.6643246412e-01
4.1709124756e+02	9.8249542713e-01	7.6750284433e-01
4.1751095581e+02	9.8240202665e-01	7.6791131496e-01
4.1793066406e+02	9.8230791092e-01	7.6753234863e-01
4.1835037231e+02	9.8221296072e-01	7.6850777864e-01
4.1877008057e+02	9.8211729527e-01	7.6967644691e-01
4.1918978882e+02	9.8202085495e-01	7.7103346586e-01
4.1960949707e+02	9.8192358017e-01	7.7154242992e-01
4.2002920532e+02	9.8182559013e-01	7.7058833838e-01
4.2044894409e+02	9.8172670603e-01	7.7208334208e-01
4.2086865234e+02	9.8162704706e-01	7.7326363325e-01
4.2128836060e+02	9.8152655363e-01	7.7330589294e-01
4.2170806885e+02	9.8142522573e-01	7.7482867241e-01
4.2212777710e+02	9.8132306337e-01	7.7513545752e-01
4.2254748535e+02	9.8122000694e-01	7.7514123917e-01
4.2296719360e+02	9.8111617565e-01	7.7709525824e-01
4.2338690186e+02	9.8101139069e-01	7.7696710825e-01
4.2380661011e+02	9.8090577126e-01	7.7775245905e-01
4.2422631836e+02	9.8079919815e-01	7.7951896191e-01
4.2464602661e+02	9.8069179058e-01	7.7980697155e-01
4.2506573486e+02	9.8058342934e-01	7.8069305420e-01
4.2548544312e+02	9.8047417402e-01	7.8074806929e-01
4.2590515137e+02	9.8036396503e-01	7.8314328194e-01
4.2632485962e+02	9.8025280237e-01	7.8350460529e-01
4.2674456787e+02	9.8014068604e-01	7.8460246325e-01
4.2716427612e+02	9.8002761602e-01	7.8635245562e-01
4.2758398438e+02	9.7991359234e-01	7.8709113598e-01
4.2800369263e+02	9.7979855537e-01	7.8803789616e-01
4.2842340088e+02	9.7968250513e-01	7.8877067566e-01
4.2884310913e+02	9.7956544161e-01	7.9019415379e-01
4.2926281738e+02	9.7944742441e-01	7.9201501608e-01
4.2968252563e+02	9.7932827473e-01	7.9263091087e-01
4.3010223389e+02	9.7920811176e-01	7.9435974360e-01
4.3052194214e+02	9.7908693552e-01	7.9589509964e-01
4.3094165039e+02	9.7896462679e-01	7.9728114605e-01
4.3136138916e+02	9.7884124517e-01	7.9719960690e-01
4.3178109741e+02	9.7871673107e-01	8.0029779673e-01
4.3220080566e+02	9.7859114408e-01	8.0199491978e-01
4.3262051392e+02	9.7846442461e-01	8.0217295885e-01
4.3304022217e+02	9.7833657265e-01	8.0447286367e-01
4.3345993042e+02	9.7820758820e-01	8.0571937561e-01
4.3387963867e+02	9.7807735205e-01	8.0691498518e-01
4.3429934692e+02	9.7794604301e-01	8.0851310492e-01
4.3471905518e+02	9.7781348228e-01	8.1034517288e-01
4.3513876343e+02	9.7767966986e-01	8.1172871590e-01
4.3555847168e+02	9.7754472494e-01	8.1343430281e-01
4.3597817993e+02	9.7740846872e-01	8.1448251009e-01
4.3639788818e+02	9.7727096081e-01	8.1544238329e-01
4.3681759644e+02	9.7713220119e-01	8.1636244059e-01
4.3723730469e+02	9.7699213028e-01	8.1777459383e-01
4.3765701294e+02	9.7685080767e-01	8.1938815117e-01
4.3807672119e+02	9.7670811415e-01	8.1992262602e-01
4.3849642944e+02	9.7656410933e-01	8.2174533606e-01
4.3891613770e+02	9.7641873360e-01	8.2309007645e-01
4.3933584595e+02	9.7627198696e-01	8.2431709766e-01
4.3975555420e+02	9.7612386942e-01	8.2624429464e-01
4.4017526245e+02	9.7597432137e-01	8.2782214880e-01
4.4059497070e+02	9.7582334280e-01	8.2914739847e-01
4.4101467896e+02	9.7567093372e-01	8.2976466417e-01
4.4143438721e+02	9.7551709414e-01	8.3118104935e-01
4.4185412598e+02	9.7536170483e-01	8.3249807358e-01
4.4227383423e+02	9.7520488501e-01	8.3492690325e-01
4.4269354248e+02	9.7504651546e-01	8.3543020487e-01
4.4311325073e+02	9.7488659620e-01	8.3642721176e-01
4.4353295898e+02	9.7472518682e-01	8.3793491125e-01
4.4395266724e+02	9.7456210852e-01	8.3931267262e-01
4.4437237549e+02	9.7439748049e-01	8.4039008617e-01
4.4479208374e+02	9.7423118353e-01	8.4173488617e-01
4.4521179199e+02	9.7406327724e-01	8.4311687946e-01
4.4563150024e+02	9.7389370203e-01	8.4390360117e-01
4.4605120850e+02	9.7372245789e-01	8.4539365768e-01
4.4647091675e+02	9.7354948521e-01	8.4675270319e-01
4.4689062500e+02	9.7337478399e-01	8.4805703163e-01
4.4731033325e+02	9.7319835424e-01	8.4992420673e-01
4.4773004150e+02	9.7302007675e-01	8.5053396225e-01
4.4814974976e+02	9.7284007072e-01	8.5148775578e-01
4.4856945801e+02	9.7265815735e-01	8.5342872143e-01
4.4898916626e+02	9.7247445583e-01	8.5195714235e-01
4.4940887451e+02	9.7228884697e-01	8.5485011339e-01
4.4982858276e+02	9.7210133076e-01	8.5433137417e-01
4.5024829102e+02	9.7191184759e-01	8.5614037514e-01
4.5066799927e+02	9.7172045708e-01	8.5646569729e-01
4.5108770752e+02	9.7152704000e-01	8.5673004389e-01
4.5150741577e+02	9.7133165598e-01	8.5655570030e-01
4.5192712402e+02	9.7113418579e-01	8.5792458057e-01
4.5234683228e+02	9.7093468904e-01	8.5843658447e-01
4.5276657104e+02	9.7073304653e-01	8.5855978727e-01
4.5318627930e+02	9.7052931786e-01	8.5877710581e-01
4.5360598755e+02	9.7032338381e-01	8.5974937677e-01
4.5402569580e+02	9.7011524439e-01	8.6015629768e-01
4.5444540405e+02	9.6990489960e-01	8.6141765118e-01
4.5486511230e+02	9.6969234943e-01	8.6226791143e-01
4.5528482056e+02	9.6947747469e-01	8.6175310612e-01
4.5570452881e+02	9.6926027536e-01	8.6307334900e-01
4.5612423706e+02	9.6904069185e-01	8.6317175627e-01
4.5654394531e+02	9.6881872416e-01	8.6297321320e-01
4.5696365356e+02	9.6859437227e-01	8.6416476965e-01
4.5738336182e+02	9.6836751699e-01	8.6384916306e-01
4.5780307007e+02	9.6813821793e-01	8.6389333010e-01
4.5822277832e+02	9.6790635586e-01	8.6377978325e-01
4.5864248657e+02	9.6767193079e-01	8.6359709501e-01
4.5906219482e+02	9.6743488312e-01	8.6371153593e-01
4.5948190308e+02	9.6719515324e-01	8.6322438717e-01
4.5990161133e+02	9.6695274115e-01	8.6347430944e-01
4.6032131958e+02	9.6670764685e-01	8.6295634508e-01
4.6074102783e+02	9.6645975113e-01	8.6371695995e-01
4.6116073608e+02	9.6620899439e-01	8.6266785860e-01
4.6158044434e+02	9.6595543623e-01	8.6218196154e-01
4.6200015259e+02	9.6569895744e-01	8.6125212908e-01
4.6241986084e+02	9.6543955803e-01	8.6208283901e-01
4.6283956909e+02	9.6517711878e-01	8.6131310463e-01
4.6325927734e+02	9.6491169930e-01	8.6143213511e-01
4.6367901611e+02	9.6464312077e-01	8.6031383276e-01
4.6409872437e+02	9.6437144279e-01	8.6023718119e-01
4.6451843262e+02	9.6409654617e-01	8.6014312506e-01
4.6493814087e+02	9.6381843090e-01	8.5860073566e-01
4.6535784912e+02	9.6353703737e-01	8.5839450359e-01
4.6577755737e+02	9.6325230598e-01	8.5752159357e-01
4.6619726562e+02	9.6296417713e-01	8.5809344053e-01
4.6661697388e+02	9.6267265081e-01	8.5759091377e-01
4.6703668213e+02	9.6237754822e-01	8.5660552979e-01
4.6745639038e+02	9.6207892895e-01	8.5658544302e-01
4.6787609863e+02	9.6177667379e-01	8.5637563467e-01
4.6829580688e+02	9.6147072315e-01	8.5746628046e-01
4.6871551514e+02	9.6116101742e-01	8.5672873259e-01
4.6913522339e+02	9.6084755659e-01	8.5612815619e-01
4.6955493164e+02	9.6053022146e-01	8.5645234585e-01
4.6997463989e+02	9.6020895243e-01	8.5546827316e-01
4.7039434814e+02	9.5988363028e-01	8.5455453396e-01
4.7081405640e+02	9.5955431461e-01	8.5504961014e-01
4.7123376465e+02	9.5922088623e-01	8.5368424654e-01
4.7165347290e+02	9.5888322592e-01	8.5460138321e-01
4.7207318115e+02	9.5854127407e-01	8.5406380892e-01
4.7249288940e+02	9.5819497108e-01	8.5372120142e-01
4.7291259766e+02	9.5784431696e-01	8.5265785456e-01
4.7333230591e+02	9.5748913288e-01	8.5198098421e-01
