Epoch 0 | Train Loss: 165.472417 | Val Loss: 128.278625
Epoch 1 | Train Loss: 78.473495 | Val Loss: 80.440041
Epoch 2 | Train Loss: 61.024209 | Val Loss: 79.870392
Epoch 3 | Train Loss: 52.988156 | Val Loss: 69.312500
Epoch 4 | Train Loss: 48.804874 | Val Loss: 51.856682
Epoch 5 | Train Loss: 45.418550 | Val Loss: 48.495560
Epoch 6 | Train Loss: 41.997270 | Val Loss: 44.159477
Epoch 7 | Train Loss: 43.582273 | Val Loss: 47.202927
Epoch 8 | Train Loss: 43.390979 | Val Loss: 46.978737
Epoch 9 | Train Loss: 40.782398 | Val Loss: 45.945953
Epoch 10 | Train Loss: 40.428172 | Val Loss: 40.532204
Epoch 11 | Train Loss: 37.798009 | Val Loss: 38.878014
Epoch 12 | Train Loss: 38.317654 | Val Loss: 36.849247
Epoch 13 | Train Loss: 38.503505 | Val Loss: 39.559174
Epoch 14 | Train Loss: 36.500225 | Val Loss: 43.723839
Epoch 15 | Train Loss: 38.100632 | Val Loss: 41.713795
Epoch 16 | Train Loss: 38.193771 | Val Loss: 40.506519
Epoch 17 | Train Loss: 37.954932 | Val Loss: 39.830120
Epoch 18 | Train Loss: 35.573438 | Val Loss: 35.624741
Epoch 19 | Train Loss: 33.452398 | Val Loss: 34.232136
Epoch 20 | Train Loss: 34.862134 | Val Loss: 36.838196
Epoch 21 | Train Loss: 34.726949 | Val Loss: 36.808144
Epoch 22 | Train Loss: 34.137769 | Val Loss: 33.923199
Epoch 23 | Train Loss: 32.793807 | Val Loss: 32.501736
Epoch 24 | Train Loss: 33.236192 | Val Loss: 35.579464
Epoch 25 | Train Loss: 33.007173 | Val Loss: 30.735325
Epoch 26 | Train Loss: 34.429464 | Val Loss: 32.561546
Epoch 27 | Train Loss: 32.280564 | Val Loss: 30.111679
Epoch 28 | Train Loss: 31.708924 | Val Loss: 32.347748
Epoch 29 | Train Loss: 32.907238 | Val Loss: 34.064430
Epoch 30 | Train Loss: 32.634631 | Val Loss: 30.237598
Epoch 31 | Train Loss: 31.049873 | Val Loss: 36.306152
Epoch 32 | Train Loss: 30.083021 | Val Loss: 30.886803
Epoch 33 | Train Loss: 30.812073 | Val Loss: 30.096546
Epoch 34 | Train Loss: 31.120932 | Val Loss: 28.393349
Epoch 35 | Train Loss: 29.595670 | Val Loss: 30.719881
Epoch 36 | Train Loss: 30.383000 | Val Loss: 29.342701
Epoch 37 | Train Loss: 29.138747 | Val Loss: 33.647369
Epoch 38 | Train Loss: 30.789064 | Val Loss: 29.337776
Epoch 39 | Train Loss: 30.696895 | Val Loss: 29.581135
Epoch 40 | Train Loss: 29.654059 | Val Loss: 30.193638
Epoch 41 | Train Loss: 28.481692 | Val Loss: 28.173290
Epoch 42 | Train Loss: 29.681544 | Val Loss: 28.207760
Epoch 43 | Train Loss: 29.136740 | Val Loss: 27.137268
Epoch 44 | Train Loss: 27.854285 | Val Loss: 26.594387
Epoch 45 | Train Loss: 28.227125 | Val Loss: 27.968620
Epoch 46 | Train Loss: 29.211679 | Val Loss: 29.036358
Epoch 47 | Train Loss: 27.400397 | Val Loss: 28.222443
Epoch 48 | Train Loss: 28.245620 | Val Loss: 27.328335
Epoch 49 | Train Loss: 27.984720 | Val Loss: 27.766678
Epoch 50 | Train Loss: 30.650260 | Val Loss: 31.469379
Epoch 51 | Train Loss: 28.827748 | Val Loss: 30.299332
Epoch 52 | Train Loss: 29.131358 | Val Loss: 30.949123
Epoch 53 | Train Loss: 28.058385 | Val Loss: 28.416986
Epoch 54 | Train Loss: 26.922429 | Val Loss: 29.025734
Epoch 55 | Train Loss: 27.664100 | Val Loss: 26.568655
Epoch 56 | Train Loss: 27.859705 | Val Loss: 21.820511
Epoch 57 | Train Loss: 26.643047 | Val Loss: 28.328140
Epoch 58 | Train Loss: 26.715622 | Val Loss: 26.851177
Epoch 59 | Train Loss: 27.028922 | Val Loss: 25.175308
Epoch 60 | Train Loss: 25.615985 | Val Loss: 25.681345
Epoch 61 | Train Loss: 26.235419 | Val Loss: 26.791981
Epoch 62 | Train Loss: 25.753774 | Val Loss: 23.755260
Epoch 63 | Train Loss: 25.471619 | Val Loss: 22.175251
Epoch 64 | Train Loss: 25.145696 | Val Loss: 24.868452
Epoch 65 | Train Loss: 24.881083 | Val Loss: 25.269363
Epoch 66 | Train Loss: 24.686471 | Val Loss: 25.282246
Epoch 67 | Train Loss: 25.057253 | Val Loss: 23.840279
Epoch 68 | Train Loss: 24.172758 | Val Loss: 24.956682
Epoch 69 | Train Loss: 23.853239 | Val Loss: 23.305130
Epoch 70 | Train Loss: 25.078837 | Val Loss: 22.615772
Epoch 71 | Train Loss: 23.953999 | Val Loss: 25.772081
Epoch 72 | Train Loss: 23.913433 | Val Loss: 19.879421
Epoch 73 | Train Loss: 24.887074 | Val Loss: 23.833817
Epoch 74 | Train Loss: 24.780772 | Val Loss: 24.486708
Epoch 75 | Train Loss: 24.222367 | Val Loss: 26.912876
Epoch 76 | Train Loss: 24.311805 | Val Loss: 25.350365
Epoch 77 | Train Loss: 23.653218 | Val Loss: 22.602238
Epoch 78 | Train Loss: 23.482214 | Val Loss: 23.071815
Epoch 79 | Train Loss: 23.172135 | Val Loss: 24.646429
Epoch 80 | Train Loss: 22.615054 | Val Loss: 22.668552
Epoch 81 | Train Loss: 22.748391 | Val Loss: 22.744621
Epoch 82 | Train Loss: 23.187453 | Val Loss: 24.778084
Epoch 83 | Train Loss: 23.686064 | Val Loss: 21.827343
Epoch 84 | Train Loss: 23.184000 | Val Loss: 24.156334
Epoch 85 | Train Loss: 23.026083 | Val Loss: 24.349882
Epoch 86 | Train Loss: 24.273034 | Val Loss: 23.269402
Epoch 87 | Train Loss: 23.918670 | Val Loss: 23.488979
Epoch 88 | Train Loss: 22.632596 | Val Loss: 22.655153
Epoch 89 | Train Loss: 21.559403 | Val Loss: 20.596096
Epoch 90 | Train Loss: 22.308278 | Val Loss: 20.428688
Epoch 91 | Train Loss: 22.687551 | Val Loss: 21.271023
Epoch 92 | Train Loss: 22.107006 | Val Loss: 19.042416
Epoch 93 | Train Loss: 21.695527 | Val Loss: 22.534939
Epoch 94 | Train Loss: 21.598336 | Val Loss: 22.458559
Epoch 95 | Train Loss: 21.497912 | Val Loss: 22.812771
Epoch 96 | Train Loss: 21.951408 | Val Loss: 21.292259
Epoch 97 | Train Loss: 21.894919 | Val Loss: 20.951670
Epoch 98 | Train Loss: 21.538980 | Val Loss: 20.117851
Epoch 99 | Train Loss: 20.088549 | Val Loss: 19.608803
Epoch 100 | Train Loss: 21.096886 | Val Loss: 19.977394
Epoch 101 | Train Loss: 21.924192 | Val Loss: 23.954142
Epoch 102 | Train Loss: 21.235392 | Val Loss: 21.313135
Epoch 103 | Train Loss: 19.787436 | Val Loss: 19.592981
Epoch 104 | Train Loss: 20.669404 | Val Loss: 19.245983
Epoch 105 | Train Loss: 20.338626 | Val Loss: 20.555023
Epoch 106 | Train Loss: 20.567844 | Val Loss: 19.697330
Epoch 107 | Train Loss: 20.013604 | Val Loss: 19.998013
Epoch 108 | Train Loss: 19.994260 | Val Loss: 21.144999
Epoch 109 | Train Loss: 20.114149 | Val Loss: 19.601788
Epoch 110 | Train Loss: 20.448025 | Val Loss: 18.292643
Epoch 111 | Train Loss: 19.907608 | Val Loss: 18.825626
Epoch 112 | Train Loss: 20.736357 | Val Loss: 20.607542
Epoch 113 | Train Loss: 19.126205 | Val Loss: 20.962914
Epoch 114 | Train Loss: 21.472157 | Val Loss: 20.204809
Epoch 115 | Train Loss: 20.319220 | Val Loss: 22.003437
Epoch 116 | Train Loss: 19.589906 | Val Loss: 17.319527
Epoch 117 | Train Loss: 19.136152 | Val Loss: 17.962435
Epoch 118 | Train Loss: 19.239096 | Val Loss: 17.650890
Epoch 119 | Train Loss: 19.221054 | Val Loss: 17.727911
Epoch 120 | Train Loss: 19.015191 | Val Loss: 18.204603
Epoch 121 | Train Loss: 18.431276 | Val Loss: 18.771290
Epoch 122 | Train Loss: 19.382466 | Val Loss: 16.767956
Epoch 123 | Train Loss: 19.250495 | Val Loss: 18.594929
Epoch 124 | Train Loss: 17.643570 | Val Loss: 19.315355
Epoch 125 | Train Loss: 18.032859 | Val Loss: 18.470768
Epoch 126 | Train Loss: 18.231067 | Val Loss: 17.750267
Epoch 127 | Train Loss: 17.280173 | Val Loss: 16.778667
Epoch 128 | Train Loss: 17.819006 | Val Loss: 15.431267
Epoch 129 | Train Loss: 17.237093 | Val Loss: 17.570616
Epoch 130 | Train Loss: 17.141892 | Val Loss: 16.379429
Epoch 131 | Train Loss: 16.917234 | Val Loss: 15.082569
Epoch 132 | Train Loss: 17.036926 | Val Loss: 14.698962
Epoch 133 | Train Loss: 16.414084 | Val Loss: 15.130112
Epoch 134 | Train Loss: 17.244063 | Val Loss: 16.389130
Epoch 135 | Train Loss: 17.324637 | Val Loss: 16.094219
Epoch 136 | Train Loss: 17.559107 | Val Loss: 17.672693
Epoch 137 | Train Loss: 17.680627 | Val Loss: 16.613617
Epoch 138 | Train Loss: 16.898592 | Val Loss: 15.631623
Epoch 139 | Train Loss: 17.157726 | Val Loss: 16.484631
Epoch 140 | Train Loss: 16.990190 | Val Loss: 16.387695
Epoch 141 | Train Loss: 16.344499 | Val Loss: 17.497955
Epoch 142 | Train Loss: 17.109888 | Val Loss: 15.765411
Epoch 143 | Train Loss: 16.401622 | Val Loss: 16.906040
Epoch 144 | Train Loss: 15.684015 | Val Loss: 15.954869
Epoch 145 | Train Loss: 16.456604 | Val Loss: 14.865704
Epoch 146 | Train Loss: 16.469630 | Val Loss: 16.289572
Epoch 147 | Train Loss: 15.952185 | Val Loss: 15.594511
Epoch 148 | Train Loss: 16.120570 | Val Loss: 16.488279
Epoch 149 | Train Loss: 15.780940 | Val Loss: 16.232407
Epoch 150 | Train Loss: 16.114222 | Val Loss: 17.536192
