candidate_index	condition_order_code	valid	candidate_spectrum_valid	candidate_spectrum_maximum_absolute_error_nm	candidate_spectrum_summed_absolute_error_nm	peak1_wavelength_nm	peak2_wavelength_nm	peak1_signed_error_nm	peak2_signed_error_nm	maximum_absolute_error_nm	summed_absolute_error_nm	mean_absolute_error_nm	peak1_transmittance	peak2_transmittance	worst_valley_transmittance	peak1_fwhm_nm	peak2_fwhm_nm	widest_fwhm_nm	peak1_prominence	peak2_prominence	minimum_prominence	valley_transmittance_imbalance	peak1_fwhm_to_ideal_ratio	peak2_fwhm_to_ideal_ratio	shape_gate_passed	shape_minimax_score	inside_position_window	selected
0.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.1756591797e+00	6.1864929199e+00	4.4731033325e+02	5.5475592041e+02	-2.6896667480e+00	4.7559204102e+00	4.7559204102e+00	7.4455871582e+00	3.7227935791e+00	1.6849951446e-01	1.6602168977e-01	1.6849951446e-01	1.6806092516e+01	2.5579530302e+01	2.5579530302e+01	6.6784717143e-01	7.4809904397e-01	6.6784717143e-01	2.4778246880e-03	6.4375904932e-01	8.7683603889e-01	1.0000000000e+00	1.0178312877e+00	1.0000000000e+00	0.0000000000e+00
1.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	3.9165039062e+00	5.3470458984e+00	4.4773004150e+02	5.5391650391e+02	-2.2699584961e+00	3.9165039062e+00	3.9165039062e+00	6.1864624023e+00	3.0932312012e+00	1.6978330910e-01	2.3670865595e-01	2.3670865595e-01	1.8529265975e+01	2.7172172511e+01	2.7172172511e+01	7.4014608562e-01	6.0708974302e-01	6.0708974302e-01	6.6925346851e-02	7.0976538046e-01	9.3142992975e-01	1.0000000000e+00	1.1835432798e+00	1.0000000000e+00	0.0000000000e+00
2.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	3.0770874023e+00	4.0879211426e+00	4.4898916626e+02	5.5475592041e+02	-1.0108337402e+00	4.7559204102e+00	4.7559204102e+00	5.7667541504e+00	2.8833770752e+00	9.8692081869e-02	8.7384790182e-02	9.8692081869e-02	2.0588619965e+01	2.9726090801e+01	2.9726090801e+01	7.3927763849e-01	8.1837156415e-01	7.3927763849e-01	1.1307291687e-02	7.8864914036e-01	1.0189752275e+00	1.0000000000e+00	6.7633589056e-01	1.0000000000e+00	0.0000000000e+00
3.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	3.0770874023e+00	4.0879211426e+00	4.4856945801e+02	5.5391650391e+02	-1.4305419922e+00	3.9165039062e+00	3.9165039062e+00	5.3470458984e+00	2.6735229492e+00	7.9974651337e-02	9.3333862722e-02	9.3333862722e-02	2.3271231367e+01	3.0789157127e+01	3.0789157127e+01	8.1722867489e-01	7.5105849653e-01	7.5105849653e-01	1.3359211385e-02	8.9140683758e-01	1.0554158836e+00	1.0000000000e+00	6.6572710689e-01	1.0000000000e+00	0.0000000000e+00
4.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.1756591797e+00	6.6062011719e+00	4.4814974976e+02	5.5559539795e+02	-1.8502502441e+00	5.5953979492e+00	5.5953979492e+00	7.4456481934e+00	3.7228240967e+00	3.2620751858e-01	3.6269479990e-01	3.6269479990e-01	1.4848383142e+01	1.9488219014e+01	1.9488219014e+01	5.9644925594e-01	4.5741415024e-01	4.5741415024e-01	3.6487281322e-02	5.6876879657e-01	6.6803309377e-01	0.0000000000e+00	1.8134739995e+00	1.0000000000e+00	0.0000000000e+00
5.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	2.6574096680e+00	4.0879516602e+00	4.4814974976e+02	5.5559539795e+02	-1.8502502441e+00	5.5953979492e+00	5.5953979492e+00	7.4456481934e+00	3.7228240967e+00	1.9318178296e-02	1.7502315342e-02	1.9318178296e-02	3.2508920656e+01	4.4134057849e+01	4.4134057849e+01	8.1576763093e-01	8.3732109517e-01	8.1576763093e-01	1.8158629537e-03	1.2452574467e+00	1.5128632937e+00	0.0000000000e+00	1.4653236963e+00	1.0000000000e+00	0.0000000000e+00
6.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	3.9165039062e+00	4.9273376465e+00	4.4898916626e+02	5.5391650391e+02	-1.0108337402e+00	3.9165039062e+00	3.9165039062e+00	4.9273376465e+00	2.4636688232e+00	1.3259705901e-01	1.3188217580e-01	1.3259705901e-01	1.9020581941e+01	2.8726899754e+01	2.8726899754e+01	7.1592983603e-01	7.7571375668e-01	7.1592983603e-01	7.1488320827e-04	7.2858528753e-01	9.8472414043e-01	1.0000000000e+00	7.7547060707e-01	1.0000000000e+00	0.0000000000e+00
7.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.3362426758e+00	5.7667846680e+00	4.4898916626e+02	5.5391650391e+02	-1.0108337402e+00	3.9165039062e+00	3.9165039062e+00	4.9273376465e+00	2.4636688232e+00	3.3007241786e-02	2.4870479479e-02	3.3007241786e-02	2.9361359322e+01	3.9755338508e+01	3.9755338508e+01	8.0460401624e-01	8.4835199080e-01	8.0460401624e-01	8.1367623061e-03	1.1246897961e+00	1.3627659746e+00	1.0000000000e+00	1.0364742131e+00	1.0000000000e+00	1.0000000000e+00
8.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.1756591797e+00	6.6062011719e+00	4.4689062500e+02	5.5559539795e+02	-3.1093750000e+00	5.5953979492e+00	5.5953979492e+00	8.7047729492e+00	4.3523864746e+00	1.6864931583e-01	1.7308919132e-01	1.7308919132e-01	1.7816733268e+01	2.2459519172e+01	2.2459519172e+01	7.4752765894e-01	6.5666063130e-01	6.5666063130e-01	4.4398754835e-03	6.8247174408e-01	7.6988574824e-01	1.0000000000e+00	9.0722358833e-01	1.0000000000e+00	0.0000000000e+00
9.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.5953979492e+00	7.0259399414e+00	4.4814974976e+02	5.5559539795e+02	-1.8502502441e+00	5.5953979492e+00	5.5953979492e+00	7.4456481934e+00	3.7228240967e+00	2.9621756077e-01	3.2073980570e-01	3.2073980570e-01	1.5158132655e+01	1.9770824472e+01	1.9770824472e+01	6.2615156174e-01	5.0163841248e-01	5.0163841248e-01	2.4522244930e-02	5.8063378255e-01	6.7772047457e-01	1.0000000000e+00	1.6036990285e+00	1.0000000000e+00	0.0000000000e+00
