wavelength_nm	ideal_target_transmittance	cvae_target_transmittance	tandem_response_transmittance
3.7973712158e+02	9.4904518127e-01	8.7553924322e-01	8.7322247028e-01
3.8015682983e+02	9.4851064682e-01	8.7592470646e-01	8.7213230133e-01
3.8057653809e+02	9.4796729088e-01	8.7607014179e-01	8.7071835995e-01
3.8099624634e+02	9.4741505384e-01	8.7595283985e-01	8.6916422844e-01
3.8141595459e+02	9.4685363770e-01	8.7591773272e-01	8.6736023426e-01
3.8183566284e+02	9.4628286362e-01	8.7568527460e-01	8.6638069153e-01
3.8225537109e+02	9.4570249319e-01	8.7531358004e-01	8.6392641068e-01
3.8267507935e+02	9.4511240721e-01	8.7472325563e-01	8.6246311665e-01
3.8309478760e+02	9.4451224804e-01	8.7432992458e-01	8.6062401533e-01
3.8351449585e+02	9.4390189648e-01	8.7351179123e-01	8.5847049952e-01
3.8393420410e+02	9.4328111410e-01	8.7289017439e-01	8.5653698444e-01
3.8435391235e+02	9.4264960289e-01	8.7192487717e-01	8.5510122776e-01
3.8477362061e+02	9.4200712442e-01	8.7123548985e-01	8.5362058878e-01
3.8519332886e+02	9.4135338068e-01	8.7034374475e-01	8.5126525164e-01
3.8561303711e+02	9.4068825245e-01	8.6932146549e-01	8.4969776869e-01
3.8603274536e+02	9.4001132250e-01	8.6822003126e-01	8.4782141447e-01
3.8645245361e+02	9.3932235241e-01	8.6670815945e-01	8.4417015314e-01
3.8687216187e+02	9.3862110376e-01	8.6549419165e-01	8.4332859516e-01
3.8729187012e+02	9.3790727854e-01	8.6438930035e-01	8.4160655737e-01
3.8771157837e+02	9.3718045950e-01	8.6321973801e-01	8.3808875084e-01
3.8813131714e+02	9.3644040823e-01	8.6189466715e-01	8.3707129955e-01
3.8855102539e+02	9.3568688631e-01	8.6062771082e-01	8.3466243744e-01
3.8897073364e+02	9.3491941690e-01	8.5911750793e-01	8.3311051130e-01
3.8939044189e+02	9.3413776159e-01	8.5789245367e-01	8.2998073101e-01
3.8981015015e+02	9.3334156275e-01	8.5640692711e-01	8.2894724607e-01
3.9022985840e+02	9.3253034353e-01	8.5502111912e-01	8.2680523396e-01
3.9064956665e+02	9.3170386553e-01	8.5336387157e-01	8.2520765066e-01
3.9106927490e+02	9.3086165190e-01	8.5201799870e-01	8.2306075096e-01
3.9148898315e+02	9.3000334501e-01	8.5012066364e-01	8.2133346796e-01
3.9190869141e+02	9.2912852764e-01	8.4839671850e-01	8.2007896900e-01
3.9232839966e+02	9.2823672295e-01	8.4690356255e-01	8.1744080782e-01
3.9274810791e+02	9.2732757330e-01	8.4512573481e-01	8.1591814756e-01
3.9316781616e+02	9.2640060186e-01	8.4327214956e-01	8.1468605995e-01
3.9358752441e+02	9.2545533180e-01	8.4190428257e-01	8.1253850460e-01
3.9400723267e+02	9.2449128628e-01	8.4006887674e-01	8.1118935347e-01
3.9442694092e+02	9.2350792885e-01	8.3782726526e-01	8.0996108055e-01
3.9484664917e+02	9.2250478268e-01	8.3591443300e-01	8.0780225992e-01
3.9526635742e+02	9.2148131132e-01	8.3436131477e-01	8.0677658319e-01
3.9568606567e+02	9.2043697834e-01	8.3190721273e-01	8.0529469252e-01
3.9610577393e+02	9.1937124729e-01	8.2977688313e-01	8.0373179913e-01
3.9652548218e+02	9.1828346252e-01	8.2806009054e-01	8.0279183388e-01
3.9694519043e+02	9.1717302799e-01	8.2591962814e-01	8.0072635412e-01
3.9736489868e+02	9.1603934765e-01	8.2339465618e-01	7.9926568270e-01
3.9778460693e+02	9.1488176584e-01	8.2108378410e-01	7.9766273499e-01
3.9820431519e+02	9.1369962692e-01	8.1893306971e-01	7.9559403658e-01
3.9862402344e+02	9.1249221563e-01	8.1677228212e-01	7.9465597868e-01
3.9904376221e+02	9.1125875711e-01	8.1459015608e-01	7.9294914007e-01
3.9946347046e+02	9.0999865532e-01	8.1187731028e-01	7.9251903296e-01
3.9988317871e+02	9.0871107578e-01	8.0925506353e-01	7.9019355774e-01
4.0030288696e+02	9.0739524364e-01	8.0668014288e-01	7.8782486916e-01
4.0072259521e+02	9.0605032444e-01	8.0459278822e-01	7.8622543812e-01
4.0114230347e+02	9.0467542410e-01	8.0159407854e-01	7.8480637074e-01
4.0156201172e+02	9.0326976776e-01	7.9976713657e-01	7.8405886889e-01
4.0198171997e+02	9.0183228254e-01	7.9733556509e-01	7.8284490108e-01
4.0240142822e+02	9.0036219358e-01	7.9358977079e-01	7.8135383129e-01
4.0282113647e+02	8.9885848761e-01	7.8966897726e-01	7.7860581875e-01
4.0324084473e+02	8.9732003212e-01	7.8928709030e-01	7.7672445774e-01
4.0366055298e+02	8.9574593306e-01	7.8560012579e-01	7.7576935291e-01
4.0408026123e+02	8.9413499832e-01	7.8356724977e-01	7.7378243208e-01
4.0449996948e+02	8.9248615503e-01	7.8078281879e-01	7.7275216579e-01
4.0491967773e+02	8.9079815149e-01	7.7726495266e-01	7.6993978024e-01
4.0533938599e+02	8.8906991482e-01	7.7375423908e-01	7.6683604717e-01
4.0575909424e+02	8.8730007410e-01	7.7109795809e-01	7.6636201143e-01
4.0617880249e+02	8.8548737764e-01	7.6831078529e-01	7.6187682152e-01
4.0659851074e+02	8.8363045454e-01	7.6733070612e-01	7.6026314497e-01
4.0701821899e+02	8.8172787428e-01	7.6370865107e-01	7.5782996416e-01
4.0743792725e+02	8.7977820635e-01	7.6044130325e-01	7.5452375412e-01
4.0785763550e+02	8.7777996063e-01	7.5592476130e-01	7.5223696232e-01
4.0827734375e+02	8.7573146820e-01	7.5387716293e-01	7.5007700920e-01
4.0869705200e+02	8.7363123894e-01	7.5203830004e-01	7.4643731117e-01
4.0911676025e+02	8.7147742510e-01	7.4756586552e-01	7.4315732718e-01
4.0953649902e+02	8.6926823854e-01	7.4272853136e-01	7.3989838362e-01
4.0995620728e+02	8.6700206995e-01	7.4119710922e-01	7.3729372025e-01
4.1037591553e+02	8.6467689276e-01	7.3803418875e-01	7.3398160934e-01
4.1079562378e+02	8.6229074001e-01	7.3526376486e-01	7.3097157478e-01
4.1121533203e+02	8.5984158516e-01	7.2855180502e-01	7.2787123919e-01
4.1163504028e+02	8.5732722282e-01	7.2592502832e-01	7.2253811359e-01
4.1205474854e+02	8.5474544764e-01	7.2351825237e-01	7.2065234184e-01
4.1247445679e+02	8.5209393501e-01	7.2119688988e-01	7.1860289574e-01
4.1289416504e+02	8.4937036037e-01	7.1521967649e-01	7.1495538950e-01
4.1331387329e+02	8.4657222033e-01	7.1225440502e-01	7.1082848310e-01
4.1373358154e+02	8.4369683266e-01	7.0828872919e-01	7.0773524046e-01
4.1415328979e+02	8.4074151516e-01	7.0466655493e-01	7.0438641310e-01
4.1457299805e+02	8.3770352602e-01	7.0012110472e-01	6.9976055622e-01
4.1499270630e+02	8.3457988501e-01	6.9669890404e-01	6.9588923454e-01
4.1541241455e+02	8.3136755228e-01	6.9408595562e-01	6.9299745560e-01
4.1583212280e+02	8.2806336880e-01	6.8388295174e-01	6.8663078547e-01
4.1625183105e+02	8.2466411591e-01	6.7980033159e-01	6.8308246136e-01
4.1667153931e+02	8.2116621733e-01	6.7684370279e-01	6.7875641584e-01
4.1709124756e+02	8.1756627560e-01	6.7290711403e-01	6.7461770773e-01
4.1751095581e+02	8.1386047602e-01	6.6959494352e-01	6.7029625177e-01
4.1793066406e+02	8.1004500389e-01	6.6495847702e-01	6.6397684813e-01
4.1835037231e+02	8.0611586571e-01	6.6186195612e-01	6.5740424395e-01
4.1877008057e+02	8.0206888914e-01	6.5544712543e-01	6.5363872051e-01
4.1918978882e+02	7.9789972305e-01	6.5058237314e-01	6.4891105890e-01
4.1960949707e+02	7.9360383749e-01	6.4640200138e-01	6.4100909233e-01
4.2002920532e+02	7.8917664289e-01	6.4008808136e-01	6.3531982899e-01
4.2044894409e+02	7.8461283445e-01	6.3456249237e-01	6.3046437502e-01
4.2086865234e+02	7.7990812063e-01	6.2803816795e-01	6.2295949459e-01
4.2128836060e+02	7.7505683899e-01	6.2275093794e-01	6.1643904448e-01
4.2170806885e+02	7.7005356550e-01	6.1744838953e-01	6.1061131954e-01
4.2212777710e+02	7.6489269733e-01	6.1188721657e-01	6.0375952721e-01
4.2254748535e+02	7.5956833363e-01	6.0612177849e-01	5.9376162291e-01
4.2296719360e+02	7.5407445431e-01	5.9924811125e-01	5.8652037382e-01
4.2338690186e+02	7.4840468168e-01	5.9178733826e-01	5.7885426283e-01
4.2380661011e+02	7.4255257845e-01	5.8460849524e-01	5.7217824459e-01
4.2422631836e+02	7.3651140928e-01	5.7719349861e-01	5.6520837545e-01
4.2464602661e+02	7.3027420044e-01	5.7026201487e-01	5.5336183310e-01
4.2506573486e+02	7.2383379936e-01	5.6288403273e-01	5.4619532824e-01
4.2548544312e+02	7.1718275547e-01	5.5528014898e-01	5.3855508566e-01
4.2590515137e+02	7.1031349897e-01	5.4774862528e-01	5.3064113855e-01
4.2632485962e+02	7.0321828127e-01	5.3811097145e-01	5.1942944527e-01
4.2674456787e+02	6.9588893652e-01	5.2926796675e-01	5.1059991121e-01
4.2716427612e+02	6.8831729889e-01	5.2016282082e-01	4.9890223145e-01
4.2758398438e+02	6.8049502373e-01	5.1119166613e-01	4.9014517665e-01
4.2800369263e+02	6.7241346836e-01	5.0175410509e-01	4.7953459620e-01
4.2842340088e+02	6.6406393051e-01	4.9247741699e-01	4.6977269650e-01
4.2884310913e+02	6.5543764830e-01	4.8283648491e-01	4.5865744352e-01
4.2926281738e+02	6.4652568102e-01	4.7265669703e-01	4.4802746177e-01
4.2968252563e+02	6.3731908798e-01	4.6170777082e-01	4.3725055456e-01
4.3010223389e+02	6.2780886889e-01	4.5031198859e-01	4.2755129933e-01
4.3052194214e+02	6.1798614264e-01	4.4017672539e-01	4.1689029336e-01
4.3094165039e+02	6.0784214735e-01	4.2899921536e-01	4.0518951416e-01
4.3136138916e+02	5.9736740589e-01	4.1728779674e-01	3.9408487082e-01
4.3178109741e+02	5.8655518293e-01	4.0553647280e-01	3.8448393345e-01
4.3220080566e+02	5.7539665699e-01	3.9418622851e-01	3.7332570553e-01
4.3262051392e+02	5.6388425827e-01	3.8177812099e-01	3.6340656877e-01
4.3304022217e+02	5.5201101303e-01	3.6984109879e-01	3.5374116898e-01
4.3345993042e+02	5.3977072239e-01	3.5844931006e-01	3.4226658940e-01
4.3387963867e+02	5.2715790272e-01	3.4645316005e-01	3.3033224940e-01
4.3429934692e+02	5.1416820288e-01	3.3457270265e-01	3.2006633282e-01
4.3471905518e+02	5.0079840422e-01	3.1895527244e-01	3.0785599351e-01
4.3513876343e+02	4.8704689741e-01	3.0516001582e-01	2.9742395878e-01
4.3555847168e+02	4.7291347384e-01	2.9164424539e-01	2.8457176685e-01
4.3597817993e+02	4.5840001106e-01	2.7726942301e-01	2.7259817719e-01
4.3639788818e+02	4.4351047277e-01	2.6450759172e-01	2.6069766283e-01
4.3681759644e+02	4.2825129628e-01	2.5040647388e-01	2.4818590283e-01
4.3723730469e+02	4.1263172030e-01	2.3610015213e-01	2.3583914340e-01
4.3765701294e+02	3.9666399360e-01	2.2294589877e-01	2.2227934003e-01
4.3807672119e+02	3.8036388159e-01	2.0995217562e-01	2.1113100648e-01
4.3849642944e+02	3.6375093460e-01	1.9666482508e-01	1.9957096875e-01
4.3891613770e+02	3.4684878588e-01	1.8320788443e-01	1.8829429150e-01
4.3933584595e+02	3.2968556881e-01	1.6998223960e-01	1.7613142729e-01
4.3975555420e+02	3.1229433417e-01	1.5769012272e-01	1.6502097249e-01
4.4017526245e+02	2.9471325874e-01	1.4567101002e-01	1.5501271188e-01
4.4059497070e+02	2.7698591352e-01	1.3401968777e-01	1.4349693060e-01
4.4101467896e+02	2.5916168094e-01	1.2266735733e-01	1.3332204521e-01
4.4143438721e+02	2.4129578471e-01	1.1175248027e-01	1.2387314439e-01
4.4185412598e+02	2.2344820201e-01	1.0169594735e-01	1.1371465027e-01
4.4227383423e+02	2.0568878949e-01	9.1998040676e-02	1.0472150147e-01
4.4269354248e+02	1.8808950484e-01	8.2862563431e-02	9.6068583429e-02
4.4311325073e+02	1.7072927952e-01	7.4761666358e-02	8.8516622782e-02
4.4353295898e+02	1.5369242430e-01	6.7070558667e-02	8.0885022879e-02
4.4395266724e+02	1.3706804812e-01	6.0132838786e-02	7.3814161122e-02
4.4437237549e+02	1.2094943970e-01	5.3907349706e-02	6.7905433476e-02
4.4479208374e+02	1.0543309152e-01	4.7891080379e-02	6.1461243778e-02
4.4521179199e+02	9.0617738664e-02	4.2958922684e-02	5.6719020009e-02
4.4563150024e+02	7.6603099704e-02	3.8824040443e-02	5.1694694906e-02
4.4605120850e+02	6.3488498330e-02	3.5758338869e-02	4.7546859831e-02
4.4647091675e+02	5.1371365786e-02	3.2507948577e-02	4.3560534716e-02
4.4689062500e+02	4.0345646441e-02	3.0164325610e-02	4.0354724973e-02
4.4731033325e+02	3.0500123277e-02	2.8244739398e-02	3.8074646145e-02
4.4773004150e+02	2.1916748956e-02	2.6617076248e-02	3.5628940910e-02
4.4814974976e+02	1.4669022523e-02	2.5521453470e-02	3.3539310098e-02
4.4856945801e+02	8.8204536587e-03	2.5051606819e-02	3.3167213202e-02
4.4898916626e+02	4.4231959619e-03	2.5308258832e-02	3.3007241786e-02
4.4940887451e+02	1.5168812824e-03	2.6291530579e-02	3.3503655344e-02
4.4982858276e+02	1.2771417096e-04	2.7715856209e-02	3.4439448267e-02
4.5024829102e+02	2.6786106173e-04	2.9146924615e-02	3.6989405751e-02
4.5066799927e+02	1.9351594383e-03	3.1686563045e-02	4.0447175503e-02
4.5108770752e+02	5.1131611690e-03	3.4419279546e-02	4.5329246670e-02
4.5150741577e+02	9.7715081647e-03	4.0367286652e-02	5.2022054791e-02
4.5192712402e+02	1.5866624191e-02	4.8090614378e-02	6.0007438064e-02
4.5234683228e+02	2.3342689499e-02	5.9156157076e-02	7.1451000869e-02
4.5276657104e+02	3.2133553177e-02	7.1742065251e-02	8.3818070590e-02
4.5318627930e+02	4.2161501944e-02	8.7005518377e-02	9.9632084370e-02
4.5360598755e+02	5.3342659026e-02	1.0477270186e-01	1.1824604124e-01
4.5402569580e+02	6.5586179495e-02	1.2520125508e-01	1.3737815619e-01
4.5444540405e+02	7.8796498477e-02	1.4798021317e-01	1.6103191674e-01
4.5486511230e+02	9.2875026166e-02	1.7327415943e-01	1.8534840643e-01
4.5528482056e+02	1.0772168636e-01	1.9938968122e-01	2.1020434797e-01
4.5570452881e+02	1.2323644012e-01	2.2672253847e-01	2.3788318038e-01
4.5612423706e+02	1.3932059705e-01	2.5545889139e-01	2.6440688968e-01
4.5654394531e+02	1.5587799251e-01	2.8319793940e-01	2.9090681672e-01
4.5696365356e+02	1.7281602323e-01	3.1093689799e-01	3.1687179208e-01
4.5738336182e+02	1.9004647434e-01	3.3794373274e-01	3.4246990085e-01
4.5780307007e+02	2.0748613775e-01	3.6401033401e-01	3.6674052477e-01
4.5822277832e+02	2.2505731881e-01	3.8882678747e-01	3.9034616947e-01
4.5864248657e+02	2.4268816411e-01	4.1290462017e-01	4.1149336100e-01
4.5906219482e+02	2.6031285524e-01	4.3533614278e-01	4.3209803104e-01
4.5948190308e+02	2.7787160873e-01	4.5632708073e-01	4.5261377096e-01
