wavelength_nm	final_network_transmittance	cst_average_transmittance
5.7448229418e+02	6.8838220835e-01	7.1522532683e-01
5.7490200362e+02	6.9372999668e-01	7.1878393227e-01
5.7532171307e+02	6.9835990667e-01	7.2224358569e-01
5.7574142251e+02	7.0358186960e-01	7.2560873143e-01
5.7616113195e+02	7.0460176468e-01	7.2888358049e-01
5.7658084139e+02	7.0997118950e-01	7.3207212435e-01
5.7700055083e+02	7.1282881498e-01	7.3517814788e-01
5.7742026027e+02	7.1607124805e-01	7.3820524136e-01
5.7783996971e+02	7.2069734335e-01	7.4115681183e-01
5.7825967915e+02	7.2435116768e-01	7.4402974610e-01
5.7867938860e+02	7.2778558731e-01	7.4683261991e-01
5.7909909804e+02	7.3009514809e-01	7.4956972632e-01
5.7951880748e+02	7.3458421230e-01	7.5224380289e-01
5.7993851692e+02	7.3860967159e-01	7.5485745256e-01
5.8035822636e+02	7.4083000422e-01	7.5741315105e-01
5.8077793580e+02	7.4430608749e-01	7.5991325388e-01
5.8119764524e+02	7.4695312977e-01	7.6236000286e-01
5.8161735468e+02	7.4960780144e-01	7.6475553223e-01
5.8203706413e+02	7.5442284346e-01	7.6710187443e-01
5.8245677357e+02	7.5701981783e-01	7.6939742381e-01
5.8287648301e+02	7.5814968348e-01	7.7164546104e-01
5.8329619245e+02	7.6217472553e-01	7.7385024233e-01
5.8371590189e+02	7.6464843750e-01	7.7601341837e-01
5.8413561133e+02	7.6696866751e-01	7.7813656356e-01
5.8455532077e+02	7.6992559433e-01	7.8022117993e-01
5.8497503021e+02	7.7092862129e-01	7.8226870078e-01
5.8539473965e+02	7.7487927675e-01	7.8428049413e-01
5.8581444910e+02	7.7611571550e-01	7.8625786599e-01
5.8623415854e+02	7.7798092365e-01	7.8819956295e-01
5.8665386798e+02	7.7988648415e-01	7.9010720008e-01
5.8707357742e+02	7.8182113171e-01	7.9198428772e-01
5.8749328686e+02	7.8402328491e-01	7.9383189363e-01
5.8791299630e+02	7.8656244278e-01	7.9565103844e-01
5.8833270574e+02	7.8884404898e-01	7.9744269786e-01
5.8875241518e+02	7.9031425714e-01	7.9920780486e-01
5.8917212463e+02	7.9258149862e-01	8.0094725161e-01
5.8959183407e+02	7.9387319088e-01	8.0266080947e-01
5.9001154351e+02	7.9432326555e-01	8.0434757440e-01
5.9043125295e+02	7.9616266489e-01	8.0601136080e-01
5.9085096239e+02	7.9726469517e-01	8.0765290076e-01
5.9127067183e+02	7.9894852638e-01	8.0927289509e-01
5.9169038127e+02	7.9953581095e-01	8.1087201474e-01
5.9211009071e+02	8.0077880621e-01	8.1245090217e-01
5.9252980016e+02	8.0302715302e-01	8.1401017261e-01
5.9294950960e+02	8.0394554138e-01	8.1554822562e-01
5.9336921904e+02	8.0709838867e-01	8.1706672863e-01
5.9378892848e+02	8.0783236027e-01	8.1856748354e-01
5.9420863792e+02	8.0781322718e-01	8.2005099636e-01
5.9462834736e+02	8.0923783779e-01	8.2151775211e-01
5.9504805680e+02	8.1183558702e-01	8.2296821567e-01
5.9546776624e+02	8.1403815746e-01	8.2440283274e-01
5.9588747568e+02	8.1504112482e-01	8.2582050712e-01
5.9630718513e+02	8.1706666946e-01	8.2722176839e-01
5.9672689457e+02	8.1731599569e-01	8.2860855051e-01
5.9714660401e+02	8.1807214022e-01	8.2998122045e-01
5.9756631345e+02	8.1889921427e-01	8.3134013033e-01
5.9798602289e+02	8.2158452272e-01	8.3268561804e-01
5.9840573233e+02	8.2183152437e-01	8.3401800784e-01
5.9882544177e+02	8.2415646315e-01	8.3533551606e-01
5.9924515121e+02	8.2426846027e-01	8.3663999876e-01
5.9966486066e+02	8.2632023096e-01	8.3793238538e-01
6.0008457010e+02	8.2755947113e-01	8.3921294331e-01
6.0050427954e+02	8.2994049788e-01	8.4048192942e-01
6.0092398898e+02	8.3069109917e-01	8.4173959051e-01
6.0134369842e+02	8.3083379269e-01	8.4298522529e-01
6.0176340786e+02	8.3315438032e-01	8.4421845204e-01
6.0218311730e+02	8.3341002464e-01	8.4544112237e-01
6.0260282674e+02	8.3532655239e-01	8.4665344011e-01
6.0302253619e+02	8.3762621880e-01	8.4785560137e-01
6.0344224563e+02	8.3833527565e-01	8.4904779484e-01
6.0386195507e+02	8.3861273527e-01	8.5022958419e-01
6.0428166451e+02	8.4039950371e-01	8.5140001777e-01
6.0470137395e+02	8.4305477142e-01	8.5256107443e-01
6.0512108339e+02	8.4363877773e-01	8.5371291057e-01
6.0554079283e+02	8.4402513504e-01	8.5485567693e-01
6.0596050227e+02	8.4593278170e-01	8.5598951880e-01
6.0638021171e+02	8.4600651264e-01	8.5711367003e-01
6.0679992116e+02	8.4847486019e-01	8.5822781416e-01
6.0721963060e+02	8.4945201874e-01	8.5933349012e-01
6.0763934004e+02	8.5047137737e-01	8.6043081911e-01
6.0805904948e+02	8.5239142179e-01	8.6151991825e-01
6.0847875892e+02	8.5165172815e-01	8.6260090071e-01
6.0889846836e+02	8.5261803865e-01	8.6367220774e-01
6.0931817780e+02	8.5419565439e-01	8.6473508886e-01
6.0973788724e+02	8.5481745005e-01	8.6579020866e-01
6.1015759669e+02	8.5487174988e-01	8.6683766254e-01
6.1057730613e+02	8.5673356056e-01	8.6787754292e-01
6.1099701557e+02	8.5731554031e-01	8.6890928822e-01
6.1141672501e+02	8.5862147808e-01	8.6993211193e-01
6.1183643445e+02	8.5872554779e-01	8.7094765360e-01
6.1225614389e+02	8.6050629616e-01	8.7195599205e-01
6.1267585333e+02	8.6056977510e-01	8.7295720393e-01
6.1309556277e+02	8.6163341999e-01	8.7395132687e-01
6.1351527222e+02	8.6151713133e-01	8.7493634278e-01
6.1393498166e+02	8.6252754927e-01	8.7591447442e-01
6.1435469110e+02	8.6400109529e-01	8.7688578818e-01
6.1477440054e+02	8.6523813009e-01	8.7785034881e-01
6.1519410998e+02	8.6554527283e-01	8.7880821955e-01
6.1561381942e+02	8.6677962542e-01	8.7975753514e-01
6.1603352886e+02	8.6852139235e-01	8.8070007108e-01
6.1645323830e+02	8.6771690845e-01	8.8163611617e-01
6.1687294774e+02	8.6930119991e-01	8.8256572639e-01
6.1729265719e+02	8.6907958984e-01	8.8348895659e-01
6.1771236663e+02	8.7089693546e-01	8.8440389658e-01
6.1813207607e+02	8.7286299467e-01	8.8531238552e-01
6.1855178551e+02	8.7344366312e-01	8.8621466759e-01
6.1897149495e+02	8.7425839901e-01	8.8711079235e-01
6.1939120439e+02	8.7460702658e-01	8.8800068549e-01
6.1981091383e+02	8.7709468603e-01	8.8888248081e-01
6.2023062327e+02	8.7747597694e-01	8.8975827651e-01
6.2065033272e+02	8.7819647789e-01	8.9062811816e-01
6.2107004216e+02	8.7875539064e-01	8.9149205072e-01
6.2148975160e+02	8.8103634119e-01	8.9234942059e-01
6.2190946104e+02	8.8091552258e-01	8.9319950296e-01
6.2232917048e+02	8.8116317987e-01	8.9404382003e-01
6.2274887992e+02	8.8222116232e-01	8.9488241393e-01
6.2316858936e+02	8.8358497620e-01	8.9571532635e-01
6.2358829880e+02	8.8532119989e-01	8.9654108509e-01
6.2400800825e+02	8.8581109047e-01	8.9736058934e-01
6.2442771769e+02	8.8597464561e-01	8.9817454657e-01
6.2484742713e+02	8.8686108589e-01	8.9898299651e-01
6.2526713657e+02	8.8802450895e-01	8.9978560875e-01
6.2568684601e+02	8.8880789280e-01	9.0058097905e-01
6.2610655545e+02	8.8998359442e-01	9.0137097163e-01
6.2652626489e+02	8.9096838236e-01	9.0215562481e-01
6.2694597433e+02	8.9138466120e-01	9.0293497657e-01
6.2736568377e+02	8.9288061857e-01	9.0370744887e-01
6.2778539322e+02	8.9284354448e-01	9.0447412916e-01
6.2820510266e+02	8.9334994555e-01	9.0523563374e-01
6.2862481210e+02	8.9468711615e-01	9.0599199961e-01
6.2904452154e+02	8.9500224590e-01	9.0674240105e-01
6.2946423098e+02	8.9585876465e-01	9.0748640956e-01
6.2988394042e+02	8.9636880159e-01	9.0822540342e-01
6.3030364986e+02	8.9791524410e-01	9.0895941884e-01
6.3072335930e+02	8.9866864681e-01	9.0968820747e-01
6.3114306875e+02	8.9897191525e-01	9.1041017863e-01
6.3156277819e+02	9.0043592453e-01	9.1112729456e-01
6.3198248763e+02	9.0123337507e-01	9.1183959084e-01
6.3240219707e+02	9.0214556456e-01	9.1254710278e-01
6.3282190651e+02	9.0430617332e-01	9.1324779543e-01
6.3324161595e+02	9.0312433243e-01	9.1394366462e-01
6.3366132539e+02	9.0420246124e-01	9.1463487201e-01
6.3408103483e+02	9.0607988834e-01	9.1532145230e-01
6.3450074428e+02	9.0715497732e-01	9.1600162388e-01
6.3492045372e+02	9.0800237656e-01	9.1667687784e-01
6.3534016316e+02	9.0874135494e-01	9.1734762710e-01
6.3575987260e+02	9.0974551439e-01	9.1801390575e-01
6.3617958204e+02	9.1056960821e-01	9.1867403883e-01
6.3659929148e+02	9.1100680828e-01	9.1932931004e-01
6.3701900092e+02	9.1186517477e-01	9.1998023285e-01
6.3743871036e+02	9.1262263060e-01	9.2062684068e-01
6.3785841980e+02	9.1331505775e-01	9.2126742755e-01
6.3827812925e+02	9.1368681192e-01	9.2190334905e-01
6.3869783869e+02	9.1529774666e-01	9.2253507736e-01
6.3911754813e+02	9.1563916206e-01	9.2316264514e-01
6.3953725757e+02	9.1676509380e-01	9.2378418720e-01
6.3995696701e+02	9.1697835922e-01	9.2440139127e-01
6.4037667645e+02	9.1712135077e-01	9.2501455586e-01
6.4079638589e+02	9.1855096817e-01	9.2562368382e-01
6.4121609533e+02	9.1868931055e-01	9.2622671911e-01
6.4163580478e+02	9.1897833347e-01	9.2682583532e-01
6.4205551422e+02	9.2023962736e-01	9.2742106368e-01
6.4247522366e+02	9.2065358162e-01	9.2801199861e-01
6.4289493310e+02	9.2112588882e-01	9.2859742036e-01
6.4331464254e+02	9.2162990570e-01	9.2917907306e-01
6.4373435198e+02	9.2089372873e-01	9.2975698684e-01
6.4415406142e+02	9.2296952009e-01	9.3033024570e-01
6.4457377086e+02	9.2303484678e-01	9.3089867340e-01
6.4499348031e+02	9.2383038998e-01	9.3146347882e-01
6.4541318975e+02	9.2421001196e-01	9.3202469092e-01
6.4583289919e+02	9.2472511530e-01	9.3258079143e-01
6.4625260863e+02	9.2442077398e-01	9.3313283404e-01
6.4667231807e+02	9.2446738482e-01	9.3368139725e-01
6.4709202751e+02	9.2606776953e-01	9.3422634525e-01
6.4751173695e+02	9.2570221424e-01	9.3476596583e-01
6.4793144639e+02	9.2564439774e-01	9.3530221859e-01
6.4835115583e+02	9.2645007372e-01	9.3583513027e-01
6.4877086528e+02	9.2785531282e-01	9.3636377463e-01
6.4919057472e+02	9.2722761631e-01	9.3688804911e-01
6.4961028416e+02	9.2702853680e-01	9.3740909031e-01
6.5002999360e+02	9.2816245556e-01	9.3792692361e-01
6.5044970304e+02	9.2895698547e-01	9.3843976571e-01
6.5086941248e+02	9.3010288477e-01	9.3894925792e-01
6.5128912192e+02	9.3054753542e-01	9.3945564576e-01
6.5170883136e+02	9.3220502138e-01	9.3995822488e-01
6.5212854081e+02	9.3169361353e-01	9.4045648053e-01
6.5254825025e+02	9.3208259344e-01	9.4095173176e-01
6.5296795969e+02	9.3359565735e-01	9.4144400139e-01
6.5338766913e+02	9.3368107080e-01	9.4193158074e-01
6.5380737857e+02	9.3411046267e-01	9.4241599365e-01
6.5422708801e+02	9.3392825127e-01	9.4289751979e-01
6.5464679745e+02	9.3524163961e-01	9.4337535313e-01
6.5506650689e+02	9.3585181236e-01	9.4384921439e-01
6.5548621634e+02	9.3664127588e-01	9.4432027940e-01
6.5590592578e+02	9.3739777803e-01	9.4478856115e-01
6.5632563522e+02	9.3755036592e-01	9.4525214473e-01
6.5674534466e+02	9.3820643425e-01	9.4571301801e-01
6.5716505410e+02	9.3911206722e-01	9.4617120011e-01
6.5758476354e+02	9.4003665447e-01	9.4662550031e-01
6.5800447298e+02	9.3975198269e-01	9.4707643732e-01
6.5842418242e+02	9.4037777185e-01	9.4752476309e-01
6.5884389186e+02	9.4095158577e-01	9.4796995886e-01
6.5926360131e+02	9.4137072563e-01	9.4841120020e-01
6.5968331075e+02	9.4291549921e-01	9.4884990522e-01
6.6010302019e+02	9.4249308109e-01	9.4928609076e-01
6.6052272963e+02	9.4277095795e-01	9.4971792813e-01
6.6094243907e+02	9.4426673651e-01	9.5014723215e-01
6.6136214851e+02	9.4424176216e-01	9.5057408532e-01
6.6178185795e+02	9.4414675236e-01	9.5099719881e-01
6.6220156739e+02	9.4490289688e-01	9.5141730503e-01
6.6262127684e+02	9.4556391239e-01	9.5183502375e-01
6.6304098628e+02	9.4609171152e-01	9.5224954401e-01
6.6346069572e+02	9.4667571783e-01	9.5266063847e-01
6.6388040516e+02	9.4667077065e-01	9.5306940345e-01
6.6430011460e+02	9.4720417261e-01	9.5347544761e-01
6.6471982404e+02	9.4731116295e-01	9.5387769868e-01
6.6513953348e+02	9.4781816006e-01	9.5427767291e-01
6.6555924292e+02	9.4826281071e-01	9.5467534388e-01
6.6597895237e+02	9.4838601351e-01	9.5506890190e-01
6.6639866181e+02	9.4871282578e-01	9.5546023028e-01
6.6681837125e+02	9.4874906540e-01	9.5584934156e-01
6.6723808069e+02	9.4885289669e-01	9.5623461297e-01
6.6765779013e+02	9.4993495941e-01	9.5661742209e-01
6.6807749957e+02	9.5048725605e-01	9.5699805534e-01
6.6849720901e+02	9.5129489899e-01	9.5737514438e-01
6.6891691845e+02	9.5110088587e-01	9.5774954233e-01
6.6933662789e+02	9.5133870840e-01	9.5812180046e-01
6.6975633734e+02	9.5171129704e-01	9.5849075538e-01
6.7017604678e+02	9.5233786106e-01	9.5885683169e-01
6.7059575622e+02	9.5279163122e-01	9.5922079920e-01
6.7101546566e+02	9.5323240757e-01	9.5958165148e-01
6.7143517510e+02	9.5384198427e-01	9.5993947722e-01
6.7185488454e+02	9.5398968458e-01	9.6029522032e-01
6.7227459398e+02	9.5496553183e-01	9.6064798429e-01
6.7269430342e+02	9.5486485958e-01	9.6099761221e-01
6.7311401287e+02	9.5530384779e-01	9.6134517896e-01
6.7353372231e+02	9.5558786392e-01	9.6168985151e-01
6.7395343175e+02	9.5556980371e-01	9.6203131633e-01
6.7437314119e+02	9.5608884096e-01	9.6237073700e-01
6.7479285063e+02	9.5643997192e-01	9.6270729735e-01
6.7521256007e+02	9.5649725199e-01	9.6304061614e-01
6.7563226951e+02	9.5685201883e-01	9.6337190363e-01
6.7605197895e+02	9.5746701956e-01	9.6370031315e-01
6.7647168840e+02	9.5764029026e-01	9.6402548584e-01
6.7689139784e+02	9.5786041021e-01	9.6434863616e-01
6.7731110728e+02	9.5842802525e-01	9.6466883837e-01
6.7773081672e+02	9.5860320330e-01	9.6498584830e-01
6.7815052616e+02	9.5950490236e-01	9.6530084123e-01
6.7857023560e+02	9.5984041691e-01	9.6561276179e-01
6.7898994504e+02	9.6011400223e-01	9.6592157644e-01
6.7940965448e+02	9.6032905579e-01	9.6622837620e-01
6.7982936392e+02	9.6009892225e-01	9.6653192309e-01
6.8024907337e+02	9.6121633053e-01	9.6683249479e-01
6.8066878281e+02	9.6166682243e-01	9.6713105085e-01
6.8108849225e+02	9.6159625053e-01	9.6742611455e-01
6.8150820169e+02	9.6189713478e-01	9.6771838143e-01
6.8192791113e+02	9.6212941408e-01	9.6800862938e-01
6.8234762057e+02	9.6255499125e-01	9.6829508323e-01
6.8276733001e+02	9.6271890402e-01	9.6857897007e-01
6.8318703945e+02	9.6307229996e-01	9.6886083258e-01
6.8360674890e+02	9.6300548315e-01	9.6913853320e-01
6.8402645834e+02	9.6351134777e-01	9.6941395250e-01
6.8444616778e+02	9.6365886927e-01	9.6968721766e-01
6.8486587722e+02	9.6435469389e-01	9.6995612815e-01
6.8528558666e+02	9.6426576376e-01	9.7022298119e-01
6.8570529610e+02	9.6458220482e-01	9.7048724789e-01
6.8612500554e+02	9.6526294947e-01	9.7074749418e-01
6.8654471498e+02	9.6498346329e-01	9.7100567213e-01
6.8696442443e+02	9.6561849117e-01	9.7126075777e-01
6.8738413387e+02	9.6585398912e-01	9.7151222277e-01
6.8780384331e+02	9.6583187580e-01	9.7176160791e-01
6.8822355275e+02	9.6610414982e-01	9.7200731547e-01
6.8864326219e+02	9.6667230129e-01	9.7224987403e-01
6.8906297163e+02	9.6694505215e-01	9.7249034093e-01
6.8948268107e+02	9.6692007780e-01	9.7272645995e-01
6.8990239051e+02	9.6720004082e-01	9.7295998006e-01
6.9032209995e+02	9.6781545877e-01	9.7319122193e-01
6.9074180940e+02	9.6761369705e-01	9.7341770436e-01
6.9116151884e+02	9.6794474125e-01	9.7364204848e-01
6.9158122828e+02	9.6845644712e-01	9.7386336304e-01
6.9200093772e+02	9.6853101254e-01	9.7408053978e-01
6.9242064716e+02	9.6885555983e-01	9.7429556612e-01
6.9284035660e+02	9.6904480457e-01	9.7450671384e-01
6.9326006604e+02	9.6938353777e-01	9.7471443900e-01
6.9367977548e+02	9.6917647123e-01	9.7492000276e-01
6.9409948493e+02	9.6958464384e-01	9.7512073467e-01
6.9451919437e+02	9.6978062391e-01	9.7531886034e-01
6.9493890381e+02	9.7017002106e-01	9.7551428839e-01
6.9535861325e+02	9.7018110752e-01	9.7570487408e-01
6.9577832269e+02	9.7011917830e-01	9.7589325169e-01
6.9619803213e+02	9.7061812878e-01	9.7607787572e-01
6.9661774157e+02	9.7079694271e-01	9.7625857290e-01
6.9703745101e+02	9.7096788883e-01	9.7643705444e-01
6.9745716046e+02	9.7114771605e-01	9.7661060803e-01
6.9787686990e+02	9.7132593393e-01	9.7678126830e-01
6.9829657934e+02	9.7126322985e-01	9.7694918539e-01
6.9871628878e+02	9.7142606974e-01	9.7711192009e-01
6.9913599822e+02	9.7190701962e-01	9.7727239783e-01
6.9955570766e+02	9.7196948528e-01	9.7742883749e-01
6.9997541710e+02	9.7251576185e-01	9.7758124992e-01
7.0039512654e+02	9.7242951393e-01	9.7773140354e-01
7.0081483598e+02	9.7249472141e-01	9.7787609204e-01
7.0123454543e+02	9.7261297703e-01	9.7801804293e-01
7.0165425487e+02	9.7262412310e-01	9.7815675321e-01
7.0207396431e+02	9.7293269634e-01	9.7829039974e-01
7.0249367375e+02	9.7308117151e-01	9.7842175590e-01
7.0291338319e+02	9.7320073843e-01	9.7854830544e-01
7.0333309263e+02	9.7329252958e-01	9.7867122559e-01
7.0375280207e+02	9.7355854511e-01	9.7879159339e-01
7.0417251151e+02	9.7365719080e-01	9.7890598012e-01
7.0459222096e+02	9.7381150723e-01	9.7901805279e-01
7.0501193040e+02	9.7376573086e-01	9.7912585726e-01
7.0543163984e+02	9.7385549545e-01	9.7922927350e-01
7.0585134928e+02	9.7375667095e-01	9.7933038647e-01
7.0627105872e+02	9.7429978848e-01	9.7942536646e-01
7.0669076816e+02	9.7431445122e-01	9.7951770663e-01
7.0711047760e+02	9.7450947762e-01	9.7960617894e-01
7.0753018704e+02	9.7437375784e-01	9.7968965988e-01
7.0794989649e+02	9.7443932295e-01	9.7977082889e-01
7.0836960593e+02	9.7483384609e-01	9.7984610108e-01
7.0878931537e+02	9.7462886572e-01	9.7991830748e-01
7.0920902481e+02	9.7464853525e-01	9.7998689010e-01
7.0962873425e+02	9.7479939461e-01	9.8005005675e-01
7.1004844369e+02	9.7483646870e-01	9.8011091350e-01
7.1046815313e+02	9.7492754459e-01	9.8016594609e-01
7.1088786257e+02	9.7522151470e-01	9.8021767526e-01
7.1130757201e+02	9.7517800331e-01	9.8026585108e-01
7.1172728146e+02	9.7529524565e-01	9.8030838664e-01
7.1214699090e+02	9.7508221865e-01	9.8034862566e-01
7.1256670034e+02	9.7407519817e-01	9.8038293463e-01
7.1298640978e+02	9.7402757406e-01	9.8041391010e-01
7.1340611922e+02	9.7409230471e-01	9.8044121349e-01
7.1382582866e+02	9.7415232658e-01	9.8046287226e-01
7.1424553810e+02	9.7444915771e-01	9.8048225944e-01
7.1466524754e+02	9.7424590588e-01	9.8049541963e-01
7.1508495699e+02	9.7454166412e-01	9.8050544016e-01
7.1550466643e+02	9.7443491220e-01	9.8051146805e-01
7.1592437587e+02	9.7481524944e-01	9.8051208323e-01
7.1634408531e+02	9.7471207380e-01	9.8051046321e-01
7.1676379475e+02	9.7484743595e-01	9.8050211944e-01
7.1718350419e+02	9.7482478619e-01	9.8049106593e-01
7.1760321363e+02	9.7453439236e-01	9.8047548892e-01
7.1802292307e+02	9.7485822439e-01	9.8045497914e-01
7.1844263252e+02	9.7468668222e-01	9.8043214158e-01
7.1886234196e+02	9.7480469942e-01	9.8040215946e-01
7.1928205140e+02	9.7463822365e-01	9.8037000070e-01
7.1970176084e+02	9.7489035130e-01	9.8033257385e-01
7.2012147028e+02	9.7486817837e-01	9.8029094836e-01
7.2054117972e+02	9.7483223677e-01	9.8024619993e-01
7.2096088916e+02	9.7499233484e-01	9.8019510931e-01
7.2138059860e+02	9.7494262457e-01	9.8014190619e-01
7.2180030804e+02	9.7483134270e-01	9.8008247957e-01
7.2222001749e+02	9.7488993406e-01	9.8001984198e-01
7.2263972693e+02	9.7488152981e-01	9.7995306667e-01
7.2305943637e+02	9.7502088547e-01	9.7988101484e-01
7.2347914581e+02	9.7506564856e-01	9.7980688990e-01
7.2389885525e+02	9.7458207607e-01	9.7972545189e-01
7.2431856469e+02	9.7481966019e-01	9.7964200233e-01
7.2473827413e+02	9.7473180294e-01	9.7955319241e-01
7.2515798357e+02	9.7478049994e-01	9.7946042464e-01
7.2557769302e+02	9.7474116087e-01	9.7936428820e-01
7.2599740246e+02	9.7466361523e-01	9.7926224996e-01
7.2641711190e+02	9.7451865673e-01	9.7915828574e-01
7.2683682134e+02	9.7461491823e-01	9.7904755098e-01
7.2725653078e+02	9.7442877293e-01	9.7893441051e-01
7.2767624022e+02	9.7462213039e-01	9.7881641341e-01
7.2809594966e+02	9.7422510386e-01	9.7869416460e-01
7.2851565910e+02	9.7453474998e-01	9.7856893613e-01
7.2893536855e+02	9.7407543659e-01	9.7843765534e-01
7.2935507799e+02	9.7447633743e-01	9.7830458185e-01
7.2977478743e+02	9.7422260046e-01	9.7816500350e-01
7.3019449687e+02	9.7414082289e-01	9.7802303019e-01
7.3061420631e+02	9.7390645742e-01	9.7787634347e-01
7.3103391575e+02	9.7394335270e-01	9.7772556713e-01
7.3145362519e+02	9.7367787361e-01	9.7757182332e-01
7.3187333463e+02	9.7402656078e-01	9.7741234934e-01
7.3229304407e+02	9.7358298302e-01	9.7725123034e-01
7.3271275352e+02	9.7340166569e-01	9.7708354732e-01
7.3313246296e+02	9.7362387180e-01	9.7691389990e-01
7.3355217240e+02	9.7301912308e-01	9.7673934550e-01
7.3397188184e+02	9.7307372093e-01	9.7656129538e-01
7.3439159128e+02	9.7305989265e-01	9.7637994232e-01
7.3481130072e+02	9.7307682037e-01	9.7619362371e-01
7.3523101016e+02	9.7285062075e-01	9.7600555026e-01
7.3565071960e+02	9.7258859873e-01	9.7581110589e-01
7.3607042905e+02	9.7250777483e-01	9.7561523412e-01
7.3649013849e+02	9.7255039215e-01	9.7541397691e-01
7.3690984793e+02	9.7233814001e-01	9.7521019512e-01
7.3732955737e+02	9.7247630358e-01	9.7500248581e-01
7.3774926681e+02	9.7207897902e-01	9.7479095630e-01
7.3816897625e+02	9.7184133530e-01	9.7457689563e-01
7.3858868569e+02	9.7182863951e-01	9.7435778895e-01
7.3900839513e+02	9.7170388699e-01	9.7413741654e-01
7.3942810458e+02	9.7150021791e-01	9.7391097825e-01
7.3984781402e+02	9.7157895565e-01	9.7368327626e-01
7.4026752346e+02	9.7131055593e-01	9.7345082322e-01
7.4068723290e+02	9.7127759457e-01	9.7321598067e-01
7.4110694234e+02	9.7073090076e-01	9.7297763659e-01
7.4152665178e+02	9.7081989050e-01	9.7273585038e-01
7.4194636122e+02	9.7092717886e-01	9.7249174476e-01
7.4236607066e+02	9.7046095133e-01	9.7224321950e-01
7.4278578010e+02	9.7035980225e-01	9.7199348764e-01
7.4320548955e+02	9.7071880102e-01	9.7173843557e-01
7.4362519899e+02	9.7034102678e-01	9.7148241470e-01
7.4404490843e+02	9.7000765800e-01	9.7122185935e-01
7.4446461787e+02	9.6979707479e-01	9.7095960576e-01
7.4488432731e+02	9.6974819899e-01	9.7069386471e-01
7.4530403675e+02	9.6964722872e-01	9.7042560680e-01
7.4572374619e+02	9.6927994490e-01	9.7015483845e-01
7.4614345563e+02	9.6910613775e-01	9.6988081165e-01
7.4656316508e+02	9.6890276670e-01	9.6960518010e-01
7.4698287452e+02	9.6875721216e-01	9.6932562665e-01
7.4740258396e+02	9.6867966652e-01	9.6904530174e-01
7.4782229340e+02	9.6882253885e-01	9.6876047055e-01
7.4824200284e+02	9.6862405539e-01	9.6847495364e-01
7.4866171228e+02	9.6840143204e-01	9.6818577420e-01
7.4908142172e+02	9.6803301573e-01	9.6789530974e-01
7.4950113116e+02	9.6793860197e-01	9.6760198038e-01
7.4992084061e+02	9.6779960394e-01	9.6730683047e-01
7.5034055005e+02	9.6746808290e-01	9.6700954354e-01
7.5076025949e+02	9.6732372046e-01	9.6670997616e-01
7.5117996893e+02	9.6730977297e-01	9.6640892952e-01
7.5159967837e+02	9.6718728542e-01	9.6610521833e-01
7.5201938781e+02	9.6703511477e-01	9.6580061532e-01
7.5243909725e+02	9.6670091152e-01	9.6549303944e-01
7.5285880669e+02	9.6649563313e-01	9.6518501674e-01
7.5327851613e+02	9.6612405777e-01	9.6487393256e-01
7.5369822558e+02	9.6591013670e-01	9.6456239945e-01
7.5411793502e+02	9.6594053507e-01	9.6424840114e-01
7.5453764446e+02	9.6557116508e-01	9.6393364649e-01
7.5495735390e+02	9.6552801132e-01	9.6361695865e-01
7.5537706334e+02	9.6537190676e-01	9.6329927592e-01
7.5579677278e+02	9.6510136127e-01	9.6298012832e-01
7.5621648222e+02	9.6480375528e-01	9.6265981532e-01
7.5663619166e+02	9.6484351158e-01	9.6233844279e-01
7.5705590111e+02	9.6468186378e-01	9.6201580144e-01
7.5747561055e+02	9.6428716183e-01	9.6169244382e-01
7.5789531999e+02	9.6422874928e-01	9.6136777987e-01
7.5831502943e+02	9.6392452717e-01	9.6104268193e-01
7.5873473887e+02	9.6358770132e-01	9.6071630475e-01
7.5915444831e+02	9.6343594790e-01	9.6038971605e-01
7.5957415775e+02	9.6329766512e-01	9.6006193838e-01
7.5999386719e+02	9.6276533604e-01	9.5973405348e-01
7.6041357664e+02	9.6292448044e-01	9.5940525088e-01
7.6083328608e+02	9.6250283718e-01	9.5907633643e-01
7.6125299552e+02	9.6251302958e-01	9.5874681989e-01
7.6167270496e+02	9.6190875769e-01	9.5841719267e-01
7.6209241440e+02	9.6180927753e-01	9.5808723017e-01
7.6251212384e+02	9.6173959970e-01	9.5775720938e-01
7.6293183328e+02	9.6145206690e-01	9.5742707324e-01
7.6335154272e+02	9.6113252640e-01	9.5709698025e-01
7.6377125216e+02	9.6098804474e-01	9.5676694705e-01
7.6419096161e+02	9.6061861515e-01	9.5643710513e-01
7.6461067105e+02	9.6048212051e-01	9.5610745561e-01
7.6503038049e+02	9.6029436588e-01	9.5577818968e-01
7.6545008993e+02	9.6005070210e-01	9.5544920858e-01
7.6586979937e+02	9.5974260569e-01	9.5512084496e-01
7.6628950881e+02	9.5947694778e-01	9.5479282096e-01
7.6670921825e+02	9.5933318138e-01	9.5446568710e-01
7.6712892769e+02	9.5905494690e-01	9.5413891268e-01
7.6754863714e+02	9.5886266232e-01	9.5381333691e-01
7.6796834658e+02	9.5865058899e-01	9.5348810826e-01
7.6838805602e+02	9.5826143026e-01	9.5316441951e-01
7.6880776546e+02	9.5830541849e-01	9.5284103638e-01
7.6922747490e+02	9.5791584253e-01	9.5251956399e-01
