candidate_index	condition_order_code	valid	candidate_spectrum_valid	candidate_spectrum_maximum_absolute_error_nm	candidate_spectrum_summed_absolute_error_nm	peak1_wavelength_nm	peak2_wavelength_nm	peak1_signed_error_nm	peak2_signed_error_nm	maximum_absolute_error_nm	summed_absolute_error_nm	mean_absolute_error_nm	peak1_transmittance	peak2_transmittance	worst_valley_transmittance	peak1_fwhm_nm	peak2_fwhm_nm	widest_fwhm_nm	peak1_prominence	peak2_prominence	minimum_prominence	valley_transmittance_imbalance	peak1_fwhm_to_ideal_ratio	peak2_fwhm_to_ideal_ratio	shape_gate_passed	shape_minimax_score	inside_position_window	selected
0.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.9566040039e+00	5.7668151855e+00	4.1793066406e+02	5.2621569824e+02	-2.0693359375e+00	6.2156982422e+00	6.2156982422e+00	8.2850341797e+00	4.1425170898e+00	2.1691255271e-01	1.5012866259e-01	2.1691255271e-01	1.3734141946e+01	2.0010126358e+01	2.0010126358e+01	5.8030070364e-01	6.7457884550e-01	5.8030070364e-01	6.6783890128e-02	5.1183712004e-01	7.6660844633e-01	1.0000000000e+00	1.3947510856e+00	0.0000000000e+00	0.0000000000e+00
1.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.1171875000e+00	4.1463928223e+00	4.1960949707e+02	5.2411718750e+02	-3.9050292969e-01	4.1171875000e+00	4.1171875000e+00	4.5076904297e+00	2.2538452148e+00	1.7700724304e-01	1.2466049194e-01	1.7700724304e-01	1.5031445511e+01	2.2871417325e+01	2.2871417325e+01	6.3270737231e-01	7.1397519112e-01	6.3270737231e-01	5.2346751094e-02	5.6018437921e-01	8.7622743541e-01	1.0000000000e+00	1.2566160594e+00	1.0000000000e+00	0.0000000000e+00
2.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	3.6974487305e+00	4.0879516602e+00	4.1918978882e+02	5.2369744873e+02	-8.1021118164e-01	3.6974487305e+00	3.6974487305e+00	4.5076599121e+00	2.2538299561e+00	1.3595557213e-01	8.6247399449e-02	1.3595557213e-01	1.5436026416e+01	2.3475318030e+01	2.3475318030e+01	6.4615023136e-01	7.4456153810e-01	6.4615023136e-01	4.9708172679e-02	5.7526209767e-01	8.9936349029e-01	1.0000000000e+00	1.2135368638e+00	1.0000000000e+00	0.0000000000e+00
3.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	3.6974487305e+00	4.0879516602e+00	4.1918978882e+02	5.2327777100e+02	-8.1021118164e-01	3.2777709961e+00	3.2777709961e+00	4.0879821777e+00	2.0439910889e+00	1.1335588992e-01	6.5480276942e-02	1.1335588992e-01	1.6216540295e+01	2.4370013560e+01	2.4370013560e+01	6.6985593736e-01	7.7088744938e-01	6.6985593736e-01	4.7875612974e-02	6.0434989779e-01	9.3364019289e-01	1.0000000000e+00	1.1304288634e+00	1.0000000000e+00	0.0000000000e+00
4.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.3762817383e+00	5.7667846680e+00	4.1918978882e+02	5.2537628174e+02	-8.1021118164e-01	5.3762817383e+00	5.3762817383e+00	6.1864929199e+00	3.0932464600e+00	4.5456451178e-01	3.9025929570e-01	4.5456451178e-01	1.0681336419e+01	1.6285311327e+01	1.6285311327e+01	3.5087990761e-01	4.3224486709e-01	3.5087990761e-01	6.4305216074e-02	3.9806669337e-01	6.2390696545e-01	0.0000000000e+00	2.2728225589e+00	1.0000000000e+00	0.0000000000e+00
5.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.3762817383e+00	6.1864929199e+00	4.1877008057e+02	5.2453686523e+02	-1.2299194336e+00	4.5368652344e+00	4.5368652344e+00	5.7667846680e+00	2.8833923340e+00	3.6113858223e-02	1.5942085534e-02	3.6113858223e-02	2.0857555510e+01	3.8172219493e+01	3.8172219493e+01	6.5344417095e-01	8.4402049705e-01	6.5344417095e-01	2.0171772689e-02	7.7730892727e-01	1.4624168461e+00	1.0000000000e+00	1.3211909889e+00	1.0000000000e+00	0.0000000000e+00
6.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	3.6974487305e+00	4.0879516602e+00	4.1960949707e+02	5.2327777100e+02	-3.9050292969e-01	3.2777709961e+00	3.2777709961e+00	3.6682739258e+00	1.8341369629e+00	1.5103089809e-01	9.6881873906e-02	1.5103089809e-01	1.5450103931e+01	2.2776275656e+01	2.2776275656e+01	6.5123730898e-01	7.4127905816e-01	6.5123730898e-01	5.4149024189e-02	5.7578673143e-01	8.7258246059e-01	1.0000000000e+00	1.2120379102e+00	1.0000000000e+00	0.0000000000e+00
7.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.3762817383e+00	6.1864929199e+00	4.1835037231e+02	5.2453686523e+02	-1.6496276855e+00	4.5368652344e+00	4.5368652344e+00	6.1864929199e+00	3.0932464600e+00	5.0424583256e-02	2.3357134312e-02	5.0424583256e-02	1.9316359493e+01	3.4147096368e+01	3.4147096368e+01	6.6325145215e-01	8.3191104606e-01	6.6325145215e-01	2.7067448944e-02	7.1987240637e-01	1.3082102544e+00	1.0000000000e+00	8.8060072692e-01	1.0000000000e+00	0.0000000000e+00
8.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.9566040039e+00	5.7668151855e+00	4.1793066406e+02	5.2621569824e+02	-2.0693359375e+00	6.2156982422e+00	6.2156982422e+00	8.2850341797e+00	4.1425170898e+00	2.4122768641e-01	1.6891068220e-01	2.4122768641e-01	1.3193427165e+01	1.9071168903e+01	1.9071168903e+01	5.5839955807e-01	6.5386492014e-01	5.5839955807e-01	7.2317004204e-02	4.9168603251e-01	7.3063602403e-01	0.0000000000e+00	1.4523256214e+00	0.0000000000e+00	0.0000000000e+00
9.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.3762817383e+00	5.7667846680e+00	4.1877008057e+02	5.2537628174e+02	-1.2299194336e+00	5.3762817383e+00	5.3762817383e+00	6.6062011719e+00	3.3031005859e+00	4.1114330292e-01	3.4837386012e-01	4.1114330292e-01	1.1213015754e+01	1.6490965921e+01	1.6490965921e+01	3.9845484495e-01	4.7154995799e-01	3.9845484495e-01	6.2769442797e-02	4.1788105242e-01	6.3178580369e-01	0.0000000000e+00	2.0557165146e+00	1.0000000000e+00	0.0000000000e+00
