wavelength_nm	ideal_target_transmittance	tandem_response_transmittance
3.7973711347e+02	9.8860055208e-01	9.5239579678e-01
3.8015682291e+02	9.8855024576e-01	9.5743656158e-01
3.8057653235e+02	9.8849958181e-01	9.6199464798e-01
3.8099624179e+02	9.8844856024e-01	9.6649694443e-01
3.8141595123e+02	9.8839724064e-01	9.7025978565e-01
3.8183566067e+02	9.8834556341e-01	9.7333228588e-01
3.8225537011e+02	9.8829346895e-01	9.7575312853e-01
3.8267507956e+02	9.8824107647e-01	9.7762256861e-01
3.8309478900e+02	9.8818832636e-01	9.7890490294e-01
3.8351449844e+02	9.8813515902e-01	9.7963893414e-01
3.8393420788e+02	9.8808163404e-01	9.7999817133e-01
3.8435391732e+02	9.8802781105e-01	9.8014140129e-01
3.8477362676e+02	9.8797351122e-01	9.7998124361e-01
3.8519333620e+02	9.8791891336e-01	9.7933095694e-01
3.8561304564e+02	9.8786389828e-01	9.7852051258e-01
3.8603275508e+02	9.8780852556e-01	9.7723501921e-01
3.8645246453e+02	9.8775273561e-01	9.7552490234e-01
3.8687217397e+02	9.8769652843e-01	9.7338008881e-01
3.8729188341e+02	9.8763996363e-01	9.7084641457e-01
3.8771159285e+02	9.8758298159e-01	9.6803468466e-01
3.8813130229e+02	9.8752564192e-01	9.6460783482e-01
3.8855101173e+02	9.8746782541e-01	9.6096855402e-01
3.8897072117e+02	9.8740965128e-01	9.5684725046e-01
3.8939043061e+02	9.8735105991e-01	9.5255857706e-01
3.8981014006e+02	9.8729199171e-01	9.4794821739e-01
3.9022984950e+02	9.8723256588e-01	9.4309550524e-01
3.9064955894e+02	9.8717266321e-01	9.3795090914e-01
3.9106926838e+02	9.8711234331e-01	9.3254172802e-01
3.9148897782e+02	9.8705160618e-01	9.2692816257e-01
3.9190868726e+02	9.8699039221e-01	9.2079406977e-01
3.9232839670e+02	9.8692876101e-01	9.1482013464e-01
3.9274810614e+02	9.8686665297e-01	9.0885519981e-01
3.9316781559e+02	9.8680412769e-01	9.0241217613e-01
3.9358752503e+02	9.8674112558e-01	8.9600104094e-01
3.9400723447e+02	9.8667764664e-01	8.8938498497e-01
3.9442694391e+02	9.8661369085e-01	8.8232278824e-01
3.9484665335e+02	9.8654931784e-01	8.7579762936e-01
3.9526636279e+02	9.8648440838e-01	8.6888438463e-01
3.9568607223e+02	9.8641902208e-01	8.6200040579e-01
3.9610578167e+02	9.8635321856e-01	8.5552036762e-01
3.9652549111e+02	9.8628687859e-01	8.4841597080e-01
3.9694520056e+02	9.8622000217e-01	8.4130936861e-01
3.9736491000e+02	9.8615264893e-01	8.3456188440e-01
3.9778461944e+02	9.8608481884e-01	8.2768303156e-01
3.9820432888e+02	9.8601645231e-01	8.2100075483e-01
3.9862403832e+02	9.8594754934e-01	8.1391638517e-01
3.9904374776e+02	9.8587816954e-01	8.0760324001e-01
3.9946345720e+02	9.8580819368e-01	8.0158686638e-01
3.9988316664e+02	9.8573774099e-01	7.9447662830e-01
4.0030287609e+02	9.8566675186e-01	7.8757435083e-01
4.0072258553e+02	9.8559516668e-01	7.8105360270e-01
4.0114229497e+02	9.8552310467e-01	7.7473038435e-01
4.0156200441e+02	9.8545044661e-01	7.6814085245e-01
4.0198171385e+02	9.8537719250e-01	7.6186215878e-01
4.0240142329e+02	9.8530340195e-01	7.5560617447e-01
4.0282113273e+02	9.8522901535e-01	7.5106638670e-01
4.0324084217e+02	9.8515409231e-01	7.4456828833e-01
4.0366055162e+02	9.8507857323e-01	7.3882555962e-01
4.0408026106e+02	9.8500245810e-01	7.3342162371e-01
4.0449997050e+02	9.8492568731e-01	7.2873103619e-01
4.0491967994e+02	9.8484838009e-01	7.2321677208e-01
4.0533938938e+02	9.8477041721e-01	7.1749740839e-01
4.0575909882e+02	9.8469185829e-01	7.1284908056e-01
4.0617880826e+02	9.8461270332e-01	7.0781707764e-01
4.0659851770e+02	9.8453283310e-01	7.0353311300e-01
4.0701822714e+02	9.8445242643e-01	6.9921410084e-01
4.0743793659e+02	9.8437130451e-01	6.9547271729e-01
4.0785764603e+02	9.8428952694e-01	6.9120061398e-01
4.0827735547e+02	9.8420709372e-01	6.8750703335e-01
4.0869706491e+02	9.8412400484e-01	6.8317955732e-01
4.0911677435e+02	9.8404026031e-01	6.8010795116e-01
4.0953648379e+02	9.8395580053e-01	6.7590355873e-01
4.0995619323e+02	9.8387068510e-01	6.7256844044e-01
4.1037590267e+02	9.8378485441e-01	6.6904503107e-01
4.1079561212e+02	9.8369830847e-01	6.6555696726e-01
4.1121532156e+02	9.8361104727e-01	6.6297525167e-01
4.1163503100e+02	9.8352307081e-01	6.5922534466e-01
4.1205474044e+02	9.8343437910e-01	6.5556323528e-01
4.1247444988e+02	9.8334491253e-01	6.5253764391e-01
4.1289415932e+02	9.8325473070e-01	6.4873212576e-01
4.1331386876e+02	9.8316377401e-01	6.4675676823e-01
4.1373357820e+02	9.8307210207e-01	6.4327770472e-01
4.1415328765e+02	9.8297959566e-01	6.4108496904e-01
4.1457299709e+02	9.8288631439e-01	6.3844007254e-01
4.1499270653e+02	9.8279225826e-01	6.3691192865e-01
4.1541241597e+02	9.8269742727e-01	6.3361924887e-01
4.1583212541e+02	9.8260176182e-01	6.3195526600e-01
4.1625183485e+02	9.8250526190e-01	6.3079696894e-01
4.1667154429e+02	9.8240798712e-01	6.2984377146e-01
4.1709125373e+02	9.8230981827e-01	6.2715768814e-01
4.1751096317e+02	9.8221087456e-01	6.2657618523e-01
4.1793067262e+02	9.8211097717e-01	6.2512969971e-01
4.1835038206e+02	9.8201030493e-01	6.2416630983e-01
4.1877009150e+02	9.8190867901e-01	6.2312227488e-01
4.1918980094e+02	9.8180621862e-01	6.2313395739e-01
4.1960951038e+02	9.8170286417e-01	6.2193048000e-01
4.2002921982e+02	9.8159855604e-01	6.2243020535e-01
4.2044892926e+02	9.8149335384e-01	6.2090772390e-01
4.2086863870e+02	9.8138719797e-01	6.2134414911e-01
4.2128834815e+02	9.8128014803e-01	6.2086337805e-01
4.2170805759e+02	9.8117208481e-01	6.2088894844e-01
4.2212776703e+02	9.8106306791e-01	6.2125146389e-01
4.2254747647e+02	9.8095309734e-01	6.2106072903e-01
4.2296718591e+02	9.8084211349e-01	6.2146317959e-01
4.2338689535e+02	9.8073017597e-01	6.2040674686e-01
4.2380660479e+02	9.8061716557e-01	6.2119853497e-01
4.2422631423e+02	9.8050320148e-01	6.2162464857e-01
4.2464602368e+02	9.8038810492e-01	6.2213802338e-01
4.2506573312e+02	9.8027205467e-01	6.2152302265e-01
4.2548544256e+02	9.8015487194e-01	6.2239050865e-01
4.2590515200e+02	9.8003661633e-01	6.2419831753e-01
4.2632486144e+02	9.7991728783e-01	6.2468552589e-01
4.2674457088e+02	9.7979682684e-01	6.2572520971e-01
4.2716428032e+02	9.7967529297e-01	6.2720298767e-01
4.2758398976e+02	9.7955256701e-01	6.2798702717e-01
4.2800369920e+02	9.7942876816e-01	6.2947076559e-01
4.2842340865e+02	9.7930371761e-01	6.3136875629e-01
4.2884311809e+02	9.7917753458e-01	6.3370788097e-01
4.2926282753e+02	9.7905015945e-01	6.3542330265e-01
4.2968253697e+02	9.7892159224e-01	6.3761693239e-01
4.3010224641e+02	9.7879177332e-01	6.3896536827e-01
4.3052195585e+02	9.7866076231e-01	6.4048820734e-01
4.3094166529e+02	9.7852844000e-01	6.4232826233e-01
4.3136137473e+02	9.7839486599e-01	6.4472121000e-01
4.3178108418e+02	9.7825998068e-01	6.4660841227e-01
4.3220079362e+02	9.7812384367e-01	6.4897811413e-01
4.3262050306e+02	9.7798633575e-01	6.5159463882e-01
4.3304021250e+02	9.7784751654e-01	6.5389174223e-01
4.3345992194e+02	9.7770726681e-01	6.5618813038e-01
4.3387963138e+02	9.7756570578e-01	6.5872108936e-01
4.3429934082e+02	9.7742277384e-01	6.6137707233e-01
4.3471905026e+02	9.7727835178e-01	6.6441714764e-01
4.3513875971e+02	9.7713255882e-01	6.6708153486e-01
4.3555846915e+02	9.7698527575e-01	6.6991496086e-01
4.3597817859e+02	9.7683650255e-01	6.7221641541e-01
4.3639788803e+02	9.7668629885e-01	6.7594850063e-01
4.3681759747e+02	9.7653454542e-01	6.7864781618e-01
4.3723730691e+02	9.7638124228e-01	6.8168437481e-01
4.3765701635e+02	9.7622644901e-01	6.8441206217e-01
4.3807672579e+02	9.7606998682e-01	6.8684971333e-01
4.3849643523e+02	9.7591197491e-01	6.8960827589e-01
4.3891614468e+02	9.7575235367e-01	6.9282823801e-01
4.3933585412e+02	9.7559106350e-01	6.9543552399e-01
4.3975556356e+02	9.7542810440e-01	6.9834941626e-01
4.4017527300e+02	9.7526347637e-01	7.0064377785e-01
4.4059498244e+02	9.7509711981e-01	7.0360094309e-01
4.4101469188e+02	9.7492903471e-01	7.0690143108e-01
4.4143440132e+02	9.7475916147e-01	7.0945501328e-01
4.4185411076e+02	9.7458755970e-01	7.1258509159e-01
4.4227382021e+02	9.7441411018e-01	7.1595686674e-01
4.4269352965e+02	9.7423881292e-01	7.1858727932e-01
4.4311323909e+02	9.7406160831e-01	7.2224849463e-01
4.4353294853e+02	9.7388255596e-01	7.2514587641e-01
4.4395265797e+02	9.7370159626e-01	7.2779697180e-01
4.4437236741e+02	9.7351866961e-01	7.3163515329e-01
4.4479207685e+02	9.7333371639e-01	7.3400443792e-01
4.4521178629e+02	9.7314679623e-01	7.3777091503e-01
4.4563149574e+02	9.7295784950e-01	7.4069815874e-01
4.4605120518e+02	9.7276681662e-01	7.4374103546e-01
4.4647091462e+02	9.7257369757e-01	7.4663203955e-01
4.4689062406e+02	9.7237843275e-01	7.4972367287e-01
4.4731033350e+02	9.7218102217e-01	7.5253927708e-01
4.4773004294e+02	9.7198140621e-01	7.5662440062e-01
4.4814975238e+02	9.7177952528e-01	7.6017314196e-01
4.4856946182e+02	9.7157543898e-01	7.6445215940e-01
4.4898917126e+02	9.7136902809e-01	7.6764428616e-01
4.4940888071e+02	9.7116029263e-01	7.7133172750e-01
4.4982859015e+02	9.7094917297e-01	7.7382308245e-01
4.5024829959e+02	9.7073560953e-01	7.7638137341e-01
4.5066800903e+02	9.7051966190e-01	7.7878195047e-01
4.5108771847e+02	9.7030121088e-01	7.8153759241e-01
4.5150742791e+02	9.7008025646e-01	7.8436839581e-01
4.5192713735e+02	9.6985673904e-01	7.8692144156e-01
4.5234684679e+02	9.6963059902e-01	7.8931754827e-01
4.5276655624e+02	9.6940183640e-01	7.9230374098e-01
4.5318626568e+02	9.6917039156e-01	7.9476088285e-01
4.5360597512e+02	9.6893620491e-01	7.9721248150e-01
4.5402568456e+02	9.6869927645e-01	8.0131775141e-01
4.5444539400e+02	9.6845948696e-01	8.0438423157e-01
4.5486510344e+02	9.6821683645e-01	8.0715751648e-01
4.5528481288e+02	9.6797132492e-01	8.1005775928e-01
4.5570452232e+02	9.6772283316e-01	8.1293123960e-01
4.5612423177e+02	9.6747136116e-01	8.1555002928e-01
4.5654394121e+02	9.6721678972e-01	8.1804460287e-01
4.5696365065e+02	9.6695911884e-01	8.2007735968e-01
4.5738336009e+02	9.6669834852e-01	8.2301801443e-01
4.5780306953e+02	9.6643429995e-01	8.2415950298e-01
4.5822277897e+02	9.6616703272e-01	8.2607853413e-01
4.5864248841e+02	9.6589642763e-01	8.2859009504e-01
4.5906219785e+02	9.6562242508e-01	8.2939362526e-01
4.5948190729e+02	9.6534502506e-01	8.3127427101e-01
4.5990161674e+02	9.6506416798e-01	8.3248305321e-01
4.6032132618e+02	9.6477967501e-01	8.3330446482e-01
4.6074103562e+02	9.6449166536e-01	8.3491122723e-01
