wavelength_nm	final_result_transmittance	cst_average_transmittance
5.7322314453e+02	9.6667915583e-01	9.6670042399e-01
5.7364288330e+02	9.6662068367e-01	9.6669692871e-01
5.7406256104e+02	9.6658414602e-01	9.6669296663e-01
5.7448229980e+02	9.6631449461e-01	9.6668853143e-01
5.7490197754e+02	9.6636033058e-01	9.6668361917e-01
5.7532171631e+02	9.6639877558e-01	9.6667822333e-01
5.7574139404e+02	9.6627306938e-01	9.6667234029e-01
5.7616113281e+02	9.6589869261e-01	9.6666596331e-01
5.7658087158e+02	9.6603238583e-01	9.6665908812e-01
5.7700054932e+02	9.6589022875e-01	9.6665171088e-01
5.7742028809e+02	9.6573644876e-01	9.6664382445e-01
5.7783996582e+02	9.6574980021e-01	9.6663542629e-01
5.7825970459e+02	9.6594476700e-01	9.6662646056e-01
5.7867938232e+02	9.6579235792e-01	9.6661696098e-01
5.7909912109e+02	9.6557891369e-01	9.6660693018e-01
5.7951879883e+02	9.6555024385e-01	9.6659636647e-01
5.7993853760e+02	9.6582549810e-01	9.6658526217e-01
5.8035821533e+02	9.6561014652e-01	9.6657361605e-01
5.8077795410e+02	9.6574068069e-01	9.6656142027e-01
5.8119763184e+02	9.6560114622e-01	9.6654867410e-01
5.8161737061e+02	9.6564531326e-01	9.6653536960e-01
5.8203704834e+02	9.6579629183e-01	9.6652150651e-01
5.8245678711e+02	9.6599113941e-01	9.6650703193e-01
5.8287646484e+02	9.6575433016e-01	9.6649195799e-01
5.8329620361e+02	9.6584087610e-01	9.6647630680e-01
5.8371588135e+02	9.6594262123e-01	9.6646007920e-01
5.8413562012e+02	9.6609938145e-01	9.6644326693e-01
5.8455529785e+02	9.6598047018e-01	9.6642587138e-01
5.8497503662e+02	9.6599465609e-01	9.6640788420e-01
5.8539471436e+02	9.6586078405e-01	9.6638930737e-01
5.8581445312e+02	9.6614754200e-01	9.6637013247e-01
5.8623413086e+02	9.6616649628e-01	9.6635031455e-01
5.8665386963e+02	9.6631282568e-01	9.6632984661e-01
5.8707354736e+02	9.6634256840e-01	9.6630877520e-01
5.8749328613e+02	9.6605342627e-01	9.6628709178e-01
5.8791302490e+02	9.6643882990e-01	9.6626479694e-01
5.8833270264e+02	9.6624237299e-01	9.6624189193e-01
5.8875244141e+02	9.6642917395e-01	9.6621836797e-01
5.8917211914e+02	9.6606731415e-01	9.6619423006e-01
5.8959185791e+02	9.6596622467e-01	9.6616944111e-01
5.9001153564e+02	9.6603739262e-01	9.6614395627e-01
5.9043127441e+02	9.6575278044e-01	9.6611784298e-01
5.9085095215e+02	9.6579140425e-01	9.6609110766e-01
5.9127069092e+02	9.6578502655e-01	9.6606374146e-01
5.9169036865e+02	9.6583253145e-01	9.6603575147e-01
5.9211010742e+02	9.6589189768e-01	9.6600712881e-01
5.9252978516e+02	9.6572130919e-01	9.6597788124e-01
5.9294952393e+02	9.6583050489e-01	9.6594792433e-01
5.9336920166e+02	9.6582394838e-01	9.6591729763e-01
5.9378894043e+02	9.6574759483e-01	9.6588603461e-01
5.9420861816e+02	9.6573323011e-01	9.6585414456e-01
5.9462835693e+02	9.6550637484e-01	9.6582161858e-01
5.9504803467e+02	9.6560025215e-01	9.6578846663e-01
5.9546777344e+02	9.6547889709e-01	9.6575467981e-01
5.9588745117e+02	9.6547424793e-01	9.6572020441e-01
5.9630718994e+02	9.6562361717e-01	9.6568503075e-01
5.9672686768e+02	9.6527802944e-01	9.6564923382e-01
5.9714660645e+02	9.6521687508e-01	9.6561280478e-01
5.9756628418e+02	9.6543234587e-01	9.6557575581e-01
5.9798602295e+02	9.6522051096e-01	9.6553807802e-01
5.9840576172e+02	9.6525573730e-01	9.6549977865e-01
5.9882543945e+02	9.6507173777e-01	9.6546076115e-01
5.9924517822e+02	9.6522819996e-01	9.6542108834e-01
5.9966485596e+02	9.6500909328e-01	9.6538080611e-01
6.0008459473e+02	9.6501022577e-01	9.6533990545e-01
6.0050427246e+02	9.6486812830e-01	9.6529840123e-01
6.0092401123e+02	9.6485346556e-01	9.6525628440e-01
6.0134368896e+02	9.6477192640e-01	9.6521351832e-01
6.0176342773e+02	9.6484541893e-01	9.6517005648e-01
6.0218310547e+02	9.6458733082e-01	9.6512600460e-01
6.0260284424e+02	9.6456158161e-01	9.6508135371e-01
6.0302252197e+02	9.6458864212e-01	9.6503612077e-01
6.0344226074e+02	9.6460884809e-01	9.6499029670e-01
6.0386193848e+02	9.6455985308e-01	9.6494386191e-01
6.0428167725e+02	9.6433538198e-01	9.6489673725e-01
6.0470135498e+02	9.6453267336e-01	9.6484904891e-01
6.0512109375e+02	9.6434956789e-01	9.6480078787e-01
6.0554077148e+02	9.6430414915e-01	9.6475197306e-01
6.0596051025e+02	9.6393978596e-01	9.6470259534e-01
6.0638018799e+02	9.6411782503e-01	9.6465261692e-01
6.0679992676e+02	9.6392947435e-01	9.6460199871e-01
6.0721960449e+02	9.6385818720e-01	9.6455084965e-01
6.0763934326e+02	9.6396207809e-01	9.6449916058e-01
6.0805902100e+02	9.6385073662e-01	9.6444695225e-01
6.0847875977e+02	9.6373128891e-01	9.6439421538e-01
6.0889849854e+02	9.6374422312e-01	9.6434085588e-01
6.0931817627e+02	9.6359032393e-01	9.6428696134e-01
6.0973791504e+02	9.6380060911e-01	9.6423255878e-01
6.1015759277e+02	9.6359091997e-01	9.6417767047e-01
6.1057733154e+02	9.6350997686e-01	9.6412228682e-01
6.1099700928e+02	9.6350181103e-01	9.6406638882e-01
6.1141674805e+02	9.6355545521e-01	9.6400991168e-01
6.1183642578e+02	9.6350491047e-01	9.6395297880e-01
6.1225616455e+02	9.6329653263e-01	9.6389558047e-01
6.1267584229e+02	9.6340286732e-01	9.6383774035e-01
6.1309558105e+02	9.6323072910e-01	9.6377944623e-01
6.1351525879e+02	9.6339112520e-01	9.6372059316e-01
6.1393499756e+02	9.6336358786e-01	9.6366130668e-01
6.1435467529e+02	9.6334135532e-01	9.6360161133e-01
6.1477441406e+02	9.6306389570e-01	9.6354149702e-01
6.1519409180e+02	9.6319448948e-01	9.6348098850e-01
6.1561383057e+02	9.6321672201e-01	9.6341996265e-01
6.1603350830e+02	9.6301400661e-01	9.6335854876e-01
6.1645324707e+02	9.6296060085e-01	9.6329675028e-01
6.1687292480e+02	9.6296876669e-01	9.6323459266e-01
6.1729266357e+02	9.6277248859e-01	9.6317206532e-01
6.1771234131e+02	9.6287286282e-01	9.6310908715e-01
6.1813208008e+02	9.6300083399e-01	9.6304574931e-01
6.1855175781e+02	9.6293950081e-01	9.6298208854e-01
6.1897149658e+02	9.6283185482e-01	9.6291809395e-01
6.1939117432e+02	9.6280944347e-01	9.6285378540e-01
6.1981091309e+02	9.6272623539e-01	9.6278905806e-01
6.2023065186e+02	9.6286666393e-01	9.6272403530e-01
6.2065032959e+02	9.6257585287e-01	9.6265873427e-01
6.2107006836e+02	9.6280843019e-01	9.6259314346e-01
6.2148974609e+02	9.6277791262e-01	9.6252725816e-01
6.2190948486e+02	9.6260690689e-01	9.6246103653e-01
6.2232916260e+02	9.6272832155e-01	9.6239457389e-01
6.2274890137e+02	9.6276158094e-01	9.6232785833e-01
6.2316857910e+02	9.6250188351e-01	9.6226091661e-01
6.2358831787e+02	9.6237093210e-01	9.6219367834e-01
6.2400799561e+02	9.6243560314e-01	9.6212620947e-01
6.2442773438e+02	9.6259331703e-01	9.6205852436e-01
6.2484741211e+02	9.6228533983e-01	9.6199064986e-01
6.2526715088e+02	9.6240746975e-01	9.6192256096e-01
6.2568682861e+02	9.6219128370e-01	9.6185424091e-01
6.2610656738e+02	9.6191203594e-01	9.6178574078e-01
6.2652624512e+02	9.6197527647e-01	9.6171708735e-01
6.2694598389e+02	9.6186882257e-01	9.6164826742e-01
6.2736566162e+02	9.6186327934e-01	9.6157926556e-01
6.2778540039e+02	9.6174585819e-01	9.6151010269e-01
6.2820507812e+02	9.6172213554e-01	9.6144082160e-01
6.2862481689e+02	9.6154564619e-01	9.6137140854e-01
6.2904449463e+02	9.6152430773e-01	9.6130187236e-01
6.2946423340e+02	9.6150839329e-01	9.6123219533e-01
6.2988391113e+02	9.6147251129e-01	9.6116243377e-01
6.3030364990e+02	9.6116447449e-01	9.6109257339e-01
6.3072338867e+02	9.6120518446e-01	9.6102262600e-01
6.3114306641e+02	9.6115529537e-01	9.6095258840e-01
6.3156280518e+02	9.6103322506e-01	9.6088247790e-01
6.3198248291e+02	9.6106547117e-01	9.6081232041e-01
6.3240222168e+02	9.6095657349e-01	9.6074210092e-01
6.3282189941e+02	9.6081787348e-01	9.6067183065e-01
6.3324163818e+02	9.6092939377e-01	9.6060151631e-01
6.3366131592e+02	9.6086424589e-01	9.6053118449e-01
6.3408105469e+02	9.6065604687e-01	9.6046081963e-01
6.3450073242e+02	9.6067839861e-01	9.6039044474e-01
6.3492047119e+02	9.6061128378e-01	9.6032005351e-01
6.3534014893e+02	9.6029311419e-01	9.6024967205e-01
6.3575988770e+02	9.6068751812e-01	9.6017928426e-01
6.3617956543e+02	9.6041452885e-01	9.6010892251e-01
6.3659930420e+02	9.6047365665e-01	9.6003857222e-01
6.3701898193e+02	9.6027731895e-01	9.5996825652e-01
6.3743872070e+02	9.6032691002e-01	9.5989795876e-01
6.3785839844e+02	9.6007388830e-01	9.5982772059e-01
6.3827813721e+02	9.6022641659e-01	9.5975751906e-01
6.3869781494e+02	9.5994764566e-01	9.5968737432e-01
6.3911755371e+02	9.5994687080e-01	9.5961726923e-01
6.3953723145e+02	9.6013641357e-01	9.5954725665e-01
6.3995697021e+02	9.6013581753e-01	9.5947730086e-01
6.4037664795e+02	9.6002769470e-01	9.5940742135e-01
6.4079638672e+02	9.5990544558e-01	9.5933760104e-01
6.4121612549e+02	9.5970875025e-01	9.5926789590e-01
6.4163580322e+02	9.5970731974e-01	9.5919828151e-01
6.4205554199e+02	9.5937597752e-01	9.5912873986e-01
6.4247521973e+02	9.5953905582e-01	9.5905930376e-01
6.4289495850e+02	9.5962905884e-01	9.5898998902e-01
6.4331463623e+02	9.5941370726e-01	9.5892077945e-01
6.4373437500e+02	9.5914870501e-01	9.5885165663e-01
6.4415405273e+02	9.5918488503e-01	9.5878266924e-01
6.4457379150e+02	9.5917427540e-01	9.5871380910e-01
6.4499346924e+02	9.5885193348e-01	9.5864506573e-01
6.4541320801e+02	9.5883315802e-01	9.5857642037e-01
6.4583288574e+02	9.5874255896e-01	9.5850794456e-01
6.4625262451e+02	9.5885562897e-01	9.5843959086e-01
6.4667230225e+02	9.5844471455e-01	9.5837136275e-01
6.4709204102e+02	9.5858979225e-01	9.5830324694e-01
6.4751171875e+02	9.5829939842e-01	9.5823532748e-01
6.4793145752e+02	9.5830488205e-01	9.5816751966e-01
6.4835113525e+02	9.5801538229e-01	9.5809984361e-01
6.4877087402e+02	9.5813137293e-01	9.5803231646e-01
6.4919055176e+02	9.5793533325e-01	9.5796496601e-01
6.4961029053e+02	9.5791685581e-01	9.5789773133e-01
6.5002996826e+02	9.5777893066e-01	9.5783063206e-01
6.5044970703e+02	9.5759928226e-01	9.5776372239e-01
6.5086938477e+02	9.5777839422e-01	9.5769695876e-01
6.5128912354e+02	9.5750015974e-01	9.5763031262e-01
6.5170880127e+02	9.5734888315e-01	9.5756383370e-01
6.5212854004e+02	9.5732069016e-01	9.5749752642e-01
6.5254827881e+02	9.5744615793e-01	9.5743134626e-01
6.5296795654e+02	9.5729374886e-01	9.5736530227e-01
6.5338769531e+02	9.5730608702e-01	9.5729944947e-01
6.5380737305e+02	9.5734661818e-01	9.5723374267e-01
6.5422711182e+02	9.5708984137e-01	9.5716815092e-01
6.5464678955e+02	9.5720708370e-01	9.5710272849e-01
6.5506652832e+02	9.5715695620e-01	9.5703746874e-01
6.5548620605e+02	9.5727175474e-01	9.5697233960e-01
6.5590594482e+02	9.5710682869e-01	9.5690732156e-01
6.5632562256e+02	9.5699834824e-01	9.5684251576e-01
6.5674536133e+02	9.5697045326e-01	9.5677781683e-01
6.5716503906e+02	9.5689636469e-01	9.5671324249e-01
6.5758477783e+02	9.5701622963e-01	9.5664882385e-01
6.5800445557e+02	9.5689547062e-01	9.5658455593e-01
6.5842419434e+02	9.5688706636e-01	9.5652038755e-01
6.5884387207e+02	9.5685487986e-01	9.5645635811e-01
6.5926361084e+02	9.5671659708e-01	9.5639248019e-01
6.5968328857e+02	9.5667690039e-01	9.5632871299e-01
6.6010302734e+02	9.5680981874e-01	9.5626503674e-01
6.6052270508e+02	9.5657181740e-01	9.5620153854e-01
6.6094244385e+02	9.5661789179e-01	9.5613812662e-01
6.6136212158e+02	9.5645719767e-01	9.5607481559e-01
6.6178186035e+02	9.5634359121e-01	9.5601163175e-01
6.6220153809e+02	9.5649242401e-01	9.5594856267e-01
6.6262127686e+02	9.5628201962e-01	9.5588556665e-01
6.6304101562e+02	9.5630270243e-01	9.5582267822e-01
6.6346069336e+02	9.5627272129e-01	9.5575990864e-01
6.6388043213e+02	9.5603644848e-01	9.5569720197e-01
6.6430010986e+02	9.5611369610e-01	9.5563458688e-01
6.6471984863e+02	9.5595008135e-01	9.5557207070e-01
6.6513952637e+02	9.5591127872e-01	9.5550962481e-01
6.6555926514e+02	9.5559698343e-01	9.5544723096e-01
6.6597894287e+02	9.5578014851e-01	9.5538494687e-01
6.6639868164e+02	9.5567411184e-01	9.5532270361e-01
6.6681835938e+02	9.5570313931e-01	9.5526051827e-01
6.6723809814e+02	9.5546835661e-01	9.5519840102e-01
6.6765777588e+02	9.5542949438e-01	9.5513633648e-01
6.6807751465e+02	9.5535671711e-01	9.5507430022e-01
6.6849719238e+02	9.5525062084e-01	9.5501232728e-01
6.6891693115e+02	9.5518469810e-01	9.5495037983e-01
6.6933660889e+02	9.5508903265e-01	9.5488846688e-01
6.6975634766e+02	9.5519018173e-01	9.5482657881e-01
6.7017602539e+02	9.5482438803e-01	9.5476472169e-01
6.7059576416e+02	9.5490014553e-01	9.5470286916e-01
6.7101544189e+02	9.5491766930e-01	9.5464104103e-01
6.7143518066e+02	9.5486617088e-01	9.5457921066e-01
6.7185485840e+02	9.5468717813e-01	9.5451739097e-01
6.7227459717e+02	9.5468425751e-01	9.5445556072e-01
6.7269427490e+02	9.5467132330e-01	9.5439372909e-01
6.7311401367e+02	9.5442074537e-01	9.5433187842e-01
6.7353375244e+02	9.5446360111e-01	9.5427001009e-01
6.7395343018e+02	9.5448750257e-01	9.5420812222e-01
6.7437316895e+02	9.5427817106e-01	9.5414620380e-01
6.7479284668e+02	9.5416921377e-01	9.5408426096e-01
6.7521258545e+02	9.5432931185e-01	9.5402226222e-01
6.7563226318e+02	9.5415657759e-01	9.5396023980e-01
6.7605200195e+02	9.5416104794e-01	9.5389815882e-01
6.7647167969e+02	9.5397442579e-01	9.5383602238e-01
6.7689141846e+02	9.5405751467e-01	9.5377383350e-01
6.7731109619e+02	9.5388025045e-01	9.5371158706e-01
6.7773083496e+02	9.5376831293e-01	9.5364925109e-01
6.7815051270e+02	9.5369201899e-01	9.5358687061e-01
6.7857025146e+02	9.5352452993e-01	9.5352439578e-01
6.7898992920e+02	9.5349013805e-01	9.5346183614e-01
6.7940966797e+02	9.5359551907e-01	9.5339920422e-01
6.7982934570e+02	9.5340496302e-01	9.5333647528e-01
6.8024908447e+02	9.5340651274e-01	9.5327363328e-01
6.8066876221e+02	9.5314681530e-01	9.5321072831e-01
6.8108850098e+02	9.5330625772e-01	9.5314768445e-01
6.8150817871e+02	9.5314651728e-01	9.5308453995e-01
6.8192791748e+02	9.5307505131e-01	9.5302130595e-01
6.8234759521e+02	9.5293939114e-01	9.5295792458e-01
6.8276733398e+02	9.5292526484e-01	9.5289442321e-01
6.8318701172e+02	9.5275276899e-01	9.5283084330e-01
6.8360675049e+02	9.5264357328e-01	9.5276706713e-01
6.8402642822e+02	9.5267552137e-01	9.5270319396e-01
6.8444616699e+02	9.5250862837e-01	9.5263921114e-01
6.8486590576e+02	9.5262843370e-01	9.5257501878e-01
6.8528558350e+02	9.5240026712e-01	9.5251073405e-01
6.8570532227e+02	9.5230036974e-01	9.5244631189e-01
6.8612500000e+02	9.5228582621e-01	9.5238169493e-01
6.8654473877e+02	9.5204937458e-01	9.5231696178e-01
6.8696441650e+02	9.5193636417e-01	9.5225207748e-01
6.8738415527e+02	9.5201611519e-01	9.5218699205e-01
6.8780383301e+02	9.5191389322e-01	9.5212180509e-01
6.8822357178e+02	9.5187330246e-01	9.5205641072e-01
6.8864324951e+02	9.5171183348e-01	9.5199085408e-01
6.8906298828e+02	9.5164477825e-01	9.5192517348e-01
6.8948266602e+02	9.5149844885e-01	9.5185926259e-01
6.8990240479e+02	9.5154523849e-01	9.5179319747e-01
6.9032208252e+02	9.5127582550e-01	9.5172701520e-01
6.9074182129e+02	9.5122867823e-01	9.5166055676e-01
6.9116149902e+02	9.5101881027e-01	9.5159398781e-01
6.9158123779e+02	9.5121145248e-01	9.5152723884e-01
6.9200091553e+02	9.5094215870e-01	9.5146026657e-01
6.9242065430e+02	9.5088148117e-01	9.5139316348e-01
6.9284033203e+02	9.5075917244e-01	9.5132585185e-01
6.9326007080e+02	9.5051366091e-01	9.5125833828e-01
6.9367974854e+02	9.5050019026e-01	9.5119071331e-01
6.9409948730e+02	9.5055067539e-01	9.5112280854e-01
6.9451916504e+02	9.5026427507e-01	9.5105476902e-01
6.9493890381e+02	9.5022737980e-01	9.5098656993e-01
6.9535864258e+02	9.5021766424e-01	9.5091810451e-01
6.9577832031e+02	9.5015621185e-01	9.5084952866e-01
6.9619805908e+02	9.5005428791e-01	9.5078073867e-01
6.9661773682e+02	9.4975686073e-01	9.5071174794e-01
6.9703747559e+02	9.4988119602e-01	9.5064262874e-01
6.9745715332e+02	9.4967764616e-01	9.5057325913e-01
6.9787689209e+02	9.4946074486e-01	9.5050372910e-01
6.9829656982e+02	9.4944721460e-01	9.5043406668e-01
6.9871630859e+02	9.4922524691e-01	9.5036413009e-01
6.9913598633e+02	9.4918721914e-01	9.5029409061e-01
6.9955572510e+02	9.4910877943e-01	9.5022383964e-01
6.9997540283e+02	9.4902652502e-01	9.5015340293e-01
7.0039514160e+02	9.4890683889e-01	9.5008284660e-01
7.0081481934e+02	9.4887089729e-01	9.5001204156e-01
7.0123455811e+02	9.4876617193e-01	9.4994110017e-01
7.0165423584e+02	9.4866162539e-01	9.4987001990e-01
7.0207397461e+02	9.4855654240e-01	9.4979870338e-01
7.0249365234e+02	9.4840466976e-01	9.4972729701e-01
7.0291339111e+02	9.4832295179e-01	9.4965567302e-01
7.0333306885e+02	9.4818747044e-01	9.4958390869e-01
7.0375280762e+02	9.4814908504e-01	9.4951202790e-01
7.0417248535e+02	9.4814676046e-01	9.4943991893e-01
7.0459222412e+02	9.4791787863e-01	9.4936771062e-01
7.0501190186e+02	9.4794851542e-01	9.4929534979e-01
7.0543164062e+02	9.4760578871e-01	9.4922281857e-01
7.0585137939e+02	9.4764196873e-01	9.4915020397e-01
7.0627105713e+02	9.4754785299e-01	9.4907738771e-01
7.0669079590e+02	9.4745916128e-01	9.4900447443e-01
7.0711047363e+02	9.4736403227e-01	9.4893144518e-01
7.0753021240e+02	9.4728624821e-01	9.4885825155e-01
7.0794989014e+02	9.4721573591e-01	9.4878499881e-01
7.0836962891e+02	9.4711136818e-01	9.4871156546e-01
7.0878930664e+02	9.4699043036e-01	9.4863806064e-01
7.0920904541e+02	9.4697737694e-01	9.4856444803e-01
7.0962872314e+02	9.4671875238e-01	9.4849071224e-01
7.1004846191e+02	9.4676661491e-01	9.4841691068e-01
7.1046813965e+02	9.4665563107e-01	9.4834298820e-01
7.1088787842e+02	9.4641411304e-01	9.4826898738e-01
7.1130755615e+02	9.4646048546e-01	9.4819492466e-01
7.1172729492e+02	9.4637763500e-01	9.4812074815e-01
7.1214697266e+02	9.4634175301e-01	9.4804654278e-01
7.1256671143e+02	9.4634389877e-01	9.4797223154e-01
7.1298638916e+02	9.4611185789e-01	9.4789788519e-01
7.1340612793e+02	9.4604164362e-01	9.4782347746e-01
7.1382580566e+02	9.4603973627e-01	9.4774901577e-01
7.1424554443e+02	9.4584780931e-01	9.4767451918e-01
7.1466522217e+02	9.4585114717e-01	9.4759997644e-01
7.1508496094e+02	9.4578659534e-01	9.4752540152e-01
7.1550463867e+02	9.4578170776e-01	9.4745081029e-01
7.1592437744e+02	9.4568818808e-01	9.4737618431e-01
7.1634405518e+02	9.4562357664e-01	9.4730156046e-01
7.1676379395e+02	9.4539499283e-01	9.4722691223e-01
7.1718353271e+02	9.4537198544e-01	9.4715226516e-01
7.1760321045e+02	9.4531702995e-01	9.4707763083e-01
7.1802294922e+02	9.4522774220e-01	9.4700299985e-01
7.1844262695e+02	9.4515639544e-01	9.4692838642e-01
7.1886236572e+02	9.4513255358e-01	9.4685380038e-01
7.1928204346e+02	9.4505196810e-01	9.4677924193e-01
7.1970178223e+02	9.4514662027e-01	9.4670471401e-01
7.2012145996e+02	9.4490724802e-01	9.4663024047e-01
7.2054119873e+02	9.4463294744e-01	9.4655578848e-01
7.2096087646e+02	9.4469690323e-01	9.4648142918e-01
7.2138061523e+02	9.4472092390e-01	9.4640708920e-01
7.2180029297e+02	9.4472473860e-01	9.4633285626e-01
7.2222003174e+02	9.4466626644e-01	9.4625867045e-01
7.2263970947e+02	9.4445621967e-01	9.4618457005e-01
7.2305944824e+02	9.4446724653e-01	9.4611056772e-01
7.2347912598e+02	9.4437241554e-01	9.4603661892e-01
7.2389886475e+02	9.4440823793e-01	9.4596282928e-01
7.2431854248e+02	9.4415760040e-01	9.4588910229e-01
7.2473828125e+02	9.4414168596e-01	9.4581550319e-01
7.2515795898e+02	9.4406390190e-01	9.4574202755e-01
7.2557769775e+02	9.4403499365e-01	9.4566863721e-01
7.2599737549e+02	9.4390517473e-01	9.4559544134e-01
7.2641711426e+02	9.4389617443e-01	9.4552229619e-01
7.2683679199e+02	9.4381999969e-01	9.4544939057e-01
7.2725653076e+02	9.4396752119e-01	9.4537656214e-01
7.2767626953e+02	9.4363343716e-01	9.4530391094e-01
7.2809594727e+02	9.4375014305e-01	9.4523143688e-01
7.2851568604e+02	9.4377505779e-01	9.4515906905e-01
7.2893536377e+02	9.4340997934e-01	9.4508696524e-01
7.2935510254e+02	9.4364017248e-01	9.4501492781e-01
7.2977478027e+02	9.4347810745e-01	9.4494319099e-01
7.3019451904e+02	9.4340294600e-01	9.4487155714e-01
7.3061419678e+02	9.4327950478e-01	9.4480015680e-01
7.3103393555e+02	9.4314754009e-01	9.4472895093e-01
7.3145361328e+02	9.4311022758e-01	9.4465790402e-01
7.3187335205e+02	9.4317364693e-01	9.4458714960e-01
7.3229302979e+02	9.4319027662e-01	9.4451649343e-01
7.3271276855e+02	9.4306337833e-01	9.4444619206e-01
7.3313244629e+02	9.4295185804e-01	9.4437601562e-01
7.3355218506e+02	9.4294452667e-01	9.4430611556e-01
7.3397186279e+02	9.4282698631e-01	9.4423643957e-01
7.3439160156e+02	9.4299030304e-01	9.4416695559e-01
7.3481127930e+02	9.4271945953e-01	9.4409779952e-01
7.3523101807e+02	9.4264316559e-01	9.4402874572e-01
7.3565069580e+02	9.4268149137e-01	9.4396012771e-01
7.3607043457e+02	9.4265896082e-01	9.4389159842e-01
7.3649011230e+02	9.4262474775e-01	9.4382345427e-01
7.3690985107e+02	9.4243699312e-01	9.4375548331e-01
7.3732952881e+02	9.4240111113e-01	9.4368780707e-01
7.3774926758e+02	9.4264155626e-01	9.4362040899e-01
7.3816900635e+02	9.4250816107e-01	9.4355320182e-01
7.3858868408e+02	9.4226825237e-01	9.4348639935e-01
7.3900842285e+02	9.4236516953e-01	9.4341968648e-01
7.3942810059e+02	9.4218015671e-01	9.4335347568e-01
7.3984783936e+02	9.4203627110e-01	9.4328736156e-01
7.4026751709e+02	9.4231182337e-01	9.4322165656e-01
7.4068725586e+02	9.4213247299e-01	9.4315615003e-01
7.4110693359e+02	9.4208377600e-01	9.4309095776e-01
7.4152667236e+02	9.4205033779e-01	9.4302606583e-01
7.4194635010e+02	9.4216400385e-01	9.4296139207e-01
7.4236608887e+02	9.4187974930e-01	9.4289711988e-01
7.4278576660e+02	9.4169068336e-01	9.4283296923e-01
7.4320550537e+02	9.4197040796e-01	9.4276931997e-01
7.4362518311e+02	9.4186347723e-01	9.4270577540e-01
7.4404492188e+02	9.4176691771e-01	9.4264267064e-01
7.4446459961e+02	9.4176775217e-01	9.4257974843e-01
7.4488433838e+02	9.4152420759e-01	9.4251717311e-01
7.4530401611e+02	9.4146990776e-01	9.4245487162e-01
7.4572375488e+02	9.4156509638e-01	9.4239282515e-01
7.4614343262e+02	9.4144880772e-01	9.4233114064e-01
7.4656317139e+02	9.4146412611e-01	9.4226962099e-01
7.4698284912e+02	9.4144487381e-01	9.4220854754e-01
7.4740258789e+02	9.4124466181e-01	9.4214755123e-01
7.4782226562e+02	9.4117963314e-01	9.4208708073e-01
7.4824200439e+02	9.4124203920e-01	9.4202668231e-01
7.4866168213e+02	9.4114828110e-01	9.4196672485e-01
7.4908142090e+02	9.4124108553e-01	9.4190691460e-01
7.4950115967e+02	9.4114267826e-01	9.4184745207e-01
7.4992083740e+02	9.4105851650e-01	9.4178822532e-01
7.5034057617e+02	9.4102782011e-01	9.4172925665e-01
7.5076025391e+02	9.4082319736e-01	9.4167058909e-01
7.5117999268e+02	9.4086527824e-01	9.4161210280e-01
7.5159967041e+02	9.4068866968e-01	9.4155397651e-01
7.5201940918e+02	9.4067293406e-01	9.4149595944e-01
7.5243908691e+02	9.4054549932e-01	9.4143835416e-01
7.5285882568e+02	9.4066947699e-01	9.4138080144e-01
7.5327850342e+02	9.4066125154e-01	9.4132368452e-01
7.5369824219e+02	9.4072157145e-01	9.4126662387e-01
7.5411791992e+02	9.4066470861e-01	9.4120992594e-01
7.5453765869e+02	9.4071722031e-01	9.4115333188e-01
7.5495733643e+02	9.4056260586e-01	9.4109703257e-01
7.5537707520e+02	9.4028723240e-01	9.4104087733e-01
7.5579675293e+02	9.4030779600e-01	9.4098495441e-01
7.5621649170e+02	9.4040906429e-01	9.4092920787e-01
7.5663616943e+02	9.4015634060e-01	9.4087363719e-01
7.5705590820e+02	9.4031274319e-01	9.4081826695e-01
7.5747558594e+02	9.4014441967e-01	9.4076302246e-01
7.5789532471e+02	9.4027471542e-01	9.4070799380e-01
7.5831500244e+02	9.4021338224e-01	9.4065304752e-01
7.5873474121e+02	9.4002467394e-01	9.4059832347e-01
7.5915441895e+02	9.4007301331e-01	9.4054364546e-01
7.5957415771e+02	9.3994808197e-01	9.4048918681e-01
7.5999389648e+02	9.4006603956e-01	9.4043474964e-01
7.6041357422e+02	9.4001430273e-01	9.4038051049e-01
7.6083331299e+02	9.4015479088e-01	9.4032628956e-01
7.6125299072e+02	9.3989723921e-01	9.4027221705e-01
7.6167272949e+02	9.3982762098e-01	9.4021816865e-01
7.6209240723e+02	9.3988233805e-01	9.4016422493e-01
7.6251214600e+02	9.3986320496e-01	9.4011030326e-01
7.6293182373e+02	9.3990617990e-01	9.4005644854e-01
7.6335156250e+02	9.3973761797e-01	9.4000260579e-01
7.6377124023e+02	9.3978589773e-01	9.3994879829e-01
7.6419097900e+02	9.3980234861e-01	9.3989498471e-01
7.6461065674e+02	9.3990039825e-01	9.3984118069e-01
7.6503039551e+02	9.3948835135e-01	9.3978734462e-01
7.6545007324e+02	9.3976736069e-01	9.3973349840e-01
7.6586981201e+02	9.3967938423e-01	9.3967958640e-01
7.6628948975e+02	9.3953603506e-01	9.3962565037e-01
7.6670922852e+02	9.3969464302e-01	9.3957160724e-01
7.6712890625e+02	9.3930542469e-01	9.3951753190e-01
7.6754864502e+02	9.3949854374e-01	9.3946330083e-01
7.6796832275e+02	9.3940448761e-01	9.3940903481e-01
