wavelength_nm	final_result_transmittance	cst_average_transmittance
4.2170805759e+02	8.5168250590e-01	8.5163547595e-01
4.2212776703e+02	8.5220895935e-01	8.5281896591e-01
4.2254747647e+02	8.5311255927e-01	8.5402049621e-01
4.2296718591e+02	8.5474935155e-01	8.5524070263e-01
4.2338689535e+02	8.5598592032e-01	8.5647694270e-01
4.2380660479e+02	8.5702406045e-01	8.5772838195e-01
4.2422631423e+02	8.5819004820e-01	8.5899527868e-01
4.2464602368e+02	8.5900639917e-01	8.6027572552e-01
4.2506573312e+02	8.6076962215e-01	8.6156847080e-01
4.2548544256e+02	8.6124914821e-01	8.6287337542e-01
4.2590515200e+02	8.6271524619e-01	8.6418896914e-01
4.2632486144e+02	8.6398595958e-01	8.6551382144e-01
4.2674457088e+02	8.6487520593e-01	8.6684749524e-01
4.2716428032e+02	8.6606247287e-01	8.6818871895e-01
4.2758398976e+02	8.6711497685e-01	8.6953604221e-01
4.2800369920e+02	8.6833937557e-01	8.7088884910e-01
4.2842340865e+02	8.6934873421e-01	8.7224580844e-01
4.2884311809e+02	8.7093779027e-01	8.7360566854e-01
4.2926282753e+02	8.7213864752e-01	8.7496757507e-01
4.2968253697e+02	8.7330065052e-01	8.7633013725e-01
4.3010224641e+02	8.7472733496e-01	8.7769240141e-01
4.3052195585e+02	8.7560594038e-01	8.7905295690e-01
4.3094166529e+02	8.7741721826e-01	8.8041083018e-01
4.3136137473e+02	8.7941949638e-01	8.8176498810e-01
4.3178108418e+02	8.8002757301e-01	8.8311372201e-01
4.3220079362e+02	8.8242804077e-01	8.8445649544e-01
4.3262050306e+02	8.8334784512e-01	8.8579183817e-01
4.3304021250e+02	8.8509406596e-01	8.8711831967e-01
4.3345992194e+02	8.8663419949e-01	8.8843560219e-01
4.3387963138e+02	8.8799551746e-01	8.8974130154e-01
4.3429934082e+02	8.8938192499e-01	8.9103523890e-01
4.3471905026e+02	8.9086065945e-01	8.9231626193e-01
4.3513875971e+02	8.9221357098e-01	8.9358206590e-01
4.3555846915e+02	8.9366327841e-01	8.9483332634e-01
4.3597817859e+02	8.9477395656e-01	8.9606714249e-01
4.3639788803e+02	8.9611887884e-01	8.9728349447e-01
4.3681759747e+02	8.9727032551e-01	8.9848156770e-01
4.3723730691e+02	8.9876270747e-01	8.9965862036e-01
4.3765701635e+02	8.9961804055e-01	9.0081612269e-01
4.3807672579e+02	9.0096629659e-01	9.0195020040e-01
4.3849643523e+02	9.0187152179e-01	9.0306216478e-01
4.3891614468e+02	9.0327592719e-01	9.0415016810e-01
4.3933585412e+02	9.0448810603e-01	9.0521262089e-01
4.3975556356e+02	9.0548171503e-01	9.0625081460e-01
4.4017527300e+02	9.0632954130e-01	9.0726000071e-01
4.4059498244e+02	9.0747139237e-01	9.0824371576e-01
4.4101469188e+02	9.0867229667e-01	9.0919733047e-01
4.4143440132e+02	9.0943596877e-01	9.1012285153e-01
4.4185411076e+02	9.1065229536e-01	9.1101813316e-01
4.4227382021e+02	9.1159769714e-01	9.1188246012e-01
4.4269352965e+02	9.1241530064e-01	9.1271650791e-01
4.4311323909e+02	9.1323617804e-01	9.1351689895e-01
4.4353294853e+02	9.1431346833e-01	9.1428718964e-01
4.4395265797e+02	9.1500781433e-01	9.1502128045e-01
4.4437236741e+02	9.1605059286e-01	9.1572475433e-01
4.4479207685e+02	9.1652452168e-01	9.1639127334e-01
4.4521178629e+02	9.1727374967e-01	9.1702568531e-01
4.4563149574e+02	9.1800253801e-01	9.1762328148e-01
4.4605120518e+02	9.1879909600e-01	9.1818708181e-01
4.4647091462e+02	9.1932189199e-01	9.1871426503e-01
4.4689062406e+02	9.1963893104e-01	9.1920632124e-01
4.4731033350e+02	9.2037218820e-01	9.1966197888e-01
4.4773004294e+02	9.2056518858e-01	9.2008143663e-01
4.4814975238e+02	9.2075437475e-01	9.2046469450e-01
4.4856946182e+02	9.2102283230e-01	9.2081109683e-01
4.4898917126e+02	9.2101306157e-01	9.2112147808e-01
4.4940888071e+02	9.2137712121e-01	9.2139460643e-01
4.4982859015e+02	9.2129665807e-01	9.2163189252e-01
4.5024829959e+02	9.2140710320e-01	9.2183186611e-01
4.5066800903e+02	9.2139029820e-01	9.2199609677e-01
4.5108771847e+02	9.2152648722e-01	9.2212329308e-01
4.5150742791e+02	9.2135727970e-01	9.2221482595e-01
4.5192713735e+02	9.2155204863e-01	9.2226990064e-01
4.5234684679e+02	9.2113017864e-01	9.2228933175e-01
4.5276655624e+02	9.2108041224e-01	9.2227315903e-01
4.5318626568e+02	9.2096805938e-01	9.2222126325e-01
4.5360597512e+02	9.2076993576e-01	9.2213495572e-01
4.5402568456e+02	9.2046279538e-01	9.2201278607e-01
4.5444539400e+02	9.2039168051e-01	9.2185761531e-01
4.5486510344e+02	9.2027068393e-01	9.2166642348e-01
4.5528481288e+02	9.1989762273e-01	9.2144382000e-01
4.5570452232e+02	9.1986990018e-01	9.2118497690e-01
4.5612423177e+02	9.2006259914e-01	9.2089641094e-01
4.5654394121e+02	9.1951317132e-01	9.2057162523e-01
4.5696365065e+02	9.1931444545e-01	9.2021769285e-01
4.5738336009e+02	9.1930311923e-01	9.1982978582e-01
4.5780306953e+02	9.1894573019e-01	9.1941219568e-01
4.5822277897e+02	9.1859030604e-01	9.1896309455e-01
4.5864248841e+02	9.1781473062e-01	9.1848373413e-01
4.5906219785e+02	9.1759252171e-01	9.1797538598e-01
4.5948190729e+02	9.1707122183e-01	9.1743620237e-01
4.5990161674e+02	9.1692917664e-01	9.1687067350e-01
4.6032132618e+02	9.1625009044e-01	9.1627371311e-01
4.6074103562e+02	9.1502647710e-01	9.1565150023e-01
4.6116074506e+02	9.1455096678e-01	9.1500041882e-01
4.6158045450e+02	9.1486492840e-01	9.1432348887e-01
4.6200016394e+02	9.1366979452e-01	9.1362063090e-01
4.6241987338e+02	9.1255758761e-01	9.1289110978e-01
4.6283958282e+02	9.1207840931e-01	9.1213868062e-01
4.6325929227e+02	9.1113469630e-01	9.1135879358e-01
4.6367900171e+02	9.1047259457e-01	9.1055699190e-01
4.6409871115e+02	9.0926424496e-01	9.0973099073e-01
4.6451842059e+02	9.0875960842e-01	9.0888206164e-01
4.6493813003e+02	9.0734121886e-01	9.0801211198e-01
4.6535783947e+02	9.0666063205e-01	9.0711832047e-01
4.6577754891e+02	9.0539219551e-01	9.0620507797e-01
4.6619725835e+02	9.0380283962e-01	9.0527015924e-01
4.6661696780e+02	9.0239687812e-01	9.0431531270e-01
4.6703667724e+02	8.9954910022e-01	9.0334202846e-01
4.6745638668e+02	8.9912379163e-01	9.0234780312e-01
4.6787609612e+02	8.9892739176e-01	9.0133659045e-01
4.6829580556e+02	8.9896851765e-01	9.0030690034e-01
4.6871551500e+02	8.9783394375e-01	8.9925954739e-01
4.6913522444e+02	8.9736151452e-01	8.9819661776e-01
4.6955493388e+02	8.9639222079e-01	8.9711562792e-01
4.6997464332e+02	8.9537548633e-01	8.9601975679e-01
4.7039435277e+02	8.9490340731e-01	8.9490896463e-01
4.7081406221e+02	8.9362501006e-01	8.9378235737e-01
4.7123377165e+02	8.9283547505e-01	8.9264257749e-01
4.7165348109e+02	8.9146761730e-01	8.9148859183e-01
4.7207319053e+02	8.9077243454e-01	8.9032121499e-01
4.7249289997e+02	8.8954886806e-01	8.8914207617e-01
4.7291260941e+02	8.8837053918e-01	8.8794978460e-01
4.7333231885e+02	8.8714424273e-01	8.8674624761e-01
4.7375202830e+02	8.8633903345e-01	8.8553239902e-01
4.7417173774e+02	8.8530091229e-01	8.8430676858e-01
4.7459144718e+02	8.8386898049e-01	8.8307187955e-01
4.7501115662e+02	8.8261202834e-01	8.8182797035e-01
4.7543086606e+02	8.8169636879e-01	8.8057440519e-01
4.7585057550e+02	8.7998913004e-01	8.7931325038e-01
4.7627028494e+02	8.7927605293e-01	8.7804474433e-01
4.7668999438e+02	8.7826569827e-01	8.7676880757e-01
4.7710970383e+02	8.7742401546e-01	8.7548710903e-01
4.7752941327e+02	8.7619467255e-01	8.7420010567e-01
4.7794912271e+02	8.7483252553e-01	8.7290805578e-01
4.7836883215e+02	8.7368685908e-01	8.7161248922e-01
4.7878854159e+02	8.7256354659e-01	8.7031404177e-01
4.7920825103e+02	8.7157374837e-01	8.6901338895e-01
4.7962796047e+02	8.7060517017e-01	8.6771178246e-01
4.8004766991e+02	8.6971318511e-01	8.6641007662e-01
4.8046737935e+02	8.6910443764e-01	8.6510954301e-01
4.8088708880e+02	8.6794005817e-01	8.6381103595e-01
4.8130679824e+02	8.6683790369e-01	8.6251554887e-01
4.8172650768e+02	8.6557958567e-01	8.6122488976e-01
4.8214621712e+02	8.6426794006e-01	8.5993955533e-01
4.8256592656e+02	8.6397121249e-01	8.5866047939e-01
4.8298563600e+02	8.6295124898e-01	8.5738939047e-01
4.8340534544e+02	8.6167660601e-01	8.5612708330e-01
4.8382505488e+02	8.6063064125e-01	8.5487367709e-01
4.8424476433e+02	8.5891233055e-01	8.5363020500e-01
4.8466447377e+02	8.5833992155e-01	8.5239799817e-01
4.8508418321e+02	8.5707549736e-01	8.5117584467e-01
4.8550389265e+02	8.5617718031e-01	8.4996360540e-01
4.8592360209e+02	8.5522547198e-01	8.4876215458e-01
4.8634331153e+02	8.5373191057e-01	8.4756940603e-01
4.8676302097e+02	8.5323263409e-01	8.4638382991e-01
4.8718273041e+02	8.5193618885e-01	8.4520397584e-01
4.8760243986e+02	8.5080542242e-01	8.4402765830e-01
4.8802214930e+02	8.4967531514e-01	8.4285163879e-01
4.8844185874e+02	8.4770294522e-01	8.4167299668e-01
4.8886156818e+02	8.4695274369e-01	8.4048728148e-01
4.8928127762e+02	8.4565175479e-01	8.3929044008e-01
4.8970098706e+02	8.4404731450e-01	8.3807871739e-01
4.9012069650e+02	8.4242207012e-01	8.3684770266e-01
4.9054040594e+02	8.4131628086e-01	8.3558799823e-01
4.9096011538e+02	8.4014110775e-01	8.3429757754e-01
4.9137982483e+02	8.3791988391e-01	8.3297147353e-01
4.9179953427e+02	8.3695946614e-01	8.3160326878e-01
4.9221924371e+02	8.3546403418e-01	8.3017957211e-01
4.9263895315e+02	8.3344350027e-01	8.2870046298e-01
4.9305866259e+02	8.3203741380e-01	8.2715896765e-01
4.9347837203e+02	8.3014990574e-01	8.2554602623e-01
4.9389808147e+02	8.2814954338e-01	8.2384111484e-01
4.9431779091e+02	8.2512685914e-01	8.2204455137e-01
4.9473750036e+02	8.2412217925e-01	8.2014465332e-01
4.9515720980e+02	8.2175616758e-01	8.1812783082e-01
4.9557691924e+02	8.1943343183e-01	8.1595518192e-01
4.9599662868e+02	8.1722869088e-01	8.1362835566e-01
4.9641633812e+02	8.1412128446e-01	8.1113038460e-01
4.9683604756e+02	8.1146438571e-01	8.0844575167e-01
4.9725575700e+02	8.0887497185e-01	8.0554099878e-01
4.9767546644e+02	8.0561722836e-01	8.0242681503e-01
4.9809517589e+02	8.0259084830e-01	7.9912231366e-01
4.9851488533e+02	7.9892391343e-01	7.9564714432e-01
4.9893459477e+02	7.9534899392e-01	7.9202288389e-01
4.9935430421e+02	7.9157738295e-01	7.8827108939e-01
4.9977401365e+02	7.8850528312e-01	7.8442609310e-01
5.0019372309e+02	7.8333446482e-01	7.8049618006e-01
5.0061343253e+02	7.8072757341e-01	7.7647900581e-01
5.0103314197e+02	7.7633834007e-01	7.7235315243e-01
5.0145285141e+02	7.7243606841e-01	7.6810113589e-01
5.0187256086e+02	7.6698658834e-01	7.6370823383e-01
5.0229227030e+02	7.6325037010e-01	7.5915334622e-01
5.0271197974e+02	7.5832385193e-01	7.5441592932e-01
5.0313168918e+02	7.5326358405e-01	7.4945284923e-01
5.0355139862e+02	7.4834802608e-01	7.4425731103e-01
5.0397110806e+02	7.4292029541e-01	7.3881963889e-01
5.0439081750e+02	7.3764068633e-01	7.3312326272e-01
5.0481052694e+02	7.3264686727e-01	7.2715212901e-01
5.0523023639e+02	7.2731445430e-01	7.2086383899e-01
5.0564994583e+02	7.2030315814e-01	7.1425106128e-01
5.0606965527e+02	7.1387768909e-01	7.0731310050e-01
5.0648936471e+02	7.0714086803e-01	7.0003436009e-01
5.0690907415e+02	6.9967878878e-01	6.9239920378e-01
5.0732878359e+02	6.9189667591e-01	6.8437985579e-01
5.0774849303e+02	6.8412635358e-01	6.7593091726e-01
5.0816820247e+02	6.7510072934e-01	6.6707485914e-01
5.0858791192e+02	6.6726958082e-01	6.5779608488e-01
5.0900762136e+02	6.5777731229e-01	6.4807917674e-01
5.0942733080e+02	6.4768789790e-01	6.3790921370e-01
5.0984704024e+02	6.3818807303e-01	6.2724157174e-01
5.1026674968e+02	6.2784819887e-01	6.1606057485e-01
5.1068645912e+02	6.1790187976e-01	6.0438388586e-01
5.1110616856e+02	6.0552674727e-01	5.9220067660e-01
5.1152587800e+02	5.9376504577e-01	5.7950174809e-01
5.1194558744e+02	5.8216743733e-01	5.6627998749e-01
5.1236529689e+02	5.6848825690e-01	5.5250759919e-01
5.1278500633e+02	5.5627492655e-01	5.3816537062e-01
5.1320471577e+02	5.4143541117e-01	5.2329533299e-01
5.1362442521e+02	5.2745176776e-01	5.0790247321e-01
5.1404413465e+02	5.1238935766e-01	4.9199508627e-01
5.1446384409e+02	4.9604613125e-01	4.7558498383e-01
5.1488355353e+02	4.8076259039e-01	4.5868710677e-01
5.1530326297e+02	4.6282320352e-01	4.4128232201e-01
5.1572297242e+02	4.4628883185e-01	4.2341772715e-01
5.1614268186e+02	4.2722925397e-01	4.0512845914e-01
5.1656239130e+02	4.0987035864e-01	3.8643594583e-01
5.1698210074e+02	3.8935789986e-01	3.6736211181e-01
5.1740181018e+02	3.7196411839e-01	3.4793099761e-01
5.1782151962e+02	3.5029669170e-01	3.2817277312e-01
5.1824122906e+02	3.2999150578e-01	3.0812076728e-01
5.1866093850e+02	3.0896880728e-01	2.8785996636e-01
5.1908064795e+02	2.8765661983e-01	2.6753645639e-01
5.1950035739e+02	2.6660489591e-01	2.4735927582e-01
5.1992006683e+02	2.4586478607e-01	2.2759748002e-01
5.2033977627e+02	2.2549577026e-01	2.0822587113e-01
5.2075948571e+02	2.0406546976e-01	1.8859929840e-01
5.2117919515e+02	1.8347998549e-01	1.6877615452e-01
5.2159890459e+02	1.6333245271e-01	1.4952081442e-01
5.2201861403e+02	1.4463384513e-01	1.3133290162e-01
5.2243832347e+02	1.2735848057e-01	1.1437836289e-01
5.2285803292e+02	1.0963695997e-01	9.8789694409e-02
5.2327774236e+02	9.4460405498e-02	8.4655235211e-02
5.2369745180e+02	8.1634833241e-02	7.2020195425e-02
5.2411716124e+02	6.8225969410e-02	6.0884896666e-02
5.2453687068e+02	5.9504314448e-02	5.1206648350e-02
5.2495658012e+02	5.0549547210e-02	4.2906407267e-02
5.2537628956e+02	4.3692827174e-02	3.5895419617e-02
5.2579599900e+02	3.8693535190e-02	3.0101914580e-02
5.2621570845e+02	3.4177942675e-02	2.5312515597e-02
5.2663541789e+02	3.0290689484e-02	2.1404144665e-02
5.2705512733e+02	2.7763755949e-02	1.8262044837e-02
5.2747483677e+02	2.5400433016e-02	1.5782697437e-02
5.2789454621e+02	2.3831674491e-02	1.3875434175e-02
5.2831425565e+02	2.3717690436e-02	1.2463333085e-02
5.2873396509e+02	2.1658308620e-02	1.1483813326e-02
5.2915367453e+02	2.1383388368e-02	1.0889238988e-02
5.2957338398e+02	2.0471172369e-02	1.0647671918e-02
5.2999309342e+02	2.0430707368e-02	1.0746893163e-02
5.3041280286e+02	2.1852077627e-02	1.1208101486e-02
5.3083251230e+02	2.3580104142e-02	1.2034990204e-02
5.3125222174e+02	2.3860580850e-02	1.3270578658e-02
5.3167193118e+02	2.5387770511e-02	1.4976085164e-02
5.3209164062e+02	2.7501100545e-02	1.7229039843e-02
5.3251135006e+02	3.0439573696e-02	2.0119824757e-02
5.3293105950e+02	3.2784112741e-02	2.3746527111e-02
5.3335076895e+02	3.6862309107e-02	2.8208198026e-02
5.3377047839e+02	4.0274641611e-02	3.3596980075e-02
5.3419018783e+02	4.7113813515e-02	3.9989826580e-02
5.3460989727e+02	5.2614211435e-02	4.7440797091e-02
5.3502960671e+02	5.9556732012e-02	5.5974967778e-02
5.3544931615e+02	6.8452073846e-02	6.5584817280e-02
5.3586902559e+02	7.5908731381e-02	7.6229621967e-02
5.3628873503e+02	8.5437432616e-02	8.7862546245e-02
5.3670844448e+02	9.6924290874e-02	1.0037099818e-01
5.3712815392e+02	1.0792052728e-01	1.1361623804e-01
5.3754786336e+02	1.2078642355e-01	1.2747054795e-01
5.3796757280e+02	1.3439510545e-01	1.4180324475e-01
5.3838728224e+02	1.4748176186e-01	1.5648683409e-01
5.3880699168e+02	1.6977016596e-01	1.7140177389e-01
5.3922670112e+02	1.6930172447e-01	1.8643975258e-01
5.3964641056e+02	1.9212385085e-01	2.0150558650e-01
5.4006612001e+02	2.0666392217e-01	2.1651790539e-01
5.4048582945e+02	2.2088194446e-01	2.3140891393e-01
5.4090553889e+02	2.3682745690e-01	2.4612358709e-01
5.4132524833e+02	2.5079795840e-01	2.6061842839e-01
5.4174495777e+02	2.6458593580e-01	2.7486006419e-01
5.4216466721e+02	2.7873163292e-01	2.8882378340e-01
5.4258437665e+02	2.9181427455e-01	3.0249217153e-01
5.4300408609e+02	3.0536393707e-01	3.1585377455e-01
5.4342379553e+02	3.1838304163e-01	3.2890208562e-01
5.4384350498e+02	3.3250766998e-01	3.4163442254e-01
5.4426321442e+02	3.4445363717e-01	3.5405120254e-01
5.4468292386e+02	3.5610832057e-01	3.6615523696e-01
5.4510263330e+02	3.6802123470e-01	3.7795113524e-01
5.4552234274e+02	3.7977872993e-01	3.8944490751e-01
5.4594205218e+02	3.9131011159e-01	4.0064356724e-01
5.4636176162e+02	4.0286562896e-01	4.1155482332e-01
5.4678147106e+02	4.1357139497e-01	4.2218688130e-01
5.4720118051e+02	4.2345521288e-01	4.3254830440e-01
5.4762088995e+02	4.3526776008e-01	4.4264774521e-01
5.4804059939e+02	4.4402319341e-01	4.5249399543e-01
5.4846030883e+02	4.5316998967e-01	4.6209571759e-01
5.4888001827e+02	4.6234280088e-01	4.7146150470e-01
5.4929972771e+02	4.7362049310e-01	4.8059951266e-01
5.4971943715e+02	4.8256442438e-01	4.8951739073e-01
5.5013914659e+02	4.9221660291e-01	4.9822165569e-01
5.5055885604e+02	5.0091847246e-01	5.0671695669e-01
5.5097856548e+02	5.0975716404e-01	5.1500479380e-01
5.5139827492e+02	5.1843390484e-01	5.2308192849e-01
5.5181798436e+02	5.2648116164e-01	5.3093814850e-01
5.5223769380e+02	5.3485910744e-01	5.3855498632e-01
5.5265740324e+02	5.4444548705e-01	5.4590711991e-01
5.5307711268e+02	5.5113036160e-01	5.5297406514e-01
5.5349682212e+02	5.5817627074e-01	5.5978977680e-01
5.5391653156e+02	5.6560262366e-01	5.6664225459e-01
5.5433624101e+02	5.7409444045e-01	5.7479808728e-01
5.5475595045e+02	5.8200292319e-01	5.8734677235e-01
5.5517565989e+02	5.9096027684e-01	6.0213909547e-01
5.5559536933e+02	5.9844329589e-01	6.1113874118e-01
5.5601507877e+02	6.0546855729e-01	6.1637703578e-01
5.5643478821e+02	6.1167582808e-01	6.2087992827e-01
5.5685449765e+02	6.1720969872e-01	6.2548855941e-01
5.5727420709e+02	6.2377105596e-01	6.3026398420e-01
5.5769391654e+02	6.2975995587e-01	6.3513753812e-01
5.5811362598e+02	6.3552445470e-01	6.4004524549e-01
5.5853333542e+02	6.4091748456e-01	6.4494282007e-01
5.5895304486e+02	6.4600200163e-01	6.4980147282e-01
5.5937275430e+02	6.5200930183e-01	6.5460282564e-01
5.5979246374e+02	6.5774894726e-01	6.5933505694e-01
5.6021217318e+02	6.6220593573e-01	6.6399081548e-01
5.6063188262e+02	6.6724873234e-01	6.6856551170e-01
5.6105159207e+02	6.7150895731e-01	6.7305654287e-01
5.6147130151e+02	6.7701920048e-01	6.7746255795e-01
5.6189101095e+02	6.8225286230e-01	6.8178306023e-01
5.6231072039e+02	6.8559573402e-01	6.8601818879e-01
5.6273042983e+02	6.9001166828e-01	6.9016851981e-01
5.6315013927e+02	6.9431071050e-01	6.9423494736e-01
5.6356984871e+02	6.9843865014e-01	6.9821850459e-01
5.6398955815e+02	7.0262242503e-01	7.0212042332e-01
5.6440926759e+02	7.0710092482e-01	7.0594203472e-01
5.6482897704e+02	7.1077738042e-01	7.0968468984e-01
5.6524868648e+02	7.1314448033e-01	7.1334981918e-01
5.6566839592e+02	7.1740895427e-01	7.1693891287e-01
5.6608810536e+02	7.2136755861e-01	7.2045342127e-01
5.6650781480e+02	7.2470546764e-01	7.2389300664e-01
5.6692752424e+02	7.2652071945e-01	7.2725864251e-01
5.6734723368e+02	7.3178526583e-01	7.3055440187e-01
5.6776694312e+02	7.3429837967e-01	7.3378185431e-01
5.6818665257e+02	7.3750952966e-01	7.3694270849e-01
5.6860636201e+02	7.3992489871e-01	7.4003863335e-01
5.6902607145e+02	7.4438921574e-01	7.4307149649e-01
5.6944578089e+02	7.4613992023e-01	7.4604314566e-01
5.6986549033e+02	7.4983224283e-01	7.4895554781e-01
5.7028519977e+02	7.5301329925e-01	7.5181074937e-01
5.7070490921e+02	7.5522123473e-01	7.5461087624e-01
5.7112461865e+02	7.5836402765e-01	7.5735809406e-01
5.7154432810e+02	7.6115652603e-01	7.6005450885e-01
5.7196403754e+02	7.6334040682e-01	7.6270226638e-01
5.7238374698e+02	7.6562496096e-01	7.6530333360e-01
5.7280345642e+02	7.6872108669e-01	7.6785945892e-01
5.7322316586e+02	7.7102240500e-01	7.7036891381e-01
5.7364287530e+02	7.7387178475e-01	7.7283567190e-01
5.7406258474e+02	7.7558542293e-01	7.7526098490e-01
