Epoch 0 | Train Loss: 87.082043 | Val Loss: 71.964539
Epoch 1 | Train Loss: 62.505446 | Val Loss: 65.740410
Epoch 2 | Train Loss: 55.343864 | Val Loss: 49.459221
Epoch 3 | Train Loss: 50.037321 | Val Loss: 49.708744
Epoch 4 | Train Loss: 46.777584 | Val Loss: 43.160095
Epoch 5 | Train Loss: 43.531546 | Val Loss: 41.429260
Epoch 6 | Train Loss: 42.333096 | Val Loss: 43.136650
Epoch 7 | Train Loss: 40.062778 | Val Loss: 38.834183
Epoch 8 | Train Loss: 38.306747 | Val Loss: 35.202423
Epoch 9 | Train Loss: 37.509725 | Val Loss: 35.302906
Epoch 10 | Train Loss: 36.728340 | Val Loss: 34.139641
Epoch 11 | Train Loss: 34.976969 | Val Loss: 32.976765
Epoch 12 | Train Loss: 34.190046 | Val Loss: 32.217117
Epoch 13 | Train Loss: 33.329147 | Val Loss: 31.394886
Epoch 14 | Train Loss: 32.502873 | Val Loss: 29.662109
Epoch 15 | Train Loss: 32.515278 | Val Loss: 31.836258
Epoch 16 | Train Loss: 32.085973 | Val Loss: 30.198719
Epoch 17 | Train Loss: 31.620626 | Val Loss: 28.518276
Epoch 18 | Train Loss: 31.639209 | Val Loss: 29.026737
Epoch 19 | Train Loss: 31.111996 | Val Loss: 29.814293
Epoch 20 | Train Loss: 30.118156 | Val Loss: 27.950974
Epoch 21 | Train Loss: 30.705022 | Val Loss: 28.677835
Epoch 22 | Train Loss: 30.330423 | Val Loss: 28.934216
Epoch 23 | Train Loss: 30.325410 | Val Loss: 27.696083
Epoch 24 | Train Loss: 29.613409 | Val Loss: 27.346916
Epoch 25 | Train Loss: 29.551891 | Val Loss: 28.206974
Epoch 26 | Train Loss: 29.042423 | Val Loss: 27.058083
Epoch 27 | Train Loss: 28.935661 | Val Loss: 26.456617
Epoch 28 | Train Loss: 29.032567 | Val Loss: 27.297829
Epoch 29 | Train Loss: 28.756560 | Val Loss: 27.653177
Epoch 30 | Train Loss: 28.297150 | Val Loss: 26.293308
Epoch 31 | Train Loss: 28.314883 | Val Loss: 26.029568
Epoch 32 | Train Loss: 27.732376 | Val Loss: 25.977404
Epoch 33 | Train Loss: 27.563751 | Val Loss: 27.219118
Epoch 34 | Train Loss: 27.893355 | Val Loss: 25.205591
Epoch 35 | Train Loss: 28.291783 | Val Loss: 25.947807
Epoch 36 | Train Loss: 27.383791 | Val Loss: 25.842342
Epoch 37 | Train Loss: 27.332844 | Val Loss: 25.158562
Epoch 38 | Train Loss: 27.260179 | Val Loss: 25.614365
Epoch 39 | Train Loss: 27.150970 | Val Loss: 24.562092
Epoch 40 | Train Loss: 27.089057 | Val Loss: 24.461708
Epoch 41 | Train Loss: 27.205753 | Val Loss: 25.206823
Epoch 42 | Train Loss: 26.860658 | Val Loss: 24.674248
Epoch 43 | Train Loss: 26.502008 | Val Loss: 25.001720
Epoch 44 | Train Loss: 26.274466 | Val Loss: 24.688923
Epoch 45 | Train Loss: 26.624140 | Val Loss: 24.787670
Epoch 46 | Train Loss: 26.340610 | Val Loss: 25.524021
Epoch 47 | Train Loss: 26.913850 | Val Loss: 25.689644
Epoch 48 | Train Loss: 26.171040 | Val Loss: 23.538250
Epoch 49 | Train Loss: 25.873870 | Val Loss: 24.164680
Epoch 50 | Train Loss: 26.142544 | Val Loss: 24.425220
