candidate_index	condition_order_code	valid	candidate_spectrum_valid	candidate_spectrum_maximum_absolute_error_nm	candidate_spectrum_summed_absolute_error_nm	peak1_wavelength_nm	peak2_wavelength_nm	peak1_signed_error_nm	peak2_signed_error_nm	maximum_absolute_error_nm	summed_absolute_error_nm	mean_absolute_error_nm	peak1_transmittance	peak2_transmittance	worst_valley_transmittance	peak1_fwhm_nm	peak2_fwhm_nm	widest_fwhm_nm	peak1_prominence	peak2_prominence	minimum_prominence	valley_transmittance_imbalance	peak1_fwhm_to_ideal_ratio	peak2_fwhm_to_ideal_ratio	shape_gate_passed	shape_minimax_score	inside_position_window	selected
0.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.8428039551e+00	8.2850646973e+00	4.9389807129e+02	6.0596051025e+02	-6.1019287109e+00	5.9605102539e+00	6.1019287109e+00	1.2062438965e+01	6.0312194824e+00	1.7536047101e-01	1.7730772495e-01	1.7730772495e-01	2.4163395257e+01	2.9688928864e+01	2.9688928864e+01	7.2399899364e-01	6.4897263050e-01	6.4897263050e-01	1.9472539425e-03	9.2555688284e-01	9.8573002990e-01	1.0000000000e+00	8.8653862476e-01	1.0000000000e+00	0.0000000000e+00
1.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.2625122070e+00	8.7047729492e+00	4.9389807129e+02	6.0638018799e+02	-6.1019287109e+00	6.3801879883e+00	6.3801879883e+00	1.2482116699e+01	6.2410583496e+00	2.0788192749e-01	2.0006391406e-01	2.0788192749e-01	2.0470526233e+01	3.0868850834e+01	3.0868850834e+01	6.1788445711e-01	6.9849345088e-01	6.1788445711e-01	7.8180134296e-03	7.8410489291e-01	1.0249057281e+00	1.0000000000e+00	1.0394096375e+00	1.0000000000e+00	0.0000000000e+00
2.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.2625122070e+00	9.5441894531e+00	4.9389807129e+02	6.0596051025e+02	-6.1019287109e+00	5.9605102539e+00	6.1019287109e+00	1.2062438965e+01	6.0312194824e+00	1.2053903937e-01	7.7055685222e-02	1.2053903937e-01	2.4746544160e+01	3.2204423032e+01	3.2204423032e+01	7.0313468575e-01	8.2393450290e-01	7.0313468575e-01	4.3483354151e-02	9.4789387130e-01	1.0692493159e+00	1.0000000000e+00	7.1110131548e-01	1.0000000000e+00	0.0000000000e+00
3.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.2625122070e+00	9.5441894531e+00	4.9389807129e+02	6.0512109375e+02	-6.1019287109e+00	5.1210937500e+00	6.1019287109e+00	1.1223022461e+01	5.6115112305e+00	9.8728939891e-02	8.8175073266e-02	9.8728939891e-02	2.7205582517e+01	3.5374054320e+01	3.5374054320e+01	7.1824117005e-01	8.1330989301e-01	7.1824117005e-01	1.0553866625e-02	1.0420850995e+00	1.1744872232e+00	1.0000000000e+00	6.9614500094e-01	1.0000000000e+00	0.0000000000e+00
4.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.8428039551e+00	6.1864929199e+00	4.9389807129e+02	6.0302252197e+02	-6.1019287109e+00	3.0225219727e+00	6.1019287109e+00	9.1244506836e+00	4.5622253418e+00	3.2699909806e-01	4.3230184913e-01	4.3230184913e-01	1.8895603009e+01	2.8153128642e+01	2.8153128642e+01	5.6748738885e-01	3.8396468759e-01	3.8396468759e-01	1.0530275106e-01	7.2377889093e-01	9.3473848331e-01	0.0000000000e+00	2.1615092456e+00	1.0000000000e+00	0.0000000000e+00
5.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	2.7442321777e+00	4.7582092285e+00	4.9473748779e+02	5.9085095215e+02	-5.2625122070e+00	-9.1490478516e+00	9.1490478516e+00	1.4411560059e+01	7.2057800293e+00	2.1634269506e-02	9.2981811613e-03	2.1634269506e-02	3.7787435251e+01	5.6270792536e+01	5.6270792536e+01	7.1125192568e-01	8.8899418153e-01	7.1125192568e-01	1.2336088344e-02	1.4474133461e+00	1.8682994682e+00	0.0000000000e+00	2.4808556234e+00	0.0000000000e+00	0.0000000000e+00
6.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.2625122070e+00	7.8653564453e+00	4.9389807129e+02	6.0512109375e+02	-6.1019287109e+00	5.1210937500e+00	6.1019287109e+00	1.1223022461e+01	5.6115112305e+00	1.6317501664e-01	2.0445737243e-01	2.0445737243e-01	2.5082052508e+01	3.1417602999e+01	3.1417602999e+01	7.3576506972e-01	6.2020918727e-01	6.2020918727e-01	4.1282355785e-02	9.6074521348e-01	1.0431253645e+00	1.0000000000e+00	1.0222868621e+00	1.0000000000e+00	0.0000000000e+00
7.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.2625122070e+00	5.7667846680e+00	4.9431777954e+02	5.9336920166e+02	-5.6822204590e+00	-6.6307983398e+00	6.6307983398e+00	1.2313018799e+01	6.1565093994e+00	2.3451756686e-02	2.0018411800e-02	2.3451756686e-02	3.5945943169e+01	5.6900732594e+01	5.6900732594e+01	7.4616156891e-01	8.7993787415e-01	7.4616156891e-01	3.4333448857e-03	1.3768766664e+00	1.8892147001e+00	0.0000000000e+00	2.5406134289e+00	1.0000000000e+00	0.0000000000e+00
8.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.0033569336e+00	4.9273681641e+00	4.9389807129e+02	6.0596051025e+02	-6.1019287109e+00	5.9605102539e+00	6.1019287109e+00	1.2062438965e+01	6.0312194824e+00	1.8178559840e-01	1.9811804593e-01	1.9811804593e-01	2.4155870065e+01	3.0313820079e+01	3.0313820079e+01	7.1712015569e-01	6.2798677385e-01	6.2798677385e-01	1.6332447529e-02	9.2526863720e-01	1.0064776304e+00	1.0000000000e+00	9.9059022963e-01	1.0000000000e+00	0.0000000000e+00
9.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.8428039551e+00	5.7668151855e+00	4.9515719604e+02	6.0512109375e+02	-4.8428039551e+00	5.1210937500e+00	5.1210937500e+00	9.9638977051e+00	4.9819488525e+00	2.8283646703e-01	3.4969416261e-01	3.4969416261e-01	2.1477068676e+01	2.9573385171e+01	2.9573385171e+01	6.1285296082e-01	4.7656413913e-01	4.7656413913e-01	6.6857695580e-02	8.2265958591e-01	9.8189375514e-01	1.0000000000e+00	1.7484708130e+00	1.0000000000e+00	1.0000000000e+00
1.0000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.2625122070e+00	6.1865234375e+00	4.9431777954e+02	5.9672686768e+02	-5.6822204590e+00	-3.2731323242e+00	5.6822204590e+00	8.9553527832e+00	4.4776763916e+00	3.6516860127e-02	4.7502644360e-02	4.7502644360e-02	3.7476262461e+01	4.5136564332e+01	4.5136564332e+01	8.6335848272e-01	7.3721199483e-01	7.3721199483e-01	1.0985784233e-02	1.4354941553e+00	1.4986214933e+00	1.0000000000e+00	1.4246328380e+00	1.0000000000e+00	0.0000000000e+00
1.1000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	3.1639404297e+00	4.0879516602e+00	4.9389807129e+02	6.0512109375e+02	-6.1019287109e+00	5.1210937500e+00	6.1019287109e+00	1.1223022461e+01	5.6115112305e+00	1.8564130366e-01	2.0707069337e-01	2.0707069337e-01	2.8907611282e+01	3.2077304802e+01	3.2077304802e+01	7.1258895099e-01	6.1962457001e-01	6.1962457001e-01	2.1429389715e-02	1.1072797636e+00	1.0650287441e+00	1.0000000000e+00	1.0353534669e+00	1.0000000000e+00	0.0000000000e+00
1.2000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	2.7442321777e+00	4.7582092285e+00	4.9473748779e+02	5.9085095215e+02	-5.2625122070e+00	-9.1490478516e+00	9.1490478516e+00	1.4411560059e+01	7.2057800293e+00	2.0195700228e-02	1.0050613433e-02	2.0195700228e-02	3.7434396847e+01	5.7047113803e+01	5.7047113803e+01	7.0757051557e-01	8.8805596158e-01	7.0757051557e-01	1.0145086795e-02	1.4338905310e+00	1.8940748402e+00	0.0000000000e+00	2.5544995435e+00	0.0000000000e+00	0.0000000000e+00
1.3000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.0033569336e+00	7.4456176758e+00	4.9473748779e+02	6.0470135498e+02	-5.2625122070e+00	4.7013549805e+00	5.2625122070e+00	9.9638671875e+00	4.9819335938e+00	4.9739533663e-01	5.7086300850e-01	5.7086300850e-01	1.7408749667e+01	2.7144191882e+01	2.7144191882e+01	3.9886599779e-01	2.5035917759e-01	2.5035917759e-01	7.3467671871e-02	6.6682632571e-01	9.0123982572e-01	0.0000000000e+00	2.8543150425e+00	1.0000000000e+00	0.0000000000e+00
1.4000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.8428039551e+00	7.4456481934e+00	4.9389807129e+02	6.0596051025e+02	-6.1019287109e+00	5.9605102539e+00	6.1019287109e+00	1.2062438965e+01	6.0312194824e+00	1.7111629248e-01	1.9354413450e-01	1.9354413450e-01	2.4243688327e+01	3.0539378156e+01	3.0539378156e+01	7.2838252783e-01	6.3135291636e-01	6.3135291636e-01	2.2427842021e-02	9.2863243588e-01	1.0139665961e+00	1.0000000000e+00	9.6772067249e-01	1.0000000000e+00	0.0000000000e+00
1.5000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.8428039551e+00	6.8567810059e+00	4.9431777954e+02	5.9336920166e+02	-5.6822204590e+00	-6.6307983398e+00	6.6307983398e+00	1.2313018799e+01	6.1565093994e+00	1.7187384889e-02	1.0646391660e-02	1.7187384889e-02	3.8578544310e+01	6.1605947797e+01	6.1605947797e+01	7.2219810076e-01	8.8957447931e-01	7.2219810076e-01	6.5409932286e-03	1.4777160592e+00	2.0454369722e+00	0.0000000000e+00	2.9869627777e+00	1.0000000000e+00	0.0000000000e+00
1.6000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.0033569336e+00	7.4456176758e+00	4.9389807129e+02	6.0512109375e+02	-6.1019287109e+00	5.1210937500e+00	6.1019287109e+00	1.1223022461e+01	5.6115112305e+00	4.2749360204e-01	4.4672760367e-01	4.4672760367e-01	1.7481739280e+01	2.1657511935e+01	2.1657511935e+01	4.7086468339e-01	3.7132009864e-01	3.7132009864e-01	1.9234001637e-02	6.6962212649e-01	7.1907140823e-01	0.0000000000e+00	2.2336380184e+00	1.0000000000e+00	0.0000000000e+00
1.7000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.2625122070e+00	5.7667846680e+00	4.9431777954e+02	5.9336920166e+02	-5.6822204590e+00	-6.6307983398e+00	6.6307983398e+00	1.2313018799e+01	6.1565093994e+00	2.4965522811e-02	1.6034279019e-02	2.4965522811e-02	3.5394084804e+01	5.3577758653e+01	5.3577758653e+01	7.4659437127e-01	8.8327571377e-01	7.4659437127e-01	8.9312437922e-03	1.3557382336e+00	1.7788855192e+00	0.0000000000e+00	2.2253871978e+00	1.0000000000e+00	0.0000000000e+00
1.8000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.8428039551e+00	9.5441589355e+00	4.9431777954e+02	6.0134368896e+02	-5.6822204590e+00	1.3436889648e+00	5.6822204590e+00	7.0259094238e+00	3.5129547119e+00	5.2524603903e-02	7.1783818305e-02	7.1783818305e-02	3.4432255124e+01	3.9393716114e+01	3.9393716114e+01	8.4863766283e-01	7.2213586420e-01	7.2213586420e-01	1.9259214401e-02	1.3188962223e+00	1.3079477923e+00	1.0000000000e+00	9.1113206365e-01	1.0000000000e+00	0.0000000000e+00
1.9000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.8428039551e+00	7.4456481934e+00	4.9389807129e+02	6.0512109375e+02	-6.1019287109e+00	5.1210937500e+00	6.1019287109e+00	1.1223022461e+01	5.6115112305e+00	1.6327106953e-01	2.0658840239e-01	2.0658840239e-01	2.5322830650e+01	3.1591594582e+01	3.1591594582e+01	7.3554265499e-01	6.1830483377e-01	6.1830483377e-01	4.3317332864e-02	9.6996800126e-01	1.0489022226e+00	1.0000000000e+00	1.0329420120e+00	1.0000000000e+00	0.0000000000e+00
