Epoch 0 | Train Loss: 0.040542 | Val Loss: 0.061264
Epoch 1 | Train Loss: 0.029840 | Val Loss: 0.016794
Epoch 2 | Train Loss: 0.012437 | Val Loss: 0.009070
Epoch 3 | Train Loss: 0.007969 | Val Loss: 0.006215
Epoch 4 | Train Loss: 0.006529 | Val Loss: 0.005338
Epoch 5 | Train Loss: 0.004606 | Val Loss: 0.003538
Epoch 6 | Train Loss: 0.003123 | Val Loss: 0.002648
Epoch 7 | Train Loss: 0.002383 | Val Loss: 0.002159
Epoch 8 | Train Loss: 0.001934 | Val Loss: 0.001723
Epoch 9 | Train Loss: 0.001598 | Val Loss: 0.001634
Epoch 10 | Train Loss: 0.001441 | Val Loss: 0.001402
Epoch 11 | Train Loss: 0.001303 | Val Loss: 0.001415
Epoch 12 | Train Loss: 0.001163 | Val Loss: 0.001235
Epoch 13 | Train Loss: 0.001298 | Val Loss: 0.001493
Epoch 14 | Train Loss: 0.001816 | Val Loss: 0.002093
Epoch 15 | Train Loss: 0.001409 | Val Loss: 0.001320
Epoch 16 | Train Loss: 0.001121 | Val Loss: 0.001248
Epoch 17 | Train Loss: 0.001072 | Val Loss: 0.001085
Epoch 18 | Train Loss: 0.001235 | Val Loss: 0.001319
Epoch 19 | Train Loss: 0.001799 | Val Loss: 0.001819
Epoch 20 | Train Loss: 0.001715 | Val Loss: 0.001565
Epoch 21 | Train Loss: 0.001343 | Val Loss: 0.001604
Epoch 22 | Train Loss: 0.001089 | Val Loss: 0.000978
Epoch 23 | Train Loss: 0.000900 | Val Loss: 0.000863
Epoch 24 | Train Loss: 0.000632 | Val Loss: 0.000590
Epoch 25 | Train Loss: 0.000570 | Val Loss: 0.000566
Epoch 26 | Train Loss: 0.000486 | Val Loss: 0.000446
Epoch 27 | Train Loss: 0.000432 | Val Loss: 0.000409
Epoch 28 | Train Loss: 0.000359 | Val Loss: 0.000429
Epoch 29 | Train Loss: 0.000359 | Val Loss: 0.000330
Epoch 30 | Train Loss: 0.000299 | Val Loss: 0.000292
Epoch 31 | Train Loss: 0.000285 | Val Loss: 0.000356
Epoch 32 | Train Loss: 0.000279 | Val Loss: 0.000365
Epoch 33 | Train Loss: 0.000387 | Val Loss: 0.000513
Epoch 34 | Train Loss: 0.000455 | Val Loss: 0.000642
Epoch 35 | Train Loss: 0.000600 | Val Loss: 0.000771
Epoch 36 | Train Loss: 0.000777 | Val Loss: 0.001180
Epoch 37 | Train Loss: 0.000977 | Val Loss: 0.000776
Epoch 38 | Train Loss: 0.001180 | Val Loss: 0.001920
Epoch 39 | Train Loss: 0.001716 | Val Loss: 0.002556
Epoch 40 | Train Loss: 0.001612 | Val Loss: 0.001362
Epoch 41 | Train Loss: 0.001124 | Val Loss: 0.000924
Epoch 42 | Train Loss: 0.000925 | Val Loss: 0.000593
Epoch 43 | Train Loss: 0.000719 | Val Loss: 0.000655
Epoch 44 | Train Loss: 0.000494 | Val Loss: 0.000504
Epoch 45 | Train Loss: 0.000402 | Val Loss: 0.000403
Epoch 46 | Train Loss: 0.000312 | Val Loss: 0.000277
Epoch 47 | Train Loss: 0.000237 | Val Loss: 0.000270
Epoch 48 | Train Loss: 0.000218 | Val Loss: 0.000212
Epoch 49 | Train Loss: 0.000196 | Val Loss: 0.000195
Epoch 50 | Train Loss: 0.000181 | Val Loss: 0.000193
Epoch 51 | Train Loss: 0.000199 | Val Loss: 0.000189
Epoch 52 | Train Loss: 0.000202 | Val Loss: 0.000211
Epoch 53 | Train Loss: 0.000198 | Val Loss: 0.000385
Epoch 54 | Train Loss: 0.000257 | Val Loss: 0.000195
Epoch 55 | Train Loss: 0.000213 | Val Loss: 0.000230
Epoch 56 | Train Loss: 0.000165 | Val Loss: 0.000171
Epoch 57 | Train Loss: 0.000136 | Val Loss: 0.000154
Epoch 58 | Train Loss: 0.000130 | Val Loss: 0.000178
Epoch 59 | Train Loss: 0.000138 | Val Loss: 0.000146
Epoch 60 | Train Loss: 0.000127 | Val Loss: 0.000138
Epoch 61 | Train Loss: 0.000140 | Val Loss: 0.000261
Epoch 62 | Train Loss: 0.000273 | Val Loss: 0.000365
Epoch 63 | Train Loss: 0.000227 | Val Loss: 0.000218
Epoch 64 | Train Loss: 0.000231 | Val Loss: 0.000266
Epoch 65 | Train Loss: 0.000196 | Val Loss: 0.000223
Epoch 66 | Train Loss: 0.000228 | Val Loss: 0.000288
Epoch 67 | Train Loss: 0.000382 | Val Loss: 0.000484
Epoch 68 | Train Loss: 0.000591 | Val Loss: 0.001448
Epoch 69 | Train Loss: 0.000584 | Val Loss: 0.000698
Epoch 70 | Train Loss: 0.000865 | Val Loss: 0.000701
Epoch 71 | Train Loss: 0.001396 | Val Loss: 0.001186
Epoch 72 | Train Loss: 0.001185 | Val Loss: 0.000903
Epoch 73 | Train Loss: 0.000830 | Val Loss: 0.000494
Epoch 74 | Train Loss: 0.000395 | Val Loss: 0.000375
Epoch 75 | Train Loss: 0.000253 | Val Loss: 0.000211
Epoch 76 | Train Loss: 0.000223 | Val Loss: 0.000220
Epoch 77 | Train Loss: 0.000188 | Val Loss: 0.000194
Epoch 78 | Train Loss: 0.000280 | Val Loss: 0.000426
Epoch 79 | Train Loss: 0.000506 | Val Loss: 0.001073
Epoch 80 | Train Loss: 0.000590 | Val Loss: 0.000558
Epoch 81 | Train Loss: 0.000546 | Val Loss: 0.000991
Epoch 82 | Train Loss: 0.000778 | Val Loss: 0.000717
Epoch 83 | Train Loss: 0.000765 | Val Loss: 0.001000
Epoch 84 | Train Loss: 0.000652 | Val Loss: 0.001033
Epoch 85 | Train Loss: 0.000675 | Val Loss: 0.001416
Epoch 86 | Train Loss: 0.000685 | Val Loss: 0.001082
Epoch 87 | Train Loss: 0.000719 | Val Loss: 0.000826
Epoch 88 | Train Loss: 0.000650 | Val Loss: 0.000662
Epoch 89 | Train Loss: 0.000611 | Val Loss: 0.000544
Epoch 90 | Train Loss: 0.000389 | Val Loss: 0.000432
Epoch 91 | Train Loss: 0.000281 | Val Loss: 0.000310
Epoch 92 | Train Loss: 0.000299 | Val Loss: 0.000266
Epoch 93 | Train Loss: 0.000207 | Val Loss: 0.000252
Epoch 94 | Train Loss: 0.000153 | Val Loss: 0.000163
Epoch 95 | Train Loss: 0.000120 | Val Loss: 0.000135
Epoch 96 | Train Loss: 0.000104 | Val Loss: 0.000114
Epoch 97 | Train Loss: 0.000099 | Val Loss: 0.000117
Epoch 98 | Train Loss: 0.000100 | Val Loss: 0.000133
Epoch 99 | Train Loss: 0.000104 | Val Loss: 0.000118
Epoch 100 | Train Loss: 0.000105 | Val Loss: 0.000169
Epoch 101 | Train Loss: 0.000107 | Val Loss: 0.000132
Epoch 102 | Train Loss: 0.000096 | Val Loss: 0.000105
Epoch 103 | Train Loss: 0.000094 | Val Loss: 0.000134
Epoch 104 | Train Loss: 0.000097 | Val Loss: 0.000107
Epoch 105 | Train Loss: 0.000084 | Val Loss: 0.000114
Epoch 106 | Train Loss: 0.000091 | Val Loss: 0.000113
Epoch 107 | Train Loss: 0.000083 | Val Loss: 0.000134
Epoch 108 | Train Loss: 0.000087 | Val Loss: 0.000106
Epoch 109 | Train Loss: 0.000086 | Val Loss: 0.000139
Epoch 110 | Train Loss: 0.000090 | Val Loss: 0.000129
Epoch 111 | Train Loss: 0.000084 | Val Loss: 0.000136
Epoch 112 | Train Loss: 0.000097 | Val Loss: 0.000101
Epoch 113 | Train Loss: 0.000079 | Val Loss: 0.000107
Epoch 114 | Train Loss: 0.000085 | Val Loss: 0.000106
Epoch 115 | Train Loss: 0.000089 | Val Loss: 0.000141
