Epoch 0 | Train Loss: 0.036892 | Val Loss: 0.032757
Epoch 1 | Train Loss: 0.034290 | Val Loss: 0.030515
Epoch 2 | Train Loss: 0.028266 | Val Loss: 0.027333
Epoch 3 | Train Loss: 0.023131 | Val Loss: 0.020915
Epoch 4 | Train Loss: 0.020903 | Val Loss: 0.023349
Epoch 5 | Train Loss: 0.021621 | Val Loss: 0.019847
Epoch 6 | Train Loss: 0.018885 | Val Loss: 0.016620
Epoch 7 | Train Loss: 0.017686 | Val Loss: 0.017754
Epoch 8 | Train Loss: 0.017456 | Val Loss: 0.017210
Epoch 9 | Train Loss: 0.017307 | Val Loss: 0.017048
Epoch 10 | Train Loss: 0.016268 | Val Loss: 0.014625
Epoch 11 | Train Loss: 0.014978 | Val Loss: 0.014891
Epoch 12 | Train Loss: 0.015768 | Val Loss: 0.014624
Epoch 13 | Train Loss: 0.013730 | Val Loss: 0.014422
Epoch 14 | Train Loss: 0.015159 | Val Loss: 0.015765
Epoch 15 | Train Loss: 0.016756 | Val Loss: 0.013201
Epoch 16 | Train Loss: 0.012691 | Val Loss: 0.010529
Epoch 17 | Train Loss: 0.012923 | Val Loss: 0.017392
Epoch 18 | Train Loss: 0.012622 | Val Loss: 0.009021
Epoch 19 | Train Loss: 0.011053 | Val Loss: 0.013494
Epoch 20 | Train Loss: 0.014237 | Val Loss: 0.011324
Epoch 21 | Train Loss: 0.012583 | Val Loss: 0.010127
Epoch 22 | Train Loss: 0.010431 | Val Loss: 0.009379
Epoch 23 | Train Loss: 0.010339 | Val Loss: 0.009481
Epoch 24 | Train Loss: 0.010940 | Val Loss: 0.009166
Epoch 25 | Train Loss: 0.010353 | Val Loss: 0.014111
Epoch 26 | Train Loss: 0.012364 | Val Loss: 0.008790
Epoch 27 | Train Loss: 0.009151 | Val Loss: 0.007702
Epoch 28 | Train Loss: 0.008761 | Val Loss: 0.007489
Epoch 29 | Train Loss: 0.008401 | Val Loss: 0.007490
Epoch 30 | Train Loss: 0.007807 | Val Loss: 0.007578
Epoch 31 | Train Loss: 0.009430 | Val Loss: 0.010824
Epoch 32 | Train Loss: 0.013590 | Val Loss: 0.011881
Epoch 33 | Train Loss: 0.008729 | Val Loss: 0.007088
Epoch 34 | Train Loss: 0.008441 | Val Loss: 0.006469
Epoch 35 | Train Loss: 0.006572 | Val Loss: 0.006257
Epoch 36 | Train Loss: 0.008669 | Val Loss: 0.010485
Epoch 37 | Train Loss: 0.009419 | Val Loss: 0.009265
Epoch 38 | Train Loss: 0.010668 | Val Loss: 0.009680
Epoch 39 | Train Loss: 0.010654 | Val Loss: 0.007631
Epoch 40 | Train Loss: 0.007987 | Val Loss: 0.007236
Epoch 41 | Train Loss: 0.006381 | Val Loss: 0.006901
Epoch 42 | Train Loss: 0.009098 | Val Loss: 0.008929
Epoch 43 | Train Loss: 0.008649 | Val Loss: 0.006737
Epoch 44 | Train Loss: 0.009949 | Val Loss: 0.008301
Epoch 45 | Train Loss: 0.006512 | Val Loss: 0.005805
Epoch 46 | Train Loss: 0.006245 | Val Loss: 0.008396
Epoch 47 | Train Loss: 0.008309 | Val Loss: 0.007248
Epoch 48 | Train Loss: 0.008448 | Val Loss: 0.007840
Epoch 49 | Train Loss: 0.008731 | Val Loss: 0.007420
Epoch 50 | Train Loss: 0.005331 | Val Loss: 0.004272
Epoch 51 | Train Loss: 0.004813 | Val Loss: 0.005275
Epoch 52 | Train Loss: 0.006030 | Val Loss: 0.005109
Epoch 53 | Train Loss: 0.004901 | Val Loss: 0.004176
Epoch 54 | Train Loss: 0.004672 | Val Loss: 0.005535
Epoch 55 | Train Loss: 0.008729 | Val Loss: 0.006095
Epoch 56 | Train Loss: 0.005743 | Val Loss: 0.004534
Epoch 57 | Train Loss: 0.004511 | Val Loss: 0.004585
Epoch 58 | Train Loss: 0.005025 | Val Loss: 0.005132
Epoch 59 | Train Loss: 0.006156 | Val Loss: 0.007353
Epoch 60 | Train Loss: 0.007231 | Val Loss: 0.005691
Epoch 61 | Train Loss: 0.006233 | Val Loss: 0.007601
Epoch 62 | Train Loss: 0.007886 | Val Loss: 0.007023
Epoch 63 | Train Loss: 0.007789 | Val Loss: 0.006878
Epoch 64 | Train Loss: 0.007382 | Val Loss: 0.008438
Epoch 65 | Train Loss: 0.008756 | Val Loss: 0.009808
Epoch 66 | Train Loss: 0.007904 | Val Loss: 0.007515
Epoch 67 | Train Loss: 0.009181 | Val Loss: 0.007419
Epoch 68 | Train Loss: 0.005661 | Val Loss: 0.004778
Epoch 69 | Train Loss: 0.007371 | Val Loss: 0.007420
Epoch 70 | Train Loss: 0.008269 | Val Loss: 0.006872
Epoch 71 | Train Loss: 0.007668 | Val Loss: 0.008604
Epoch 72 | Train Loss: 0.007286 | Val Loss: 0.004785
Epoch 73 | Train Loss: 0.005110 | Val Loss: 0.004661
Epoch 74 | Train Loss: 0.004785 | Val Loss: 0.006600
Epoch 75 | Train Loss: 0.006472 | Val Loss: 0.005984
Epoch 76 | Train Loss: 0.008769 | Val Loss: 0.007166
Epoch 77 | Train Loss: 0.007620 | Val Loss: 0.007756
Epoch 78 | Train Loss: 0.011011 | Val Loss: 0.011602
Epoch 79 | Train Loss: 0.011692 | Val Loss: 0.009817
Epoch 80 | Train Loss: 0.009649 | Val Loss: 0.008910
Epoch 81 | Train Loss: 0.010110 | Val Loss: 0.010989
Epoch 82 | Train Loss: 0.007032 | Val Loss: 0.004657
Epoch 83 | Train Loss: 0.005242 | Val Loss: 0.004670
Epoch 84 | Train Loss: 0.004625 | Val Loss: 0.003928
Epoch 85 | Train Loss: 0.004952 | Val Loss: 0.004216
Epoch 86 | Train Loss: 0.004752 | Val Loss: 0.004358
Epoch 87 | Train Loss: 0.003730 | Val Loss: 0.003457
Epoch 88 | Train Loss: 0.003596 | Val Loss: 0.003506
Epoch 89 | Train Loss: 0.003586 | Val Loss: 0.003420
Epoch 90 | Train Loss: 0.003722 | Val Loss: 0.003454
Epoch 91 | Train Loss: 0.003821 | Val Loss: 0.003663
Epoch 92 | Train Loss: 0.004438 | Val Loss: 0.004144
Epoch 93 | Train Loss: 0.006184 | Val Loss: 0.005741
Epoch 94 | Train Loss: 0.009045 | Val Loss: 0.008621
Epoch 95 | Train Loss: 0.006404 | Val Loss: 0.007313
Epoch 96 | Train Loss: 0.007190 | Val Loss: 0.007238
Epoch 97 | Train Loss: 0.005601 | Val Loss: 0.006028
Epoch 98 | Train Loss: 0.007265 | Val Loss: 0.008415
Epoch 99 | Train Loss: 0.009550 | Val Loss: 0.008463
Epoch 100 | Train Loss: 0.006874 | Val Loss: 0.005041
Epoch 101 | Train Loss: 0.007729 | Val Loss: 0.007522
Epoch 102 | Train Loss: 0.010833 | Val Loss: 0.012178
Epoch 103 | Train Loss: 0.014143 | Val Loss: 0.014308
Epoch 104 | Train Loss: 0.011285 | Val Loss: 0.009292
Epoch 105 | Train Loss: 0.014556 | Val Loss: 0.011376
Epoch 106 | Train Loss: 0.011112 | Val Loss: 0.008088
Epoch 107 | Train Loss: 0.008487 | Val Loss: 0.007169
Epoch 108 | Train Loss: 0.009983 | Val Loss: 0.007394
Epoch 109 | Train Loss: 0.012119 | Val Loss: 0.014056
Epoch 110 | Train Loss: 0.008900 | Val Loss: 0.006476
Epoch 111 | Train Loss: 0.005153 | Val Loss: 0.005010
Epoch 112 | Train Loss: 0.005940 | Val Loss: 0.007410
Epoch 113 | Train Loss: 0.007178 | Val Loss: 0.005847
Epoch 114 | Train Loss: 0.008250 | Val Loss: 0.008020
Epoch 115 | Train Loss: 0.007277 | Val Loss: 0.006709
Epoch 116 | Train Loss: 0.006280 | Val Loss: 0.005292
Epoch 117 | Train Loss: 0.004955 | Val Loss: 0.004497
Epoch 118 | Train Loss: 0.006244 | Val Loss: 0.008086
Epoch 119 | Train Loss: 0.005873 | Val Loss: 0.004974
Epoch 120 | Train Loss: 0.005533 | Val Loss: 0.008494
Epoch 121 | Train Loss: 0.007003 | Val Loss: 0.004351
Epoch 122 | Train Loss: 0.004345 | Val Loss: 0.004104
Epoch 123 | Train Loss: 0.004575 | Val Loss: 0.004557
Epoch 124 | Train Loss: 0.005302 | Val Loss: 0.004633
Epoch 125 | Train Loss: 0.005482 | Val Loss: 0.007899
Epoch 126 | Train Loss: 0.012062 | Val Loss: 0.014491
Epoch 127 | Train Loss: 0.011703 | Val Loss: 0.009490
Epoch 128 | Train Loss: 0.009338 | Val Loss: 0.008884
Epoch 129 | Train Loss: 0.007211 | Val Loss: 0.006572
Epoch 130 | Train Loss: 0.006485 | Val Loss: 0.004878
Epoch 131 | Train Loss: 0.004179 | Val Loss: 0.003563
Epoch 132 | Train Loss: 0.003714 | Val Loss: 0.003698
Epoch 133 | Train Loss: 0.003874 | Val Loss: 0.003450
Epoch 134 | Train Loss: 0.003438 | Val Loss: 0.003290
Epoch 135 | Train Loss: 0.003370 | Val Loss: 0.003269
Epoch 136 | Train Loss: 0.003914 | Val Loss: 0.003609
Epoch 137 | Train Loss: 0.004157 | Val Loss: 0.003536
Epoch 138 | Train Loss: 0.004647 | Val Loss: 0.006404
Epoch 139 | Train Loss: 0.004604 | Val Loss: 0.003512
Epoch 140 | Train Loss: 0.003514 | Val Loss: 0.003276
Epoch 141 | Train Loss: 0.003776 | Val Loss: 0.003248
Epoch 142 | Train Loss: 0.004093 | Val Loss: 0.003652
Epoch 143 | Train Loss: 0.003708 | Val Loss: 0.004547
Epoch 144 | Train Loss: 0.004156 | Val Loss: 0.003419
Epoch 145 | Train Loss: 0.003889 | Val Loss: 0.003669
Epoch 146 | Train Loss: 0.003830 | Val Loss: 0.004694
Epoch 147 | Train Loss: 0.003995 | Val Loss: 0.003535
Epoch 148 | Train Loss: 0.004469 | Val Loss: 0.006112
Epoch 149 | Train Loss: 0.006684 | Val Loss: 0.004840
Epoch 150 | Train Loss: 0.005169 | Val Loss: 0.004350
Epoch 151 | Train Loss: 0.005723 | Val Loss: 0.004897
Epoch 152 | Train Loss: 0.004720 | Val Loss: 0.003599
Epoch 153 | Train Loss: 0.004035 | Val Loss: 0.003705
Epoch 154 | Train Loss: 0.003744 | Val Loss: 0.004136
Epoch 155 | Train Loss: 0.004163 | Val Loss: 0.003319
Epoch 156 | Train Loss: 0.005028 | Val Loss: 0.004660
Epoch 157 | Train Loss: 0.004929 | Val Loss: 0.003743
Epoch 158 | Train Loss: 0.003683 | Val Loss: 0.003615
Epoch 159 | Train Loss: 0.003999 | Val Loss: 0.004194
Epoch 160 | Train Loss: 0.006520 | Val Loss: 0.004634
Epoch 161 | Train Loss: 0.004666 | Val Loss: 0.004716
Epoch 162 | Train Loss: 0.004120 | Val Loss: 0.003309
Epoch 163 | Train Loss: 0.003446 | Val Loss: 0.003241
Epoch 164 | Train Loss: 0.005353 | Val Loss: 0.004026
Epoch 165 | Train Loss: 0.003587 | Val Loss: 0.003280
Epoch 166 | Train Loss: 0.004120 | Val Loss: 0.003520
Epoch 167 | Train Loss: 0.003370 | Val Loss: 0.003125
Epoch 168 | Train Loss: 0.003294 | Val Loss: 0.003298
Epoch 169 | Train Loss: 0.003447 | Val Loss: 0.003224
Epoch 170 | Train Loss: 0.003332 | Val Loss: 0.003197
Epoch 171 | Train Loss: 0.003362 | Val Loss: 0.003092
Epoch 172 | Train Loss: 0.003801 | Val Loss: 0.005518
Epoch 173 | Train Loss: 0.004000 | Val Loss: 0.004125
Epoch 174 | Train Loss: 0.003546 | Val Loss: 0.003378
Epoch 175 | Train Loss: 0.003421 | Val Loss: 0.003311
Epoch 176 | Train Loss: 0.003696 | Val Loss: 0.003204
Epoch 177 | Train Loss: 0.003489 | Val Loss: 0.003370
Epoch 178 | Train Loss: 0.003854 | Val Loss: 0.004078
Epoch 179 | Train Loss: 0.004154 | Val Loss: 0.004481
Epoch 180 | Train Loss: 0.003763 | Val Loss: 0.003363
Epoch 181 | Train Loss: 0.003552 | Val Loss: 0.003096
Epoch 182 | Train Loss: 0.003164 | Val Loss: 0.002902
Epoch 183 | Train Loss: 0.003666 | Val Loss: 0.003093
Epoch 184 | Train Loss: 0.003575 | Val Loss: 0.003087
Epoch 185 | Train Loss: 0.003131 | Val Loss: 0.002915
Epoch 186 | Train Loss: 0.002979 | Val Loss: 0.002908
Epoch 187 | Train Loss: 0.003103 | Val Loss: 0.003088
Epoch 188 | Train Loss: 0.003714 | Val Loss: 0.004403
Epoch 189 | Train Loss: 0.003898 | Val Loss: 0.003330
Epoch 190 | Train Loss: 0.003264 | Val Loss: 0.002959
Epoch 191 | Train Loss: 0.002998 | Val Loss: 0.002875
Epoch 192 | Train Loss: 0.003075 | Val Loss: 0.002881
Epoch 193 | Train Loss: 0.003082 | Val Loss: 0.002935
Epoch 194 | Train Loss: 0.002971 | Val Loss: 0.002821
Epoch 195 | Train Loss: 0.002918 | Val Loss: 0.002781
Epoch 196 | Train Loss: 0.002884 | Val Loss: 0.002762
Epoch 197 | Train Loss: 0.003357 | Val Loss: 0.003781
Epoch 198 | Train Loss: 0.004349 | Val Loss: 0.004150
Epoch 199 | Train Loss: 0.004456 | Val Loss: 0.004138
Epoch 200 | Train Loss: 0.005077 | Val Loss: 0.010050
Epoch 201 | Train Loss: 0.006337 | Val Loss: 0.003891
Epoch 202 | Train Loss: 0.005250 | Val Loss: 0.005091
Epoch 203 | Train Loss: 0.004695 | Val Loss: 0.004425
Epoch 204 | Train Loss: 0.004031 | Val Loss: 0.003275
Epoch 205 | Train Loss: 0.003337 | Val Loss: 0.003174
Epoch 206 | Train Loss: 0.004145 | Val Loss: 0.004619
Epoch 207 | Train Loss: 0.005523 | Val Loss: 0.004821
Epoch 208 | Train Loss: 0.003845 | Val Loss: 0.003530
Epoch 209 | Train Loss: 0.003718 | Val Loss: 0.003648
Epoch 210 | Train Loss: 0.003761 | Val Loss: 0.003295
Epoch 211 | Train Loss: 0.003326 | Val Loss: 0.003355
Epoch 212 | Train Loss: 0.003273 | Val Loss: 0.003146
Epoch 213 | Train Loss: 0.003132 | Val Loss: 0.002927
Epoch 214 | Train Loss: 0.003371 | Val Loss: 0.005051
Epoch 215 | Train Loss: 0.013438 | Val Loss: 0.013452
Epoch 216 | Train Loss: 0.008676 | Val Loss: 0.005735
Epoch 217 | Train Loss: 0.006908 | Val Loss: 0.005113
Epoch 218 | Train Loss: 0.005874 | Val Loss: 0.004016
Epoch 219 | Train Loss: 0.008079 | Val Loss: 0.006480
Epoch 220 | Train Loss: 0.006533 | Val Loss: 0.007659
Epoch 221 | Train Loss: 0.006349 | Val Loss: 0.005154
Epoch 222 | Train Loss: 0.004363 | Val Loss: 0.003554
Epoch 223 | Train Loss: 0.003560 | Val Loss: 0.003814
Epoch 224 | Train Loss: 0.004002 | Val Loss: 0.003420
Epoch 225 | Train Loss: 0.003474 | Val Loss: 0.003283
