Epoch 0 | Train Loss: 0.054847 | Val Loss: 0.046099
Epoch 1 | Train Loss: 0.030829 | Val Loss: 0.024471
Epoch 2 | Train Loss: 0.022891 | Val Loss: 0.021112
Epoch 3 | Train Loss: 0.019325 | Val Loss: 0.016231
Epoch 4 | Train Loss: 0.015305 | Val Loss: 0.013697
Epoch 5 | Train Loss: 0.013288 | Val Loss: 0.013137
Epoch 6 | Train Loss: 0.011223 | Val Loss: 0.009364
Epoch 7 | Train Loss: 0.009158 | Val Loss: 0.008196
Epoch 8 | Train Loss: 0.007730 | Val Loss: 0.007653
Epoch 9 | Train Loss: 0.007466 | Val Loss: 0.007553
Epoch 10 | Train Loss: 0.006534 | Val Loss: 0.005754
Epoch 11 | Train Loss: 0.006416 | Val Loss: 0.006718
Epoch 12 | Train Loss: 0.006778 | Val Loss: 0.006140
Epoch 13 | Train Loss: 0.006183 | Val Loss: 0.006588
Epoch 14 | Train Loss: 0.005722 | Val Loss: 0.004917
Epoch 15 | Train Loss: 0.005153 | Val Loss: 0.005000
Epoch 16 | Train Loss: 0.004833 | Val Loss: 0.004735
Epoch 17 | Train Loss: 0.004256 | Val Loss: 0.004390
Epoch 18 | Train Loss: 0.004350 | Val Loss: 0.005331
Epoch 19 | Train Loss: 0.004115 | Val Loss: 0.003321
Epoch 20 | Train Loss: 0.003362 | Val Loss: 0.003148
Epoch 21 | Train Loss: 0.003673 | Val Loss: 0.003787
Epoch 22 | Train Loss: 0.003602 | Val Loss: 0.003793
Epoch 23 | Train Loss: 0.003190 | Val Loss: 0.003111
Epoch 24 | Train Loss: 0.003204 | Val Loss: 0.003188
Epoch 25 | Train Loss: 0.002943 | Val Loss: 0.002977
Epoch 26 | Train Loss: 0.002570 | Val Loss: 0.002276
Epoch 27 | Train Loss: 0.002164 | Val Loss: 0.002283
Epoch 28 | Train Loss: 0.002338 | Val Loss: 0.002191
Epoch 29 | Train Loss: 0.002381 | Val Loss: 0.002482
Epoch 30 | Train Loss: 0.002479 | Val Loss: 0.002017
Epoch 31 | Train Loss: 0.002256 | Val Loss: 0.002492
Epoch 32 | Train Loss: 0.002698 | Val Loss: 0.002699
Epoch 33 | Train Loss: 0.002753 | Val Loss: 0.003664
Epoch 34 | Train Loss: 0.002870 | Val Loss: 0.002670
Epoch 35 | Train Loss: 0.002821 | Val Loss: 0.002810
Epoch 36 | Train Loss: 0.002639 | Val Loss: 0.003146
Epoch 37 | Train Loss: 0.003087 | Val Loss: 0.003502
Epoch 38 | Train Loss: 0.003346 | Val Loss: 0.002952
Epoch 39 | Train Loss: 0.002674 | Val Loss: 0.003250
Epoch 40 | Train Loss: 0.003443 | Val Loss: 0.003503
Epoch 41 | Train Loss: 0.003442 | Val Loss: 0.003074
Epoch 42 | Train Loss: 0.003069 | Val Loss: 0.003008
Epoch 43 | Train Loss: 0.002379 | Val Loss: 0.002031
Epoch 44 | Train Loss: 0.002028 | Val Loss: 0.002017
Epoch 45 | Train Loss: 0.001986 | Val Loss: 0.001549
Epoch 46 | Train Loss: 0.001724 | Val Loss: 0.001721
Epoch 47 | Train Loss: 0.001538 | Val Loss: 0.001376
Epoch 48 | Train Loss: 0.001445 | Val Loss: 0.001515
Epoch 49 | Train Loss: 0.001273 | Val Loss: 0.001295
Epoch 50 | Train Loss: 0.001112 | Val Loss: 0.001015
Epoch 51 | Train Loss: 0.000964 | Val Loss: 0.001000
Epoch 52 | Train Loss: 0.001091 | Val Loss: 0.001470
Epoch 53 | Train Loss: 0.001259 | Val Loss: 0.001094
Epoch 54 | Train Loss: 0.001056 | Val Loss: 0.000957
Epoch 55 | Train Loss: 0.000962 | Val Loss: 0.001024
Epoch 56 | Train Loss: 0.000919 | Val Loss: 0.000802
Epoch 57 | Train Loss: 0.000774 | Val Loss: 0.000745
Epoch 58 | Train Loss: 0.000704 | Val Loss: 0.000797
Epoch 59 | Train Loss: 0.000683 | Val Loss: 0.000852
Epoch 60 | Train Loss: 0.000720 | Val Loss: 0.000693
Epoch 61 | Train Loss: 0.000629 | Val Loss: 0.000701
Epoch 62 | Train Loss: 0.000616 | Val Loss: 0.000690
Epoch 63 | Train Loss: 0.000659 | Val Loss: 0.000664
Epoch 64 | Train Loss: 0.000618 | Val Loss: 0.000764
Epoch 65 | Train Loss: 0.000664 | Val Loss: 0.000597
Epoch 66 | Train Loss: 0.000745 | Val Loss: 0.000647
Epoch 67 | Train Loss: 0.000913 | Val Loss: 0.001350
Epoch 68 | Train Loss: 0.001222 | Val Loss: 0.001455
Epoch 69 | Train Loss: 0.001430 | Val Loss: 0.002103
Epoch 70 | Train Loss: 0.001489 | Val Loss: 0.001580
Epoch 71 | Train Loss: 0.001384 | Val Loss: 0.001374
Epoch 72 | Train Loss: 0.001154 | Val Loss: 0.001016
Epoch 73 | Train Loss: 0.001134 | Val Loss: 0.001198
Epoch 74 | Train Loss: 0.001190 | Val Loss: 0.001140
Epoch 75 | Train Loss: 0.001269 | Val Loss: 0.001604
Epoch 76 | Train Loss: 0.001354 | Val Loss: 0.001091
Epoch 77 | Train Loss: 0.001011 | Val Loss: 0.000915
Epoch 78 | Train Loss: 0.000878 | Val Loss: 0.000769
Epoch 79 | Train Loss: 0.001200 | Val Loss: 0.001163
Epoch 80 | Train Loss: 0.000963 | Val Loss: 0.000908
Epoch 81 | Train Loss: 0.000749 | Val Loss: 0.000924
Epoch 82 | Train Loss: 0.000776 | Val Loss: 0.000905
Epoch 83 | Train Loss: 0.000773 | Val Loss: 0.000598
Epoch 84 | Train Loss: 0.000554 | Val Loss: 0.000529
Epoch 85 | Train Loss: 0.000496 | Val Loss: 0.000504
Epoch 86 | Train Loss: 0.000489 | Val Loss: 0.000508
Epoch 87 | Train Loss: 0.000425 | Val Loss: 0.000398
Epoch 88 | Train Loss: 0.000409 | Val Loss: 0.000424
Epoch 89 | Train Loss: 0.000380 | Val Loss: 0.000439
Epoch 90 | Train Loss: 0.000403 | Val Loss: 0.000522
Epoch 91 | Train Loss: 0.000625 | Val Loss: 0.000725
Epoch 92 | Train Loss: 0.000619 | Val Loss: 0.000507
Epoch 93 | Train Loss: 0.000500 | Val Loss: 0.000666
Epoch 94 | Train Loss: 0.000514 | Val Loss: 0.000504
Epoch 95 | Train Loss: 0.000584 | Val Loss: 0.000832
Epoch 96 | Train Loss: 0.000631 | Val Loss: 0.000589
Epoch 97 | Train Loss: 0.000476 | Val Loss: 0.000468
Epoch 98 | Train Loss: 0.000441 | Val Loss: 0.000458
Epoch 99 | Train Loss: 0.000391 | Val Loss: 0.000361
Epoch 100 | Train Loss: 0.000365 | Val Loss: 0.000436
Epoch 101 | Train Loss: 0.000356 | Val Loss: 0.000357
Epoch 102 | Train Loss: 0.000363 | Val Loss: 0.000337
Epoch 103 | Train Loss: 0.000393 | Val Loss: 0.000607
Epoch 104 | Train Loss: 0.000493 | Val Loss: 0.000539
Epoch 105 | Train Loss: 0.000538 | Val Loss: 0.000493
Epoch 106 | Train Loss: 0.000524 | Val Loss: 0.000473
Epoch 107 | Train Loss: 0.000530 | Val Loss: 0.000502
Epoch 108 | Train Loss: 0.000491 | Val Loss: 0.000505
Epoch 109 | Train Loss: 0.000487 | Val Loss: 0.000484
Epoch 110 | Train Loss: 0.000604 | Val Loss: 0.000651
Epoch 111 | Train Loss: 0.000684 | Val Loss: 0.000764
Epoch 112 | Train Loss: 0.000765 | Val Loss: 0.000868
Epoch 113 | Train Loss: 0.000772 | Val Loss: 0.000746
Epoch 114 | Train Loss: 0.000655 | Val Loss: 0.000687
Epoch 115 | Train Loss: 0.000656 | Val Loss: 0.000707
Epoch 116 | Train Loss: 0.000759 | Val Loss: 0.000758
Epoch 117 | Train Loss: 0.000791 | Val Loss: 0.000743
Epoch 118 | Train Loss: 0.000810 | Val Loss: 0.001220
Epoch 119 | Train Loss: 0.000953 | Val Loss: 0.000831
Epoch 120 | Train Loss: 0.001069 | Val Loss: 0.001593
Epoch 121 | Train Loss: 0.002274 | Val Loss: 0.002501
Epoch 122 | Train Loss: 0.002303 | Val Loss: 0.002690
Epoch 123 | Train Loss: 0.002326 | Val Loss: 0.002070
Epoch 124 | Train Loss: 0.001667 | Val Loss: 0.001091
Epoch 125 | Train Loss: 0.001526 | Val Loss: 0.001329
Epoch 126 | Train Loss: 0.001217 | Val Loss: 0.001242
Epoch 127 | Train Loss: 0.001135 | Val Loss: 0.001290
Epoch 128 | Train Loss: 0.001208 | Val Loss: 0.001422
Epoch 129 | Train Loss: 0.001899 | Val Loss: 0.002378
Epoch 130 | Train Loss: 0.001815 | Val Loss: 0.001622
Epoch 131 | Train Loss: 0.001623 | Val Loss: 0.001801
Epoch 132 | Train Loss: 0.001445 | Val Loss: 0.001127
Epoch 133 | Train Loss: 0.000921 | Val Loss: 0.000725
Epoch 134 | Train Loss: 0.000665 | Val Loss: 0.000830
Epoch 135 | Train Loss: 0.000668 | Val Loss: 0.000541
Epoch 136 | Train Loss: 0.000576 | Val Loss: 0.000528
Epoch 137 | Train Loss: 0.000611 | Val Loss: 0.000669
Epoch 138 | Train Loss: 0.000865 | Val Loss: 0.000794
Epoch 139 | Train Loss: 0.000697 | Val Loss: 0.001093
