wavelength_nm	ideal_target_transmittance	tandem_response_transmittance
5.0271197974e+02	9.4895327091e-01	7.2937667370e-01
5.0313168918e+02	9.4887620211e-01	7.3017126322e-01
5.0355139862e+02	9.4879293442e-01	7.3049825430e-01
5.0397110806e+02	9.4870358706e-01	7.3138862848e-01
5.0439081750e+02	9.4860804081e-01	7.3086619377e-01
5.0481052694e+02	9.4850629568e-01	7.3142337799e-01
5.0523023639e+02	9.4839835167e-01	7.3272985220e-01
5.0564994583e+02	9.4828402996e-01	7.3322409391e-01
5.0606965527e+02	9.4816344976e-01	7.3456656933e-01
5.0648936471e+02	9.4803643227e-01	7.3379677534e-01
5.0690907415e+02	9.4790297747e-01	7.3360937834e-01
5.0732878359e+02	9.4776308537e-01	7.3384994268e-01
5.0774849303e+02	9.4761663675e-01	7.3539948463e-01
5.0816820247e+02	9.4746363163e-01	7.3571753502e-01
5.0858791192e+02	9.4730389118e-01	7.3667770624e-01
5.0900762136e+02	9.4713753462e-01	7.3672223091e-01
5.0942733080e+02	9.4696432352e-01	7.3682463169e-01
5.0984704024e+02	9.4678431749e-01	7.3598057032e-01
5.1026674968e+02	9.4659733772e-01	7.3718553782e-01
5.1068645912e+02	9.4640344381e-01	7.3732417822e-01
5.1110616856e+02	9.4620239735e-01	7.3851287365e-01
5.1152587800e+02	9.4599425793e-01	7.3840278387e-01
5.1194558744e+02	9.4577890635e-01	7.3917084932e-01
5.1236529689e+02	9.4555616379e-01	7.3885190487e-01
5.1278500633e+02	9.4532608986e-01	7.3871070147e-01
5.1320471577e+02	9.4508844614e-01	7.3947322369e-01
5.1362442521e+02	9.4484323263e-01	7.3935580254e-01
5.1404413465e+02	9.4459033012e-01	7.3894304037e-01
5.1446384409e+02	9.4432961941e-01	7.4066388607e-01
5.1488355353e+02	9.4406098127e-01	7.4051713943e-01
5.1530326297e+02	9.4378429651e-01	7.3984754086e-01
5.1572297242e+02	9.4349950552e-01	7.4104690552e-01
5.1614268186e+02	9.4320648909e-01	7.4157780409e-01
5.1656239130e+02	9.4290506840e-01	7.4140477180e-01
5.1698210074e+02	9.4259512424e-01	7.4139612913e-01
5.1740181018e+02	9.4227653742e-01	7.4053156376e-01
