wavelength_nm	final_result_transmittance	cst_average_transmittance
5.7238374698e+02	7.4641284884e-01	7.3834141095e-01
5.7280345642e+02	7.4587161688e-01	7.3662493626e-01
5.7322316586e+02	7.4387354018e-01	7.3481172323e-01
5.7364287530e+02	7.4394416674e-01	7.3290230831e-01
5.7406258474e+02	7.4173530670e-01	7.3089287678e-01
5.7448229418e+02	7.4010505474e-01	7.2877828280e-01
5.7490200362e+02	7.3865476616e-01	7.2655326128e-01
5.7532171307e+02	7.3919307770e-01	7.2421232859e-01
5.7574142251e+02	7.3658679280e-01	7.2174970309e-01
5.7616113195e+02	7.3458797150e-01	7.1915942430e-01
5.7658084139e+02	7.3400418189e-01	7.1643523375e-01
5.7700055083e+02	7.3251866447e-01	7.1357055505e-01
5.7742026027e+02	7.3016647193e-01	7.1055833499e-01
5.7783996971e+02	7.2915283656e-01	7.0739108324e-01
5.7825967915e+02	7.2681345812e-01	7.0404434204e-01
5.7867938860e+02	7.2296745590e-01	7.0051858823e-01
5.7909909804e+02	7.1965307321e-01	6.9680549701e-01
5.7951880748e+02	7.1433646601e-01	6.9289127986e-01
5.7993851692e+02	7.1487704236e-01	6.8875932693e-01
5.8035822636e+02	7.1641793950e-01	6.8438980977e-01
5.8077793580e+02	7.1305492281e-01	6.7975940307e-01
5.8119764524e+02	7.0915693018e-01	6.7484172185e-01
5.8161735468e+02	7.0541551005e-01	6.6960847378e-01
5.8203706413e+02	7.0224833000e-01	6.6403098901e-01
5.8245677357e+02	6.9894896664e-01	6.5805166960e-01
5.8287648301e+02	6.9327809717e-01	6.5165440241e-01
5.8329619245e+02	6.8967626136e-01	6.4484671752e-01
5.8371590189e+02	6.8493202476e-01	6.3762160142e-01
5.8413561133e+02	6.7948138207e-01	6.2997525930e-01
5.8455532077e+02	6.7375316182e-01	6.2190502882e-01
5.8497503021e+02	6.6865267194e-01	6.1340785027e-01
5.8539473965e+02	6.6389108384e-01	6.0447915395e-01
5.8581444910e+02	6.5609182445e-01	5.9511264165e-01
5.8623415854e+02	6.5017648810e-01	5.8526436488e-01
5.8665386798e+02	6.4148018206e-01	5.7492587964e-01
5.8707357742e+02	6.3433050563e-01	5.6412345171e-01
5.8749328686e+02	6.2593190607e-01	5.5285539230e-01
5.8791299630e+02	6.1872453924e-01	5.4112579425e-01
5.8833270574e+02	6.0876390869e-01	5.2894473076e-01
5.8875241518e+02	5.9738927629e-01	5.1631917556e-01
5.8917212463e+02	5.8781281757e-01	5.0322410464e-01
5.8959183407e+02	5.7690354572e-01	4.8947915435e-01
5.9001154351e+02	5.6333401374e-01	4.7435095906e-01
5.9043125295e+02	5.5197863229e-01	4.5770735542e-01
5.9085096239e+02	5.3944979553e-01	4.4033823411e-01
5.9127067183e+02	5.2660189887e-01	4.2278766632e-01
5.9169038127e+02	5.1440957636e-01	4.0519090494e-01
5.9211009071e+02	4.9969439666e-01	3.8741785288e-01
5.9252980016e+02	4.8487096524e-01	3.6935912569e-01
5.9294950960e+02	4.6971581479e-01	3.5095209877e-01
5.9336921904e+02	4.5325176793e-01	3.3225501577e-01
5.9378892848e+02	4.3786670863e-01	3.1335433324e-01
5.9420863792e+02	4.1900872964e-01	2.9432960351e-01
5.9462834736e+02	4.0060439943e-01	2.7527214090e-01
5.9504805680e+02	3.8403352967e-01	2.5628289084e-01
5.9546776624e+02	3.6592407283e-01	2.3747068147e-01
5.9588747568e+02	3.4587764134e-01	2.1899786592e-01
5.9630718513e+02	3.2740545599e-01	2.0103269815e-01
5.9672689457e+02	3.0769451303e-01	1.8366639316e-01
5.9714660401e+02	2.8751060188e-01	1.6701668998e-01
5.9756631345e+02	2.6991488006e-01	1.5119395653e-01
5.9798602289e+02	2.5217506540e-01	1.3629845778e-01
5.9840573233e+02	2.2746774702e-01	1.2241775542e-01
5.9882544177e+02	2.1769867477e-01	1.0981872678e-01
5.9924515121e+02	1.9820206147e-01	9.8429188132e-02
5.9966486066e+02	1.8136470840e-01	8.8200710714e-02
6.0008457010e+02	1.6611425679e-01	7.9119026661e-02
6.0050427954e+02	1.5263578091e-01	7.1149696906e-02
6.0092398898e+02	1.4102767853e-01	6.4240145187e-02
6.0134369842e+02	1.2985603482e-01	5.8397868027e-02
6.0176340786e+02	1.1926547653e-01	5.3559790055e-02
6.0218311730e+02	1.1178714447e-01	4.9489532908e-02
6.0260282674e+02	1.0400410404e-01	4.6100900819e-02
6.0302253619e+02	1.0135464559e-01	4.3314788491e-02
6.0344224563e+02	9.4810937546e-02	4.1061054915e-02
6.0386195507e+02	8.7883489988e-02	3.9307141056e-02
6.0428166451e+02	8.3991451995e-02	3.8048223903e-02
6.0470137395e+02	8.0501685483e-02	3.7178742389e-02
6.0512108339e+02	7.4126430743e-02	3.6690132072e-02
6.0554079283e+02	7.5753811404e-02	3.6581892520e-02
6.0596050227e+02	7.0108677443e-02	3.6860231310e-02
6.0638021171e+02	6.9943280149e-02	3.7581374248e-02
6.0679992116e+02	6.7458774541e-02	3.8795009255e-02
6.0721963060e+02	6.7153813358e-02	4.0453478694e-02
6.0763934004e+02	6.6465748168e-02	4.2571725945e-02
6.0805904948e+02	6.5901990680e-02	4.5162389676e-02
6.0847875892e+02	6.5513261450e-02	4.8235516995e-02
6.0889846836e+02	6.4952533032e-02	5.1902379841e-02
6.0931817780e+02	6.6552667982e-02	5.6095505754e-02
6.0973788724e+02	6.6326014806e-02	6.0773665706e-02
6.1015759669e+02	6.7215385563e-02	6.5927166492e-02
6.1057730613e+02	6.9081759693e-02	7.1543360750e-02
6.1099701557e+02	7.0983959061e-02	7.7643704911e-02
6.1141672501e+02	7.3823460028e-02	8.4249312679e-02
6.1183643445e+02	7.4561272663e-02	9.1243227323e-02
6.1225614389e+02	7.9471257053e-02	9.8600365222e-02
6.1267585333e+02	8.4112836729e-02	1.0629498214e-01
6.1309556277e+02	8.6333386765e-02	1.1430222789e-01
6.1351527222e+02	9.2005165455e-02	1.2266642600e-01
6.1393498166e+02	9.7425776957e-02	1.3126646727e-01
6.1435469110e+02	1.0268270185e-01	1.4007765551e-01
6.1477440054e+02	1.1157418455e-01	1.4907663564e-01
6.1519410998e+02	1.1643404354e-01	1.5824146569e-01
6.1561381942e+02	1.2293355038e-01	1.6758583983e-01
6.1603352886e+02	1.3332225542e-01	1.7705069979e-01
6.1645323830e+02	1.4126294657e-01	1.8662016590e-01
6.1687294774e+02	1.4884492715e-01	1.9628522297e-01
6.1729265719e+02	1.5865027891e-01	2.0603874822e-01
6.1771236663e+02	1.6975845206e-01	2.1589890122e-01
6.1813207607e+02	1.7763182445e-01	2.2583281000e-01
6.1855178551e+02	1.8738198586e-01	2.3582367102e-01
6.1897149495e+02	1.9849175372e-01	2.4585072200e-01
6.1939120439e+02	2.1057826153e-01	2.5588626166e-01
6.1981091383e+02	2.2075118384e-01	2.6584591965e-01
6.2023062327e+02	2.3063823297e-01	2.7567329506e-01
6.2065033272e+02	2.4058897340e-01	2.8532545765e-01
6.2107004216e+02	2.5198555367e-01	2.9476726055e-01
6.2148975160e+02	2.6460931738e-01	3.0394110084e-01
6.2190946104e+02	2.7448025947e-01	3.1280507644e-01
6.2232917048e+02	2.8538643747e-01	3.2143467665e-01
6.2274887992e+02	2.9619569972e-01	3.2984396815e-01
6.2316858936e+02	3.0654956073e-01	3.3804792166e-01
6.2358829880e+02	3.1677587069e-01	3.4601788719e-01
6.2400800825e+02	3.2646730993e-01	3.5380340616e-01
6.2442771769e+02	3.3354668473e-01	3.6143497626e-01
6.2484742713e+02	3.4525076415e-01	3.6892029643e-01
6.2526713657e+02	3.5465321666e-01	3.7625707189e-01
6.2568684601e+02	3.6303845304e-01	3.8341774543e-01
6.2610655545e+02	3.7172686202e-01	3.9045145114e-01
6.2652626489e+02	3.7934365960e-01	3.9736095071e-01
6.2694597433e+02	3.8695437268e-01	4.0414875746e-01
6.2736568377e+02	3.9422519567e-01	4.1078122457e-01
6.2778539322e+02	4.0129434900e-01	4.1728499532e-01
6.2820510266e+02	4.1028971467e-01	4.2367497087e-01
6.2862481210e+02	4.1708554019e-01	4.2995291948e-01
6.2904452154e+02	4.2423547868e-01	4.3610232075e-01
6.2946423098e+02	4.3005585296e-01	4.4211609165e-01
6.2988394042e+02	4.3776011600e-01	4.4802492857e-01
6.3030364986e+02	4.4418457093e-01	4.5383060972e-01
6.3072335930e+02	4.4978543672e-01	4.5952917139e-01
6.3114306875e+02	4.5778923647e-01	4.6509061257e-01
6.3156277819e+02	4.6210291061e-01	4.7055616975e-01
6.3198248763e+02	4.6719487232e-01	4.7592762113e-01
6.3240219707e+02	4.7401897827e-01	4.8120671511e-01
6.3282190651e+02	4.8035310792e-01	4.8635687431e-01
6.3324161595e+02	4.8334043298e-01	4.9141780535e-01
6.3366132539e+02	4.8902751400e-01	4.9639364084e-01
6.3408103483e+02	4.9360247664e-01	5.0128600001e-01
6.3450074428e+02	4.9768798306e-01	5.0606517990e-01
6.3492045372e+02	5.0358068252e-01	5.1075959206e-01
6.3534016316e+02	5.0915135780e-01	5.1537741224e-01
6.3575987260e+02	5.1320693206e-01	5.1992020011e-01
6.3617958204e+02	5.1649823048e-01	5.2436202765e-01
6.3659929148e+02	5.2007723930e-01	5.2872598171e-01
6.3701900092e+02	5.2787661021e-01	5.3302128116e-01
6.3743871036e+02	5.3039341927e-01	5.3724929690e-01
6.3785841980e+02	5.3509287187e-01	5.4138555129e-01
6.3827812925e+02	5.4058630771e-01	5.4545243581e-01
6.3869783869e+02	5.4400182633e-01	5.4945790768e-01
6.3911754813e+02	5.4836827670e-01	5.5340311925e-01
6.3953725757e+02	5.5067514588e-01	5.5726316571e-01
6.3995696701e+02	5.5629565008e-01	5.6106336912e-01
6.4037667645e+02	5.6034313635e-01	5.6480865677e-01
6.4079638589e+02	5.6634025584e-01	5.6849961480e-01
6.4121609533e+02	5.6749013745e-01	5.7211066286e-01
6.4163580478e+02	5.7120164115e-01	5.7567155361e-01
6.4205551422e+02	5.7623645129e-01	5.7918323080e-01
6.4247522366e+02	5.7902322393e-01	5.8264131347e-01
6.4289493310e+02	5.8346196968e-01	5.8603223165e-01
6.4331464254e+02	5.8706128266e-01	5.8937821786e-01
6.4373435198e+02	5.9080514640e-01	5.9268008669e-01
6.4415406142e+02	5.9413387286e-01	5.9592796365e-01
6.4457377086e+02	5.9792637059e-01	5.9912107388e-01
6.4499348031e+02	6.0095005984e-01	6.0227388144e-01
6.4541318975e+02	6.0537915030e-01	6.0538708170e-01
6.4583289919e+02	6.0744495526e-01	6.0844503840e-01
6.4625260863e+02	6.0971924997e-01	6.1146020889e-01
6.4667231807e+02	6.1330219899e-01	6.1443910996e-01
6.4709202751e+02	6.1720138159e-01	6.1738071839e-01
6.4751173695e+02	6.1979032301e-01	6.2026866277e-01
6.4793144639e+02	6.2270919691e-01	6.2312340736e-01
6.4835115583e+02	6.2607335724e-01	6.2594548861e-01
6.4877086528e+02	6.2965385606e-01	6.2872646252e-01
6.4919057472e+02	6.3246964986e-01	6.3146632910e-01
6.4961028416e+02	6.3566161316e-01	6.3417623440e-01
6.5002999360e+02	6.4056275289e-01	6.3685661554e-01
6.5044970304e+02	6.4122092098e-01	6.3949209452e-01
6.5086941248e+02	6.4402026487e-01	6.4209802945e-01
6.5128912192e+02	6.4771442182e-01	6.4467684428e-01
6.5170883136e+02	6.5002312887e-01	6.4722283681e-01
6.5212854081e+02	6.5288109104e-01	6.4973237117e-01
6.5254825025e+02	6.5571688188e-01	6.5221699079e-01
6.5296795969e+02	6.5713872674e-01	6.5467699369e-01
6.5338766913e+02	6.6000401982e-01	6.5709910790e-01
6.5380737857e+02	6.6214556709e-01	6.5949614843e-01
6.5422708801e+02	6.6306305687e-01	6.6187055906e-01
6.5464679745e+02	6.6623878469e-01	6.6421633959e-01
6.5506650689e+02	6.6939880213e-01	6.6653199991e-01
6.5548621634e+02	6.6972853015e-01	6.6882671913e-01
6.5590592578e+02	6.7267547588e-01	6.7110079527e-01
6.5632563522e+02	6.7423656239e-01	6.7334067822e-01
6.5674534466e+02	6.7708731295e-01	6.7556124926e-01
6.5716505410e+02	6.7973507256e-01	6.7776272694e-01
6.5758476354e+02	6.8162333497e-01	6.7993712425e-01
6.5800447298e+02	6.8287181141e-01	6.8208853404e-01
6.5842418242e+02	6.8557344157e-01	6.8422228098e-01
6.5884389186e+02	6.8725859377e-01	6.8633506695e-01
6.5926360131e+02	6.8836519588e-01	6.8842190504e-01
6.5968331075e+02	6.9163806422e-01	6.9049241145e-01
6.6010302019e+02	6.9186055281e-01	6.9254670540e-01
6.6052272963e+02	6.9536292004e-01	6.9457364082e-01
6.6094243907e+02	6.9628809829e-01	6.9658495982e-01
6.6136214851e+02	6.9830833566e-01	6.9858129819e-01
6.6178185795e+02	6.9903474631e-01	7.0055502653e-01
6.6220156739e+02	7.0200716831e-01	7.0251101255e-01
6.6262127684e+02	7.0362597695e-01	7.0445301135e-01
6.6304098628e+02	7.0506181216e-01	7.0637651285e-01
6.6346069572e+02	7.0685226442e-01	7.0828062296e-01
6.6388040516e+02	7.0812938351e-01	7.1017171939e-01
6.6430011460e+02	7.0969953278e-01	7.1204775572e-01
6.6471982404e+02	7.1158129874e-01	7.1390320857e-01
6.6513953348e+02	7.1360756916e-01	7.1574652195e-01
6.6555924292e+02	7.1475738161e-01	7.1757761637e-01
6.6597895237e+02	7.1774008254e-01	7.1938737233e-01
6.6639866181e+02	7.1878499815e-01	7.2118578355e-01
6.6681837125e+02	7.2090677942e-01	7.2297296921e-01
6.6723808069e+02	7.2249662227e-01	7.2474110126e-01
6.6765779013e+02	7.2450892287e-01	7.2649729252e-01
6.6807749957e+02	7.2572524946e-01	7.2824297349e-01
6.6849720901e+02	7.2833168685e-01	7.2997184594e-01
6.6891691845e+02	7.3138472143e-01	7.3168824116e-01
6.6933662789e+02	7.3265585612e-01	7.3339480162e-01
6.6975633734e+02	7.3469842417e-01	7.3508640130e-01
6.7017604678e+02	7.3649670681e-01	7.3676526546e-01
6.7059575622e+02	7.3805639177e-01	7.3843491077e-01
6.7101546566e+02	7.4020820000e-01	7.4009110530e-01
6.7143517510e+02	7.4216208254e-01	7.4173454444e-01
6.7185488454e+02	7.4359930572e-01	7.4336930116e-01
6.7227459398e+02	7.4567536924e-01	7.4499181906e-01
6.7269430342e+02	7.4714850673e-01	7.4660176039e-01
6.7311401287e+02	7.4967568629e-01	7.4820353587e-01
6.7353372231e+02	7.5083694466e-01	7.4979398648e-01
6.7395343175e+02	7.5227660770e-01	7.5137221813e-01
6.7437314119e+02	7.5449457996e-01	7.5294274092e-01
6.7479285063e+02	7.5691998349e-01	7.5450263421e-01
6.7521256007e+02	7.5728545363e-01	7.5605078538e-01
6.7563226951e+02	7.5919224885e-01	7.5759168466e-01
6.7605197895e+02	7.6055298740e-01	7.5912243128e-01
6.7647168840e+02	7.6224664487e-01	7.6064203183e-01
6.7689139784e+02	7.6398930331e-01	7.6215477784e-01
6.7731110728e+02	7.6585129209e-01	7.6365764936e-01
6.7773081672e+02	7.6709509450e-01	7.6515010993e-01
6.7815052616e+02	7.6889874796e-01	7.6663613319e-01
6.7857023560e+02	7.6959887482e-01	7.6811236143e-01
6.7898994504e+02	7.7207269929e-01	7.6957899332e-01
6.7940965448e+02	7.7277348174e-01	7.7103948593e-01
6.7982936392e+02	7.7441838666e-01	7.7249018351e-01
6.8024907337e+02	7.7516994873e-01	7.7393219868e-01
6.8066878281e+02	7.7650833682e-01	7.7536841234e-01
6.8108849225e+02	7.7783552031e-01	7.7679463228e-01
6.8150820169e+02	7.7970338816e-01	7.7821314335e-01
6.8192791113e+02	7.8096530913e-01	7.7962611119e-01
6.8234762057e+02	7.8182171525e-01	7.8102886677e-01
6.8276733001e+02	7.8358761787e-01	7.8242488702e-01
6.8318703945e+02	7.8466435697e-01	7.8381564220e-01
6.8360674890e+02	7.8593116518e-01	7.8519580762e-01
6.8402645834e+02	7.8642831978e-01	7.8657031059e-01
6.8444616778e+02	7.8791469502e-01	7.8793950876e-01
6.8486587722e+02	7.8879994094e-01	7.8929819663e-01
6.8528558666e+02	7.9119748578e-01	7.9065205654e-01
6.8570529610e+02	7.9212826648e-01	7.9199987650e-01
6.8612500554e+02	7.9364747734e-01	7.9333853722e-01
6.8654471498e+02	7.9434820019e-01	7.9467260838e-01
6.8696442443e+02	7.9619193496e-01	7.9599980513e-01
6.8738413387e+02	7.9641370834e-01	7.9731919368e-01
6.8780384331e+02	7.9830900644e-01	7.9863419135e-01
6.8822355275e+02	7.9985367208e-01	7.9994148016e-01
6.8864326219e+02	8.0065729271e-01	8.0124233166e-01
6.8906297163e+02	8.0133167214e-01	8.0253893137e-01
6.8948268107e+02	8.0323235754e-01	8.0382694801e-01
6.8990239051e+02	8.0449654332e-01	8.0510989825e-01
6.9032209995e+02	8.0587609647e-01	8.0638845762e-01
6.9074180940e+02	8.0636362840e-01	8.0765805642e-01
6.9116151884e+02	8.0802825616e-01	8.0892374118e-01
6.9158122828e+02	8.0877016294e-01	8.1018386285e-01
6.9200093772e+02	8.1019432032e-01	8.1143659353e-01
6.9242064716e+02	8.1145022164e-01	8.1268554926e-01
6.9284035660e+02	8.1264514982e-01	8.1392776966e-01
6.9326006604e+02	8.1285875794e-01	8.1516414881e-01
6.9367977548e+02	8.1500816941e-01	8.1639691194e-01
6.9409948493e+02	8.1602942366e-01	8.1762166818e-01
6.9451919437e+02	8.1685084071e-01	8.1884223223e-01
6.9493890381e+02	8.1769907475e-01	8.2005842527e-01
6.9535861325e+02	8.1885967488e-01	8.2126698891e-01
6.9577832269e+02	8.2025200852e-01	8.2247213523e-01
6.9619803213e+02	8.2152680318e-01	8.2367149989e-01
6.9661774157e+02	8.2240732154e-01	8.2486498356e-01
6.9703745101e+02	8.2384667313e-01	8.2605512937e-01
6.9745716046e+02	8.2511539533e-01	8.2723806302e-01
6.9787686990e+02	8.2586016293e-01	8.2841682434e-01
6.9829657934e+02	8.2696893920e-01	8.2959165176e-01
6.9871628878e+02	8.2833098897e-01	8.3075920741e-01
6.9913599822e+02	8.2931026586e-01	8.3192362388e-01
6.9955570766e+02	8.3028115768e-01	8.3308249712e-01
6.9997541710e+02	8.3174237574e-01	8.3423592647e-01
7.0039512654e+02	8.3260848991e-01	8.3538633585e-01
7.0081483598e+02	8.3412434433e-01	8.3652951320e-01
7.0123454543e+02	8.3456854670e-01	8.3766919374e-01
7.0165425487e+02	8.3636278089e-01	8.3880460262e-01
7.0207396431e+02	8.3640134240e-01	8.3993363380e-01
7.0249367375e+02	8.3768576458e-01	8.4105974436e-01
7.0291338319e+02	8.3886877451e-01	8.4217989445e-01
7.0333309263e+02	8.4012282386e-01	8.4329559406e-01
7.0375280207e+02	8.4126143143e-01	8.4440819422e-01
7.0417251151e+02	8.4208232885e-01	8.4551354249e-01
7.0459222096e+02	8.4315406468e-01	8.4661614895e-01
7.0501193040e+02	8.4421926425e-01	8.4771370888e-01
7.0543163984e+02	8.4505009496e-01	8.4880618254e-01
7.0585134928e+02	8.4615890177e-01	8.4989593426e-01
7.0627105872e+02	8.4726345741e-01	8.5097867250e-01
7.0669076816e+02	8.4779694131e-01	8.5205839078e-01
7.0711047760e+02	8.4863735437e-01	8.5313375791e-01
7.0753018704e+02	8.4989647411e-01	8.5420358181e-01
7.0794989649e+02	8.5154647619e-01	8.5527080297e-01
7.0836960593e+02	8.5219755184e-01	8.5633152723e-01
7.0878931537e+02	8.5305586319e-01	8.5738895337e-01
7.0920902481e+02	8.5442268100e-01	8.5844240586e-01
7.0962873425e+02	8.5582251231e-01	8.5949005683e-01
7.1004844369e+02	8.5615275856e-01	8.6053524415e-01
7.1046815313e+02	8.5743406344e-01	8.6157421271e-01
7.1088786257e+02	8.5833951392e-01	8.6260974407e-01
7.1130757201e+02	8.5935971209e-01	8.6364152034e-01
7.1172728146e+02	8.6016598737e-01	8.6466743549e-01
7.1214699090e+02	8.6126164626e-01	8.6569096645e-01
7.1256670034e+02	8.6218318888e-01	8.6670837800e-01
7.1298640978e+02	8.6318044045e-01	8.6772235235e-01
7.1340611922e+02	8.6402545606e-01	8.6873261134e-01
7.1382582866e+02	8.6536936117e-01	8.6973710855e-01
7.1424553810e+02	8.6612205562e-01	8.7073932091e-01
7.1466524754e+02	8.6666161073e-01	8.7173527479e-01
7.1508495699e+02	8.6768918262e-01	8.7272806962e-01
7.1550466643e+02	8.6883746912e-01	8.7371683121e-01
7.1592437587e+02	8.6963808237e-01	8.7470022837e-01
7.1634408531e+02	8.7123089481e-01	8.7568138043e-01
7.1676379475e+02	8.7198495934e-01	8.7665587664e-01
7.1718350419e+02	8.7234792628e-01	8.7762769063e-01
7.1760321363e+02	8.7383300628e-01	8.7859503428e-01
7.1802292307e+02	8.7457413825e-01	8.7955751022e-01
7.1844263252e+02	8.7501492456e-01	8.8051768144e-01
7.1886234196e+02	8.7677975438e-01	8.8147083918e-01
7.1928205140e+02	8.7727775321e-01	8.8242187103e-01
7.1970176084e+02	8.7840450027e-01	8.8336771727e-01
7.2012147028e+02	8.7944373210e-01	8.8430945079e-01
7.2054117972e+02	8.8054276495e-01	8.8524812460e-01
7.2096088916e+02	8.8122149053e-01	8.8618055979e-01
7.2138059860e+02	8.8179347633e-01	8.8711094856e-01
7.2180030804e+02	8.8253364946e-01	8.8803519805e-01
7.2222001749e+02	8.8363590074e-01	8.8895632823e-01
7.2263972693e+02	8.8496879698e-01	8.8987338543e-01
7.2305943637e+02	8.8591483540e-01	8.9078523715e-01
7.2347914581e+02	8.8644157429e-01	8.9169504245e-01
7.2389885525e+02	8.8740447965e-01	8.9259759585e-01
7.2431856469e+02	8.8825086544e-01	8.9349816243e-01
7.2473827413e+02	8.8896237598e-01	8.9439342419e-01
7.2515798357e+02	8.8967000063e-01	8.9528475205e-01
7.2557769302e+02	8.9045243572e-01	8.9617270231e-01
7.2599740246e+02	8.9096878432e-01	8.9705471198e-01
7.2641711190e+02	8.9258646055e-01	8.9793481429e-01
7.2683682134e+02	8.9331181583e-01	8.9880808194e-01
7.2725653078e+02	8.9355868108e-01	8.9967886607e-01
7.2767624022e+02	8.9490839355e-01	9.0054474274e-01
7.2809594966e+02	8.9581853533e-01	9.0140624841e-01
7.2851565910e+02	8.9648886193e-01	9.0226469437e-01
7.2893536855e+02	8.9753175844e-01	9.0311690172e-01
7.2935507799e+02	8.9846492315e-01	9.0396722158e-01
7.2977478743e+02	8.9964301629e-01	9.0481076638e-01
7.3019449687e+02	9.0036716212e-01	9.0565174818e-01
7.3061420631e+02	9.0118660322e-01	9.0648776293e-01
7.3103391575e+02	9.0197017073e-01	9.0731940667e-01
7.3145362519e+02	9.0272018246e-01	9.0814787149e-01
7.3187333463e+02	9.0374668153e-01	9.0897013744e-01
7.3229304407e+02	9.0404687590e-01	9.0979059537e-01
7.3271275352e+02	9.0529198955e-01	9.1060386101e-01
7.3313246296e+02	9.0583377416e-01	9.1141494115e-01
7.3355217240e+02	9.0716834811e-01	9.1222051779e-01
7.3397188184e+02	9.0754995365e-01	9.1302220027e-01
7.3439159128e+02	9.0834192482e-01	9.1382008791e-01
7.3481130072e+02	9.0928151543e-01	9.1461225351e-01
7.3523101016e+02	9.0973614790e-01	9.1540243228e-01
7.3565071960e+02	9.1066451014e-01	9.1618512074e-01
7.3607042905e+02	9.1191534542e-01	9.1696610053e-01
7.3649013849e+02	9.1235612561e-01	9.1774064302e-01
7.3690984793e+02	9.1310929688e-01	9.1851212581e-01
7.3732955737e+02	9.1402655222e-01	9.1927882036e-01
7.3774926681e+02	9.1481178855e-01	9.2004072666e-01
7.3816897625e+02	9.1555476821e-01	9.2079947392e-01
7.3858868569e+02	9.1585207451e-01	9.2155182362e-01
7.3900839513e+02	9.1706589789e-01	9.2230254412e-01
7.3942810458e+02	9.1825586868e-01	9.2304533720e-01
7.3984781402e+02	9.1858355212e-01	9.2378646135e-01
7.4026752346e+02	9.1984445722e-01	9.2452122768e-01
7.4068723290e+02	9.2041465501e-01	9.2525265614e-01
7.4110694234e+02	9.2085047660e-01	9.2597929637e-01
7.4152665178e+02	9.2184991705e-01	9.2670106888e-01
7.4194636122e+02	9.2261560447e-01	9.2741956313e-01
7.4236607066e+02	9.2324814437e-01	9.2813162009e-01
7.4278578010e+02	9.2436137211e-01	9.2884190877e-01
7.4320548955e+02	9.2510602050e-01	9.2954419057e-01
7.4362519899e+02	9.2581752895e-01	9.3024500211e-01
7.4404490843e+02	9.2685731893e-01	9.3093874057e-01
7.4446461787e+02	9.2710528816e-01	9.3162975709e-01
7.4488432731e+02	9.2802903600e-01	9.3231515090e-01
7.4530403675e+02	9.2888214994e-01	9.3299633265e-01
7.4572374619e+02	9.2944948691e-01	9.3367332220e-01
7.4614345563e+02	9.3026762254e-01	9.3434464931e-01
7.4656316508e+02	9.3118207271e-01	9.3501317501e-01
7.4698287452e+02	9.3162394647e-01	9.3567462762e-01
7.4740258396e+02	9.3278710944e-01	9.3633464972e-01
7.4782229340e+02	9.3324786761e-01	9.3698614836e-01
7.4824200284e+02	9.3419927008e-01	9.3763629595e-01
7.4866171228e+02	9.3494336260e-01	9.3827919165e-01
7.4908142172e+02	9.3555903606e-01	9.3891938527e-01
7.4950113116e+02	9.3642896466e-01	9.3955359856e-01
7.4992084061e+02	9.3681377977e-01	9.4018379847e-01
7.5034055005e+02	9.3786823147e-01	9.4080932935e-01
7.5076025949e+02	9.3858886652e-01	9.4142949581e-01
7.5117996893e+02	9.3925651110e-01	9.4204626481e-01
7.5159967837e+02	9.4005919792e-01	9.4265641769e-01
7.5201938781e+02	9.4073894139e-01	9.4326434533e-01
7.5243909725e+02	9.4117429126e-01	9.4386442502e-01
7.5285880669e+02	9.4208903943e-01	9.4446327289e-01
7.5327851613e+02	9.4258005860e-01	9.4505345821e-01
7.5369822558e+02	9.4305292880e-01	9.4564223289e-01
7.5411793502e+02	9.4375279551e-01	9.4622345765e-01
7.5453764446e+02	9.4458273219e-01	9.4680209955e-01
7.5495735390e+02	9.4509484544e-01	9.4737430414e-01
7.5537706334e+02	9.4561390602e-01	9.4794283311e-01
7.5579677278e+02	9.4643500077e-01	9.4850599766e-01
7.5621648222e+02	9.4698678201e-01	9.4906435410e-01
7.5663619166e+02	9.4722584812e-01	9.4961837928e-01
7.5705590111e+02	9.4796233124e-01	9.5016658306e-01
7.5747561055e+02	9.4876781149e-01	9.5071144899e-01
7.5789531999e+02	9.4928335563e-01	9.5124942064e-01
7.5831502943e+02	9.4990124672e-01	9.5178510745e-01
7.5873473887e+02	9.5026731287e-01	9.5231286685e-01
7.5915444831e+02	9.5074479916e-01	9.5283931494e-01
7.5957415775e+02	9.5147436863e-01	9.5335682233e-01
7.5999386719e+02	9.5203181191e-01	9.5387341579e-01
7.6041357664e+02	9.5275545294e-01	9.5438124736e-01
7.6083328608e+02	9.5305726977e-01	9.5488762856e-01
7.6125299552e+02	9.5351261301e-01	9.5538608233e-01
7.6167270496e+02	9.5386318304e-01	9.5588221153e-01
7.6209241440e+02	9.5453555436e-01	9.5637126764e-01
7.6251212384e+02	9.5514693608e-01	9.5685714483e-01
7.6293183328e+02	9.5585150419e-01	9.5733678341e-01
7.6335154272e+02	9.5624337735e-01	9.5781242847e-01
7.6377125216e+02	9.5676637878e-01	9.5828257004e-01
7.6419096161e+02	9.5718221134e-01	9.5874796311e-01
7.6461067105e+02	9.5780361262e-01	9.5920858781e-01
7.6503038049e+02	9.5796876555e-01	9.5966376861e-01
7.6545008993e+02	9.5853563699e-01	9.6011483669e-01
7.6586979937e+02	9.5917348133e-01	9.6055974563e-01
7.6628950881e+02	9.5968737110e-01	9.6100127697e-01
7.6670921825e+02	9.6010385925e-01	9.6143593391e-01
7.6712892769e+02	9.6064562705e-01	9.6186784903e-01
