wavelength_nm	ideal_target_transmittance	cvae_target_transmittance	tandem_response_transmittance
3.7973712158e+02	9.4176042080e-01	8.6338782310e-01	8.6210983992e-01
3.8015682983e+02	9.4116467237e-01	8.6213940382e-01	8.6059051752e-01
3.8057653809e+02	9.4055950642e-01	8.6111015081e-01	8.5913282633e-01
3.8099624634e+02	9.3994474411e-01	8.5997164249e-01	8.5824531317e-01
3.8141595459e+02	9.3932020664e-01	8.5880774260e-01	8.5608506203e-01
3.8183566284e+02	9.3868565559e-01	8.5777026415e-01	8.5564005375e-01
3.8225537109e+02	9.3804079294e-01	8.5648500919e-01	8.5413539410e-01
3.8267507935e+02	9.3738549948e-01	8.5514444113e-01	8.5272485018e-01
3.8309478760e+02	9.3671953678e-01	8.5413783789e-01	8.5140877962e-01
3.8351449585e+02	9.3604266644e-01	8.5337334871e-01	8.4988611937e-01
3.8393420410e+02	9.3535459042e-01	8.5196000338e-01	8.4907460213e-01
3.8435391235e+02	9.3465507030e-01	8.5093730688e-01	8.4758055210e-01
3.8477362061e+02	9.3394392729e-01	8.4975713491e-01	8.4539484978e-01
3.8519332886e+02	9.3322080374e-01	8.4855818748e-01	8.4404087067e-01
3.8561303711e+02	9.3248552084e-01	8.4727936983e-01	8.4408473969e-01
3.8603274536e+02	9.3173772097e-01	8.4711569548e-01	8.4394830465e-01
3.8645245361e+02	9.3097710609e-01	8.4631115198e-01	8.4428238869e-01
3.8687216187e+02	9.3020349741e-01	8.4529823065e-01	8.4326541424e-01
3.8729187012e+02	9.2941647768e-01	8.4411728382e-01	8.4069657326e-01
3.8771157837e+02	9.2861574888e-01	8.4327757359e-01	8.4062576294e-01
3.8813131714e+02	9.2780101299e-01	8.4233617783e-01	8.3929079771e-01
3.8855102539e+02	9.2697191238e-01	8.4132003784e-01	8.3817541599e-01
3.8897073364e+02	9.2612820864e-01	8.4076493979e-01	8.3816093206e-01
3.8939044189e+02	9.2526948452e-01	8.3946520090e-01	8.3551025391e-01
3.8981015015e+02	9.2439532280e-01	8.3878105879e-01	8.3494657278e-01
3.9022985840e+02	9.2350542545e-01	8.3738785982e-01	8.3542501926e-01
3.9064956665e+02	9.2259937525e-01	8.3698379993e-01	8.3259922266e-01
3.9106927490e+02	9.2167675495e-01	8.3552139997e-01	8.3222234249e-01
3.9148898315e+02	9.2073726654e-01	8.3491277695e-01	8.3282589912e-01
3.9190869141e+02	9.1978037357e-01	8.3428025246e-01	8.2950842381e-01
3.9232839966e+02	9.1880565882e-01	8.3344662189e-01	8.3077019453e-01
3.9274810791e+02	9.1781270504e-01	8.3256989717e-01	8.2919394970e-01
3.9316781616e+02	9.1680109501e-01	8.3236485720e-01	8.2888370752e-01
3.9358752441e+02	9.1577029228e-01	8.3144450188e-01	8.2720726728e-01
3.9400723267e+02	9.1471982002e-01	8.3040517569e-01	8.2785302401e-01
3.9442694092e+02	9.1364920139e-01	8.2928806543e-01	8.2550078630e-01
3.9484664917e+02	9.1255784035e-01	8.2851809263e-01	8.2495021820e-01
3.9526635742e+02	9.1144531965e-01	8.2838976383e-01	8.2454854250e-01
3.9568606567e+02	9.1031098366e-01	8.2694458961e-01	8.2400578260e-01
3.9610577393e+02	9.0915429592e-01	8.2635784149e-01	8.2419395447e-01
3.9652548218e+02	9.0797472000e-01	8.2531923056e-01	8.2330358028e-01
3.9694519043e+02	9.0677154064e-01	8.2432371378e-01	8.2181864977e-01
3.9736489868e+02	9.0554422140e-01	8.2274341583e-01	8.2028752565e-01
3.9778460693e+02	9.0429204702e-01	8.2258385420e-01	8.1866967678e-01
3.9820431519e+02	9.0301442146e-01	8.2153815031e-01	8.1718069315e-01
3.9862402344e+02	9.0171051025e-01	8.2020616531e-01	8.1597381830e-01
3.9904376221e+02	9.0037965775e-01	8.1871652603e-01	8.1569451094e-01
3.9946347046e+02	8.9902126789e-01	8.1720280647e-01	8.1509304047e-01
3.9988317871e+02	8.9763438702e-01	8.1684070826e-01	8.1384128332e-01
4.0030288696e+02	8.9621835947e-01	8.1566381454e-01	8.1286507845e-01
4.0072259521e+02	8.9477223158e-01	8.1408667564e-01	8.1346577406e-01
4.0114230347e+02	8.9329522848e-01	8.1338304281e-01	8.1030547619e-01
4.0156201172e+02	8.9178651571e-01	8.1190043688e-01	8.0867850780e-01
4.0198171997e+02	8.9024507999e-01	8.0910313129e-01	8.0850660801e-01
4.0240142822e+02	8.8867002726e-01	8.0883836746e-01	8.0862909555e-01
4.0282113647e+02	8.8706040382e-01	8.0598646402e-01	8.0588310957e-01
4.0324084473e+02	8.8541519642e-01	8.0642700195e-01	8.0604827404e-01
4.0366055298e+02	8.8373333216e-01	8.0442005396e-01	8.0440682173e-01
4.0408026123e+02	8.8201379776e-01	8.0334514380e-01	8.0298072100e-01
4.0449996948e+02	8.8025534153e-01	7.9984247684e-01	8.0154794455e-01
4.0491967773e+02	8.7845695019e-01	7.9844975471e-01	7.9961270094e-01
4.0533938599e+02	8.7661731243e-01	7.9693311453e-01	7.9811680317e-01
4.0575909424e+02	8.7473523617e-01	7.9439830780e-01	7.9706484079e-01
4.0617880249e+02	8.7280941010e-01	7.9278337955e-01	7.9395616055e-01
4.0659851074e+02	8.7083852291e-01	7.9127407074e-01	7.9375809431e-01
4.0701821899e+02	8.6882114410e-01	7.8968983889e-01	7.9350078106e-01
4.0743792725e+02	8.6675584316e-01	7.8641301394e-01	7.9036033154e-01
4.0785763550e+02	8.6464107037e-01	7.8536623716e-01	7.8960227966e-01
4.0827734375e+02	8.6247539520e-01	7.8300702572e-01	7.8710746765e-01
4.0869705200e+02	8.6025714874e-01	7.8169518709e-01	7.8318160772e-01
4.0911676025e+02	8.5798466206e-01	7.7777713537e-01	7.8317475319e-01
4.0953649902e+02	8.5565602779e-01	7.7512633801e-01	7.7992898226e-01
4.0995620728e+02	8.5326981544e-01	7.7329111099e-01	7.7734845877e-01
4.1037591553e+02	8.5082387924e-01	7.7130144835e-01	7.7492690086e-01
4.1079562378e+02	8.4831643105e-01	7.6770693064e-01	7.7078777552e-01
4.1121533203e+02	8.4574532509e-01	7.6586496830e-01	7.6950603724e-01
4.1163504028e+02	8.4310853481e-01	7.6190817356e-01	7.6686096191e-01
4.1205474854e+02	8.4040391445e-01	7.5905042887e-01	7.6256746054e-01
4.1247445679e+02	8.3762913942e-01	7.5469172001e-01	7.5939744711e-01
4.1289416504e+02	8.3478188515e-01	7.4972349405e-01	7.5592887402e-01
4.1331387329e+02	8.3185976744e-01	7.4737775326e-01	7.5393646955e-01
4.1373358154e+02	8.2886016369e-01	7.4466776848e-01	7.4987119436e-01
4.1415328979e+02	8.2578051090e-01	7.4007177353e-01	7.4788969755e-01
4.1457299805e+02	8.2261800766e-01	7.3569601774e-01	7.4440509081e-01
4.1499270630e+02	8.1936985254e-01	7.3430228233e-01	7.4125635624e-01
4.1541241455e+02	8.1603312492e-01	7.3288947344e-01	7.3480868340e-01
4.1583212280e+02	8.1260472536e-01	7.2502219677e-01	7.3220223188e-01
4.1625183105e+02	8.0908143520e-01	7.1852809191e-01	7.2912693024e-01
4.1667153931e+02	8.0545991659e-01	7.1864932775e-01	7.2456634045e-01
4.1709124756e+02	8.0173683167e-01	7.1462315321e-01	7.1970987320e-01
4.1751095581e+02	7.9790842533e-01	7.1142911911e-01	7.1697068214e-01
4.1793066406e+02	7.9397118092e-01	7.0643359423e-01	7.1181833744e-01
4.1835037231e+02	7.8992104530e-01	7.0226597786e-01	7.0678108931e-01
4.1877008057e+02	7.8575414419e-01	6.9556981325e-01	7.0362955332e-01
4.1918978882e+02	7.8146618605e-01	6.9150072336e-01	6.9830822945e-01
4.1960949707e+02	7.7705287933e-01	6.9011610746e-01	6.9380903244e-01
4.2002920532e+02	7.7250975370e-01	6.8594110012e-01	6.8876081705e-01
4.2044894409e+02	7.6783174276e-01	6.8114537001e-01	6.8341302872e-01
4.2086865234e+02	7.6301473379e-01	6.7620289326e-01	6.8170815706e-01
4.2128836060e+02	7.5805336237e-01	6.7054110765e-01	6.7746090889e-01
4.2170806885e+02	7.5294232368e-01	6.6595685482e-01	6.7318814993e-01
4.2212777710e+02	7.4767631292e-01	6.5921592712e-01	6.6608029604e-01
4.2254748535e+02	7.4224972725e-01	6.5522944927e-01	6.6241389513e-01
4.2296719360e+02	7.3665672541e-01	6.4731460810e-01	6.5807104111e-01
