Epoch 0 | Train Loss: 0.036192 | Val Loss: 0.041367
Epoch 1 | Train Loss: 0.031858 | Val Loss: 0.027230
Epoch 2 | Train Loss: 0.025466 | Val Loss: 0.021627
Epoch 3 | Train Loss: 0.021062 | Val Loss: 0.020115
Epoch 4 | Train Loss: 0.019677 | Val Loss: 0.021348
Epoch 5 | Train Loss: 0.019552 | Val Loss: 0.019650
Epoch 6 | Train Loss: 0.019409 | Val Loss: 0.017188
Epoch 7 | Train Loss: 0.018618 | Val Loss: 0.017089
Epoch 8 | Train Loss: 0.017198 | Val Loss: 0.015634
Epoch 9 | Train Loss: 0.016709 | Val Loss: 0.015647
Epoch 10 | Train Loss: 0.016383 | Val Loss: 0.018272
Epoch 11 | Train Loss: 0.018524 | Val Loss: 0.017212
Epoch 12 | Train Loss: 0.015524 | Val Loss: 0.014083
Epoch 13 | Train Loss: 0.016105 | Val Loss: 0.015040
Epoch 14 | Train Loss: 0.015303 | Val Loss: 0.015427
Epoch 15 | Train Loss: 0.014591 | Val Loss: 0.015166
Epoch 16 | Train Loss: 0.015094 | Val Loss: 0.012460
Epoch 17 | Train Loss: 0.012446 | Val Loss: 0.013142
Epoch 18 | Train Loss: 0.010702 | Val Loss: 0.010642
Epoch 19 | Train Loss: 0.008353 | Val Loss: 0.007924
Epoch 20 | Train Loss: 0.008358 | Val Loss: 0.006567
Epoch 21 | Train Loss: 0.008004 | Val Loss: 0.008920
Epoch 22 | Train Loss: 0.011376 | Val Loss: 0.011048
Epoch 23 | Train Loss: 0.009105 | Val Loss: 0.008234
Epoch 24 | Train Loss: 0.009645 | Val Loss: 0.010693
Epoch 25 | Train Loss: 0.010122 | Val Loss: 0.008615
Epoch 26 | Train Loss: 0.007365 | Val Loss: 0.007396
Epoch 27 | Train Loss: 0.006346 | Val Loss: 0.006187
Epoch 28 | Train Loss: 0.005906 | Val Loss: 0.005603
Epoch 29 | Train Loss: 0.004533 | Val Loss: 0.005428
Epoch 30 | Train Loss: 0.008326 | Val Loss: 0.013400
Epoch 31 | Train Loss: 0.010172 | Val Loss: 0.009438
Epoch 32 | Train Loss: 0.007251 | Val Loss: 0.006414
Epoch 33 | Train Loss: 0.005941 | Val Loss: 0.006326
Epoch 34 | Train Loss: 0.004909 | Val Loss: 0.003819
Epoch 35 | Train Loss: 0.004458 | Val Loss: 0.003742
Epoch 36 | Train Loss: 0.004009 | Val Loss: 0.003841
Epoch 37 | Train Loss: 0.003560 | Val Loss: 0.003656
Epoch 38 | Train Loss: 0.005556 | Val Loss: 0.005680
Epoch 39 | Train Loss: 0.007201 | Val Loss: 0.006556
Epoch 40 | Train Loss: 0.005535 | Val Loss: 0.003818
Epoch 41 | Train Loss: 0.004094 | Val Loss: 0.003569
Epoch 42 | Train Loss: 0.003561 | Val Loss: 0.003728
Epoch 43 | Train Loss: 0.003455 | Val Loss: 0.003237
Epoch 44 | Train Loss: 0.004401 | Val Loss: 0.004349
Epoch 45 | Train Loss: 0.006869 | Val Loss: 0.005861
Epoch 46 | Train Loss: 0.005322 | Val Loss: 0.003909
Epoch 47 | Train Loss: 0.003689 | Val Loss: 0.003069
Epoch 48 | Train Loss: 0.003321 | Val Loss: 0.003446
Epoch 49 | Train Loss: 0.003443 | Val Loss: 0.003533
Epoch 50 | Train Loss: 0.003751 | Val Loss: 0.003740
Epoch 51 | Train Loss: 0.003763 | Val Loss: 0.005275
Epoch 52 | Train Loss: 0.004429 | Val Loss: 0.003459
Epoch 53 | Train Loss: 0.003388 | Val Loss: 0.003108
Epoch 54 | Train Loss: 0.003059 | Val Loss: 0.002920
Epoch 55 | Train Loss: 0.002984 | Val Loss: 0.002876
Epoch 56 | Train Loss: 0.002951 | Val Loss: 0.002846
Epoch 57 | Train Loss: 0.002917 | Val Loss: 0.002823
Epoch 58 | Train Loss: 0.002923 | Val Loss: 0.002857
Epoch 59 | Train Loss: 0.002918 | Val Loss: 0.002833
Epoch 60 | Train Loss: 0.002912 | Val Loss: 0.002833
Epoch 61 | Train Loss: 0.002914 | Val Loss: 0.002861
Epoch 62 | Train Loss: 0.002925 | Val Loss: 0.002818
Epoch 63 | Train Loss: 0.002920 | Val Loss: 0.002816
Epoch 64 | Train Loss: 0.002936 | Val Loss: 0.002832
Epoch 65 | Train Loss: 0.002912 | Val Loss: 0.002821
Epoch 66 | Train Loss: 0.002915 | Val Loss: 0.002814
Epoch 67 | Train Loss: 0.002888 | Val Loss: 0.002810
Epoch 68 | Train Loss: 0.002877 | Val Loss: 0.002804
Epoch 69 | Train Loss: 0.002897 | Val Loss: 0.002824
Epoch 70 | Train Loss: 0.002880 | Val Loss: 0.002790
Epoch 71 | Train Loss: 0.002883 | Val Loss: 0.002793
Epoch 72 | Train Loss: 0.002885 | Val Loss: 0.002834
Epoch 73 | Train Loss: 0.002911 | Val Loss: 0.002821
Epoch 74 | Train Loss: 0.002915 | Val Loss: 0.002894
Epoch 75 | Train Loss: 0.002937 | Val Loss: 0.002822
Epoch 76 | Train Loss: 0.002885 | Val Loss: 0.002807
Epoch 77 | Train Loss: 0.002850 | Val Loss: 0.002781
Epoch 78 | Train Loss: 0.003125 | Val Loss: 0.002934
Epoch 79 | Train Loss: 0.002974 | Val Loss: 0.002847
Epoch 80 | Train Loss: 0.002927 | Val Loss: 0.002815
Epoch 81 | Train Loss: 0.002891 | Val Loss: 0.002823
Epoch 82 | Train Loss: 0.002888 | Val Loss: 0.002831
Epoch 83 | Train Loss: 0.002908 | Val Loss: 0.002821
Epoch 84 | Train Loss: 0.002913 | Val Loss: 0.002829
Epoch 85 | Train Loss: 0.002904 | Val Loss: 0.002853
Epoch 86 | Train Loss: 0.002921 | Val Loss: 0.002931
Epoch 87 | Train Loss: 0.003034 | Val Loss: 0.003054
Epoch 88 | Train Loss: 0.002974 | Val Loss: 0.002860
Epoch 89 | Train Loss: 0.002906 | Val Loss: 0.002823
Epoch 90 | Train Loss: 0.002896 | Val Loss: 0.002803
Epoch 91 | Train Loss: 0.002869 | Val Loss: 0.002779
Epoch 92 | Train Loss: 0.002883 | Val Loss: 0.002796
Epoch 93 | Train Loss: 0.002862 | Val Loss: 0.002876
Epoch 94 | Train Loss: 0.002894 | Val Loss: 0.002806
Epoch 95 | Train Loss: 0.002875 | Val Loss: 0.002789
Epoch 96 | Train Loss: 0.002878 | Val Loss: 0.002805
Epoch 97 | Train Loss: 0.002918 | Val Loss: 0.002822
Epoch 98 | Train Loss: 0.002881 | Val Loss: 0.002806
Epoch 99 | Train Loss: 0.002881 | Val Loss: 0.002780
Epoch 100 | Train Loss: 0.002845 | Val Loss: 0.002791
Epoch 101 | Train Loss: 0.002867 | Val Loss: 0.002848
Epoch 102 | Train Loss: 0.002955 | Val Loss: 0.002870
Epoch 103 | Train Loss: 0.002928 | Val Loss: 0.002891
Epoch 104 | Train Loss: 0.002927 | Val Loss: 0.002814
Epoch 105 | Train Loss: 0.002954 | Val Loss: 0.002822
Epoch 106 | Train Loss: 0.002909 | Val Loss: 0.002853
Epoch 107 | Train Loss: 0.002934 | Val Loss: 0.002865
Epoch 108 | Train Loss: 0.002913 | Val Loss: 0.002814
Epoch 109 | Train Loss: 0.002881 | Val Loss: 0.002787
Epoch 110 | Train Loss: 0.002895 | Val Loss: 0.002833
Epoch 111 | Train Loss: 0.004583 | Val Loss: 0.011429
Epoch 112 | Train Loss: 0.017027 | Val Loss: 0.015235
Epoch 113 | Train Loss: 0.014278 | Val Loss: 0.016113
Epoch 114 | Train Loss: 0.012790 | Val Loss: 0.010033
Epoch 115 | Train Loss: 0.009117 | Val Loss: 0.008580
Epoch 116 | Train Loss: 0.007293 | Val Loss: 0.006167
Epoch 117 | Train Loss: 0.007425 | Val Loss: 0.007231
Epoch 118 | Train Loss: 0.007410 | Val Loss: 0.007509
Epoch 119 | Train Loss: 0.006702 | Val Loss: 0.007257
Epoch 120 | Train Loss: 0.006730 | Val Loss: 0.008205
Epoch 121 | Train Loss: 0.007324 | Val Loss: 0.006097
Epoch 122 | Train Loss: 0.005631 | Val Loss: 0.005102
Epoch 123 | Train Loss: 0.004188 | Val Loss: 0.003728
Epoch 124 | Train Loss: 0.004205 | Val Loss: 0.005293
Epoch 125 | Train Loss: 0.004118 | Val Loss: 0.003397
Epoch 126 | Train Loss: 0.005236 | Val Loss: 0.004245
Epoch 127 | Train Loss: 0.005929 | Val Loss: 0.006890
Epoch 128 | Train Loss: 0.004816 | Val Loss: 0.003672
Epoch 129 | Train Loss: 0.004527 | Val Loss: 0.004913
Epoch 130 | Train Loss: 0.004332 | Val Loss: 0.004664
Epoch 131 | Train Loss: 0.003778 | Val Loss: 0.003738
Epoch 132 | Train Loss: 0.004770 | Val Loss: 0.004102
Epoch 133 | Train Loss: 0.003898 | Val Loss: 0.003652
Epoch 134 | Train Loss: 0.003388 | Val Loss: 0.003427
Epoch 135 | Train Loss: 0.003868 | Val Loss: 0.003945
Epoch 136 | Train Loss: 0.004186 | Val Loss: 0.004334
Epoch 137 | Train Loss: 0.004018 | Val Loss: 0.003547
Epoch 138 | Train Loss: 0.004908 | Val Loss: 0.011017
Epoch 139 | Train Loss: 0.010634 | Val Loss: 0.010263
Epoch 140 | Train Loss: 0.012220 | Val Loss: 0.012388
Epoch 141 | Train Loss: 0.008383 | Val Loss: 0.006825
Epoch 142 | Train Loss: 0.006200 | Val Loss: 0.004386
Epoch 143 | Train Loss: 0.004142 | Val Loss: 0.003853
Epoch 144 | Train Loss: 0.003775 | Val Loss: 0.003392
Epoch 145 | Train Loss: 0.003925 | Val Loss: 0.003681
Epoch 146 | Train Loss: 0.004252 | Val Loss: 0.004152
Epoch 147 | Train Loss: 0.004432 | Val Loss: 0.004381
Epoch 148 | Train Loss: 0.004496 | Val Loss: 0.005515
Epoch 149 | Train Loss: 0.004318 | Val Loss: 0.003321
Epoch 150 | Train Loss: 0.003801 | Val Loss: 0.003492
Epoch 151 | Train Loss: 0.004182 | Val Loss: 0.004085
Epoch 152 | Train Loss: 0.004309 | Val Loss: 0.003744
Epoch 153 | Train Loss: 0.004108 | Val Loss: 0.003876
Epoch 154 | Train Loss: 0.004029 | Val Loss: 0.003774
Epoch 155 | Train Loss: 0.004007 | Val Loss: 0.004007
Epoch 156 | Train Loss: 0.004558 | Val Loss: 0.004606
Epoch 157 | Train Loss: 0.003933 | Val Loss: 0.004046
Epoch 158 | Train Loss: 0.007837 | Val Loss: 0.006008
Epoch 159 | Train Loss: 0.004503 | Val Loss: 0.003585
Epoch 160 | Train Loss: 0.003728 | Val Loss: 0.004760
Epoch 161 | Train Loss: 0.004309 | Val Loss: 0.004672
Epoch 162 | Train Loss: 0.004165 | Val Loss: 0.003882
Epoch 163 | Train Loss: 0.003439 | Val Loss: 0.003392
Epoch 164 | Train Loss: 0.003269 | Val Loss: 0.003299
Epoch 165 | Train Loss: 0.005377 | Val Loss: 0.004732
Epoch 166 | Train Loss: 0.004354 | Val Loss: 0.004642
Epoch 167 | Train Loss: 0.004726 | Val Loss: 0.003792
Epoch 168 | Train Loss: 0.005054 | Val Loss: 0.004151
Epoch 169 | Train Loss: 0.003969 | Val Loss: 0.007005
Epoch 170 | Train Loss: 0.005559 | Val Loss: 0.004024
Epoch 171 | Train Loss: 0.003870 | Val Loss: 0.003452
Epoch 172 | Train Loss: 0.003669 | Val Loss: 0.003793
Epoch 173 | Train Loss: 0.003836 | Val Loss: 0.003789
Epoch 174 | Train Loss: 0.003784 | Val Loss: 0.003564
Epoch 175 | Train Loss: 0.004044 | Val Loss: 0.004784
Epoch 176 | Train Loss: 0.004439 | Val Loss: 0.003466
Epoch 177 | Train Loss: 0.004000 | Val Loss: 0.004161
Epoch 178 | Train Loss: 0.003511 | Val Loss: 0.003124
Epoch 179 | Train Loss: 0.003338 | Val Loss: 0.003118
Epoch 180 | Train Loss: 0.004770 | Val Loss: 0.003980
Epoch 181 | Train Loss: 0.003968 | Val Loss: 0.005629
Epoch 182 | Train Loss: 0.004060 | Val Loss: 0.003361
Epoch 183 | Train Loss: 0.003488 | Val Loss: 0.003157
Epoch 184 | Train Loss: 0.003565 | Val Loss: 0.005689
Epoch 185 | Train Loss: 0.004572 | Val Loss: 0.003695
Epoch 186 | Train Loss: 0.004415 | Val Loss: 0.004261
Epoch 187 | Train Loss: 0.003890 | Val Loss: 0.003125
Epoch 188 | Train Loss: 0.003150 | Val Loss: 0.003209
Epoch 189 | Train Loss: 0.003181 | Val Loss: 0.002930
Epoch 190 | Train Loss: 0.003292 | Val Loss: 0.003375
Epoch 191 | Train Loss: 0.003190 | Val Loss: 0.003030
Epoch 192 | Train Loss: 0.003461 | Val Loss: 0.003156
Epoch 193 | Train Loss: 0.003292 | Val Loss: 0.003298
Epoch 194 | Train Loss: 0.003273 | Val Loss: 0.003117
Epoch 195 | Train Loss: 0.003150 | Val Loss: 0.003140
Epoch 196 | Train Loss: 0.003111 | Val Loss: 0.002933
Epoch 197 | Train Loss: 0.003111 | Val Loss: 0.003086
Epoch 198 | Train Loss: 0.002996 | Val Loss: 0.002865
Epoch 199 | Train Loss: 0.002937 | Val Loss: 0.002842
Epoch 200 | Train Loss: 0.002983 | Val Loss: 0.002854
Epoch 201 | Train Loss: 0.002920 | Val Loss: 0.002817
Epoch 202 | Train Loss: 0.003126 | Val Loss: 0.002918
Epoch 203 | Train Loss: 0.002956 | Val Loss: 0.002822
Epoch 204 | Train Loss: 0.005757 | Val Loss: 0.012203
Epoch 205 | Train Loss: 0.012964 | Val Loss: 0.012127
Epoch 206 | Train Loss: 0.009251 | Val Loss: 0.007711
Epoch 207 | Train Loss: 0.009020 | Val Loss: 0.007027
Epoch 208 | Train Loss: 0.007713 | Val Loss: 0.007145
Epoch 209 | Train Loss: 0.009554 | Val Loss: 0.011576
Epoch 210 | Train Loss: 0.010732 | Val Loss: 0.009012
Epoch 211 | Train Loss: 0.009730 | Val Loss: 0.008675
Epoch 212 | Train Loss: 0.008473 | Val Loss: 0.006001
Epoch 213 | Train Loss: 0.010709 | Val Loss: 0.008315
Epoch 214 | Train Loss: 0.009993 | Val Loss: 0.009976
Epoch 215 | Train Loss: 0.009287 | Val Loss: 0.009142
Epoch 216 | Train Loss: 0.009643 | Val Loss: 0.012207
Epoch 217 | Train Loss: 0.011548 | Val Loss: 0.008891
Epoch 218 | Train Loss: 0.009151 | Val Loss: 0.007733
Epoch 219 | Train Loss: 0.008080 | Val Loss: 0.007074
Epoch 220 | Train Loss: 0.006295 | Val Loss: 0.005202
Epoch 221 | Train Loss: 0.006263 | Val Loss: 0.006156
