wavelength_nm	ideal_target_transmittance	cvae_target_transmittance	tandem_response_transmittance
3.7973711347e+02	8.4154880047e-01	9.4159406424e-01	9.3699711561e-01
3.8015682291e+02	8.3841234446e-01	9.4416761398e-01	9.4074690342e-01
3.8057653235e+02	8.3518552780e-01	9.4640690088e-01	9.4422113895e-01
3.8099624179e+02	8.3186519146e-01	9.4830751419e-01	9.4735598564e-01
3.8141595123e+02	8.2844787836e-01	9.4977289438e-01	9.5008355379e-01
3.8183566067e+02	8.2493013144e-01	9.5086163282e-01	9.5240789652e-01
3.8225537011e+02	8.2130825520e-01	9.5144534111e-01	9.5434570312e-01
3.8267507956e+02	8.1757849455e-01	9.5184248686e-01	9.5568877459e-01
3.8309478900e+02	8.1373685598e-01	9.5178949833e-01	9.5647561550e-01
3.8351449844e+02	8.0977922678e-01	9.5143336058e-01	9.5691972971e-01
3.8393420788e+02	8.0570131540e-01	9.5075571537e-01	9.5694929361e-01
3.8435391732e+02	8.0149877071e-01	9.4984924793e-01	9.5661938190e-01
3.8477362676e+02	7.9716682434e-01	9.4847381115e-01	9.5572263002e-01
3.8519333620e+02	7.9270082712e-01	9.4693571329e-01	9.5468378067e-01
3.8561304564e+02	7.8809565306e-01	9.4506543875e-01	9.5323467255e-01
3.8603275508e+02	7.8334617615e-01	9.4277274609e-01	9.5177167654e-01
3.8645246453e+02	7.7844697237e-01	9.4029986858e-01	9.4963765144e-01
3.8687217397e+02	7.7339249849e-01	9.3744736910e-01	9.4738101959e-01
3.8729188341e+02	7.6817691326e-01	9.3425476551e-01	9.4490760565e-01
3.8771159285e+02	7.6279419661e-01	9.3090575933e-01	9.4223624468e-01
3.8813130229e+02	7.5723814964e-01	9.2717045546e-01	9.3920707703e-01
3.8855101173e+02	7.5150233507e-01	9.2309457064e-01	9.3599027395e-01
3.8897072117e+02	7.4558001757e-01	9.1874164343e-01	9.3230116367e-01
3.8939043061e+02	7.3946434259e-01	9.1458827257e-01	9.2862534523e-01
3.8981014006e+02	7.3314815760e-01	9.1007548571e-01	9.2451041937e-01
3.9022984950e+02	7.2662407160e-01	9.0482515097e-01	9.1991746426e-01
3.9064955894e+02	7.1988457441e-01	8.9946377277e-01	9.1533541679e-01
3.9106926838e+02	7.1292179823e-01	8.9397972822e-01	9.1034519672e-01
3.9148897782e+02	7.0572769642e-01	8.8822329044e-01	9.0509843826e-01
3.9190868726e+02	6.9829416275e-01	8.8208812475e-01	8.9917880297e-01
3.9232839670e+02	6.9061273336e-01	8.7577688694e-01	8.9337021112e-01
3.9274810614e+02	6.8267476559e-01	8.6925327778e-01	8.8715654612e-01
3.9316781559e+02	6.7447155714e-01	8.6193698645e-01	8.8057005405e-01
3.9358752503e+02	6.6599416733e-01	8.5547506809e-01	8.7337261438e-01
