candidate_index	condition_order_code	valid	candidate_spectrum_valid	candidate_spectrum_maximum_absolute_error_nm	candidate_spectrum_summed_absolute_error_nm	peak1_wavelength_nm	peak2_wavelength_nm	peak1_signed_error_nm	peak2_signed_error_nm	maximum_absolute_error_nm	summed_absolute_error_nm	mean_absolute_error_nm	peak1_transmittance	peak2_transmittance	worst_valley_transmittance	peak1_fwhm_nm	peak2_fwhm_nm	widest_fwhm_nm	peak1_prominence	peak2_prominence	minimum_prominence	valley_transmittance_imbalance	peak1_fwhm_to_ideal_ratio	peak2_fwhm_to_ideal_ratio	shape_gate_passed	shape_minimax_score	inside_position_window	selected
0.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	3.5102484021e+00	4.9085233196e+00	5.5097856548e+02	6.2148975160e+02	9.7856547627e-01	-3.5102484021e+00	3.5102484021e+00	4.4888138784e+00	2.2444069392e+00	2.3624712229e-01	2.2185422480e-01	2.3624712229e-01	1.8537384696e+01	3.0222014880e+01	3.0222014880e+01	5.6440550089e-01	7.5459407270e-01	5.6440550089e-01	1.4392897487e-02	5.9704044387e-01	1.2657703526e+00	1.0000000000e+00	1.1812356114e+00	1.0000000000e+00	0.0000000000e+00
1.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.3496672845e+00	4.9085233196e+00	5.5055885604e+02	6.2065033272e+02	5.5885603507e-01	-4.3496672845e+00	4.3496672845e+00	4.9085233196e+00	2.4542616598e+00	4.2580723763e-01	4.4844666123e-01	4.4844666123e-01	2.1507249546e+01	1.7880603696e+01	2.1507249546e+01	5.5899482965e-01	4.0488269925e-01	4.0488269925e-01	2.2639423609e-02	6.9269198574e-01	7.4888249953e-01	0.0000000000e+00	2.2422333062e+00	0.0000000000e+00	0.0000000000e+00
2.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	2.6708295197e+00	4.0691044372e+00	5.5139827492e+02	6.2190946104e+02	1.3982749175e+00	-3.0905389609e+00	3.0905389609e+00	4.4888138784e+00	2.2444069392e+00	1.5080711246e-01	1.0070531815e-01	1.5080711246e-01	2.0317182016e+01	3.1847970045e+01	3.1847970045e+01	5.9230664372e-01	8.7598837167e-01	5.9230664372e-01	5.0101794302e-02	6.5436303814e-01	1.3338692484e+00	1.0000000000e+00	9.8753417675e-01	1.0000000000e+00	0.0000000000e+00
3.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	3.5102484021e+00	4.0691044372e+00	5.5097856548e+02	6.2065033272e+02	9.7856547627e-01	-4.3496672845e+00	4.3496672845e+00	5.3282327608e+00	2.6641163804e+00	3.2854965329e-01	3.6132812500e-01	3.6132812500e-01	2.2064901040e+01	2.0224595484e+01	2.2064901040e+01	6.4973863959e-01	4.7198969126e-01	4.7198969126e-01	3.2778471708e-02	7.1065247483e-01	8.4705448855e-01	0.0000000000e+00	1.8066406250e+00	0.0000000000e+00	0.0000000000e+00
4.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	1.4117011961e+00	2.8099761136e+00	5.5265740324e+02	6.2316858936e+02	2.6574032411e+00	-1.8314106373e+00	2.6574032411e+00	4.4888138784e+00	2.2444069392e+00	3.7592783570e-02	2.4807319045e-02	3.7592783570e-02	2.7613111556e+01	5.5176507361e+01	5.5176507361e+01	5.3220157325e-01	9.4261778891e-01	5.3220157325e-01	1.2785464525e-02	8.8934575456e-01	2.3109242535e+00	0.0000000000e+00	3.7454978673e+00	1.0000000000e+00	0.0000000000e+00
5.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	2.6708295197e+00	4.0691044372e+00	5.5139827492e+02	6.2190946104e+02	1.3982749175e+00	-3.0905389609e+00	3.0905389609e+00	4.4888138784e+00	2.2444069392e+00	1.3980351388e-01	9.4329707325e-02	1.3980351388e-01	2.0526118307e+01	3.2495707003e+01	3.2495707003e+01	5.9737075865e-01	8.8288790733e-01	5.9737075865e-01	4.5473806560e-02	6.6109232699e-01	1.3609980233e+00	1.0000000000e+00	1.0314229236e+00	1.0000000000e+00	0.0000000000e+00
6.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	2.6708295197e+00	4.0691044372e+00	5.5517565989e+02	6.2736568377e+02	5.1756598883e+00	2.3656837747e+00	5.1756598883e+00	7.5413436629e+00	3.7706718315e+00	8.5454294458e-03	5.0069857389e-03	8.5454294458e-03	3.6125341152e+01	1.3436715413e+02	1.3436715413e+02	3.5768788960e-01	9.4959835522e-01	3.5768788960e-01	3.5384437069e-03	1.1635022993e+00	5.6276181696e+00	0.0000000000e+00	1.3221766199e+01	0.0000000000e+00	0.0000000000e+00
7.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	2.6708295197e+00	4.9085233196e+00	5.5265740324e+02	6.2232917048e+02	2.6574032411e+00	-2.6708295197e+00	2.6708295197e+00	5.3282327608e+00	2.6641163804e+00	5.5024873465e-02	3.1014226377e-02	5.5024873465e-02	2.4941055382e+01	4.5606374745e+01	4.5606374745e+01	5.6514685228e-01	9.4594971091e-01	5.6514685228e-01	2.4010647088e-02	8.0328584749e-01	1.9101041830e+00	0.0000000000e+00	2.6002976658e+00	1.0000000000e+00	0.0000000000e+00
8.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	3.5102484021e+00	4.0691044372e+00	5.5097856548e+02	6.2065033272e+02	9.7856547627e-01	-4.3496672845e+00	4.3496672845e+00	5.3282327608e+00	2.6641163804e+00	3.1484770775e-01	3.5151800513e-01	3.5151800513e-01	2.2274170424e+01	2.0586278699e+01	2.2274170424e+01	6.6318535805e-01	4.7767177224e-01	4.7767177224e-01	3.6670297384e-02	7.1739249171e-01	8.6220264766e-01	0.0000000000e+00	1.7575900257e+00	0.0000000000e+00	0.0000000000e+00
9.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	2.2376937999e+00	4.0691044372e+00	5.5181798436e+02	6.2232917048e+02	1.8179843587e+00	-2.6708295197e+00	2.6708295197e+00	4.4888138784e+00	2.2444069392e+00	8.0675564706e-02	4.9793951213e-02	8.0675564706e-02	2.3146810944e+01	3.9797954616e+01	3.9797954616e+01	5.9707234055e-01	9.2818469554e-01	5.9707234055e-01	3.0881613493e-02	7.4549794953e-01	1.6668336392e+00	0.0000000000e+00	1.9052389692e+00	1.0000000000e+00	0.0000000000e+00
1.0000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	1.4117011961e+00	2.8099761136e+00	5.5265740324e+02	6.2316858936e+02	2.6574032411e+00	-1.8314106373e+00	2.6574032411e+00	4.4888138784e+00	2.2444069392e+00	4.7217234969e-02	3.4532867372e-02	4.7217234969e-02	2.7454106245e+01	5.4265032842e+01	5.4265032842e+01	5.4261691868e-01	9.3044535071e-01	5.4261691868e-01	1.2684367597e-02	8.8422461137e-01	2.2727495181e+00	0.0000000000e+00	3.6364271945e+00	1.0000000000e+00	0.0000000000e+00
1.1000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	1.8314106373e+00	3.2296855548e+00	5.5391653156e+02	6.2526713657e+02	3.9165315647e+00	2.6713656867e-01	3.9165315647e+00	4.1836681333e+00	2.0918340667e+00	1.6843160614e-02	6.6677872092e-03	1.6843160614e-02	3.4128831033e+01	1.2789075010e+02	1.2789075010e+02	4.1566471197e-01	9.5203233324e-01	4.1566471197e-01	1.0175373405e-02	1.0991999553e+00	5.3563708604e+00	0.0000000000e+00	1.2446773887e+01	1.0000000000e+00	0.0000000000e+00
1.2000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.3496672845e+00	6.1676516432e+00	5.5055885604e+02	6.2065033272e+02	5.5885603507e-01	-4.3496672845e+00	4.3496672845e+00	4.9085233196e+00	2.4542616598e+00	4.8740133643e-01	4.8052281141e-01	4.8740133643e-01	1.5851441522e+01	2.2141723271e+01	2.2141723271e+01	3.7524458766e-01	5.0606584549e-01	3.7524458766e-01	6.8785250187e-03	5.1053327303e-01	9.2734839100e-01	0.0000000000e+00	2.4370066822e+00	0.0000000000e+00	0.0000000000e+00
1.3000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.3496672845e+00	4.9085233196e+00	5.5055885604e+02	6.2065033272e+02	5.5885603507e-01	-4.3496672845e+00	4.3496672845e+00	4.9085233196e+00	2.4542616598e+00	4.1354948282e-01	4.3297037482e-01	4.3297037482e-01	2.1366528379e+01	1.7870633290e+01	2.1366528379e+01	5.7076770067e-01	4.1854533553e-01	4.1854533553e-01	1.9420892000e-02	6.8815972676e-01	7.4846491508e-01	0.0000000000e+00	2.1648518741e+00	0.0000000000e+00	0.0000000000e+00
