wavelength_nm	ideal_target_transmittance	cvae_target_transmittance	tandem_response_transmittance
3.7973711347e+02	9.8860055208e-01	9.6875429153e-01	9.7034990788e-01
3.8015682291e+02	9.8855024576e-01	9.7213619947e-01	9.7419410944e-01
3.8057653235e+02	9.8849958181e-01	9.7515386343e-01	9.7736394405e-01
3.8099624179e+02	9.8844856024e-01	9.7767341137e-01	9.7998201847e-01
3.8141595123e+02	9.8839724064e-01	9.7978609800e-01	9.8216873407e-01
3.8183566067e+02	9.8834556341e-01	9.8141896725e-01	9.8385483027e-01
3.8225537011e+02	9.8829346895e-01	9.8275721073e-01	9.8491144180e-01
3.8267507956e+02	9.8824107647e-01	9.8358225822e-01	9.8559892178e-01
3.8309478900e+02	9.8818832636e-01	9.8406064510e-01	9.8581868410e-01
3.8351449844e+02	9.8813515902e-01	9.8411130905e-01	9.8576754332e-01
3.8393420788e+02	9.8808163404e-01	9.8371946812e-01	9.8526692390e-01
3.8435391732e+02	9.8802781105e-01	9.8293268681e-01	9.8442262411e-01
3.8477362676e+02	9.8797351122e-01	9.8169988394e-01	9.8338174820e-01
3.8519333620e+02	9.8791891336e-01	9.8000860214e-01	9.8187536001e-01
3.8561304564e+02	9.8786389828e-01	9.7776466608e-01	9.8006504774e-01
3.8603275508e+02	9.8780852556e-01	9.7517520189e-01	9.7797638178e-01
3.8645246453e+02	9.8775273561e-01	9.7218292952e-01	9.7531676292e-01
3.8687217397e+02	9.8769652843e-01	9.6874600649e-01	9.7227680683e-01
3.8729188341e+02	9.8763996363e-01	9.6482020617e-01	9.6894025803e-01
3.8771159285e+02	9.8758298159e-01	9.6050488949e-01	9.6522593498e-01
3.8813130229e+02	9.8752564192e-01	9.5582199097e-01	9.6097242832e-01
3.8855101173e+02	9.8746782541e-01	9.5081508160e-01	9.5648264885e-01
3.8897072117e+02	9.8740965128e-01	9.4551157951e-01	9.5154297352e-01
3.8939043061e+02	9.8735105991e-01	9.4022220373e-01	9.4651079178e-01
3.8981014006e+02	9.8729199171e-01	9.3438380957e-01	9.4113504887e-01
3.9022984950e+02	9.8723256588e-01	9.2821353674e-01	9.3567544222e-01
3.9064955894e+02	9.8717266321e-01	9.2204654217e-01	9.2960953712e-01
3.9106926838e+02	9.8711234331e-01	9.1551733017e-01	9.2340070009e-01
3.9148897782e+02	9.8705160618e-01	9.0896409750e-01	9.1708374023e-01
3.9190868726e+02	9.8699039221e-01	9.0220350027e-01	9.1024762392e-01
3.9232839670e+02	9.8692876101e-01	8.9533162117e-01	9.0360015631e-01
3.9274810614e+02	9.8686665297e-01	8.8841533661e-01	8.9669936895e-01
3.9316781559e+02	9.8680412769e-01	8.8143968582e-01	8.8982403278e-01
3.9358752503e+02	9.8674112558e-01	8.7430965900e-01	8.8260537386e-01
3.9400723447e+02	9.8667764664e-01	8.6725652218e-01	8.7541961670e-01
3.9442694391e+02	9.8661369085e-01	8.6026310921e-01	8.6778664589e-01
3.9484665335e+02	9.8654931784e-01	8.5273003578e-01	8.6065667868e-01
3.9526636279e+02	9.8648440838e-01	8.4566187859e-01	8.5380303860e-01
3.9568607223e+02	9.8641902208e-01	8.3853763342e-01	8.4605532885e-01
3.9610578167e+02	9.8635321856e-01	8.3140057325e-01	8.3947211504e-01
3.9652549111e+02	9.8628687859e-01	8.2428002357e-01	8.3227837086e-01
3.9694520056e+02	9.8622000217e-01	8.1700700521e-01	8.2461345196e-01
3.9736491000e+02	9.8615264893e-01	8.0991756916e-01	8.1775182486e-01
3.9778461944e+02	9.8608481884e-01	8.0361664295e-01	8.1083995104e-01
3.9820432888e+02	9.8601645231e-01	7.9627466202e-01	8.0403065681e-01
3.9862403832e+02	9.8594754934e-01	7.8956735134e-01	7.9675501585e-01
3.9904374776e+02	9.8587816954e-01	7.8261494637e-01	7.9005008936e-01
3.9946345720e+02	9.8580819368e-01	7.7591603994e-01	7.8362554312e-01
3.9988316664e+02	9.8573774099e-01	7.6930552721e-01	7.7700889111e-01
4.0030287609e+02	9.8566675186e-01	7.6250535250e-01	7.7016091347e-01
4.0072258553e+02	9.8559516668e-01	7.5585842133e-01	7.6345294714e-01
4.0114229497e+02	9.8552310467e-01	7.4975407124e-01	7.5747871399e-01
4.0156200441e+02	9.8545044661e-01	7.4363481998e-01	7.5126951933e-01
4.0198171385e+02	9.8537719250e-01	7.3673772812e-01	7.4525016546e-01
4.0240142329e+02	9.8530340195e-01	7.3123693466e-01	7.3844295740e-01
4.0282113273e+02	9.8522901535e-01	7.2461974621e-01	7.3413330317e-01
4.0324084217e+02	9.8515409231e-01	7.1742624044e-01	7.2764229774e-01
4.0366055162e+02	9.8507857323e-01	7.1034312248e-01	7.2201442719e-01
4.0408026106e+02	9.8500245810e-01	7.0553284883e-01	7.1637189388e-01
4.0449997050e+02	9.8492568731e-01	7.0034170151e-01	7.1181136370e-01
4.0491967994e+02	9.8484838009e-01	6.9638735056e-01	7.0615392923e-01
4.0533938938e+02	9.8477041721e-01	6.9003832340e-01	7.0073407888e-01
4.0575909882e+02	9.8469185829e-01	6.8467998505e-01	6.9626522064e-01
4.0617880826e+02	9.8461270332e-01	6.8083977699e-01	6.9164496660e-01
4.0659851770e+02	9.8453283310e-01	6.7816036940e-01	6.8754470348e-01
4.0701822714e+02	9.8445242643e-01	6.7234629393e-01	6.8342250586e-01
4.0743793659e+02	9.8437130451e-01	6.6829311848e-01	6.8039059639e-01
4.0785764603e+02	9.8428952694e-01	6.6536229849e-01	6.7622298002e-01
4.0827735547e+02	9.8420709372e-01	6.6142964363e-01	6.7281627655e-01
4.0869706491e+02	9.8412400484e-01	6.5728586912e-01	6.6869366169e-01
4.0911677435e+02	9.8404026031e-01	6.5291756392e-01	6.6671222448e-01
4.0953648379e+02	9.8395580053e-01	6.5017503500e-01	6.6284602880e-01
4.0995619323e+02	9.8387068510e-01	6.4659607410e-01	6.6011554003e-01
4.1037590267e+02	9.8378485441e-01	6.4233684540e-01	6.5671706200e-01
4.1079561212e+02	9.8369830847e-01	6.3982439041e-01	6.5354877710e-01
4.1121532156e+02	9.8361104727e-01	6.3673025370e-01	6.5167874098e-01
4.1163503100e+02	9.8352307081e-01	6.3451164961e-01	6.4816963673e-01
4.1205474044e+02	9.8343437910e-01	6.3326811790e-01	6.4500176907e-01
4.1247444988e+02	9.8334491253e-01	6.3222706318e-01	6.4193129539e-01
4.1289415932e+02	9.8325473070e-01	6.2909787893e-01	6.3787108660e-01
4.1331386876e+02	9.8316377401e-01	6.2442684174e-01	6.3606101274e-01
4.1373357820e+02	9.8307210207e-01	6.2314665318e-01	6.3295352459e-01
4.1415328765e+02	9.8297959566e-01	6.2405025959e-01	6.3045185804e-01
4.1457299709e+02	9.8288631439e-01	6.2191236019e-01	6.2824118137e-01
4.1499270653e+02	9.8279225826e-01	6.2055021524e-01	6.2648695707e-01
4.1541241597e+02	9.8269742727e-01	6.1858892441e-01	6.2345284224e-01
4.1583212541e+02	9.8260176182e-01	6.1872780323e-01	6.2227720022e-01
4.1625183485e+02	9.8250526190e-01	6.1635333300e-01	6.2098145485e-01
4.1667154429e+02	9.8240798712e-01	6.1713701487e-01	6.1991363764e-01
4.1709125373e+02	9.8230981827e-01	6.1862099171e-01	6.1806523800e-01
4.1751096317e+02	9.8221087456e-01	6.1667853594e-01	6.1717134714e-01
4.1793067262e+02	9.8211097717e-01	6.1689132452e-01	6.1563789845e-01
4.1835038206e+02	9.8201030493e-01	6.1729305983e-01	6.1467754841e-01
4.1877009150e+02	9.8190867901e-01	6.1450517178e-01	6.1374646425e-01
4.1918980094e+02	9.8180621862e-01	6.1755257845e-01	6.1394965649e-01
4.1960951038e+02	9.8170286417e-01	6.1745107174e-01	6.1350685358e-01
4.2002921982e+02	9.8159855604e-01	6.1583352089e-01	6.1365044117e-01
4.2044892926e+02	9.8149335384e-01	6.1758965254e-01	6.1267209053e-01
4.2086863870e+02	9.8138719797e-01	6.1953616142e-01	6.1046957970e-01
4.2128834815e+02	9.8128014803e-01	6.2094002962e-01	6.1275249720e-01
4.2170805759e+02	9.8117208481e-01	6.2169605494e-01	6.1263531446e-01
4.2212776703e+02	9.8106306791e-01	6.2242227793e-01	6.1355334520e-01
4.2254747647e+02	9.8095309734e-01	6.2334424257e-01	6.1368530989e-01
4.2296718591e+02	9.8084211349e-01	6.2350910902e-01	6.1450380087e-01
4.2338689535e+02	9.8073017597e-01	6.2337708473e-01	6.1443543434e-01
4.2380660479e+02	9.8061716557e-01	6.2802040577e-01	6.1531120539e-01
4.2422631423e+02	9.8050320148e-01	6.2777829170e-01	6.1609566212e-01
4.2464602368e+02	9.8038810492e-01	6.3020139933e-01	6.1779218912e-01
4.2506573312e+02	9.8027205467e-01	6.3042908907e-01	6.1767494678e-01
4.2548544256e+02	9.8015487194e-01	6.3123035431e-01	6.1815267801e-01
4.2590515200e+02	9.8003661633e-01	6.3355350494e-01	6.2107640505e-01
4.2632486144e+02	9.7991728783e-01	6.3560926914e-01	6.2154805660e-01
4.2674457088e+02	9.7979682684e-01	6.3587087393e-01	6.2278032303e-01
4.2716428032e+02	9.7967529297e-01	6.3862216473e-01	6.2468701601e-01
4.2758398976e+02	9.7955256701e-01	6.4071673155e-01	6.2529486418e-01
4.2800369920e+02	9.7942876816e-01	6.4386308193e-01	6.2710893154e-01
4.2842340865e+02	9.7930371761e-01	6.4523142576e-01	6.2973254919e-01
