Epoch 0 | Train Loss: 81.783822 | Val Loss: 74.678360
Epoch 1 | Train Loss: 58.931667 | Val Loss: 58.801929
Epoch 2 | Train Loss: 51.503372 | Val Loss: 48.037041
Epoch 3 | Train Loss: 45.385749 | Val Loss: 45.478653
Epoch 4 | Train Loss: 42.587135 | Val Loss: 40.007065
Epoch 5 | Train Loss: 39.517072 | Val Loss: 37.701187
Epoch 6 | Train Loss: 37.779469 | Val Loss: 38.343521
Epoch 7 | Train Loss: 35.668090 | Val Loss: 35.117523
Epoch 8 | Train Loss: 34.271115 | Val Loss: 31.497971
Epoch 9 | Train Loss: 33.051654 | Val Loss: 30.919825
Epoch 10 | Train Loss: 31.960698 | Val Loss: 29.369473
Epoch 11 | Train Loss: 30.947407 | Val Loss: 31.409306
Epoch 12 | Train Loss: 30.573224 | Val Loss: 29.056236
Epoch 13 | Train Loss: 29.344915 | Val Loss: 29.051693
Epoch 14 | Train Loss: 28.773328 | Val Loss: 27.340931
Epoch 15 | Train Loss: 28.537197 | Val Loss: 28.346924
Epoch 16 | Train Loss: 28.227164 | Val Loss: 25.518711
Epoch 17 | Train Loss: 27.758235 | Val Loss: 25.489775
Epoch 18 | Train Loss: 27.589622 | Val Loss: 23.927769
Epoch 19 | Train Loss: 27.272442 | Val Loss: 25.700350
Epoch 20 | Train Loss: 26.764502 | Val Loss: 25.255939
Epoch 21 | Train Loss: 26.899591 | Val Loss: 25.267982
Epoch 22 | Train Loss: 26.189157 | Val Loss: 25.601833
Epoch 23 | Train Loss: 26.188835 | Val Loss: 24.103296
Epoch 24 | Train Loss: 25.902976 | Val Loss: 23.878185
Epoch 25 | Train Loss: 26.073021 | Val Loss: 24.633368
Epoch 26 | Train Loss: 25.476380 | Val Loss: 25.290722
Epoch 27 | Train Loss: 25.343888 | Val Loss: 24.123447
Epoch 28 | Train Loss: 25.230302 | Val Loss: 24.146820
Epoch 29 | Train Loss: 25.110262 | Val Loss: 24.142250
Epoch 30 | Train Loss: 25.107856 | Val Loss: 23.381462
Epoch 31 | Train Loss: 24.528879 | Val Loss: 22.610420
Epoch 32 | Train Loss: 24.387116 | Val Loss: 22.222980
Epoch 33 | Train Loss: 24.223081 | Val Loss: 23.370388
Epoch 34 | Train Loss: 24.304611 | Val Loss: 22.786263
Epoch 35 | Train Loss: 24.636575 | Val Loss: 22.483650
Epoch 36 | Train Loss: 24.018100 | Val Loss: 22.574923
Epoch 37 | Train Loss: 23.908035 | Val Loss: 21.947369
Epoch 38 | Train Loss: 23.772342 | Val Loss: 22.361698
Epoch 39 | Train Loss: 23.791793 | Val Loss: 21.806824
Epoch 40 | Train Loss: 24.064551 | Val Loss: 22.740150
Epoch 41 | Train Loss: 23.697058 | Val Loss: 21.311657
Epoch 42 | Train Loss: 23.537404 | Val Loss: 21.622955
Epoch 43 | Train Loss: 23.370272 | Val Loss: 21.675892
Epoch 44 | Train Loss: 23.230532 | Val Loss: 21.177439
Epoch 45 | Train Loss: 23.357833 | Val Loss: 21.129837
Epoch 46 | Train Loss: 23.061636 | Val Loss: 22.029499
Epoch 47 | Train Loss: 23.759242 | Val Loss: 22.401691
Epoch 48 | Train Loss: 23.188676 | Val Loss: 21.140015
Epoch 49 | Train Loss: 23.016309 | Val Loss: 20.573967
Epoch 50 | Train Loss: 22.710259 | Val Loss: 21.542007
Epoch 51 | Train Loss: 22.542098 | Val Loss: 20.874046
Epoch 52 | Train Loss: 22.762130 | Val Loss: 21.388088
Epoch 53 | Train Loss: 22.701129 | Val Loss: 20.535820
Epoch 54 | Train Loss: 22.753624 | Val Loss: 20.703552
Epoch 55 | Train Loss: 22.636712 | Val Loss: 20.716436
Epoch 56 | Train Loss: 22.749311 | Val Loss: 21.053164
Epoch 57 | Train Loss: 22.759156 | Val Loss: 21.623581
Epoch 58 | Train Loss: 22.537302 | Val Loss: 21.417257
Epoch 59 | Train Loss: 22.581102 | Val Loss: 21.001057
Epoch 60 | Train Loss: 21.873641 | Val Loss: 20.223328
Epoch 61 | Train Loss: 21.800422 | Val Loss: 20.131388
Epoch 62 | Train Loss: 21.892652 | Val Loss: 21.606232
Epoch 63 | Train Loss: 22.148347 | Val Loss: 19.907383
Epoch 64 | Train Loss: 21.946006 | Val Loss: 21.252853
Epoch 65 | Train Loss: 21.776987 | Val Loss: 20.603445
Epoch 66 | Train Loss: 22.061564 | Val Loss: 20.305218
Epoch 67 | Train Loss: 22.058027 | Val Loss: 20.676579
Epoch 68 | Train Loss: 21.784925 | Val Loss: 20.135933
Epoch 69 | Train Loss: 21.629768 | Val Loss: 20.433897
Epoch 70 | Train Loss: 21.473611 | Val Loss: 20.316463
Epoch 71 | Train Loss: 21.557113 | Val Loss: 20.189148
Epoch 72 | Train Loss: 21.203172 | Val Loss: 19.307713
Epoch 73 | Train Loss: 21.471222 | Val Loss: 20.040773
Epoch 74 | Train Loss: 21.130887 | Val Loss: 19.925117
Epoch 75 | Train Loss: 21.656774 | Val Loss: 18.872414
Epoch 76 | Train Loss: 21.257002 | Val Loss: 19.703480
Epoch 77 | Train Loss: 21.330074 | Val Loss: 20.123253
Epoch 78 | Train Loss: 21.306890 | Val Loss: 20.482922
Epoch 79 | Train Loss: 20.832472 | Val Loss: 19.223560
Epoch 80 | Train Loss: 20.864165 | Val Loss: 19.510784
Epoch 81 | Train Loss: 20.943330 | Val Loss: 19.711187
Epoch 82 | Train Loss: 20.877016 | Val Loss: 19.497055
Epoch 83 | Train Loss: 20.396363 | Val Loss: 19.115025
Epoch 84 | Train Loss: 20.387002 | Val Loss: 18.816864
Epoch 85 | Train Loss: 20.056842 | Val Loss: 19.217094
Epoch 86 | Train Loss: 20.396188 | Val Loss: 18.633125
Epoch 87 | Train Loss: 20.586833 | Val Loss: 19.753716
Epoch 88 | Train Loss: 20.341169 | Val Loss: 18.563828
Epoch 89 | Train Loss: 19.439608 | Val Loss: 17.776873
Epoch 90 | Train Loss: 19.650739 | Val Loss: 18.543873
Epoch 91 | Train Loss: 19.612547 | Val Loss: 17.265236
Epoch 92 | Train Loss: 19.969369 | Val Loss: 18.823486
Epoch 93 | Train Loss: 19.597679 | Val Loss: 18.424486
Epoch 94 | Train Loss: 19.168523 | Val Loss: 17.569010
Epoch 95 | Train Loss: 18.907765 | Val Loss: 18.213717
Epoch 96 | Train Loss: 19.660616 | Val Loss: 17.750591
Epoch 97 | Train Loss: 19.514910 | Val Loss: 17.702734
Epoch 98 | Train Loss: 19.017223 | Val Loss: 17.912943
Epoch 99 | Train Loss: 19.538507 | Val Loss: 17.456198
Epoch 100 | Train Loss: 18.587062 | Val Loss: 17.443108
Epoch 101 | Train Loss: 18.487552 | Val Loss: 16.986485
Epoch 102 | Train Loss: 19.203659 | Val Loss: 18.255634
Epoch 103 | Train Loss: 18.615922 | Val Loss: 16.551903
Epoch 104 | Train Loss: 18.637998 | Val Loss: 16.571964
Epoch 105 | Train Loss: 18.766634 | Val Loss: 17.180737
Epoch 106 | Train Loss: 18.562861 | Val Loss: 16.374676
Epoch 107 | Train Loss: 17.929655 | Val Loss: 17.401150
Epoch 108 | Train Loss: 18.688408 | Val Loss: 17.805531
Epoch 109 | Train Loss: 18.266293 | Val Loss: 16.485147
Epoch 110 | Train Loss: 18.273731 | Val Loss: 16.319258
Epoch 111 | Train Loss: 17.930427 | Val Loss: 16.141190
Epoch 112 | Train Loss: 18.003111 | Val Loss: 16.700581
Epoch 113 | Train Loss: 17.959400 | Val Loss: 16.634563
Epoch 114 | Train Loss: 18.114886 | Val Loss: 15.498566
Epoch 115 | Train Loss: 17.590056 | Val Loss: 15.935637
Epoch 116 | Train Loss: 17.604361 | Val Loss: 15.884862
Epoch 117 | Train Loss: 17.384369 | Val Loss: 15.948530
Epoch 118 | Train Loss: 17.767191 | Val Loss: 16.232750
