Epoch 0 | Train Loss: 86.454628 | Val Loss: 73.601379
Epoch 1 | Train Loss: 62.882104 | Val Loss: 60.619022
Epoch 2 | Train Loss: 56.241420 | Val Loss: 52.697556
Epoch 3 | Train Loss: 50.735304 | Val Loss: 52.454453
Epoch 4 | Train Loss: 46.951536 | Val Loss: 44.679550
Epoch 5 | Train Loss: 44.682810 | Val Loss: 44.039253
Epoch 6 | Train Loss: 42.841792 | Val Loss: 42.127022
Epoch 7 | Train Loss: 40.708790 | Val Loss: 39.234276
Epoch 8 | Train Loss: 38.860714 | Val Loss: 36.318657
Epoch 9 | Train Loss: 37.590477 | Val Loss: 34.921776
Epoch 10 | Train Loss: 36.371830 | Val Loss: 33.784893
Epoch 11 | Train Loss: 35.331830 | Val Loss: 32.881248
Epoch 12 | Train Loss: 34.770348 | Val Loss: 33.257355
Epoch 13 | Train Loss: 33.884572 | Val Loss: 31.337029
Epoch 14 | Train Loss: 33.220790 | Val Loss: 31.413628
Epoch 15 | Train Loss: 32.671295 | Val Loss: 33.189400
Epoch 16 | Train Loss: 32.352685 | Val Loss: 30.156578
Epoch 17 | Train Loss: 31.948238 | Val Loss: 29.115282
Epoch 18 | Train Loss: 31.108759 | Val Loss: 28.192556
Epoch 19 | Train Loss: 31.009549 | Val Loss: 28.237671
Epoch 20 | Train Loss: 30.548431 | Val Loss: 29.637867
Epoch 21 | Train Loss: 30.833208 | Val Loss: 29.682886
Epoch 22 | Train Loss: 30.277847 | Val Loss: 28.983521
Epoch 23 | Train Loss: 30.257948 | Val Loss: 27.615419
Epoch 24 | Train Loss: 30.098381 | Val Loss: 28.159393
Epoch 25 | Train Loss: 29.944474 | Val Loss: 28.212137
Epoch 26 | Train Loss: 29.125907 | Val Loss: 27.111511
Epoch 27 | Train Loss: 29.128712 | Val Loss: 27.106743
Epoch 28 | Train Loss: 29.026347 | Val Loss: 28.526869
Epoch 29 | Train Loss: 29.087933 | Val Loss: 27.865389
Epoch 30 | Train Loss: 28.584746 | Val Loss: 29.261761
Epoch 31 | Train Loss: 28.329515 | Val Loss: 25.512939
Epoch 32 | Train Loss: 27.958836 | Val Loss: 26.889317
Epoch 33 | Train Loss: 27.771826 | Val Loss: 25.483727
Epoch 34 | Train Loss: 27.684030 | Val Loss: 26.057127
Epoch 35 | Train Loss: 27.941980 | Val Loss: 25.256397
Epoch 36 | Train Loss: 27.739020 | Val Loss: 26.843746
Epoch 37 | Train Loss: 27.266118 | Val Loss: 25.329891
Epoch 38 | Train Loss: 27.018510 | Val Loss: 25.643749
Epoch 39 | Train Loss: 27.385921 | Val Loss: 25.012335
Epoch 40 | Train Loss: 27.392204 | Val Loss: 24.547312
Epoch 41 | Train Loss: 26.763574 | Val Loss: 24.740753
Epoch 42 | Train Loss: 26.621496 | Val Loss: 24.299685
Epoch 43 | Train Loss: 26.290171 | Val Loss: 24.741583
Epoch 44 | Train Loss: 26.394894 | Val Loss: 24.020638
Epoch 45 | Train Loss: 26.676872 | Val Loss: 24.742298
Epoch 46 | Train Loss: 26.165616 | Val Loss: 25.569832
Epoch 47 | Train Loss: 26.830006 | Val Loss: 24.879242
Epoch 48 | Train Loss: 26.684943 | Val Loss: 24.529121
Epoch 49 | Train Loss: 25.780051 | Val Loss: 24.365154
Epoch 50 | Train Loss: 25.851823 | Val Loss: 24.233368
Epoch 51 | Train Loss: 25.670230 | Val Loss: 24.046730
Epoch 52 | Train Loss: 26.005199 | Val Loss: 24.268007
Epoch 53 | Train Loss: 25.891988 | Val Loss: 22.920525
Epoch 54 | Train Loss: 25.883668 | Val Loss: 23.735355
Epoch 55 | Train Loss: 25.841796 | Val Loss: 24.189674
Epoch 56 | Train Loss: 25.655890 | Val Loss: 23.978115
Epoch 57 | Train Loss: 25.683358 | Val Loss: 23.438595
Epoch 58 | Train Loss: 25.473612 | Val Loss: 23.275730
Epoch 59 | Train Loss: 25.420771 | Val Loss: 23.349554
Epoch 60 | Train Loss: 25.390198 | Val Loss: 23.172260
Epoch 61 | Train Loss: 24.827506 | Val Loss: 23.424911
Epoch 62 | Train Loss: 25.315400 | Val Loss: 24.605541
Epoch 63 | Train Loss: 25.246491 | Val Loss: 23.103796
Epoch 64 | Train Loss: 25.118696 | Val Loss: 23.909534
Epoch 65 | Train Loss: 24.567923 | Val Loss: 22.891075
Epoch 66 | Train Loss: 24.266894 | Val Loss: 22.714520
Epoch 67 | Train Loss: 25.170908 | Val Loss: 24.648024
Epoch 68 | Train Loss: 24.701207 | Val Loss: 22.965189
Epoch 69 | Train Loss: 24.692266 | Val Loss: 22.989645
Epoch 70 | Train Loss: 24.412597 | Val Loss: 22.216860
Epoch 71 | Train Loss: 24.403531 | Val Loss: 22.726822
Epoch 72 | Train Loss: 24.118559 | Val Loss: 21.921646
Epoch 73 | Train Loss: 24.259068 | Val Loss: 22.254734
Epoch 74 | Train Loss: 23.937766 | Val Loss: 22.533035
Epoch 75 | Train Loss: 24.092370 | Val Loss: 21.841255
Epoch 76 | Train Loss: 24.114012 | Val Loss: 21.741615
Epoch 77 | Train Loss: 23.720243 | Val Loss: 22.019184
Epoch 78 | Train Loss: 23.840218 | Val Loss: 22.312880
Epoch 79 | Train Loss: 23.723218 | Val Loss: 21.335262
Epoch 80 | Train Loss: 23.563535 | Val Loss: 21.864254
Epoch 81 | Train Loss: 23.315718 | Val Loss: 22.630085
Epoch 82 | Train Loss: 23.433734 | Val Loss: 21.627611
Epoch 83 | Train Loss: 23.590309 | Val Loss: 21.786823
Epoch 84 | Train Loss: 22.903195 | Val Loss: 21.436573
Epoch 85 | Train Loss: 23.124667 | Val Loss: 21.458981
Epoch 86 | Train Loss: 23.423386 | Val Loss: 20.600033
Epoch 87 | Train Loss: 23.398544 | Val Loss: 21.849773
Epoch 88 | Train Loss: 22.728794 | Val Loss: 20.083084
Epoch 89 | Train Loss: 22.469023 | Val Loss: 20.749149
Epoch 90 | Train Loss: 22.577744 | Val Loss: 20.649986
Epoch 91 | Train Loss: 22.739481 | Val Loss: 21.198048
Epoch 92 | Train Loss: 23.235345 | Val Loss: 21.364525
Epoch 93 | Train Loss: 22.321056 | Val Loss: 20.553593
Epoch 94 | Train Loss: 22.099909 | Val Loss: 20.203730
Epoch 95 | Train Loss: 21.859734 | Val Loss: 21.412094
Epoch 96 | Train Loss: 22.372130 | Val Loss: 20.229631
Epoch 97 | Train Loss: 22.463396 | Val Loss: 20.598717
Epoch 98 | Train Loss: 21.986989 | Val Loss: 20.423538
Epoch 99 | Train Loss: 21.781407 | Val Loss: 20.341341
Epoch 100 | Train Loss: 21.156470 | Val Loss: 20.074129
Epoch 101 | Train Loss: 21.523329 | Val Loss: 20.123837
Epoch 102 | Train Loss: 21.944418 | Val Loss: 20.700008
Epoch 103 | Train Loss: 21.677857 | Val Loss: 18.693188
Epoch 104 | Train Loss: 21.358281 | Val Loss: 19.205637
Epoch 105 | Train Loss: 21.774753 | Val Loss: 20.296619
Epoch 106 | Train Loss: 22.208418 | Val Loss: 20.100609
Epoch 107 | Train Loss: 21.552055 | Val Loss: 20.668186
Epoch 108 | Train Loss: 21.899980 | Val Loss: 20.464413
Epoch 109 | Train Loss: 21.490642 | Val Loss: 19.243584
Epoch 110 | Train Loss: 21.165665 | Val Loss: 19.373722
Epoch 111 | Train Loss: 21.375744 | Val Loss: 19.457783
Epoch 112 | Train Loss: 21.391818 | Val Loss: 19.955509
Epoch 113 | Train Loss: 20.843223 | Val Loss: 19.214386
Epoch 114 | Train Loss: 20.986798 | Val Loss: 18.899483
Epoch 115 | Train Loss: 20.400170 | Val Loss: 19.000137
Epoch 116 | Train Loss: 20.931343 | Val Loss: 18.984102
Epoch 117 | Train Loss: 20.501348 | Val Loss: 18.749319
Epoch 118 | Train Loss: 20.592703 | Val Loss: 19.346043
Epoch 119 | Train Loss: 20.806872 | Val Loss: 19.430319
Epoch 120 | Train Loss: 20.855700 | Val Loss: 19.704666
Epoch 121 | Train Loss: 20.884846 | Val Loss: 18.909285
Epoch 122 | Train Loss: 20.298465 | Val Loss: 19.209827
Epoch 123 | Train Loss: 20.467468 | Val Loss: 19.180538
Epoch 124 | Train Loss: 20.416423 | Val Loss: 19.315443
Epoch 125 | Train Loss: 20.883983 | Val Loss: 19.985165
Epoch 126 | Train Loss: 20.872176 | Val Loss: 18.651497
Epoch 127 | Train Loss: 20.657121 | Val Loss: 18.490055
Epoch 128 | Train Loss: 20.686157 | Val Loss: 19.851528
Epoch 129 | Train Loss: 20.343738 | Val Loss: 18.449039
Epoch 130 | Train Loss: 20.285269 | Val Loss: 18.545612
Epoch 131 | Train Loss: 20.039733 | Val Loss: 18.972828
Epoch 132 | Train Loss: 20.095497 | Val Loss: 19.552263
Epoch 133 | Train Loss: 20.409333 | Val Loss: 18.037067
Epoch 134 | Train Loss: 20.072634 | Val Loss: 18.449913
Epoch 135 | Train Loss: 19.743640 | Val Loss: 17.864857
Epoch 136 | Train Loss: 19.951645 | Val Loss: 18.026648
Epoch 137 | Train Loss: 20.002200 | Val Loss: 17.860165
Epoch 138 | Train Loss: 19.697075 | Val Loss: 18.716061
Epoch 139 | Train Loss: 19.641100 | Val Loss: 18.145870
Epoch 140 | Train Loss: 19.611950 | Val Loss: 17.876497
Epoch 141 | Train Loss: 19.872988 | Val Loss: 18.437469
Epoch 142 | Train Loss: 19.626340 | Val Loss: 18.119699
Epoch 143 | Train Loss: 19.892801 | Val Loss: 18.747536
Epoch 144 | Train Loss: 19.329808 | Val Loss: 17.747860
Epoch 145 | Train Loss: 19.565825 | Val Loss: 18.183685
Epoch 146 | Train Loss: 19.744462 | Val Loss: 18.145634
Epoch 147 | Train Loss: 19.482174 | Val Loss: 18.352747
Epoch 148 | Train Loss: 19.382388 | Val Loss: 17.754326
Epoch 149 | Train Loss: 19.250851 | Val Loss: 18.088663
Epoch 150 | Train Loss: 19.701233 | Val Loss: 18.471344
Epoch 151 | Train Loss: 19.517330 | Val Loss: 17.687208
Epoch 152 | Train Loss: 19.382624 | Val Loss: 18.156513
Epoch 153 | Train Loss: 19.280837 | Val Loss: 16.654755
Epoch 154 | Train Loss: 19.041439 | Val Loss: 17.006973
Epoch 155 | Train Loss: 19.220326 | Val Loss: 17.800396
Epoch 156 | Train Loss: 19.367278 | Val Loss: 17.025080
Epoch 157 | Train Loss: 19.103542 | Val Loss: 17.950672
Epoch 158 | Train Loss: 19.469023 | Val Loss: 17.701313
Epoch 159 | Train Loss: 19.342162 | Val Loss: 18.201052
Epoch 160 | Train Loss: 19.071612 | Val Loss: 18.069271
Epoch 161 | Train Loss: 19.430207 | Val Loss: 18.861469
Epoch 162 | Train Loss: 19.301240 | Val Loss: 17.251835
Epoch 163 | Train Loss: 19.292570 | Val Loss: 17.724327
Epoch 164 | Train Loss: 19.558797 | Val Loss: 19.084063
Epoch 165 | Train Loss: 19.078345 | Val Loss: 17.440159
Epoch 166 | Train Loss: 19.168050 | Val Loss: 17.883167
Epoch 167 | Train Loss: 18.959339 | Val Loss: 17.374622
Epoch 168 | Train Loss: 19.091236 | Val Loss: 18.252356
Epoch 169 | Train Loss: 18.767009 | Val Loss: 17.897678
Epoch 170 | Train Loss: 19.312310 | Val Loss: 17.985657
Epoch 171 | Train Loss: 19.113555 | Val Loss: 17.787388
Epoch 172 | Train Loss: 18.867507 | Val Loss: 17.200245
Epoch 173 | Train Loss: 18.308158 | Val Loss: 17.010860
Epoch 174 | Train Loss: 19.005109 | Val Loss: 18.261810
Epoch 175 | Train Loss: 19.063449 | Val Loss: 17.734684
Epoch 176 | Train Loss: 18.804726 | Val Loss: 17.820007
Epoch 177 | Train Loss: 19.018895 | Val Loss: 17.465004
Epoch 178 | Train Loss: 18.679530 | Val Loss: 17.708452
Epoch 179 | Train Loss: 18.538903 | Val Loss: 17.338041
Epoch 180 | Train Loss: 18.620020 | Val Loss: 17.749493
Epoch 181 | Train Loss: 18.596324 | Val Loss: 17.411095
Epoch 182 | Train Loss: 18.598294 | Val Loss: 17.353422
Epoch 183 | Train Loss: 18.882164 | Val Loss: 17.925684
Epoch 184 | Train Loss: 18.597783 | Val Loss: 17.631317
