wavelength_nm	final_network_transmittance	nearest_simulation_transmittance
5.7448229418e+02	9.0304452181e-01	9.0050212780e-01
5.7490200362e+02	9.0179198980e-01	8.9896933130e-01
5.7532171307e+02	9.0042096376e-01	8.9736467656e-01
5.7574142251e+02	8.9891332388e-01	8.9568521587e-01
5.7616113195e+02	8.9732533693e-01	8.9392783446e-01
5.7658084139e+02	8.9571380615e-01	8.9208923854e-01
5.7700055083e+02	8.9400964975e-01	8.9016594214e-01
5.7742026027e+02	8.9215606451e-01	8.8815425256e-01
5.7783996971e+02	8.9017945528e-01	8.8605025449e-01
5.7825967915e+02	8.8805967569e-01	8.8384034553e-01
5.7867938860e+02	8.8582336903e-01	8.8152616562e-01
5.7909909804e+02	8.8346064091e-01	8.7910472437e-01
5.7951880748e+02	8.8092809916e-01	8.7657079097e-01
5.7993851692e+02	8.7834531069e-01	8.7391876449e-01
5.8035822636e+02	8.7516188622e-01	8.7114263640e-01
5.8077793580e+02	8.7158006430e-01	8.6823594814e-01
5.8119764524e+02	8.6824148893e-01	8.6519174301e-01
5.8161735468e+02	8.6451226473e-01	8.6200251171e-01
5.8203706413e+02	8.6068433523e-01	8.5866013054e-01
5.8245677357e+02	8.5681658983e-01	8.5514207239e-01
5.8287648301e+02	8.5253202915e-01	8.5143995887e-01
5.8329619245e+02	8.4793043137e-01	8.4755138294e-01
5.8371590189e+02	8.4311205149e-01	8.4346408822e-01
5.8413561133e+02	8.3801400661e-01	8.3916455428e-01
5.8455532077e+02	8.3263468742e-01	8.3463783024e-01
5.8497503021e+02	8.2709097862e-01	8.2986735062e-01
5.8539473965e+02	8.2099699974e-01	8.2483473407e-01
5.8581444910e+02	8.1435310841e-01	8.1951956669e-01
5.8623415854e+02	8.0693656206e-01	8.1387243855e-01
5.8665386798e+02	8.0139821768e-01	8.0786115761e-01
5.8707357742e+02	7.9186308384e-01	8.0147750043e-01
5.8749328686e+02	7.8423786163e-01	7.9468763352e-01
5.8791299630e+02	7.7562135458e-01	7.8745425876e-01
5.8833270574e+02	7.6657217741e-01	7.7973661166e-01
5.8875241518e+02	7.5705575943e-01	7.7149061596e-01
5.8917212463e+02	7.4697655439e-01	7.6266922404e-01
5.8959183407e+02	7.3631161451e-01	7.5319162974e-01
5.9001154351e+02	7.2502279282e-01	7.4293808710e-01
5.9043125295e+02	7.1309596300e-01	7.3193614915e-01
5.9085096239e+02	7.0056700706e-01	7.2014080970e-01
5.9127067183e+02	6.8735277653e-01	7.0751464571e-01
5.9169038127e+02	6.7334103584e-01	6.9403068657e-01
5.9211009071e+02	6.5863162279e-01	6.7967511362e-01
5.9252980016e+02	6.4333522320e-01	6.6444967078e-01
5.9294950960e+02	6.2738382816e-01	6.4827957752e-01
5.9336921904e+02	6.1082404852e-01	6.3126899912e-01
5.9378892848e+02	5.9362071753e-01	6.1354734465e-01
5.9420863792e+02	5.7601046562e-01	5.9520117461e-01
5.9462834736e+02	5.5791693926e-01	5.7632733299e-01
5.9504805680e+02	5.3952533007e-01	5.5702953621e-01
5.9546776624e+02	5.2078908682e-01	5.3741522124e-01
5.9588747568e+02	5.0184327364e-01	5.1758648101e-01
5.9630718513e+02	4.8279425502e-01	4.9769077228e-01
5.9672689457e+02	4.6380981803e-01	4.7785282119e-01
5.9714660401e+02	4.4496431947e-01	4.5817755263e-01
5.9756631345e+02	4.2653498054e-01	4.3877135321e-01
5.9798602289e+02	4.0862360597e-01	4.1974352458e-01
5.9840573233e+02	3.9140802622e-01	4.0120762442e-01
5.9882544177e+02	3.7518203259e-01	3.8341984180e-01
5.9924515121e+02	3.5987040401e-01	3.6648442098e-01
5.9966486066e+02	3.4574887156e-01	3.5051033488e-01
6.0008457010e+02	3.3279955387e-01	3.3564307323e-01
6.0050427954e+02	3.2116815448e-01	3.2202970775e-01
6.0092398898e+02	3.1155526638e-01	3.0981663931e-01
6.0134369842e+02	3.0414602160e-01	2.9929798496e-01
6.0176340786e+02	2.9814806581e-01	2.9077162606e-01
6.0218311730e+02	2.9418429732e-01	2.8411430588e-01
6.0260282674e+02	2.9122903943e-01	2.7941306316e-01
6.0302253619e+02	2.8992095590e-01	2.7673247220e-01
6.0344224563e+02	2.9012450576e-01	2.7611335042e-01
6.0386195507e+02	2.9416173697e-01	2.7770370354e-01
6.0428166451e+02	3.0084723234e-01	2.8172133898e-01
6.0470137395e+02	3.0693250895e-01	2.8770546310e-01
6.0512108339e+02	3.1731665134e-01	2.9555876198e-01
6.0554079283e+02	3.2683530450e-01	3.0516455789e-01
6.0596050227e+02	3.3878758550e-01	3.1638935523e-01
6.0638021171e+02	3.5233768821e-01	3.2921429453e-01
6.0679992116e+02	3.6704817414e-01	3.4346506287e-01
6.0721963060e+02	3.8266581297e-01	3.5873499739e-01
6.0763934004e+02	3.9896121621e-01	3.7485397035e-01
6.0805904948e+02	4.1577139497e-01	3.9165637583e-01
6.0847875892e+02	4.3288293481e-01	4.0898238096e-01
6.0889846836e+02	4.5016670227e-01	4.2671003737e-01
6.0931817780e+02	4.6747511625e-01	4.4459334636e-01
6.0973788724e+02	4.8464483023e-01	4.6249290933e-01
6.1015759669e+02	5.0162386894e-01	4.8030418183e-01
6.1057730613e+02	5.1849317551e-01	4.9793350363e-01
6.1099701557e+02	5.3523784876e-01	5.1526542465e-01
6.1141672501e+02	5.5126446486e-01	5.3215374783e-01
6.1183643445e+02	5.6681084633e-01	5.4860964987e-01
6.1225614389e+02	5.8176445961e-01	5.6459541109e-01
6.1267585333e+02	5.9629994631e-01	5.8008106738e-01
6.1309556277e+02	6.1048781872e-01	5.9504117481e-01
6.1351527222e+02	6.2393641472e-01	6.0929704412e-01
6.1393498166e+02	6.3682556152e-01	6.2301619456e-01
6.1435469110e+02	6.4926511049e-01	6.3621240018e-01
6.1477440054e+02	6.6108304262e-01	6.4890421403e-01
6.1519410998e+02	6.7255127430e-01	6.6111447938e-01
6.1561381942e+02	6.8342971802e-01	6.7275035492e-01
6.1603352886e+02	6.9375944138e-01	6.8396268232e-01
6.1645323830e+02	7.0370543003e-01	6.9478362971e-01
6.1687294774e+02	7.1329468489e-01	7.0522521139e-01
6.1729265719e+02	7.2255533934e-01	7.1529525712e-01
6.1771236663e+02	7.3129904270e-01	7.2488073761e-01
6.1813207607e+02	7.3957455158e-01	7.3408527872e-01
6.1855178551e+02	7.4738794565e-01	7.4292261586e-01
6.1897149495e+02	7.5515794754e-01	7.5139670784e-01
6.1939120439e+02	7.6179200411e-01	7.5950588567e-01
6.1981091383e+02	7.6941227913e-01	7.6715276268e-01
6.2023062327e+02	7.7671754360e-01	7.7446945311e-01
6.2065033272e+02	7.8263139725e-01	7.8146789212e-01
6.2107004216e+02	7.8891742229e-01	7.8816014162e-01
6.2148975160e+02	7.9573172331e-01	7.9452562895e-01
6.2190946104e+02	8.0109345913e-01	8.0054840606e-01
6.2232917048e+02	8.0641174316e-01	8.0631389558e-01
6.2274887992e+02	8.1128472090e-01	8.1183342668e-01
6.2316858936e+02	8.1627488136e-01	8.1711797723e-01
6.2358829880e+02	8.2092416286e-01	8.2212256904e-01
6.2400800825e+02	8.2540714741e-01	8.2689730031e-01
6.2442771769e+02	8.2970666885e-01	8.3147721480e-01
6.2484742713e+02	8.3392560482e-01	8.3587091284e-01
6.2526713657e+02	8.3795708418e-01	8.4007542343e-01
6.2568684601e+02	8.4187942743e-01	8.4405946831e-01
6.2610655545e+02	8.4567868710e-01	8.4788898862e-01
6.2652626489e+02	8.4934002161e-01	8.5157052940e-01
6.2694597433e+02	8.5283762217e-01	8.5511040573e-01
6.2736568377e+02	8.5620260239e-01	8.5847623024e-01
6.2778539322e+02	8.5949307680e-01	8.6170413321e-01
6.2820510266e+02	8.6262774467e-01	8.6481372768e-01
6.2862481210e+02	8.6565113068e-01	8.6780981860e-01
6.2904452154e+02	8.6860477924e-01	8.7067986483e-01
6.2946423098e+02	8.7143605947e-01	8.7342251608e-01
6.2988394042e+02	8.7407481670e-01	8.7606990393e-01
6.3030364986e+02	8.7668192387e-01	8.7862569778e-01
6.3072335930e+02	8.7921226025e-01	8.8108868698e-01
6.3114306875e+02	8.8170003891e-01	8.8343729460e-01
6.3156277819e+02	8.8405168056e-01	8.8570861373e-01
6.3198248763e+02	8.8632035255e-01	8.8790546245e-01
6.3240219707e+02	8.8853281736e-01	8.9003058346e-01
6.3282190651e+02	8.9061617851e-01	8.9205875073e-01
6.3324161595e+02	8.9261865616e-01	8.9402192509e-01
6.3366132539e+02	8.9454400539e-01	8.9592408544e-01
6.3408103483e+02	8.9642947912e-01	8.9776735894e-01
6.3450074428e+02	8.9818221331e-01	8.9953289392e-01
6.3492045372e+02	8.9991354942e-01	9.0124176463e-01
6.3534016316e+02	9.0157800913e-01	9.0290025745e-01
6.3575987260e+02	9.0319335461e-01	9.0451003318e-01
6.3617958204e+02	9.0473961830e-01	9.0605575847e-01
6.3659929148e+02	9.0626466274e-01	9.0755323460e-01
6.3701900092e+02	9.0778237581e-01	9.0900878929e-01
6.3743871036e+02	9.0940350294e-01	9.1042372812e-01
6.3785841980e+02	9.1088426113e-01	9.1178435878e-01
6.3827812925e+02	9.1257804632e-01	9.1310482148e-01
6.3869783869e+02	9.1394048929e-01	9.1439012536e-01
6.3911754813e+02	9.1518694162e-01	9.1564130389e-01
6.3953725757e+02	9.1594839096e-01	9.1684509329e-01
6.3995696701e+02	9.1699939966e-01	9.1801623550e-01
6.4037667645e+02	9.1838848591e-01	9.1915765783e-01
6.4079638589e+02	9.1934144497e-01	9.2026998410e-01
6.4121609533e+02	9.2047446966e-01	9.2134021293e-01
6.4163580478e+02	9.2158097029e-01	9.2238445382e-01
6.4205551422e+02	9.2259740829e-01	9.2340337325e-01
6.4247522366e+02	9.2358261347e-01	9.2439496253e-01
6.4289493310e+02	9.2454117537e-01	9.2535282265e-01
6.4331464254e+02	9.2546546459e-01	9.2628840017e-01
6.4373435198e+02	9.2636454105e-01	9.2720223234e-01
6.4415406142e+02	9.2723286152e-01	9.2808968964e-01
6.4457377086e+02	9.2806828022e-01	9.2895076875e-01
6.4499348031e+02	9.2888748646e-01	9.2979258910e-01
6.4541318975e+02	9.2969107628e-01	9.3061558691e-01
6.4583289919e+02	9.3046706915e-01	9.3141259889e-01
6.4625260863e+02	9.3121808767e-01	9.3218967879e-01
6.4667231807e+02	9.3195146322e-01	9.3294998068e-01
6.4709202751e+02	9.3266427517e-01	9.3369310967e-01
6.4751173695e+02	9.3334966898e-01	9.3441174415e-01
6.4793144639e+02	9.3401777744e-01	9.3511535401e-01
6.4835115583e+02	9.3466728926e-01	9.3580423212e-01
6.4877086528e+02	9.3529617786e-01	9.3647467987e-01
6.4919057472e+02	9.3590843678e-01	9.3712681179e-01
6.4961028416e+02	9.3650096655e-01	9.3776566640e-01
6.5002999360e+02	9.3708598614e-01	9.3839148674e-01
6.5044970304e+02	9.3765407801e-01	9.3899755488e-01
6.5086941248e+02	9.3820643425e-01	9.3959072562e-01
6.5128912192e+02	9.3875861168e-01	9.4017207567e-01
6.5170883136e+02	9.3929070234e-01	9.4073914808e-01
6.5212854081e+02	9.3981593847e-01	9.4129042822e-01
6.5254825025e+02	9.4034618139e-01	9.4183094105e-01
6.5296795969e+02	9.4086557627e-01	9.4236085643e-01
6.5338766913e+02	9.4134640694e-01	9.4287447086e-01
6.5380737857e+02	9.4180774689e-01	9.4337734020e-01
6.5422708801e+02	9.4226008654e-01	9.4387050376e-01
6.5464679745e+02	9.4270431995e-01	9.4435142480e-01
6.5506650689e+02	9.4315880537e-01	9.4481947430e-01
6.5548621634e+02	9.4360065460e-01	9.4527860369e-01
6.5590592578e+02	9.4403511286e-01	9.4572891349e-01
6.5632563522e+02	9.4446694851e-01	9.4616466042e-01
6.5674534466e+02	9.4489204884e-01	9.4659218733e-01
6.5716505410e+02	9.4531607628e-01	9.4701160061e-01
6.5758476354e+02	9.4573819637e-01	9.4741949487e-01
6.5800447298e+02	9.4615375996e-01	9.4781762541e-01
6.5842418242e+02	9.4655799866e-01	9.4820826455e-01
6.5884389186e+02	9.4696587324e-01	9.4859001654e-01
6.5926360131e+02	9.4737160206e-01	9.4896079353e-01
6.5968331075e+02	9.4774323702e-01	9.4932466120e-01
6.6010302019e+02	9.4808769226e-01	9.4968170453e-01
6.6052272963e+02	9.4840908051e-01	9.5002725344e-01
6.6094243907e+02	9.4872140884e-01	9.5036628246e-01
6.6136214851e+02	9.4903951883e-01	9.5069904879e-01
6.6178185795e+02	9.4936329126e-01	9.5102246795e-01
6.6220156739e+02	9.4968611002e-01	9.5133861100e-01
6.6262127684e+02	9.5001149178e-01	9.5164907242e-01
6.6304098628e+02	9.5032465458e-01	9.5195207542e-01
6.6346069572e+02	9.5064669847e-01	9.5224742396e-01
6.6388040516e+02	9.5095610619e-01	9.5253773324e-01
6.6430011460e+02	9.5124894381e-01	9.5282226293e-01
6.6471982404e+02	9.5152735710e-01	9.5309921360e-01
6.6513953348e+02	9.5180749893e-01	9.5337188826e-01
6.6555924292e+02	9.5207875967e-01	9.5364029728e-01
6.6597895237e+02	9.5234328508e-01	9.5390179274e-01
6.6639866181e+02	9.5260971785e-01	9.5415998296e-01
6.6681837125e+02	9.5286208391e-01	9.5441496052e-01
6.6723808069e+02	9.5310997963e-01	9.5466518295e-01
6.6765779013e+02	9.5335048437e-01	9.5491306423e-01
6.6807749957e+02	9.5357966423e-01	9.5515906296e-01
6.6849720901e+02	9.5380508900e-01	9.5540291468e-01
6.6891691845e+02	9.5401453972e-01	9.5564625136e-01
6.6933662789e+02	9.5422542095e-01	9.5588955567e-01
6.6975633734e+02	9.5445990562e-01	9.5613386950e-01
6.7017604678e+02	9.5468056202e-01	9.5638077120e-01
6.7059575622e+02	9.5488703251e-01	9.5663022426e-01
6.7101546566e+02	9.5509099960e-01	9.5688466628e-01
6.7143517510e+02	9.5527476072e-01	9.5714643764e-01
6.7185488454e+02	9.5545190573e-01	9.5741425043e-01
6.7227459398e+02	9.5561170578e-01	9.5769207089e-01
6.7269430342e+02	9.5576655865e-01	9.5798368024e-01
6.7311401287e+02	9.5592051744e-01	9.5828561146e-01
6.7353372231e+02	9.5606589317e-01	9.5860342858e-01
6.7395343175e+02	9.5621705055e-01	9.5894224639e-01
6.7437314119e+02	9.5636475086e-01	9.5929549969e-01
6.7479285063e+02	9.5651471615e-01	9.5966998934e-01
6.7521256007e+02	9.5666241646e-01	9.6007011291e-01
6.7563226951e+02	9.5683729649e-01	9.6048607996e-01
6.7605197895e+02	9.5707136393e-01	9.6092427967e-01
6.7647168840e+02	9.5717191696e-01	9.6138380385e-01
6.7689139784e+02	9.5724630356e-01	9.6185396716e-01
6.7731110728e+02	9.5735096931e-01	9.6233675235e-01
6.7773081672e+02	9.5745086670e-01	9.6282204402e-01
6.7815052616e+02	9.5755314827e-01	9.6330417262e-01
6.7857023560e+02	9.5764201880e-01	9.6377519562e-01
6.7898994504e+02	9.5775079727e-01	9.6422040872e-01
6.7940965448e+02	9.5786213875e-01	9.6464490850e-01
6.7982936392e+02	9.5797240734e-01	9.6502873480e-01
6.8024907337e+02	9.5808029175e-01	9.6536654308e-01
6.8066878281e+02	9.5818316936e-01	9.6567216441e-01
6.8108849225e+02	9.5825749636e-01	9.6591914983e-01
6.8150820169e+02	9.5833456516e-01	9.6612002439e-01
6.8192791113e+02	9.5841556787e-01	9.6628843925e-01
6.8234762057e+02	9.5850044489e-01	9.6640023938e-01
6.8276733001e+02	9.5857417583e-01	9.6647965324e-01
6.8318703945e+02	9.5864951611e-01	9.6653412349e-01
6.8360674890e+02	9.5871895552e-01	9.6654669849e-01
6.8402645834e+02	9.5878857374e-01	9.6654185461e-01
6.8444616778e+02	9.5884698629e-01	9.6652056303e-01
6.8486587722e+02	9.5890516043e-01	9.6647519043e-01
6.8528558666e+02	9.5896351337e-01	9.6642173351e-01
6.8570529610e+02	9.5901501179e-01	9.6635837670e-01
6.8612500554e+02	9.5907753706e-01	9.6628487754e-01
6.8654471498e+02	9.5914065838e-01	9.6620761847e-01
6.8696442443e+02	9.5920485258e-01	9.6612552050e-01
6.8738413387e+02	9.5925825834e-01	9.6604020462e-01
6.8780384331e+02	9.5930874348e-01	9.6595351590e-01
6.8822355275e+02	9.5935767889e-01	9.6586524568e-01
6.8864326219e+02	9.5940142870e-01	9.6577655810e-01
6.8906297163e+02	9.5944499969e-01	9.6568767926e-01
6.8948268107e+02	9.5948648453e-01	9.6559901361e-01
6.8990239051e+02	9.5952194929e-01	9.6551073654e-01
6.9032209995e+02	9.5955252647e-01	9.6542280011e-01
6.9074180940e+02	9.5957964659e-01	9.6533579112e-01
6.9116151884e+02	9.5960688591e-01	9.6524921649e-01
6.9158122828e+02	9.5963072777e-01	9.6516325949e-01
6.9200093772e+02	9.5964771509e-01	9.6507808822e-01
6.9242064716e+02	9.5966410637e-01	9.6499329113e-01
6.9284035660e+02	9.5968014002e-01	9.6490912328e-01
6.9326006604e+02	9.5969450474e-01	9.6482539103e-01
6.9367977548e+02	9.5971262455e-01	9.6474191837e-01
6.9409948493e+02	9.5971786976e-01	9.6465887700e-01
6.9451919437e+02	9.5972555876e-01	9.6457596848e-01
6.9493890381e+02	9.5973104239e-01	9.6449319748e-01
6.9535861325e+02	9.5973712206e-01	9.6441049502e-01
6.9577832269e+02	9.5973920822e-01	9.6432776611e-01
6.9619803213e+02	9.5973831415e-01	9.6424496150e-01
6.9661774157e+02	9.5973491669e-01	9.6416195487e-01
6.9703745101e+02	9.5973026752e-01	9.6407881629e-01
6.9745716046e+02	9.5971500874e-01	9.6399528610e-01
6.9787686990e+02	9.5969295502e-01	9.6391145442e-01
6.9829657934e+02	9.5967012644e-01	9.6382733687e-01
6.9871628878e+02	9.5963299274e-01	9.6374256743e-01
6.9913599822e+02	9.5958262682e-01	9.6365748177e-01
6.9955570766e+02	9.5955145359e-01	9.6357181294e-01
6.9997541710e+02	9.5949810743e-01	9.6348549844e-01
7.0039512654e+02	9.5944982767e-01	9.6339881583e-01
7.0081483598e+02	9.5939451456e-01	9.6331118353e-01
7.0123454543e+02	9.5933437347e-01	9.6322304470e-01
7.0165425487e+02	9.5927733183e-01	9.6313430628e-01
7.0207396431e+02	9.5920801163e-01	9.6304458381e-01
7.0249367375e+02	9.5914483070e-01	9.6295440628e-01
7.0291338319e+02	9.5908004045e-01	9.6286325810e-01
7.0333309263e+02	9.5901423693e-01	9.6277135472e-01
7.0375280207e+02	9.5894277096e-01	9.6267892026e-01
7.0417251151e+02	9.5886331797e-01	9.6258521219e-01
7.0459222096e+02	9.5877736807e-01	9.6249100362e-01
7.0501193040e+02	9.5869332552e-01	9.6239587003e-01
7.0543163984e+02	9.5860594511e-01	9.6229977280e-01
7.0585134928e+02	9.5852094889e-01	9.6220316912e-01
7.0627105872e+02	9.5842671394e-01	9.6210520570e-01
7.0669076816e+02	9.5833826065e-01	9.6200665306e-01
7.0711047760e+02	9.5824414492e-01	9.6190723710e-01
7.0753018704e+02	9.5814859867e-01	9.6180670211e-01
7.0794989649e+02	9.5804846287e-01	9.6170564834e-01
7.0836960593e+02	9.5794570446e-01	9.6160326900e-01
7.0878931537e+02	9.5784330368e-01	9.6150019954e-01
7.0920902481e+02	9.5773810148e-01	9.6139631437e-01
7.0962873425e+02	9.5763784647e-01	9.6129120955e-01
7.1004844369e+02	9.5753753185e-01	9.6118558460e-01
7.1046815313e+02	9.5747202635e-01	9.6107864834e-01
7.1088786257e+02	9.5739215612e-01	9.6097096868e-01
7.1130757201e+02	9.5729690790e-01	9.6086248938e-01
7.1172728146e+02	9.5719128847e-01	9.6075274153e-01
7.1214699090e+02	9.5706820488e-01	9.6064247724e-01
7.1256670034e+02	9.5695847273e-01	9.6053087974e-01
7.1298640978e+02	9.5684593916e-01	9.6041853280e-01
7.1340611922e+02	9.5673429966e-01	9.6030536029e-01
7.1382582866e+02	9.5662301779e-01	9.6019091808e-01
7.1424553810e+02	9.5650660992e-01	9.6007596466e-01
7.1466524754e+02	9.5639866590e-01	9.5995960880e-01
7.1508495699e+02	9.5628219843e-01	9.5984254437e-01
7.1550466643e+02	9.5617115498e-01	9.5972457887e-01
7.1592437587e+02	9.5604515076e-01	9.5960538811e-01
7.1634408531e+02	9.5592772961e-01	9.5948569094e-01
7.1676379475e+02	9.5580387115e-01	9.5936446554e-01
7.1718350419e+02	9.5568096638e-01	9.5924262107e-01
7.1760321363e+02	9.5555335283e-01	9.5911974311e-01
7.1802292307e+02	9.5542091131e-01	9.5899573099e-01
7.1844263252e+02	9.5528846979e-01	9.5887118364e-01
7.1886234196e+02	9.5514994860e-01	9.5874498104e-01
7.1928205140e+02	9.5501780510e-01	9.5861826994e-01
7.1970176084e+02	9.5487779379e-01	9.5849032746e-01
7.2012147028e+02	9.5474064350e-01	9.5836139354e-01
7.2054117972e+02	9.5459973812e-01	9.5823172219e-01
7.2096088916e+02	9.5446044207e-01	9.5810053597e-01
7.2138059860e+02	9.5432150364e-01	9.5796884173e-01
7.2180030804e+02	9.5417559147e-01	9.5783564187e-01
7.2222001749e+02	9.5403134823e-01	9.5770165418e-01
7.2263972693e+02	9.5387947559e-01	9.5756665130e-01
7.2305943637e+02	9.5372158289e-01	9.5743033379e-01
7.2347914581e+02	9.5355182886e-01	9.5729349978e-01
7.2389885525e+02	9.5339912176e-01	9.5715481323e-01
7.2431856469e+02	9.5323956013e-01	9.5701560812e-01
7.2473827413e+02	9.5308476686e-01	9.5687502070e-01
7.2515798357e+02	9.5292168856e-01	9.5673339306e-01
7.2557769302e+02	9.5275133848e-01	9.5659088003e-01
7.2599740246e+02	9.5258355141e-01	9.5644678424e-01
7.2641711190e+02	9.5242023468e-01	9.5630216893e-01
7.2683682134e+02	9.5224779844e-01	9.5615569879e-01
7.2725653078e+02	9.5207142830e-01	9.5600855467e-01
7.2767624022e+02	9.5190268755e-01	9.5586004994e-01
7.2809594966e+02	9.5172315836e-01	9.5571032585e-01
7.2851565910e+02	9.5154809952e-01	9.5555974722e-01
7.2893536855e+02	9.5136976242e-01	9.5540738996e-01
7.2935507799e+02	9.5119643211e-01	9.5525450098e-01
7.2977478743e+02	9.5101416111e-01	9.5509965130e-01
7.3019449687e+02	9.5083600283e-01	9.5494406051e-01
7.3061420631e+02	9.5065164566e-01	9.5478701121e-01
7.3103391575e+02	9.5045948029e-01	9.5462866160e-01
7.3145362519e+02	9.5027559996e-01	9.5446936848e-01
7.3187333463e+02	9.5008236170e-01	9.5430820175e-01
7.3229304407e+02	9.4989532232e-01	9.5414649357e-01
7.3271275352e+02	9.4970506430e-01	9.5398257647e-01
7.3313246296e+02	9.4951158762e-01	9.5381797848e-01
7.3355217240e+02	9.4931483269e-01	9.5365167966e-01
7.3397188184e+02	9.4912940264e-01	9.5348413188e-01
7.3439159128e+02	9.4891995192e-01	9.5331540403e-01
7.3481130072e+02	9.4873255491e-01	9.5314484613e-01
7.3523101016e+02	9.4851970673e-01	9.5297364149e-01
7.3565071960e+02	9.4832491875e-01	9.5280001308e-01
7.3607042905e+02	9.4812864065e-01	9.5262582704e-01
7.3649013849e+02	9.4792205095e-01	9.5244952453e-01
7.3690984793e+02	9.4771242142e-01	9.5227219640e-01
7.3732955737e+02	9.4751513004e-01	9.5209327269e-01
7.3774926681e+02	9.4730323553e-01	9.5191274352e-01
7.3816897625e+02	9.4708579779e-01	9.5173115061e-01
7.3858868569e+02	9.4688719511e-01	9.5154736245e-01
7.3900839513e+02	9.4667017460e-01	9.5136302260e-01
7.3942810458e+02	9.4645202160e-01	9.5117594892e-01
7.3984781402e+02	9.4625025988e-01	9.5098828479e-01
7.4026752346e+02	9.4603878260e-01	9.5079840078e-01
7.4068723290e+02	9.4581818581e-01	9.5060735840e-01
7.4110694234e+02	9.4561123848e-01	9.5041461856e-01
7.4152665178e+02	9.4538795948e-01	9.5022014600e-01
7.4194636122e+02	9.4516086578e-01	9.5002450591e-01
7.4236607066e+02	9.4493591785e-01	9.4982655365e-01
7.4278578010e+02	9.4472336769e-01	9.4962797016e-01
7.4320548955e+02	9.4449818134e-01	9.4942649137e-01
7.4362519899e+02	9.4427281618e-01	9.4922446730e-01
7.4404490843e+02	9.4404304028e-01	9.4901987368e-01
7.4446461787e+02	9.4379973412e-01	9.4881427691e-01
7.4488432731e+02	9.4356554747e-01	9.4860662011e-01
7.4530403675e+02	9.4333583117e-01	9.4839741172e-01
7.4572374619e+02	9.4311118126e-01	9.4818665569e-01
7.4614345563e+02	9.4287753105e-01	9.4797380048e-01
7.4656316508e+02	9.4263565540e-01	9.4775991146e-01
7.4698287452e+02	9.4240301847e-01	9.4754337831e-01
7.4740258396e+02	9.4216048717e-01	9.4732632504e-01
7.4782229340e+02	9.4193941355e-01	9.4710608713e-01
7.4824200284e+02	9.4169121981e-01	9.4688534073e-01
7.4866171228e+02	9.4147086143e-01	9.4666187619e-01
7.4908142172e+02	9.4123077393e-01	9.4643740808e-01
7.4950113116e+02	9.4098651409e-01	9.4621070255e-01
7.4992084061e+02	9.4075691700e-01	9.4598249727e-01
7.5034055005e+02	9.4051325321e-01	9.4575253157e-01
7.5076025949e+02	9.4028091431e-01	9.4552057892e-01
7.5117996893e+02	9.4004321098e-01	9.4528733740e-01
7.5159967837e+02	9.3980604410e-01	9.4505163263e-01
7.5201938781e+02	9.3955242634e-01	9.4481510341e-01
7.5243909725e+02	9.3932080269e-01	9.4457564751e-01
7.5285880669e+02	9.3907111883e-01	9.4433574679e-01
7.5327851613e+02	9.3884897232e-01	9.4409262259e-01
7.5369822558e+02	9.3860548735e-01	9.4384899019e-01
7.5411793502e+02	9.3835592270e-01	9.4360256725e-01
7.5453764446e+02	9.3812292814e-01	9.4335521812e-01
7.5495735390e+02	9.3788653612e-01	9.4310550166e-01
7.5537706334e+02	9.3762749434e-01	9.4285445713e-01
7.5579677278e+02	9.3740063906e-01	9.4260145714e-01
7.5621648222e+02	9.3715947866e-01	9.4234674511e-01
7.5663619166e+02	9.3691736460e-01	9.4209047657e-01
7.5705590111e+02	9.3666785955e-01	9.4183213169e-01
7.5747561055e+02	9.3642711639e-01	9.4157261473e-01
7.5789531999e+02	9.3617957830e-01	9.4131067858e-01
7.5831502943e+02	9.3593055010e-01	9.4104793871e-01
7.5873473887e+02	9.3568700552e-01	9.4078245987e-01
7.5915444831e+02	9.3543577194e-01	9.4051652813e-01
7.5957415775e+02	9.3520504236e-01	9.4024756239e-01
7.5999386719e+02	9.3494814634e-01	9.3997828524e-01
7.6041357664e+02	9.3471747637e-01	9.3970608594e-01
7.6083328608e+02	9.3445819616e-01	9.3943340665e-01
7.6125299552e+02	9.3421351910e-01	9.3915814362e-01
7.6167270496e+02	9.3398338556e-01	9.3888213385e-01
7.6209241440e+02	9.3373644352e-01	9.3860386201e-01
7.6251212384e+02	9.3347567320e-01	9.3832460077e-01
7.6293183328e+02	9.3323928118e-01	9.3804338143e-01
7.6335154272e+02	9.3298113346e-01	9.3776095511e-01
7.6377125216e+02	9.3273371458e-01	9.3747685609e-01
7.6419096161e+02	9.3249440193e-01	9.3719135854e-01
7.6461067105e+02	9.3224108219e-01	9.3690445430e-01
7.6503038049e+02	9.3197226524e-01	9.3661598680e-01
7.6545008993e+02	9.3172550201e-01	9.3632635859e-01
7.6586979937e+02	9.3147534132e-01	9.3603502984e-01
7.6628950881e+02	9.3123918772e-01	9.3574276580e-01
7.6670921825e+02	9.3096601963e-01	9.3544869191e-01
7.6712892769e+02	9.3073606491e-01	9.3515388718e-01
7.6754863714e+02	9.3048220873e-01	9.3485719160e-01
7.6796834658e+02	9.3022716045e-01	9.3455994843e-01
7.6838805602e+02	9.2997902632e-01	9.3426076194e-01
7.6880776546e+02	9.2972064018e-01	9.3396118977e-01
7.6922747490e+02	9.2947244644e-01	9.3365965032e-01
