wavelength_nm	final_result_transmittance	cst_average_transmittance
4.0911676025e+02	7.7038121223e-01	8.0702757606e-01
4.0953649902e+02	7.6900887489e-01	8.0647919653e-01
4.0995620728e+02	7.6729720831e-01	8.0593330960e-01
4.1037591553e+02	7.6487660408e-01	8.0538980368e-01
4.1079562378e+02	7.6430970430e-01	8.0484865434e-01
4.1121533203e+02	7.6445877552e-01	8.0431002989e-01
4.1163504028e+02	7.6321715117e-01	8.0377387217e-01
4.1205474854e+02	7.6232141256e-01	8.0324028192e-01
4.1247445679e+02	7.6071685553e-01	8.0270940223e-01
4.1289416504e+02	7.5979286432e-01	8.0218144689e-01
4.1331387329e+02	7.5815582275e-01	8.0165678234e-01
4.1373358154e+02	7.5688320398e-01	8.0113548032e-01
4.1415328979e+02	7.5660198927e-01	8.0061779535e-01
4.1457299805e+02	7.5554198027e-01	8.0010399915e-01
4.1499270630e+02	7.5425487757e-01	7.9959464843e-01
4.1541241455e+02	7.5328236818e-01	7.9908991044e-01
4.1583212280e+02	7.5220853090e-01	7.9859002194e-01
4.1625183105e+02	7.5197660923e-01	7.9809529843e-01
4.1667153931e+02	7.5092417002e-01	7.9760637019e-01
4.1709124756e+02	7.4977499247e-01	7.9712348636e-01
4.1751095581e+02	7.4904626608e-01	7.9664679909e-01
4.1793066406e+02	7.4811565876e-01	7.9617662149e-01
4.1835037231e+02	7.4835216999e-01	7.9571373266e-01
4.1877008057e+02	7.4676722288e-01	7.9525820320e-01
4.1918978882e+02	7.4698203802e-01	7.9481015585e-01
4.1960949707e+02	7.4675178528e-01	7.9436987873e-01
4.2002920532e+02	7.4609357119e-01	7.9393841658e-01
4.2044894409e+02	7.4629527330e-01	7.9351526898e-01
4.2086865234e+02	7.4537158012e-01	7.9310072799e-01
4.2128836060e+02	7.4517714977e-01	7.9269540844e-01
4.2170806885e+02	7.4546849728e-01	7.9229961687e-01
4.2212777710e+02	7.4447804689e-01	7.9191306000e-01
4.2254748535e+02	7.4380958080e-01	7.9153596283e-01
4.2296719360e+02	7.4289721251e-01	7.9116939068e-01
4.2338690186e+02	7.4486887455e-01	7.9081253259e-01
4.2380661011e+02	7.4307727814e-01	7.9046548917e-01
4.2422631836e+02	7.4332696199e-01	7.9012923673e-01
4.2464602661e+02	7.4250239134e-01	7.8980322805e-01
4.2506573486e+02	7.4266958237e-01	7.8948726644e-01
4.2548544312e+02	7.4140334129e-01	7.8918212243e-01
4.2590515137e+02	7.4129158258e-01	7.8888753979e-01
4.2632485962e+02	7.3981034756e-01	7.8860305283e-01
4.2674456787e+02	7.4016588926e-01	7.8832932422e-01
4.2716427612e+02	7.3999845982e-01	7.8806618673e-01
4.2758398438e+02	7.3948490620e-01	7.8781302128e-01
4.2800369263e+02	7.3899036646e-01	7.8757048698e-01
4.2842340088e+02	7.3942238092e-01	7.8733829273e-01
4.2884310913e+02	7.3990052938e-01	7.8711579131e-01
4.2926281738e+02	7.3980754614e-01	7.8690373784e-01
4.2968252563e+02	7.3899573088e-01	7.8670151439e-01
4.3010223389e+02	7.3976272345e-01	7.8650856863e-01
4.3052194214e+02	7.3948198557e-01	7.8632583680e-01
4.3094165039e+02	7.3954957724e-01	7.8615220013e-01
4.3136138916e+02	7.4009931087e-01	7.8598744439e-01
4.3178109741e+02	7.3934435844e-01	7.8583233903e-01
4.3220080566e+02	7.4032795429e-01	7.8568555735e-01
4.3262051392e+02	7.4080711603e-01	7.8554741399e-01
4.3304022217e+02	7.4087107182e-01	7.8541782457e-01
4.3345993042e+02	7.4227356911e-01	7.8529588032e-01
4.3387963867e+02	7.4322193861e-01	7.8518226621e-01
4.3429934692e+02	7.4381726980e-01	7.8507601208e-01
4.3471905518e+02	7.4499255419e-01	7.8497691571e-01
4.3513876343e+02	7.4524372816e-01	7.8488527049e-01
4.3555847168e+02	7.4601536989e-01	7.8479998873e-01
4.3597817993e+02	7.4590665102e-01	7.8472153032e-01
4.3639788818e+02	7.4692064524e-01	7.8464916650e-01
4.3681759644e+02	7.4822205305e-01	7.8458258613e-01
4.3723730469e+02	7.4824774265e-01	7.8452196190e-01
4.3765701294e+02	7.4806195498e-01	7.8446632798e-01
4.3807672119e+02	7.5094687939e-01	7.8441608588e-01
4.3849642944e+02	7.5134891272e-01	7.8437041119e-01
4.3891613770e+02	7.5231409073e-01	7.8432921535e-01
4.3933584595e+02	7.5164312124e-01	7.8429228663e-01
4.3975555420e+02	7.5409120321e-01	7.8425900999e-01
4.4017526245e+02	7.5431638956e-01	7.8422961455e-01
4.4059497070e+02	7.5564742088e-01	7.8420324921e-01
4.4101467896e+02	7.5615662336e-01	7.8418006227e-01
4.4143438721e+02	7.5808340311e-01	7.8415946549e-01
4.4185412598e+02	7.5849711895e-01	7.8414131787e-01
4.4227383423e+02	7.5949335098e-01	7.8412531590e-01
4.4269354248e+02	7.5965577364e-01	7.8411110966e-01
4.4311325073e+02	7.6113104820e-01	7.8409855582e-01
4.4353295898e+02	7.6152205467e-01	7.8408721151e-01
4.4395266724e+02	7.6237744093e-01	7.8407699340e-01
4.4437237549e+02	7.6263731718e-01	7.8406747335e-01
4.4479208374e+02	7.6342499256e-01	7.8405850736e-01
4.4521179199e+02	7.6503533125e-01	7.8404977512e-01
4.4563150024e+02	7.6513594389e-01	7.8404105748e-01
4.4605120850e+02	7.6623582840e-01	7.8403211362e-01
4.4647091675e+02	7.6708227396e-01	7.8402269575e-01
4.4689062500e+02	7.6818782091e-01	7.8401259493e-01
4.4731033325e+02	7.7002012730e-01	7.8400157684e-01
4.4773004150e+02	7.6947307587e-01	7.8398943253e-01
4.4814974976e+02	7.7039855719e-01	7.8397596773e-01
4.4856945801e+02	7.7136909962e-01	7.8396095652e-01
4.4898916626e+02	7.7223169804e-01	7.8394425650e-01
4.4940887451e+02	7.7201205492e-01	7.8392562181e-01
4.4982858276e+02	7.7335101366e-01	7.8390496013e-01
4.5024829102e+02	7.7456671000e-01	7.8388201538e-01
4.5066799927e+02	7.7476698160e-01	7.8385673133e-01
4.5108770752e+02	7.7545768023e-01	7.8382886253e-01
4.5150741577e+02	7.7617645264e-01	7.8379836423e-01
4.5192712402e+02	7.7786684036e-01	7.8376503190e-01
4.5234683228e+02	7.7819079161e-01	7.8372879893e-01
4.5276657104e+02	7.7871632576e-01	7.8368953641e-01
4.5318627930e+02	7.7988338470e-01	7.8364712155e-01
4.5360598755e+02	7.8097355366e-01	7.8360154726e-01
4.5402569580e+02	7.8136402369e-01	7.8355257858e-01
4.5444540405e+02	7.8223884106e-01	7.8350037880e-01
4.5486511230e+02	7.8365653753e-01	7.8344455974e-01
4.5528482056e+02	7.8432053328e-01	7.8338549904e-01
4.5570452881e+02	7.8509402275e-01	7.8332260869e-01
4.5612423706e+02	7.8568118811e-01	7.8325650964e-01
4.5654394531e+02	7.8554302454e-01	7.8318641830e-01
4.5696365356e+02	7.8638869524e-01	7.8311305862e-01
4.5738336182e+02	7.8689569235e-01	7.8303582720e-01
4.5780307007e+02	7.8703987598e-01	7.8295516753e-01
4.5822277832e+02	7.8779315948e-01	7.8287081519e-01
4.5864248657e+02	7.8883188963e-01	7.8278288705e-01
4.5906219482e+02	7.8845119476e-01	7.8269149735e-01
4.5948190308e+02	7.8774225712e-01	7.8259640033e-01
4.5990161133e+02	7.8877907991e-01	7.8249811707e-01
4.6032131958e+02	7.8895348310e-01	7.8239601532e-01
4.6074102783e+02	7.8904122114e-01	7.8229084457e-01
4.6116073608e+02	7.8965592384e-01	7.8218215623e-01
4.6158044434e+02	7.9081422091e-01	7.8207032384e-01
4.6200015259e+02	7.9048544168e-01	7.8195535414e-01
4.6241986084e+02	7.9030019045e-01	7.8183716512e-01
4.6283956909e+02	7.9036498070e-01	7.8171623466e-01
4.6325927734e+02	7.9074811935e-01	7.8159204506e-01
4.6367901611e+02	7.9098302126e-01	7.8146527580e-01
4.6409872437e+02	7.9062187672e-01	7.8133571147e-01
4.6451843262e+02	7.9209309816e-01	7.8120353748e-01
4.6493814087e+02	7.9184132814e-01	7.8106900970e-01
4.6535784912e+02	7.9189062119e-01	7.8093187245e-01
4.6577755737e+02	7.9173499346e-01	7.8079265815e-01
4.6619726562e+02	7.9186564684e-01	7.8065119441e-01
4.6661697388e+02	7.9144954681e-01	7.8050772211e-01
4.6703668213e+02	7.9147803783e-01	7.8036245753e-01
4.6745639038e+02	7.9177689552e-01	7.8021523911e-01
4.6787609863e+02	7.9143428802e-01	7.8006650538e-01
4.6829580688e+02	7.9219603539e-01	7.7991620687e-01
4.6871551514e+02	7.9212009907e-01	7.7976449645e-01
4.6913522339e+02	7.9163801670e-01	7.7961161799e-01
4.6955493164e+02	7.9108774662e-01	7.7945748575e-01
4.6997463989e+02	7.9133743048e-01	7.7930241412e-01
4.7039434814e+02	7.9065012932e-01	7.7914648612e-01
4.7081405640e+02	7.9073792696e-01	7.7898975766e-01
4.7123376465e+02	7.9030078650e-01	7.7883245602e-01
4.7165347290e+02	7.9140537977e-01	7.7867464165e-01
4.7207318115e+02	7.9062259197e-01	7.7851645182e-01
4.7249288940e+02	7.9000276327e-01	7.7835802871e-01
4.7291259766e+02	7.9038918018e-01	7.7819946570e-01
4.7333230591e+02	7.8904616833e-01	7.7804089431e-01
4.7375201416e+02	7.8909611702e-01	7.7788241464e-01
4.7417175293e+02	7.8810942173e-01	7.7772416527e-01
4.7459146118e+02	7.8874862194e-01	7.7756623563e-01
4.7501116943e+02	7.8887170553e-01	7.7740871491e-01
4.7543087769e+02	7.8754884005e-01	7.7725178230e-01
4.7585058594e+02	7.8777450323e-01	7.7709544507e-01
4.7627029419e+02	7.8816980124e-01	7.7693981546e-01
4.7669000244e+02	7.8724080324e-01	7.7678507983e-01
4.7710971069e+02	7.8784143925e-01	7.7663120013e-01
4.7752941895e+02	7.8635132313e-01	7.7647829278e-01
4.7794912720e+02	7.8557288647e-01	7.7632655411e-01
4.7836883545e+02	7.8549623489e-01	7.7617590202e-01
4.7878854370e+02	7.8527766466e-01	7.7602644108e-01
4.7920825195e+02	7.8512108326e-01	7.7587839999e-01
4.7962796021e+02	7.8461503983e-01	7.7573164467e-01
4.8004766846e+02	7.8453564644e-01	7.7558624458e-01
4.8046737671e+02	7.8386485577e-01	7.7544249887e-01
4.8088708496e+02	7.8369325399e-01	7.7530020615e-01
4.8130679321e+02	7.8315329552e-01	7.7515941076e-01
4.8172650146e+02	7.8225606680e-01	7.7502041716e-01
4.8214620972e+02	7.8242510557e-01	7.7488305043e-01
4.8256591797e+02	7.8153520823e-01	7.7474730757e-01
4.8298562622e+02	7.8230476379e-01	7.7461341446e-01
4.8340533447e+02	7.8121370077e-01	7.7448133870e-01
4.8382504272e+02	7.8113228083e-01	7.7435098381e-01
4.8424475098e+02	7.8081125021e-01	7.7422246033e-01
4.8466445923e+02	7.8047889471e-01	7.7409594867e-01
4.8508419800e+02	7.8026950359e-01	7.7397121879e-01
4.8550390625e+02	7.8023535013e-01	7.7384830539e-01
4.8592361450e+02	7.7901786566e-01	7.7372749174e-01
4.8634332275e+02	7.7932888269e-01	7.7360857090e-01
4.8676303101e+02	7.7927219868e-01	7.7349149655e-01
4.8718273926e+02	7.7919143438e-01	7.7337637876e-01
4.8760244751e+02	7.7862089872e-01	7.7326335407e-01
4.8802215576e+02	7.7872556448e-01	7.7315219526e-01
4.8844186401e+02	7.7782005072e-01	7.7304290520e-01
4.8886157227e+02	7.7760267258e-01	7.7293570856e-01
4.8928128052e+02	7.7663022280e-01	7.7283048672e-01
4.8970098877e+02	7.7678018808e-01	7.7272713244e-01
4.9012069702e+02	7.7675139904e-01	7.7262564321e-01
4.9054040527e+02	7.7543580532e-01	7.7252631725e-01
4.9096011353e+02	7.7467697859e-01	7.7242886387e-01
4.9137982178e+02	7.7490991354e-01	7.7233325921e-01
4.9179953003e+02	7.7534770966e-01	7.7223952461e-01
4.9221923828e+02	7.7367532253e-01	7.7214790556e-01
4.9263894653e+02	7.7415525913e-01	7.7205811041e-01
4.9305865479e+02	7.7193957567e-01	7.7197013062e-01
4.9347836304e+02	7.7192515135e-01	7.7188398876e-01
4.9389807129e+02	7.7180969715e-01	7.7179990615e-01
4.9431777954e+02	7.7143102884e-01	7.7171760593e-01
4.9473748779e+02	7.7095484734e-01	7.7163707739e-01
4.9515719604e+02	7.7102464437e-01	7.7155830938e-01
4.9557690430e+02	7.7116203308e-01	7.7148156515e-01
4.9599664307e+02	7.6993060112e-01	7.7140655271e-01
4.9641635132e+02	7.7056372166e-01	7.7133326565e-01
4.9683605957e+02	7.6966357231e-01	7.7126168547e-01
4.9725576782e+02	7.6842719316e-01	7.7119198407e-01
4.9767547607e+02	7.6815497875e-01	7.7112403599e-01
4.9809518433e+02	7.6870948076e-01	7.7105774785e-01
4.9851489258e+02	7.6838177443e-01	7.7099310458e-01
4.9893460083e+02	7.6839435101e-01	7.7093015235e-01
4.9935430908e+02	7.6883512735e-01	7.7086899358e-01
4.9977401733e+02	7.6859295368e-01	7.7080942496e-01
5.0019372559e+02	7.6837426424e-01	7.7075142861e-01
5.0061343384e+02	7.6838761568e-01	7.7069498588e-01
5.0103314209e+02	7.6841312647e-01	7.7064021295e-01
5.0145285034e+02	7.6842474937e-01	7.7058703662e-01
5.0187255859e+02	7.6887434721e-01	7.7053534601e-01
5.0229226685e+02	7.6852029562e-01	7.7048511857e-01
5.0271197510e+02	7.6884555817e-01	7.7043633069e-01
5.0313168335e+02	7.6878565550e-01	7.7038910511e-01
5.0355139160e+02	7.6859146357e-01	7.7034331270e-01
5.0397109985e+02	7.6807051897e-01	7.7029887413e-01
5.0439080811e+02	7.6813238859e-01	7.7025576073e-01
5.0481051636e+02	7.6767086983e-01	7.7021394253e-01
5.0523022461e+02	7.6774090528e-01	7.7017349518e-01
5.0564993286e+02	7.6783686876e-01	7.7013433389e-01
5.0606964111e+02	7.6811403036e-01	7.7009636017e-01
5.0648937988e+02	7.6662790775e-01	7.7005953544e-01
5.0690908813e+02	7.6699012518e-01	7.7002382766e-01
5.0732879639e+02	7.6731550694e-01	7.6998922704e-01
5.0774850464e+02	7.6688849926e-01	7.6995575941e-01
5.0816821289e+02	7.6646095514e-01	7.6992327405e-01
5.0858792114e+02	7.6645934582e-01	7.6989172723e-01
5.0900762939e+02	7.6628082991e-01	7.6986107378e-01
5.0942733765e+02	7.6741129160e-01	7.6983126702e-01
5.0984704590e+02	7.6640433073e-01	7.6980230572e-01
5.1026675415e+02	7.6768422127e-01	7.6977413175e-01
5.1068646240e+02	7.6697599888e-01	7.6974664383e-01
5.1110617065e+02	7.6658177376e-01	7.6971978949e-01
5.1152587891e+02	7.6715797186e-01	7.6969351503e-01
5.1194558716e+02	7.6758980751e-01	7.6966776553e-01
5.1236529541e+02	7.6791840792e-01	7.6964250256e-01
5.1278503418e+02	7.6827317476e-01	7.6961767211e-01
5.1320471191e+02	7.6684260368e-01	7.6959318622e-01
5.1362445068e+02	7.6724570990e-01	7.6956897876e-01
5.1404412842e+02	7.6739311218e-01	7.6954499696e-01
5.1446386719e+02	7.6694893837e-01	7.6952117341e-01
5.1488354492e+02	7.6655775309e-01	7.6949745407e-01
5.1530328369e+02	7.6723378897e-01	7.6947376868e-01
5.1572296143e+02	7.6632457972e-01	7.6945005300e-01
5.1614270020e+02	7.6685672998e-01	7.6942623748e-01
5.1656237793e+02	7.6759433746e-01	7.6940226739e-01
5.1698211670e+02	7.6715755463e-01	7.6937807427e-01
5.1740179443e+02	7.6673859358e-01	7.6935360406e-01
5.1782153320e+02	7.6692748070e-01	7.6932878903e-01
5.1824121094e+02	7.6640886068e-01	7.6930355342e-01
5.1866094971e+02	7.6676571369e-01	7.6927782134e-01
5.1908062744e+02	7.6601189375e-01	7.6925156496e-01
5.1950036621e+02	7.6680040359e-01	7.6922472056e-01
5.1992004395e+02	7.6662409306e-01	7.6919724141e-01
5.2033978271e+02	7.6624363661e-01	7.6916906692e-01
5.2075946045e+02	7.6669716835e-01	7.6914015465e-01
5.2117919922e+02	7.6628458500e-01	7.6911044809e-01
5.2159887695e+02	7.6548111439e-01	7.6907987646e-01
5.2201861572e+02	7.6700395346e-01	7.6904836906e-01
5.2243829346e+02	7.6647061110e-01	7.6901594404e-01
5.2285803223e+02	7.6722246408e-01	7.6898255784e-01
5.2327777100e+02	7.6672840118e-01	7.6894818505e-01
5.2369744873e+02	7.6640033722e-01	7.6891280592e-01
5.2411718750e+02	7.6549541950e-01	7.6887639036e-01
5.2453686523e+02	7.6563316584e-01	7.6883893547e-01
5.2495660400e+02	7.6615375280e-01	7.6880042346e-01
5.2537628174e+02	7.6536887884e-01	7.6876085119e-01
5.2579602051e+02	7.6502752304e-01	7.6872016301e-01
5.2621569824e+02	7.6671314240e-01	7.6867846507e-01
5.2663543701e+02	7.6567441225e-01	7.6863577865e-01
5.2705511475e+02	7.6623570919e-01	7.6859216316e-01
5.2747485352e+02	7.6594394445e-01	7.6854766854e-01
5.2789453125e+02	7.6651215553e-01	7.6850238878e-01
5.2831427002e+02	7.6648473740e-01	7.6845641350e-01
5.2873394775e+02	7.6676368713e-01	7.6840988476e-01
5.2915368652e+02	7.6649999619e-01	7.6836294899e-01
5.2957336426e+02	7.6599067450e-01	7.6831581780e-01
5.2999310303e+02	7.6654958725e-01	7.6826872567e-01
5.3041278076e+02	7.6689237356e-01	7.6822203579e-01
5.3083251953e+02	7.6654326916e-01	7.6817612233e-01
5.3125219727e+02	7.6653158665e-01	7.6813149108e-01
5.3167193604e+02	7.6615393162e-01	7.6808875272e-01
5.3209161377e+02	7.6586663723e-01	7.6804871858e-01
5.3251135254e+02	7.6539188623e-01	7.6801241368e-01
5.3293103027e+02	7.6575297117e-01	7.6798121674e-01
5.3335076904e+02	7.6621818542e-01	7.6795695746e-01
5.3377050781e+02	7.6610708237e-01	7.6794217268e-01
5.3419018555e+02	7.6498317719e-01	7.6794043676e-01
5.3460992432e+02	7.6563167572e-01	7.6795697339e-01
5.3502960205e+02	7.6543581486e-01	7.6799970412e-01
5.3544934082e+02	7.6548016071e-01	7.6808129357e-01
5.3586901855e+02	7.6529675722e-01	7.6822316262e-01
5.3628875732e+02	7.6473742723e-01	7.6847001986e-01
5.3670843506e+02	7.6590436697e-01	7.6891589674e-01
5.3712817383e+02	7.6652836800e-01	7.6980198871e-01
5.3754785156e+02	7.6566714048e-01	7.7206175231e-01
5.3796759033e+02	7.6686024666e-01	7.7567743276e-01
5.3838726807e+02	7.6902878284e-01	7.7041885045e-01
5.3880700684e+02	7.6789450645e-01	7.6009853351e-01
5.3922668457e+02	7.5659745932e-01	7.6223659573e-01
5.3964642334e+02	7.6097142696e-01	7.6315530908e-01
5.4006610107e+02	7.6220405102e-01	7.6361459528e-01
5.4048583984e+02	7.6186102629e-01	7.6386279539e-01
5.4090551758e+02	7.6243698597e-01	7.6399699477e-01
5.4132525635e+02	7.6188945770e-01	7.6406260410e-01
5.4174493408e+02	7.6256173849e-01	7.6408355222e-01
5.4216467285e+02	7.6147085428e-01	7.6407368954e-01
5.4258435059e+02	7.6142060757e-01	7.6404157393e-01
5.4300408936e+02	7.6159900427e-01	7.6399278237e-01
5.4342376709e+02	7.6214826107e-01	7.6393113071e-01
5.4384350586e+02	7.6198685169e-01	7.6385928868e-01
5.4426324463e+02	7.6198577881e-01	7.6377921822e-01
5.4468292236e+02	7.6234221458e-01	7.6369239357e-01
5.4510266113e+02	7.6164978743e-01	7.6359990376e-01
5.4552233887e+02	7.6242315769e-01	7.6350264458e-01
5.4594207764e+02	7.6251590252e-01	7.6340127526e-01
5.4636175537e+02	7.6185071468e-01	7.6329637874e-01
5.4678149414e+02	7.6159167290e-01	7.6318837480e-01
5.4720117188e+02	7.6357936859e-01	7.6307766603e-01
5.4762091064e+02	7.6301300526e-01	7.6296452846e-01
5.4804058838e+02	7.6233798265e-01	7.6284925322e-01
5.4846032715e+02	7.6294416189e-01	7.6273202411e-01
5.4888000488e+02	7.6266890764e-01	7.6261305903e-01
5.4929974365e+02	7.6263427734e-01	7.6249247906e-01
5.4971942139e+02	7.6244294643e-01	7.6237045131e-01
5.5013916016e+02	7.6171714067e-01	7.6224705229e-01
5.5055883789e+02	7.6197654009e-01	7.6212241273e-01
5.5097857666e+02	7.6105648279e-01	7.6199657689e-01
5.5139825439e+02	7.6224184036e-01	7.6186964987e-01
5.5181799316e+02	7.6083922386e-01	7.6174165400e-01
5.5223767090e+02	7.6146024466e-01	7.6161267910e-01
5.5265740967e+02	7.6176321507e-01	7.6148273721e-01
5.5307708740e+02	7.6056331396e-01	7.6135191655e-01
5.5349682617e+02	7.5982010365e-01	7.6122023628e-01
5.5391650391e+02	7.6029866934e-01	7.6108780605e-01
5.5433624268e+02	7.5853389502e-01	7.6095468390e-01
5.5475592041e+02	7.5834673643e-01	7.6082104543e-01
5.5517565918e+02	7.5827759504e-01	7.6068705202e-01
5.5559539795e+02	7.5828897953e-01	7.6055302038e-01
5.5601507568e+02	7.5863480568e-01	7.6041941616e-01
5.5643481445e+02	7.5828289986e-01	7.6028687699e-01
5.5685449219e+02	7.5864338875e-01	7.6015647767e-01
5.5727423096e+02	7.5727939606e-01	7.6002979293e-01
5.5769390869e+02	7.5701081753e-01	7.5990941464e-01
5.5811364746e+02	7.5719743967e-01	7.5979946275e-01
5.5853332520e+02	7.5674188137e-01	7.5970693371e-01
5.5895306396e+02	7.5673013926e-01	7.5964395572e-01
5.5937274170e+02	7.5680804253e-01	7.5963278436e-01
5.5979248047e+02	7.5635731220e-01	7.5971652842e-01
5.6021215820e+02	7.5551325083e-01	7.5998404551e-01
5.6063189697e+02	7.5777637959e-01	7.6062773741e-01
5.6105157471e+02	7.5592726469e-01	7.6203900843e-01
5.6147131348e+02	7.5682866573e-01	7.6457832596e-01
5.6189099121e+02	7.5633496046e-01	7.6682530865e-01
5.6231072998e+02	7.5552558899e-01	7.6635749384e-01
5.6273040771e+02	7.5545638800e-01	7.6371871895e-01
5.6315014648e+02	7.5666546822e-01	7.6139994564e-01
5.6356982422e+02	7.5610703230e-01	7.5991791196e-01
5.6398956299e+02	7.5502133369e-01	7.5894843058e-01
5.6440924072e+02	7.5538295507e-01	7.5825170504e-01
5.6482897949e+02	7.5515210629e-01	7.5770197756e-01
5.6524865723e+02	7.5451719761e-01	7.5723427466e-01
5.6566839600e+02	7.5418007374e-01	7.5681277691e-01
5.6608813477e+02	7.5441873074e-01	7.5641676017e-01
5.6650781250e+02	7.5327831507e-01	7.5603345850e-01
5.6692755127e+02	7.5197476149e-01	7.5565375101e-01
5.6734722900e+02	7.5287252665e-01	7.5527168839e-01
5.6776696777e+02	7.5180113316e-01	7.5488290367e-01
5.6818664551e+02	7.5241017342e-01	7.5448413562e-01
5.6860638428e+02	7.5148946047e-01	7.5407245206e-01
5.6902606201e+02	7.5085520744e-01	7.5364551451e-01
5.6944580078e+02	7.4873161316e-01	7.5320095593e-01
5.6986547852e+02	7.4846386909e-01	7.5273678785e-01
5.7028521729e+02	7.4770510197e-01	7.5225080811e-01
5.7070489502e+02	7.4670618773e-01	7.5174109237e-01
5.7112463379e+02	7.4622493982e-01	7.5120538133e-01
5.7154431152e+02	7.4384725094e-01	7.5064164048e-01
5.7196405029e+02	7.4393868446e-01	7.5004740261e-01
5.7238372803e+02	7.4242699146e-01	7.4942039727e-01
5.7280346680e+02	7.4220597744e-01	7.4875783768e-01
5.7322314453e+02	7.3967379332e-01	7.4805389543e-01
5.7364288330e+02	7.3912727833e-01	7.4730749904e-01
5.7406256104e+02	7.3671859503e-01	7.4651617682e-01
