Epoch 0 | Train Loss: 164.381479 | Val Loss: 126.051300
Epoch 1 | Train Loss: 77.355820 | Val Loss: 72.065277
Epoch 2 | Train Loss: 61.372870 | Val Loss: 80.654121
Epoch 3 | Train Loss: 52.914977 | Val Loss: 67.137222
Epoch 4 | Train Loss: 50.310775 | Val Loss: 53.701923
Epoch 5 | Train Loss: 45.478476 | Val Loss: 51.417542
Epoch 6 | Train Loss: 42.899030 | Val Loss: 48.134384
Epoch 7 | Train Loss: 43.691074 | Val Loss: 47.056328
Epoch 8 | Train Loss: 42.311114 | Val Loss: 43.025650
Epoch 9 | Train Loss: 40.874249 | Val Loss: 45.252823
Epoch 10 | Train Loss: 40.344019 | Val Loss: 40.374310
Epoch 11 | Train Loss: 38.739204 | Val Loss: 42.838390
Epoch 12 | Train Loss: 37.333455 | Val Loss: 39.864708
Epoch 13 | Train Loss: 37.386205 | Val Loss: 38.189316
Epoch 14 | Train Loss: 37.322888 | Val Loss: 41.369034
Epoch 15 | Train Loss: 36.777783 | Val Loss: 39.843224
Epoch 16 | Train Loss: 38.145669 | Val Loss: 40.465698
Epoch 17 | Train Loss: 36.071744 | Val Loss: 37.758217
Epoch 18 | Train Loss: 35.980110 | Val Loss: 35.539509
Epoch 19 | Train Loss: 32.866397 | Val Loss: 35.387131
Epoch 20 | Train Loss: 34.634208 | Val Loss: 40.403095
Epoch 21 | Train Loss: 34.224778 | Val Loss: 34.708317
Epoch 22 | Train Loss: 33.229744 | Val Loss: 32.012276
Epoch 23 | Train Loss: 32.319404 | Val Loss: 34.418579
Epoch 24 | Train Loss: 33.717804 | Val Loss: 35.888115
Epoch 25 | Train Loss: 33.056006 | Val Loss: 34.094654
Epoch 26 | Train Loss: 33.472692 | Val Loss: 32.168346
Epoch 27 | Train Loss: 31.936595 | Val Loss: 32.764275
Epoch 28 | Train Loss: 31.597385 | Val Loss: 34.629215
Epoch 29 | Train Loss: 32.890571 | Val Loss: 35.560074
Epoch 30 | Train Loss: 31.884645 | Val Loss: 27.779894
Epoch 31 | Train Loss: 30.762491 | Val Loss: 33.735031
Epoch 32 | Train Loss: 30.643641 | Val Loss: 32.557770
Epoch 33 | Train Loss: 30.953251 | Val Loss: 30.296635
Epoch 34 | Train Loss: 30.802963 | Val Loss: 31.418282
Epoch 35 | Train Loss: 30.957342 | Val Loss: 33.152306
