candidate_index	condition_order_code	valid	candidate_spectrum_valid	candidate_spectrum_maximum_absolute_error_nm	candidate_spectrum_summed_absolute_error_nm	peak1_wavelength_nm	peak2_wavelength_nm	peak1_signed_error_nm	peak2_signed_error_nm	maximum_absolute_error_nm	summed_absolute_error_nm	mean_absolute_error_nm	peak1_transmittance	peak2_transmittance	worst_valley_transmittance	peak1_fwhm_nm	peak2_fwhm_nm	widest_fwhm_nm	peak1_prominence	peak2_prominence	minimum_prominence	valley_transmittance_imbalance	peak1_fwhm_to_ideal_ratio	peak2_fwhm_to_ideal_ratio	shape_gate_passed	shape_minimax_score	inside_position_window	selected
0.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	6.7630209727e+00	7.5951463825e+00	4.1583212541e+02	4.8928127762e+02	8.3212540987e-01	9.2812776199e+00	9.2812776199e+00	1.0113403030e+01	5.0567015149e+00	1.7173835635e-01	1.6414208710e-01	1.7173835635e-01	1.7334593799e+01	2.1464556481e+01	2.1464556481e+01	7.3309305310e-01	7.9714541137e-01	7.3309305310e-01	7.5962692499e-03	6.5256170953e-01	9.5445456995e-01	1.0000000000e+00	9.9268082992e-01	0.0000000000e+00	0.0000000000e+00
1.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	7.1827304139e+00	8.0148558237e+00	4.1583212541e+02	4.8760243986e+02	8.3212540987e-01	7.6024398551e+00	7.6024398551e+00	8.4345652649e+00	4.2172826325e+00	3.6804080009e-01	3.6408105493e-01	3.6804080009e-01	1.5902839865e+01	1.5338957202e+01	1.5902839865e+01	5.6807047129e-01	6.0267075896e-01	5.6807047129e-01	3.9597451687e-03	5.9866325620e-01	6.8207036156e-01	0.0000000000e+00	1.8402040005e+00	0.0000000000e+00	0.0000000000e+00
2.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	7.1827304139e+00	8.0148558237e+00	4.1583212541e+02	4.8760243986e+02	8.3212540987e-01	7.6024398551e+00	7.6024398551e+00	8.4345652649e+00	4.2172826325e+00	3.1324511766e-01	3.0988761783e-01	3.1324511766e-01	1.5553630400e+01	1.6412433750e+01	1.6412433750e+01	6.1456710100e-01	6.5608426929e-01	6.1456710100e-01	3.3574998379e-03	5.8551724723e-01	7.2980414997e-01	1.0000000000e+00	1.5662255883e+00	0.0000000000e+00	0.0000000000e+00
3.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.1494244985e+00	5.8209687908e+00	4.1709125373e+02	4.8928127762e+02	2.0912537335e+00	9.2812776199e+00	9.2812776199e+00	1.1372531353e+01	5.6862656767e+00	9.2722266912e-02	1.1656219512e-01	1.1656219512e-01	2.4668502096e+01	3.0396734527e+01	3.0396734527e+01	8.5935690999e-01	7.0351826400e-01	7.0351826400e-01	2.3839928210e-02	9.2864707911e-01	1.3516376267e+00	1.0000000000e+00	1.0046789336e+00	0.0000000000e+00	0.0000000000e+00
4.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	7.1827304139e+00	8.0148558237e+00	4.1583212541e+02	4.8760243986e+02	8.3212540987e-01	7.6024398551e+00	7.6024398551e+00	8.4345652649e+00	4.2172826325e+00	3.7278267741e-01	3.7237012386e-01	3.7278267741e-01	1.5829929906e+01	1.5186183379e+01	1.5829929906e+01	5.6300452352e-01	5.9492057562e-01	5.6300452352e-01	4.1255354881e-04	5.9591855690e-01	6.7527703820e-01	0.0000000000e+00	1.8639133871e+00	0.0000000000e+00	0.0000000000e+00
5.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	6.7630209727e+00	7.5951463825e+00	4.1625183485e+02	4.8928127762e+02	1.2518348511e+00	9.2812776199e+00	9.2812776199e+00	1.0533112471e+01	5.2665562355e+00	1.2629552186e-01	1.3057908416e-01	1.3057908416e-01	2.0072972435e+01	2.3142967837e+01	2.3142967837e+01	8.3135502040e-01	7.5705143809e-01	7.5705143809e-01	4.2835623026e-03	7.5564811954e-01	1.0290877165e+00	1.0000000000e+00	6.9814822988e-01	0.0000000000e+00	0.0000000000e+00
6.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	7.1827304139e+00	8.0148558237e+00	4.1583212541e+02	4.8928127762e+02	8.3212540987e-01	9.2812776199e+00	9.2812776199e+00	1.0113403030e+01	5.0567015149e+00	2.4434655905e-01	2.4110694230e-01	2.4434655905e-01	1.5935514199e+01	1.8210063890e+01	1.8210063890e+01	6.6874283552e-01	7.2225897014e-01	6.6874283552e-01	3.2396167517e-03	5.9989328322e-01	8.0973854340e-01	1.0000000000e+00	1.2217327952e+00	0.0000000000e+00	0.0000000000e+00
7.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	6.7630209727e+00	7.5951463825e+00	4.1583212541e+02	4.8760243986e+02	8.3212540987e-01	7.6024398551e+00	7.6024398551e+00	8.4345652649e+00	4.2172826325e+00	3.2731559873e-01	4.5440080762e-01	4.5440080762e-01	1.6538766130e+01	1.6645990077e+01	1.6645990077e+01	6.4221289754e-01	4.5948609710e-01	4.5948609710e-01	1.2708520889e-01	6.2260273439e-01	7.4018959184e-01	0.0000000000e+00	2.2720040381e+00	0.0000000000e+00	0.0000000000e+00
8.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	7.6024398551e+00	8.0148558237e+00	4.1583212541e+02	4.8760243986e+02	8.3212540987e-01	7.6024398551e+00	7.6024398551e+00	8.4345652649e+00	4.2172826325e+00	5.2926814556e-01	7.1658331156e-01	7.1658331156e-01	1.8172448663e+01	1.5362580912e+01	1.8172448663e+01	4.4557237625e-01	2.2233384848e-01	2.2233384848e-01	1.8731516600e-01	6.8410280064e-01	6.8312082622e-01	0.0000000000e+00	3.5829165578e+00	0.0000000000e+00	0.0000000000e+00
9.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.6095103807e+00	5.8209687908e+00	4.1877009150e+02	4.7627028494e+02	3.7700914983e+00	-3.7297150573e+00	3.7700914983e+00	7.4998065556e+00	3.7499032778e+00	3.2416217029e-02	1.6298906878e-02	3.2416217029e-02	2.1542390896e+01	4.2917489235e+01	4.2917489235e+01	5.5764848739e-01	8.9365593903e-01	5.5764848739e-01	1.6117310151e-02	8.1096445600e-01	1.9083922730e+00	0.0000000000e+00	2.5954064944e+00	1.0000000000e+00	0.0000000000e+00
1.0000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	6.7630209727e+00	7.5951463825e+00	4.1583212541e+02	4.8928127762e+02	8.3212540987e-01	9.2812776199e+00	9.2812776199e+00	1.0113403030e+01	5.0567015149e+00	1.6989907622e-01	2.6381027699e-01	2.6381027699e-01	1.8695677080e+01	2.5273177604e+01	2.5273177604e+01	7.9560038447e-01	6.3544958830e-01	6.3544958830e-01	9.3911200762e-02	7.0379976233e-01	1.1238107754e+00	1.0000000000e+00	1.3190513849e+00	0.0000000000e+00	0.0000000000e+00
1.1000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	7.1827304139e+00	8.0148558237e+00	4.1583212541e+02	4.8760243986e+02	8.3212540987e-01	7.6024398551e+00	7.6024398551e+00	8.4345652649e+00	4.2172826325e+00	3.6072248220e-01	3.6256656051e-01	3.6256656051e-01	1.6826630620e+01	1.4573538558e+01	1.6826630620e+01	6.0765528679e-01	5.7325008512e-01	5.7325008512e-01	1.8440783024e-03	6.3343940849e-01	6.4803484244e-01	0.0000000000e+00	1.8128328025e+00	0.0000000000e+00	0.0000000000e+00
1.2000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.9888433809e+00	6.6603876732e+00	4.1709125373e+02	4.7459144718e+02	2.0912537335e+00	-5.4085528221e+00	5.4085528221e+00	7.4998065556e+00	3.7499032778e+00	1.0963858664e-01	2.0732659101e-01	2.0732659101e-01	2.2751545945e+01	3.1809626540e+01	3.1809626540e+01	8.4438477457e-01	6.1962592602e-01	6.1962592602e-01	9.7688004375e-02	8.5648316239e-01	1.4144640467e+00	1.0000000000e+00	1.1841829906e+00	1.0000000000e+00	0.0000000000e+00
1.3000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	6.7630209727e+00	7.5951463825e+00	4.1583212541e+02	4.8928127762e+02	8.3212540987e-01	9.2812776199e+00	9.2812776199e+00	1.0113403030e+01	5.0567015149e+00	2.0685733855e-01	2.1873654425e-01	2.1873654425e-01	1.7858003502e+01	1.8595942832e+01	1.8595942832e+01	7.5609831512e-01	6.8997566402e-01	6.8997566402e-01	1.1879205704e-02	6.7226549573e-01	8.2689724500e-01	1.0000000000e+00	1.0936827213e+00	0.0000000000e+00	0.0000000000e+00
