wavelength_nm	ideal_target_transmittance	tandem_response_transmittance
4.6997464332e+02	9.6486911178e-02	8.7847717106e-02
4.7039435277e+02	8.2329928875e-02	8.0481290817e-02
4.7081406221e+02	6.9005765021e-02	7.4005551636e-02
4.7123377165e+02	5.6609947234e-02	6.8021237850e-02
4.7165348109e+02	4.5235320926e-02	6.2742300332e-02
4.7207319053e+02	3.4970439970e-02	5.8251872659e-02
4.7249289997e+02	2.5897938758e-02	5.3618896753e-02
4.7291260941e+02	1.8092935905e-02	4.9890238792e-02
4.7333231885e+02	1.1621472426e-02	4.7308791429e-02
4.7375202830e+02	6.5391026437e-03	4.5378889889e-02
4.7417173774e+02	2.8896632139e-03	4.3691031635e-02
4.7459144718e+02	7.0425850572e-04	4.3216496706e-02
4.7501115662e+02	5.2522045735e-07	4.3406173587e-02
4.7543086606e+02	7.8219786519e-04	4.4659677893e-02
4.7585057550e+02	3.0389945023e-03	4.6739734709e-02
4.7627028494e+02	6.7468304187e-03	4.9409363419e-02
4.7668999438e+02	1.1868347414e-02	5.2905634046e-02
4.7710970383e+02	1.8353741616e-02	5.7501818985e-02
4.7752941327e+02	2.6141854003e-02	6.2863834202e-02
4.7794912271e+02	3.5161469132e-02	6.9393508136e-02
4.7836883215e+02	4.5332785696e-02	7.7537551522e-02
4.7878854159e+02	5.6569010019e-02	8.6970731616e-02
4.7920825103e+02	6.8777978420e-02	9.8272994161e-02
4.7962796047e+02	8.1863798201e-02	1.1083134264e-01
4.8004766991e+02	9.5728456974e-02	1.2488694489e-01
4.8046737935e+02	1.1027329415e-01	1.4089015126e-01
4.8088708880e+02	1.2540042400e-01	1.5807503462e-01
4.8130679824e+02	1.4101395011e-01	1.7702835798e-01
4.8172650768e+02	1.5702100098e-01	1.9695048034e-01
4.8214621712e+02	1.7333267629e-01	2.1746617556e-01
4.8256592656e+02	1.8986475468e-01	2.3936606944e-01
4.8298563600e+02	2.0653823018e-01	2.6170870662e-01
4.8340534544e+02	2.2327968478e-01	2.8388884664e-01
4.8382505488e+02	2.4002160132e-01	3.0635419488e-01
4.8424476433e+02	2.5670239329e-01	3.2747843862e-01
4.8466447377e+02	2.7326640487e-01	3.4972304106e-01
4.8508418321e+02	2.8966391087e-01	3.6960068345e-01
4.8550389265e+02	3.0585083365e-01	3.9036023617e-01
4.8592360209e+02	3.2178848982e-01	4.0935802460e-01
4.8634331153e+02	3.3744344115e-01	4.2854827642e-01
4.8676302097e+02	3.5278704762e-01	4.4576817751e-01
4.8718273041e+02	3.6779507995e-01	4.6271345019e-01
4.8760243986e+02	3.8244757056e-01	4.7820526361e-01
4.8802214930e+02	3.9672827721e-01	4.9418520927e-01
4.8844185874e+02	4.1062432528e-01	5.0958937407e-01
4.8886156818e+02	4.2412596941e-01	5.2266138792e-01
4.8928127762e+02	4.3722629547e-01	5.3557080030e-01
4.8970098706e+02	4.4992071390e-01	5.4784393311e-01
4.9012069650e+02	4.6220684052e-01	5.5930042267e-01
4.9054040594e+02	4.7408419847e-01	5.7072478533e-01
4.9096011538e+02	4.8555383086e-01	5.8070921898e-01
4.9137982483e+02	4.9661833048e-01	5.9029191732e-01
4.9179953427e+02	5.0728130341e-01	5.9932088852e-01
4.9221924371e+02	5.1754754782e-01	6.0704010725e-01
4.9263895315e+02	5.2742254734e-01	6.1528748274e-01
4.9305866259e+02	5.3691244125e-01	6.2279731035e-01
4.9347837203e+02	5.4602396488e-01	6.2975996733e-01
4.9389808147e+02	5.5476433039e-01	6.3617032766e-01
4.9431779091e+02	5.6314086914e-01	6.4221239090e-01
4.9473750036e+02	5.7116132975e-01	6.4882421494e-01
4.9515720980e+02	5.7883340120e-01	6.5357464552e-01
4.9557691924e+02	5.8616501093e-01	6.5973842144e-01
4.9599662868e+02	5.9316396713e-01	6.6469711065e-01
4.9641633812e+02	5.9983801842e-01	6.6922527552e-01
4.9683604756e+02	6.0619479418e-01	6.7397511005e-01
4.9725575700e+02	6.1224192381e-01	6.7821615934e-01
4.9767546644e+02	6.1798667908e-01	6.8281900883e-01
4.9809517589e+02	6.2343621254e-01	6.8817824125e-01
4.9851488533e+02	6.2859743834e-01	6.9216412306e-01
4.9893459477e+02	6.3347703218e-01	6.9626814127e-01
4.9935430421e+02	6.3808137178e-01	6.9950205088e-01
4.9977401365e+02	6.4241659641e-01	7.0239722729e-01
5.0019372309e+02	6.4648854733e-01	7.0529210567e-01
5.0061343253e+02	6.5030270815e-01	7.0912933350e-01
5.0103314197e+02	6.5386438370e-01	7.1096307039e-01
5.0145285141e+02	6.5717852116e-01	7.1466678381e-01
5.0187256086e+02	6.6024971008e-01	7.1746683121e-01
5.0229227030e+02	6.6308224201e-01	7.1972179413e-01
5.0271197974e+02	6.6568011045e-01	7.2288894653e-01
5.0313168918e+02	6.6804707050e-01	7.2467368841e-01
5.0355139862e+02	6.7018640041e-01	7.2697073221e-01
5.0397110806e+02	6.7210125923e-01	7.2871011496e-01
5.0439081750e+02	6.7379432917e-01	7.3127704859e-01
5.0481052694e+02	6.7526805401e-01	7.3289889097e-01
5.0523023639e+02	6.7652457952e-01	7.3434919119e-01
5.0564994583e+02	6.7756569386e-01	7.3533147573e-01
5.0606965527e+02	6.7839294672e-01	7.3593443632e-01
5.0648936471e+02	6.7900747061e-01	7.3749810457e-01
5.0690907415e+02	6.7941021919e-01	7.3832845688e-01
5.0732878359e+02	6.7960172892e-01	7.3856228590e-01
5.0774849303e+02	6.7958229780e-01	7.3954796791e-01
5.0816820247e+02	6.7935192585e-01	7.3918074369e-01
5.0858791192e+02	6.7891025543e-01	7.3938834667e-01
5.0900762136e+02	6.7825663090e-01	7.3986357450e-01
5.0942733080e+02	6.7739009857e-01	7.3921591043e-01
5.0984704024e+02	6.7630946636e-01	7.3689651489e-01
5.1026674968e+02	6.7501306534e-01	7.3635709286e-01
5.1068645912e+02	6.7349910736e-01	7.3587769270e-01
5.1110616856e+02	6.7176544666e-01	7.3438769579e-01
5.1152587800e+02	6.6980946064e-01	7.3360723257e-01
5.1194558744e+02	6.6762846708e-01	7.3209428787e-01
5.1236529689e+02	6.6521924734e-01	7.3117303848e-01
5.1278500633e+02	6.6257840395e-01	7.2892099619e-01
5.1320471577e+02	6.5970230103e-01	7.2674363852e-01
5.1362442521e+02	6.5658670664e-01	7.2503089905e-01
5.1404413465e+02	6.5322738886e-01	7.2299098969e-01
5.1446384409e+02	6.4961957932e-01	7.2051566839e-01
5.1488355353e+02	6.4575833082e-01	7.1809846163e-01
5.1530326297e+02	6.4163833857e-01	7.1536844969e-01
5.1572297242e+02	6.3725399971e-01	7.1237432957e-01
5.1614268186e+02	6.3259947300e-01	7.0990180969e-01
5.1656239130e+02	6.2766849995e-01	7.0663309097e-01
5.1698210074e+02	6.2245470285e-01	7.0317316055e-01
5.1740181018e+02	6.1695134640e-01	6.9928246737e-01
5.1782151962e+02	6.1115145683e-01	6.9513350725e-01
5.1824122906e+02	6.0504788160e-01	6.9083499908e-01
5.1866093850e+02	5.9863322973e-01	6.8639940023e-01
5.1908064795e+02	5.9189993143e-01	6.8243682384e-01
5.1950035739e+02	5.8484035730e-01	6.7737293243e-01
5.1992006683e+02	5.7744663954e-01	6.7325085402e-01
5.2033977627e+02	5.6971096992e-01	6.6870826483e-01
5.2075948571e+02	5.6162554026e-01	6.6204649210e-01
5.2117919515e+02	5.5318260193e-01	6.5645688772e-01
5.2159890459e+02	5.4437446594e-01	6.5076464415e-01
5.2201861403e+02	5.3519380093e-01	6.4415305853e-01
5.2243832347e+02	5.2563345432e-01	6.3818019629e-01
5.2285803292e+02	5.1568692923e-01	6.3122558594e-01
5.2327774236e+02	5.0534802675e-01	6.2459808588e-01
5.2369745180e+02	4.9461141229e-01	6.1806279421e-01
5.2411716124e+02	4.8347258568e-01	6.1024904251e-01
5.2453687068e+02	4.7192800045e-01	6.0346359015e-01
5.2495658012e+02	4.5997545123e-01	5.9539592266e-01
5.2537628956e+02	4.4761404395e-01	5.8723109961e-01
5.2579599900e+02	4.3484467268e-01	5.7851886749e-01
5.2621570845e+02	4.2167004943e-01	5.7026487589e-01
5.2663541789e+02	4.0809515119e-01	5.6117904186e-01
5.2705512733e+02	3.9412745833e-01	5.5271333456e-01
5.2747483677e+02	3.7977728248e-01	5.4310423136e-01
5.2789454621e+02	3.6505797505e-01	5.3368091583e-01
5.2831425565e+02	3.4998652339e-01	5.2433449030e-01
5.2873396509e+02	3.3458366990e-01	5.1372039318e-01
5.2915367453e+02	3.1887435913e-01	5.0319045782e-01
5.2957338398e+02	3.0288815498e-01	4.9211466312e-01
5.2999309342e+02	2.8665938973e-01	4.8146760464e-01
5.3041280286e+02	2.7022776008e-01	4.6951633692e-01
5.3083251230e+02	2.5363832712e-01	4.5854663849e-01
5.3125222174e+02	2.3694193363e-01	4.4751653075e-01
5.3167193118e+02	2.2019530833e-01	4.3525865674e-01
5.3209164062e+02	2.0346111059e-01	4.2405042052e-01
5.3251135006e+02	1.8680799007e-01	4.1240209341e-01
5.3293105950e+02	1.7031039298e-01	3.9999943972e-01
5.3335076895e+02	1.5404833853e-01	3.8779655099e-01
5.3377047839e+02	1.3810694218e-01	3.7522041798e-01
5.3419018783e+02	1.2257589400e-01	3.6236065626e-01
5.3460989727e+02	1.0754869133e-01	3.5048747063e-01
5.3502960671e+02	9.3121692538e-02	3.3752128482e-01
5.3544931615e+02	7.9393021762e-02	3.2495838404e-01
5.3586902559e+02	6.6461332142e-02	3.1183499098e-01
5.3628873503e+02	5.4424349219e-02	2.9942387342e-01
5.3670844448e+02	4.3377410620e-02	2.8725934029e-01
5.3712815392e+02	3.3411808312e-02	2.7472358942e-01
5.3754786336e+02	2.4613179266e-02	2.6244601607e-01
5.3796757280e+02	1.7059853300e-02	2.5011533499e-01
5.3838728224e+02	1.0821300559e-02	2.3886537552e-01
5.3880699168e+02	5.9566842392e-03	2.2645419836e-01
5.3922670112e+02	2.5135909673e-03	2.1496869624e-01
5.3964641056e+02	5.2698794752e-04	2.0370395482e-01
5.4006612001e+02	1.8449563868e-05	1.9289922714e-01
5.4048582945e+02	9.9568336736e-04	1.8167565763e-01
5.4090553889e+02	3.4523769282e-03	1.7074006796e-01
5.4132524833e+02	7.3683718219e-03	1.6083711386e-01
5.4174495777e+02	1.2710154988e-02	1.5102663636e-01
5.4216466721e+02	1.9431652501e-02	1.4184486866e-01
5.4258437665e+02	2.7475275099e-02	1.3249704242e-01
5.4300408609e+02	3.6773201078e-02	1.2370391935e-01
5.4342379553e+02	4.7248814255e-02	1.1520591378e-01
5.4384350498e+02	5.8818262070e-02	1.0772389919e-01
5.4426321442e+02	7.1392081678e-02	1.0045659542e-01
5.4468292386e+02	8.4876812994e-02	9.3274205923e-02
5.4510263330e+02	9.9176600575e-02	8.6535073817e-02
5.4552234274e+02	1.1419467628e-01	8.0038681626e-02
5.4594205218e+02	1.2983475626e-01	7.4164830148e-02
5.4636176162e+02	1.4600226283e-01	6.8710155785e-02
5.4678147106e+02	1.6260543466e-01	6.3408240676e-02
5.4720118051e+02	1.7955622077e-01	5.8568656445e-02
5.4762088995e+02	1.9677096605e-01	5.4100539535e-02
5.4804059939e+02	2.1417109668e-01	5.0086431205e-02
5.4846030883e+02	2.3168340325e-01	4.6625986695e-02
5.4888001827e+02	2.4924038351e-01	4.3103553355e-02
5.4929972771e+02	2.6678034663e-01	4.0196951479e-02
5.4971943715e+02	2.8424745798e-01	3.7651520222e-02
5.5013914659e+02	3.0159163475e-01	3.5234972835e-02
5.5055885604e+02	3.1876835227e-01	3.2903905958e-02
5.5097856548e+02	3.3573853970e-01	3.1298454851e-02
5.5139827492e+02	3.5246816278e-01	2.9779946432e-02
5.5181798436e+02	3.6892804503e-01	2.8647460043e-02
5.5223769380e+02	3.8509348035e-01	2.7807915583e-02
5.5265740324e+02	4.0094387531e-01	2.7261747047e-02
5.5307711268e+02	4.1646248102e-01	2.6807766408e-02
5.5349682212e+02	4.3163594604e-01	2.6852721348e-02
5.5391653156e+02	4.4645410776e-01	2.6960177347e-02
5.5433624101e+02	4.6090954542e-01	2.7490774170e-02
5.5475595045e+02	4.7499737144e-01	2.8280999511e-02
5.5517565989e+02	4.8871487379e-01	2.9451403767e-02
5.5559536933e+02	5.0206130743e-01	3.0883213505e-02
5.5601507877e+02	5.1503765583e-01	3.2785326242e-02
5.5643478821e+02	5.2764624357e-01	3.4936081618e-02
5.5685449765e+02	5.3989088535e-01	3.7659570575e-02
5.5727420709e+02	5.5177623034e-01	4.0576409549e-02
5.5769391654e+02	5.6330794096e-01	4.4121120125e-02
5.5811362598e+02	5.7449239492e-01	4.8023696989e-02
5.5853333542e+02	5.8533668518e-01	5.2603684366e-02
5.5895304486e+02	5.9584820271e-01	5.7963401079e-02
5.5937275430e+02	6.0603493452e-01	6.3928097486e-02
5.5979246374e+02	6.1590504646e-01	7.0978775620e-02
5.6021217318e+02	6.2546688318e-01	7.8704573214e-02
5.6063188262e+02	6.3472902775e-01	8.7590917945e-02
5.6105159207e+02	6.4370006323e-01	9.7808875144e-02
5.6147130151e+02	6.5238857269e-01	1.0821145028e-01
5.6189101095e+02	6.6080325842e-01	1.2019705027e-01
5.6231072039e+02	6.6895252466e-01	1.3333594799e-01
5.6273042983e+02	6.7684495449e-01	1.4688491821e-01
5.6315013927e+02	6.8448883295e-01	1.6135200858e-01
5.6356984871e+02	6.9189226627e-01	1.7697522044e-01
5.6398955815e+02	6.9906336069e-01	1.9320294261e-01
5.6440926759e+02	7.0600992441e-01	2.0983803272e-01
5.6482897704e+02	7.1273958683e-01	2.2740264237e-01
5.6524868648e+02	7.1925979853e-01	2.4570527673e-01
5.6566839592e+02	7.2557783127e-01	2.6407146454e-01
5.6608810536e+02	7.3170065880e-01	2.8196591139e-01
5.6650781480e+02	7.3763513565e-01	3.0075773597e-01
5.6692752424e+02	7.4338793755e-01	3.1937825680e-01
5.6734723368e+02	7.4896538258e-01	3.3794835210e-01
5.6776694312e+02	7.5437366962e-01	3.5668820143e-01
5.6818665257e+02	7.5961875916e-01	3.7381955981e-01
5.6860636201e+02	7.6470649242e-01	3.9130958915e-01
5.6902607145e+02	7.6964241266e-01	4.0727090836e-01
5.6944578089e+02	7.7443182468e-01	4.2453888059e-01
5.6986549033e+02	7.7907997370e-01	4.4148787856e-01
5.7028519977e+02	7.8359180689e-01	4.5681881905e-01
5.7070490921e+02	7.8797221184e-01	4.7224506736e-01
5.7112461865e+02	7.9222571850e-01	4.8610991240e-01
5.7154432810e+02	7.9635685682e-01	5.0000971556e-01
5.7196403754e+02	8.0036985874e-01	5.1387882233e-01
5.7238374698e+02	8.0426883698e-01	5.2721232176e-01
5.7280345642e+02	8.0805784464e-01	5.3886651993e-01
5.7322316586e+02	8.1174063683e-01	5.5157542229e-01
5.7364287530e+02	8.1532090902e-01	5.6278729439e-01
5.7406258474e+02	8.1880223751e-01	5.7542866468e-01
