wavelength_nm	ideal_target_transmittance	cvae_target_transmittance	tandem_response_transmittance
3.7973711347e+02	9.1465711594e-01	9.1500276327e-01	9.1728848219e-01
3.8015682291e+02	9.1338145733e-01	9.1516494751e-01	9.1779404879e-01
3.8057653235e+02	9.1207706928e-01	9.1523975134e-01	9.1809535027e-01
3.8099624179e+02	9.1074305773e-01	9.1523575783e-01	9.1836875677e-01
3.8141595123e+02	9.0937864780e-01	9.1504037380e-01	9.1828072071e-01
3.8183566067e+02	9.0798282623e-01	9.1478514671e-01	9.1796696186e-01
3.8225537011e+02	9.0655475855e-01	9.1438716650e-01	9.1743350029e-01
3.8267507956e+02	9.0509343147e-01	9.1385918856e-01	9.1711348295e-01
3.8309478900e+02	9.0359777212e-01	9.1326385736e-01	9.1690361500e-01
3.8351449844e+02	9.0206682682e-01	9.1259413958e-01	9.1543120146e-01
3.8393420788e+02	9.0049946308e-01	9.1188102961e-01	9.1578769684e-01
3.8435391732e+02	8.9889460802e-01	9.1104084253e-01	9.1426718235e-01
3.8477362676e+02	8.9725100994e-01	9.1009366512e-01	9.1398125887e-01
3.8519333620e+02	8.9556753635e-01	9.0917837620e-01	9.1270232201e-01
3.8561304564e+02	8.9384293556e-01	9.0806704760e-01	9.1225421429e-01
3.8603275508e+02	8.9207583666e-01	9.0688312054e-01	9.1033464670e-01
3.8645246453e+02	8.9026492834e-01	9.0510362387e-01	9.0832120180e-01
3.8687217397e+02	8.8840883970e-01	9.0331214666e-01	9.0636610985e-01
3.8729188341e+02	8.8650608063e-01	9.0243285894e-01	9.0608006716e-01
3.8771159285e+02	8.8455516100e-01	9.0122205019e-01	9.0497142076e-01
3.8813130229e+02	8.8255453110e-01	8.9998584986e-01	9.0320414305e-01
3.8855101173e+02	8.8050252199e-01	8.9862942696e-01	9.0325677395e-01
3.8897072117e+02	8.7839740515e-01	8.9724552631e-01	9.0134823322e-01
3.8939043061e+02	8.7623751163e-01	8.9569318295e-01	9.0039706230e-01
3.8981014006e+02	8.7402099371e-01	8.9417701960e-01	8.9865112305e-01
3.9022984950e+02	8.7174588442e-01	8.9258986712e-01	8.9672887325e-01
3.9064955894e+02	8.6941033602e-01	8.9098173380e-01	8.9467692375e-01
3.9106926838e+02	8.6701214314e-01	8.8927912712e-01	8.9426386356e-01
3.9148897782e+02	8.6454933882e-01	8.8755905628e-01	8.9213860035e-01
3.9190868726e+02	8.6201959848e-01	8.8581061363e-01	8.9029020071e-01
3.9232839670e+02	8.5942059755e-01	8.8415974379e-01	8.8950496912e-01
3.9274810614e+02	8.5675007105e-01	8.8234114647e-01	8.8749432564e-01
3.9316781559e+02	8.5400539637e-01	8.8040691614e-01	8.8512563705e-01
