Epoch 0 | Train Loss: 211.700212 | Val Loss: 136.570328
Epoch 1 | Train Loss: 96.857019 | Val Loss: 92.244118
Epoch 2 | Train Loss: 73.275013 | Val Loss: 82.497627
Epoch 3 | Train Loss: 59.484703 | Val Loss: 83.165489
Epoch 4 | Train Loss: 56.379192 | Val Loss: 63.930740
Epoch 5 | Train Loss: 51.345374 | Val Loss: 63.300537
Epoch 6 | Train Loss: 47.657305 | Val Loss: 57.739609
Epoch 7 | Train Loss: 48.106467 | Val Loss: 54.087677
Epoch 8 | Train Loss: 47.345240 | Val Loss: 49.483383
Epoch 9 | Train Loss: 44.436236 | Val Loss: 47.631653
Epoch 10 | Train Loss: 43.871027 | Val Loss: 44.281475
Epoch 11 | Train Loss: 42.637963 | Val Loss: 48.012230
Epoch 12 | Train Loss: 42.716278 | Val Loss: 44.429810
Epoch 13 | Train Loss: 41.234694 | Val Loss: 42.544846
Epoch 14 | Train Loss: 40.472745 | Val Loss: 45.453819
Epoch 15 | Train Loss: 40.409324 | Val Loss: 40.870464
Epoch 16 | Train Loss: 40.294206 | Val Loss: 42.286942
Epoch 17 | Train Loss: 40.688686 | Val Loss: 44.195992
Epoch 18 | Train Loss: 38.654519 | Val Loss: 42.591728
Epoch 19 | Train Loss: 37.535168 | Val Loss: 37.406258
Epoch 20 | Train Loss: 38.857191 | Val Loss: 34.483833
Epoch 21 | Train Loss: 37.042952 | Val Loss: 38.119736
Epoch 22 | Train Loss: 37.342616 | Val Loss: 36.561039
Epoch 23 | Train Loss: 36.776737 | Val Loss: 37.371357
Epoch 24 | Train Loss: 36.421676 | Val Loss: 36.182133
Epoch 25 | Train Loss: 35.356059 | Val Loss: 36.614079
Epoch 26 | Train Loss: 35.425122 | Val Loss: 36.030224
Epoch 27 | Train Loss: 35.246179 | Val Loss: 32.855011
Epoch 28 | Train Loss: 34.524653 | Val Loss: 38.323780
Epoch 29 | Train Loss: 34.939565 | Val Loss: 34.503796
Epoch 30 | Train Loss: 33.946972 | Val Loss: 30.567287
Epoch 31 | Train Loss: 32.872381 | Val Loss: 36.628059
Epoch 32 | Train Loss: 32.747374 | Val Loss: 38.414948
Epoch 33 | Train Loss: 31.961497 | Val Loss: 35.535889
Epoch 34 | Train Loss: 33.575562 | Val Loss: 31.909512
Epoch 35 | Train Loss: 33.622478 | Val Loss: 33.455032
