wavelength_nm	ideal_target_transmittance	cvae_target_transmittance	tandem_response_transmittance
3.7973711347e+02	9.6733242273e-01	9.1079950333e-01	9.2052125931e-01
3.8015682291e+02	9.6708071232e-01	9.1069394350e-01	9.1919517517e-01
3.8057653235e+02	9.6682602167e-01	9.1053158045e-01	9.1859805584e-01
3.8099624179e+02	9.6656823158e-01	9.1025739908e-01	9.1811746359e-01
3.8141595123e+02	9.6630734205e-01	9.0986216068e-01	9.1690808535e-01
3.8183566067e+02	9.6604329348e-01	9.0942853689e-01	9.1586470604e-01
3.8225537011e+02	9.6577602625e-01	9.0882152319e-01	9.1490054131e-01
3.8267507956e+02	9.6550554037e-01	9.0830725431e-01	9.1359424591e-01
3.8309478900e+02	9.6523171663e-01	9.0770387650e-01	9.1254335642e-01
3.8351449844e+02	9.6495449543e-01	9.0708023310e-01	9.1089087725e-01
3.8393420788e+02	9.6467387676e-01	9.0622484684e-01	9.1005635262e-01
3.8435391732e+02	9.6438974142e-01	9.0549999475e-01	9.0951830149e-01
3.8477362676e+02	9.6410202980e-01	9.0468084812e-01	9.0821373463e-01
3.8519333620e+02	9.6381074190e-01	9.0366417170e-01	9.0718322992e-01
3.8561304564e+02	9.6351581812e-01	9.0297394991e-01	9.0617382526e-01
3.8603275508e+02	9.6321713924e-01	9.0221023560e-01	9.0453296900e-01
3.8645246453e+02	9.6291464567e-01	9.0130919218e-01	9.0260016918e-01
3.8687217397e+02	9.6260827780e-01	9.0042561293e-01	9.0182417631e-01
3.8729188341e+02	9.6229803562e-01	8.9945471287e-01	9.0073740482e-01
3.8771159285e+02	9.6198374033e-01	8.9869385958e-01	8.9967554808e-01
3.8813130229e+02	9.6166539192e-01	8.9770644903e-01	8.9793753624e-01
3.8855101173e+02	9.6134287119e-01	8.9692711830e-01	8.9718759060e-01
3.8897072117e+02	9.6101617813e-01	8.9610260725e-01	8.9601445198e-01
3.8939043061e+02	9.6068519354e-01	8.9503890276e-01	8.9548116922e-01
3.8981014006e+02	9.6034985781e-01	8.9431273937e-01	8.9381951094e-01
3.9022984950e+02	9.6001005173e-01	8.9335560799e-01	8.9290493727e-01
3.9064955894e+02	9.5966571569e-01	8.9264571667e-01	8.9188754559e-01
3.9106926838e+02	9.5931679010e-01	8.9193832874e-01	8.9022171497e-01
3.9148897782e+02	9.5896315575e-01	8.9124763012e-01	8.8982659578e-01
3.9190868726e+02	9.5860475302e-01	8.9037823677e-01	8.8873159885e-01
3.9232839670e+02	9.5824152231e-01	8.8966482878e-01	8.8824743032e-01
3.9274810614e+02	9.5787328482e-01	8.8893598318e-01	8.8704061508e-01
3.9316781559e+02	9.5750004053e-01	8.8834774494e-01	8.8636875153e-01
3.9358752503e+02	9.5712161064e-01	8.8765889406e-01	8.8537693024e-01
3.9400723447e+02	9.5673799515e-01	8.8705623150e-01	8.8435614109e-01
3.9442694391e+02	9.5634901524e-01	8.8660424948e-01	8.8342463970e-01
3.9484665335e+02	9.5595461130e-01	8.8611894846e-01	8.8288885355e-01
3.9526636279e+02	9.5555460453e-01	8.8568055630e-01	8.8170915842e-01
3.9568607223e+02	9.5514905453e-01	8.8520258665e-01	8.8082587719e-01
3.9610578167e+02	9.5473766327e-01	8.8476788998e-01	8.8114011288e-01
3.9652549111e+02	9.5432043076e-01	8.8457185030e-01	8.7978857756e-01
3.9694520056e+02	9.5389723778e-01	8.8459211588e-01	8.7934494019e-01
3.9736491000e+02	9.5346796513e-01	8.8403546810e-01	8.7892675400e-01
3.9778461944e+02	9.5303243399e-01	8.8390868902e-01	8.7795901299e-01
3.9820432888e+02	9.5259064436e-01	8.8344836235e-01	8.7703561783e-01
3.9862403832e+02	9.5214229822e-01	8.8340902328e-01	8.7674605846e-01
3.9904374776e+02	9.5168739557e-01	8.8337069750e-01	8.7569034100e-01
3.9946345720e+02	9.5122581720e-01	8.8271754980e-01	8.7527853251e-01
3.9988316664e+02	9.5075732470e-01	8.8351571560e-01	8.7390625477e-01
4.0030287609e+02	9.5028185844e-01	8.8323467970e-01	8.7327027321e-01
4.0072258553e+02	9.4979923964e-01	8.8374775648e-01	8.7363517284e-01
4.0114229497e+02	9.4930934906e-01	8.8337427378e-01	8.7291705608e-01
4.0156200441e+02	9.4881200790e-01	8.8361454010e-01	8.7303751707e-01
4.0198171385e+02	9.4830709696e-01	8.8392579556e-01	8.7172943354e-01
4.0240142329e+02	9.4779443741e-01	8.8314354420e-01	8.7086105347e-01
4.0282113273e+02	9.4727385044e-01	8.8192003965e-01	8.7105363607e-01
4.0324084217e+02	9.4674521685e-01	8.8271486759e-01	8.7084549665e-01
4.0366055162e+02	9.4620835781e-01	8.8336712122e-01	8.6968737841e-01
4.0408026106e+02	9.4566309452e-01	8.8343507051e-01	8.7029713392e-01
4.0449997050e+02	9.4510918856e-01	8.8327401876e-01	8.6960762739e-01
4.0491967994e+02	9.4454652071e-01	8.8314253092e-01	8.6988085508e-01
4.0533938938e+02	9.4397491217e-01	8.8304585218e-01	8.6952006817e-01
4.0575909882e+02	9.4339412451e-01	8.8339096308e-01	8.6973643303e-01
4.0617880826e+02	9.4280397892e-01	8.8250118494e-01	8.7003189325e-01
4.0659851770e+02	9.4220429659e-01	8.8218325377e-01	8.7018954754e-01
4.0701822714e+02	9.4159477949e-01	8.8173556328e-01	8.7083363533e-01
4.0743793659e+02	9.4097530842e-01	8.8190525770e-01	8.7056773901e-01
4.0785764603e+02	9.4034564495e-01	8.8120979071e-01	8.7064725161e-01
4.0827735547e+02	9.3970555067e-01	8.8091045618e-01	8.7131971121e-01
4.0869706491e+02	9.3905478716e-01	8.8226002455e-01	8.7110304832e-01
4.0911677435e+02	9.3839305639e-01	8.8150489330e-01	8.7131756544e-01
4.0953648379e+02	9.3772017956e-01	8.8107985258e-01	8.7085074186e-01
4.0995619323e+02	9.3703591824e-01	8.8130736351e-01	8.7079012394e-01
4.1037590267e+02	9.3633997440e-01	8.8127738237e-01	8.7162041664e-01
4.1079561212e+02	9.3563205004e-01	8.8179570436e-01	8.7135004997e-01
4.1121532156e+02	9.3491196632e-01	8.8232511282e-01	8.7118560076e-01
4.1163503100e+02	9.3417930603e-01	8.8116157055e-01	8.7098687887e-01
4.1205474044e+02	9.3343389034e-01	8.8325643539e-01	8.7093651295e-01
4.1247444988e+02	9.3267530203e-01	8.8340920210e-01	8.7119811773e-01
4.1289415932e+02	9.3190336227e-01	8.8201105595e-01	8.7154376507e-01
4.1331386876e+02	9.3111765385e-01	8.8257414103e-01	8.7271845341e-01
4.1373357820e+02	9.3031787872e-01	8.8304418325e-01	8.7218219042e-01
4.1415328765e+02	9.2950367928e-01	8.8256025314e-01	8.7210291624e-01
4.1457299709e+02	9.2867475748e-01	8.8259243965e-01	8.7254095078e-01
4.1499270653e+02	9.2783069611e-01	8.8315981627e-01	8.7323147058e-01
4.1541241597e+02	9.2697119713e-01	8.8351154327e-01	8.7337881327e-01
4.1583212541e+02	9.2609578371e-01	8.8118463755e-01	8.7290775776e-01
4.1625183485e+02	9.2520409822e-01	8.8056439161e-01	8.7366092205e-01
4.1667154429e+02	9.2429572344e-01	8.8261938095e-01	8.7351852655e-01
4.1709125373e+02	9.2337030172e-01	8.8227468729e-01	8.7441009283e-01
4.1751096317e+02	9.2242729664e-01	8.8294297457e-01	8.7416589260e-01
4.1793067262e+02	9.2146635056e-01	8.8306796551e-01	8.7432152033e-01
4.1835038206e+02	9.2048698664e-01	8.8430899382e-01	8.7508034706e-01
4.1877009150e+02	9.1948866844e-01	8.8375574350e-01	8.7554419041e-01
4.1918980094e+02	9.1847097874e-01	8.8399398327e-01	8.7595885992e-01
4.1960951038e+02	9.1743338108e-01	8.8512355089e-01	8.7750607729e-01
4.2002921982e+02	9.1637539864e-01	8.8466268778e-01	8.7601017952e-01
4.2044892926e+02	9.1529637575e-01	8.8399308920e-01	8.7785935402e-01
4.2086863870e+02	9.1419589520e-01	8.8495415449e-01	8.7802934647e-01
4.2128834815e+02	9.1307324171e-01	8.8446050882e-01	8.7933337688e-01
4.2170805759e+02	9.1192793846e-01	8.8507497311e-01	8.7951165438e-01
4.2212776703e+02	9.1075932980e-01	8.8521122932e-01	8.8004291058e-01
4.2254747647e+02	9.0956676006e-01	8.8592618704e-01	8.8086074591e-01
4.2296718591e+02	9.0834963322e-01	8.8455653191e-01	8.8124060631e-01
