candidate_index	condition_order_code	valid	candidate_spectrum_valid	candidate_spectrum_maximum_absolute_error_nm	candidate_spectrum_summed_absolute_error_nm	peak1_wavelength_nm	peak2_wavelength_nm	peak1_signed_error_nm	peak2_signed_error_nm	maximum_absolute_error_nm	summed_absolute_error_nm	mean_absolute_error_nm	peak1_transmittance	peak2_transmittance	worst_valley_transmittance	peak1_fwhm_nm	peak2_fwhm_nm	widest_fwhm_nm	peak1_prominence	peak2_prominence	minimum_prominence	valley_transmittance_imbalance	peak1_fwhm_to_ideal_ratio	peak2_fwhm_to_ideal_ratio	shape_gate_passed	shape_minimax_score	inside_position_window	selected
0.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	1.4482144905e+00	1.9701703424e+00	4.3010224641e+02	6.2274887992e+02	1.0224641067e-01	2.7488799215e+00	2.7488799215e+00	2.8511263321e+00	1.4255631661e+00	1.0422347486e-01	6.2359426171e-02	1.0422347486e-01	1.6717936430e+01	2.8166365479e+01	2.8166365479e+01	8.0665870011e-01	7.3313530907e-01	7.3313530907e-01	4.1864048690e-02	6.0343948906e-01	9.7897520633e-01	1.0000000000e+00	1.1330300312e+00	1.0000000000e+00	0.0000000000e+00
1.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	1.1568819129e+00	2.1853869623e+00	4.3010224641e+02	6.2190946104e+02	1.0224641067e-01	1.9094610391e+00	1.9094610391e+00	2.0117074497e+00	1.0058537249e+00	2.8963717818e-01	1.6363464296e-01	2.8963717818e-01	1.3681399025e+01	2.2653301222e+01	2.2653301222e+01	6.3863167167e-01	6.4793272316e-01	6.3863167167e-01	1.2600253522e-01	4.9383465907e-01	7.8735825021e-01	0.0000000000e+00	1.4481858909e+00	1.0000000000e+00	0.0000000000e+00
2.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	1.0285050493e+00	1.3459680799e+00	4.2968253697e+02	6.2148975160e+02	-3.1746303053e-01	1.4897515979e+00	1.4897515979e+00	1.8072146284e+00	9.0360731420e-01	2.3643921316e-01	1.8313753605e-01	2.3643921316e-01	1.2500960870e+01	2.2761148830e+01	2.2761148830e+01	6.9428427517e-01	6.2552398443e-01	6.2552398443e-01	5.3301677108e-02	4.5122635034e-01	7.9110669741e-01	0.0000000000e+00	1.5679247133e+00	1.0000000000e+00	0.0000000000e+00
3.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	3.1270522553e+00	4.0687175484e+00	4.3010224641e+02	6.2358829880e+02	1.0224641067e-01	3.5882988039e+00	3.5882988039e+00	3.6905452145e+00	1.8452726073e+00	3.5050887614e-02	1.6419773921e-02	3.5050887614e-02	2.2716534076e+01	3.8778895840e+01	3.8778895840e+01	8.5024736449e-01	7.5892394222e-01	7.5892394222e-01	1.8631113693e-02	8.1996087099e-01	1.3478337340e+00	1.0000000000e+00	9.9381066858e-01	1.0000000000e+00	0.0000000000e+00
4.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	1.0285050493e+00	1.3459680799e+00	4.2968253697e+02	6.2107004216e+02	-3.1746303053e-01	1.0700421567e+00	1.0700421567e+00	1.3875051872e+00	6.9375259360e-01	2.8927841783e-01	2.3326814175e-01	2.8927841783e-01	1.1720025053e+01	2.1730482388e+01	2.1730482388e+01	6.4896193147e-01	5.7745182514e-01	5.7745182514e-01	5.6010276079e-02	4.2303821165e-01	7.5528393948e-01	0.0000000000e+00	1.6484622524e+00	1.0000000000e+00	0.0000000000e+00
5.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	2.7073428141e+00	4.0687175484e+00	4.3010224641e+02	6.2274887992e+02	1.0224641067e-01	2.7488799215e+00	2.7488799215e+00	2.8511263321e+00	1.4255631661e+00	6.6499754786e-02	3.6967158318e-02	6.6499754786e-02	1.8875025668e+01	3.2159134952e+01	3.2159134952e+01	8.3482123911e-01	7.5089007616e-01	7.5089007616e-01	2.9532596469e-02	6.8130034426e-01	1.1177514472e+00	1.0000000000e+00	9.1057044497e-01	1.0000000000e+00	0.0000000000e+00
6.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	1.4482144905e+00	1.7656775211e+00	4.2968253697e+02	6.2190946104e+02	-3.1746303053e-01	1.9094610391e+00	1.9094610391e+00	2.2269240696e+00	1.1134620348e+00	1.7524485290e-01	1.2244489789e-01	1.7524485290e-01	1.3829137076e+01	2.4462123750e+01	2.4462123750e+01	7.4944962561e-01	6.8101510406e-01	6.8101510406e-01	5.2799955010e-02	4.9916731328e-01	8.5022729196e-01	0.0000000000e+00	1.4309505335e+00	1.0000000000e+00	0.0000000000e+00
7.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	3.1270522553e+00	4.0687175484e+00	4.2926282753e+02	6.2023062327e+02	-7.3717247173e-01	2.3062327427e-01	7.3717247173e-01	9.6779574600e-01	4.8389787300e-01	6.4521926641e-01	1.3428463042e-01	6.4521926641e-01	3.6964807155e+01	2.9650826155e+01	3.6964807155e+01	1.6264671087e-01	8.3281134069e-01	1.6264671087e-01	5.1093463600e-01	1.3342570380e+00	1.0305704396e+00	0.0000000000e+00	5.1093463600e+00	1.0000000000e+00	0.0000000000e+00
8.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	1.1568819129e+00	2.1853869623e+00	4.2968253697e+02	6.1981091383e+02	-3.1746303053e-01	-1.8908616693e-01	3.1746303053e-01	5.0654919747e-01	2.5327459873e-01	5.5525910854e-01	3.6438941956e-01	5.5525910854e-01	1.1834139052e+01	2.1469719099e+01	2.1469719099e+01	3.8169634342e-01	4.5740967989e-01	3.8169634342e-01	1.9086968899e-01	4.2715719447e-01	7.4622061910e-01	0.0000000000e+00	2.7762955427e+00	1.0000000000e+00	0.0000000000e+00
9.0000000000e+00	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	4.8058900201e+00	7.4263930780e+00	4.3220079362e+02	6.1435469110e+02	2.2007936167e+00	-5.6453089025e+00	5.6453089025e+00	7.8461025192e+00	3.9230512596e+00	1.3062275015e-02	1.1649820022e-02	1.3062275015e-02	3.0473835341e+01	5.5810367884e+01	5.5810367884e+01	8.0959262792e-01	7.3954692204e-01	7.3954692204e-01	1.4124549925e-03	1.0999632463e+00	1.9397946979e+00	0.0000000000e+00	2.6851277083e+00	0.0000000000e+00	0.0000000000e+00
1.0000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	1.0285050493e+00	1.5504609012e+00	4.3010224641e+02	6.2274887992e+02	1.0224641067e-01	2.7488799215e+00	2.7488799215e+00	2.8511263321e+00	1.4255631661e+00	1.0550472140e-01	6.2759816647e-02	1.0550472140e-01	1.6708077489e+01	2.8085585136e+01	2.8085585136e+01	8.0541118979e-01	7.3283129930e-01	7.3283129930e-01	4.2744904757e-02	6.0308362732e-01	9.7616753303e-01	1.0000000000e+00	1.1340467791e+00	1.0000000000e+00	1.0000000000e+00
1.1000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	1.1568819129e+00	2.1853869623e+00	4.3010224641e+02	6.2190946104e+02	1.0224641067e-01	1.9094610391e+00	1.9094610391e+00	2.0117074497e+00	1.0058537249e+00	2.7904358506e-01	1.5766547620e-01	2.7904358506e-01	1.3742247832e+01	2.2821959584e+01	2.2821959584e+01	6.4868459105e-01	6.5323187411e-01	6.4868459105e-01	1.2137810886e-01	4.9603101706e-01	7.9322028999e-01	0.0000000000e+00	1.4399113798e+00	1.0000000000e+00	0.0000000000e+00
1.2000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	3.1270522553e+00	3.2292986660e+00	4.3010224641e+02	6.2358829880e+02	1.0224641067e-01	3.5882988039e+00	3.5882988039e+00	3.6905452145e+00	1.8452726073e+00	4.3692804873e-02	2.2052271292e-02	4.3692804873e-02	2.1351646876e+01	3.6381867871e+01	3.6381867871e+01	8.4624274820e-01	7.5764699467e-01	7.5764699467e-01	2.1640533581e-02	7.7069481246e-01	1.2645205017e+00	1.0000000000e+00	7.5577286201e-01	1.0000000000e+00	0.0000000000e+00
1.3000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	1.4482144905e+00	1.9701703424e+00	4.3010224641e+02	6.2274887992e+02	1.0224641067e-01	2.7488799215e+00	2.7488799215e+00	2.8511263321e+00	1.4255631661e+00	1.2582166493e-01	7.2665378451e-02	1.2582166493e-01	1.6381363803e+01	2.7178244101e+01	2.7178244101e+01	7.8671090305e-01	7.2513504326e-01	7.2513504326e-01	5.3156286478e-02	5.9129078787e-01	9.4463118241e-01	1.0000000000e+00	1.1677406061e+00	1.0000000000e+00	0.0000000000e+00
1.4000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	2.2876333729e+00	2.6050964035e+00	4.2926282753e+02	6.2107004216e+02	-7.3717247173e-01	1.0700421567e+00	1.0700421567e+00	1.8072146284e+00	9.0360731420e-01	6.4345222712e-01	7.7220246196e-02	6.4345222712e-01	3.6990090734e+01	3.3142725210e+01	3.6990090734e+01	1.6456907988e-01	8.8985945284e-01	1.6456907988e-01	5.6623198092e-01	1.3351696572e+00	1.1519379835e+00	0.0000000000e+00	5.6623198092e+00	1.0000000000e+00	0.0000000000e+00
1.5000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	1.6840573233e+02	1.6947577449e+02	4.2590515200e+02	6.2316858936e+02	-4.0948480013e+00	3.1685893627e+00	4.0948480013e+00	7.2634373640e+00	3.6317186820e+00	6.2055712938e-01	7.8764755744e-04	6.2055712938e-01	3.9314305079e+01	7.7458177780e+01	7.7458177780e+01	2.1038782597e-01	9.2929914396e-01	2.1038782597e-01	6.1976948183e-01	1.4190629489e+00	2.6922051988e+00	0.0000000000e+00	6.1976948183e+00	1.0000000000e+00	0.0000000000e+00
1.6000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	3.1270522553e+00	4.0687175484e+00	4.3136137473e+02	6.2023062327e+02	1.3613747343e+00	2.3062327427e-01	1.3613747343e+00	1.5919980085e+00	7.9599900427e-01	6.4632499218e-01	1.5827924013e-01	6.4632499218e-01	3.6821130719e+01	2.8500657111e+01	3.6821130719e+01	1.6109627485e-01	8.0772376060e-01	1.6109627485e-01	4.8804575205e-01	1.3290709892e+00	9.9059414312e-01	0.0000000000e+00	4.8804575205e+00	1.0000000000e+00	0.0000000000e+00
1.7000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	2.7073428141e+00	4.0687175484e+00	4.3010224641e+02	6.2274887992e+02	1.0224641067e-01	2.7488799215e+00	2.7488799215e+00	2.8511263321e+00	1.4255631661e+00	7.0084005594e-02	3.9493218064e-02	7.0084005594e-02	1.8587400093e+01	3.1688792721e+01	3.1688792721e+01	8.3276590705e-01	7.4949620664e-01	7.4949620664e-01	3.0590787530e-02	6.7091840324e-01	1.1014038150e+00	1.0000000000e+00	9.4023313360e-01	1.0000000000e+00	0.0000000000e+00
1.8000000000e+01	0.0000000000e+00	1.0000000000e+00	1.0000000000e+00	1.1568819129e+00	2.1853869623e+00	4.2968253697e+02	6.1981091383e+02	-3.1746303053e-01	-1.8908616693e-01	3.1746303053e-01	5.0654919747e-01	2.5327459873e-01	6.6149711609e-01	4.4685590267e-01	6.6149711609e-01	1.1626449244e+01	2.3187331821e+01	2.3187331821e+01	2.7687454224e-01	3.7905204296e-01	2.7687454224e-01	2.1464121342e-01	4.1966056162e-01	8.0591949187e-01	0.0000000000e+00	3.3074855804e+00	1.0000000000e+00	0.0000000000e+00
