wavelength_nm	ideal_target_transmittance	cvae_target_transmittance	tandem_response_transmittance
3.7973711347e+02	9.1465711594e-01	9.2764812708e-01	9.3323677778e-01
3.8015682291e+02	9.1338145733e-01	9.2978030443e-01	9.3407136202e-01
3.8057653235e+02	9.1207706928e-01	9.3156450987e-01	9.3477195501e-01
3.8099624179e+02	9.1074305773e-01	9.3281072378e-01	9.3517255783e-01
3.8141595123e+02	9.0937864780e-01	9.3420511484e-01	9.3514335155e-01
3.8183566067e+02	9.0798282623e-01	9.3513727188e-01	9.3478631973e-01
3.8225537011e+02	9.0655475855e-01	9.3609392643e-01	9.3401610851e-01
3.8267507956e+02	9.0509343147e-01	9.3665707111e-01	9.3320554495e-01
3.8309478900e+02	9.0359777212e-01	9.3692046404e-01	9.3168640137e-01
3.8351449844e+02	9.0206682682e-01	9.3736469746e-01	9.3052929640e-01
3.8393420788e+02	9.0049946308e-01	9.3744033575e-01	9.2870479822e-01
3.8435391732e+02	8.9889460802e-01	9.3750929832e-01	9.2693042755e-01
3.8477362676e+02	8.9725100994e-01	9.3747520447e-01	9.2502778769e-01
3.8519333620e+02	8.9556753635e-01	9.3734687567e-01	9.2297023535e-01
3.8561304564e+02	8.9384293556e-01	9.3713337183e-01	9.2061609030e-01
3.8603275508e+02	8.9207583666e-01	9.3698090315e-01	9.1829597950e-01
3.8645246453e+02	8.9026492834e-01	9.3673276901e-01	9.1585338116e-01
3.8687217397e+02	8.8840883970e-01	9.3631416559e-01	9.1360449791e-01
3.8729188341e+02	8.8650608063e-01	9.3587219715e-01	9.1133540869e-01
3.8771159285e+02	8.8455516100e-01	9.3540662527e-01	9.0875810385e-01
3.8813130229e+02	8.8255453110e-01	9.3486529589e-01	9.0604579449e-01
3.8855101173e+02	8.8050252199e-01	9.3425995111e-01	9.0394580364e-01
3.8897072117e+02	8.7839740515e-01	9.3367296457e-01	9.0145164728e-01
3.8939043061e+02	8.7623751163e-01	9.3297868967e-01	8.9882743359e-01
3.8981014006e+02	8.7402099371e-01	9.3220716715e-01	8.9654976130e-01
3.9022984950e+02	8.7174588442e-01	9.3132984638e-01	8.9428007603e-01
3.9064955894e+02	8.6941033602e-01	9.3044972420e-01	8.9217662811e-01
3.9106926838e+02	8.6701214314e-01	9.2950522900e-01	8.8998973370e-01
3.9148897782e+02	8.6454933882e-01	9.2836380005e-01	8.8779431581e-01
3.9190868726e+02	8.6201959848e-01	9.2727988958e-01	8.8563865423e-01
3.9232839670e+02	8.5942059755e-01	9.2584913969e-01	8.8328230381e-01
3.9274810614e+02	8.5675007105e-01	9.2463576794e-01	8.8135319948e-01
3.9316781559e+02	8.5400539637e-01	9.2317503691e-01	8.7942874432e-01
3.9358752503e+02	8.5118401051e-01	9.2158979177e-01	8.7741512060e-01
3.9400723447e+02	8.4828323126e-01	9.1975307465e-01	8.7578952312e-01
3.9442694391e+02	8.4530025721e-01	9.1809153557e-01	8.7417036295e-01
3.9484665335e+02	8.4223222733e-01	9.1631996632e-01	8.7239521742e-01
3.9526636279e+02	8.3907598257e-01	9.1438913345e-01	8.7068736553e-01
3.9568607223e+02	8.3582842350e-01	9.1223216057e-01	8.6913746595e-01
3.9610578167e+02	8.3248627186e-01	9.1018515825e-01	8.6791402102e-01
3.9652549111e+02	8.2904613018e-01	9.0800106525e-01	8.6681902409e-01
3.9694520056e+02	8.2550436258e-01	9.0555316210e-01	8.6552196741e-01
3.9736491000e+02	8.2185733318e-01	9.0305119753e-01	8.6437338591e-01
3.9778461944e+02	8.1810116768e-01	9.0044301748e-01	8.6344498396e-01
3.9820432888e+02	8.1423181295e-01	8.9779073000e-01	8.6253941059e-01
3.9862403832e+02	8.1024521589e-01	8.9490610361e-01	8.6192363501e-01
3.9904374776e+02	8.0613696575e-01	8.9186030626e-01	8.6135244370e-01
3.9946345720e+02	8.0190253258e-01	8.8893586397e-01	8.6098998785e-01
3.9988316664e+02	7.9753726721e-01	8.8567370176e-01	8.6092156172e-01
4.0030287609e+02	7.9303634167e-01	8.8225001097e-01	8.6042910814e-01
